"Status","Year","Disability","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Black","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Greater Manchester","Manchester","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Inner London - East","Hackney and Newham","30","30","34380","31060"
"In post","2022","Undeclared","Black","Inner London - East","Haringey and Islington","55","50","31480","31700"
"In post","2022","Undeclared","Black","Inner London - East","Lambeth","30","30","30590","31060"
"In post","2022","Undeclared","Black","Inner London - East","Lewisham and Southwark","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Inner London - East","Tower Hamlets","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Inner London - West","Camden and City of London","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","25","25","[c]","[c]"
"In post","2022","Undeclared","Black","Inner London - West","Wandsworth","35","30","32630","33560"
"In post","2022","Undeclared","Black","Inner London - West","Westminster","130","125","39530","34550"
"In post","2022","Undeclared","Black","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - East and North East","Bexley and Greenwich","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - East and North East","Redbridge and Waltham Forest","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - South","Bromley","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - South","Croydon","60","55","34670","31060"
"In post","2022","Undeclared","Black","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - West and North West","Brent","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - West and North West","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Outer London - West and North West","Hounslow and Richmond upon Thames","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","East Surrey","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Birmingham","35","35","31330","27570"
"In post","2022","Undeclared","Black","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","West Yorkshire","Leeds","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Inner London - West","Westminster","90","90","44240","38690"
"In post","2022","Undeclared","Mixed","Kent","East Kent","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
