"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","10","10","64680","73000"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","10","10","63810","51360"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","London","10","10","51940","51360"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Outside London","10","10","66730","75500"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","15","15","64940","70500"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","25","25","50850","51360"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Outside London","15","15","64220","70500"
"In post","2022","40-49","Office of Gas and Electricity Markets","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","London","165","160","60620","58320"
"In post","2022","40-49","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Gas and Electricity Markets","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Gas and Electricity Markets","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Gas and Electricity Markets","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Outside London","120","115","42840","40500"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","95","95","50610","46840"
"In post","2022","40-49","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","Inner London - East","London","60","60","61740","59390"
"In post","2022","40-49","Office of Rail and Road","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","West Central Scotland","Outside London","10","10","50890","53150"
"In post","2022","40-49","Office of Rail and Road","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Eastern Scotland","Outside London","10","10","56630","61340"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Government","Eastern Scotland","Outside London","3320","3160","43940","39660"
"In post","2022","40-49","Scottish Government","Highlands and Islands","Outside London","240","230","34190","31060"
"In post","2022","40-49","Scottish Government","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Government","North Eastern Scotland","Outside London","255","245","37170","34320"
"In post","2022","40-49","Scottish Government","Overseas","Overseas","10","5","[c]","[c]"
"In post","2022","40-49","Scottish Government","Southern Scotland","Outside London","390","360","32640","30040"
"In post","2022","40-49","Scottish Government","West Central Scotland","Outside London","1635","1575","41330","36130"
"In post","2022","40-49","The National Archives","Outer London - West and North West","London","155","145","40440","36850"
"In post","2022","40-49","UK Export Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Export Finance","Inner London - West","London","125","125","58690","52900"
"In post","2022","40-49","UK Export Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","East Wales","Outside London","660","620","39580","36840"
"In post","2022","40-49","UK Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","435","375","34960","30810"
"In post","2022","40-49","UK Statistics Authority","Inner London - West","London","55","50","59810","54270"
"In post","2022","40-49","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","Inner London - West","London","10","10","40570","31680"
"In post","2022","40-49","Water Services Regulation Authority","Inner London - West","London","30","30","78320","75010"
"In post","2022","40-49","Water Services Regulation Authority","West Midlands","Outside London","65","60","54230","49160"
"In post","2022","40-49","Welsh Government","East Wales","Outside London","1005","950","46990","47470"
"In post","2022","40-49","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Welsh Government","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","40-49","Welsh Government","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Welsh Government","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Welsh Government","West Wales and The Valleys","Outside London","775","745","41240","38160"
"In post","2022","40-49","Welsh Government","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","45","40","52930","60710"
"In post","2022","50-59","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","35","45130","39750"
"In post","2022","50-59","Attorney General's Departments","Cheshire","Outside London","10","10","58220","56500"
"In post","2022","50-59","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","15","10","41680","48080"
"In post","2022","50-59","Attorney General's Departments","Cumbria","Outside London","20","15","35320","28430"
"In post","2022","50-59","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","95","85","42930","48080"
"In post","2022","50-59","Attorney General's Departments","Devon","Outside London","30","30","46580","52830"
"In post","2022","50-59","Attorney General's Departments","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","East Anglia","Outside London","40","35","44990","48830"
"In post","2022","50-59","Attorney General's Departments","East Wales","Outside London","115","105","43180","39030"
"In post","2022","50-59","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","40","35","39130","33310"
"In post","2022","50-59","Attorney General's Departments","Essex","Outside London","65","60","44630","40000"
"In post","2022","50-59","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","46800","51470"
"In post","2022","50-59","Attorney General's Departments","Greater Manchester","Outside London","120","110","41630","31010"
"In post","2022","50-59","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","85","80","47990","53050"
"In post","2022","50-59","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Inner London - West","London","1150","1095","55870","60710"
"In post","2022","50-59","Attorney General's Departments","Kent","Outside London","45","40","43870","41430"
"In post","2022","50-59","Attorney General's Departments","Lancashire","Outside London","75","70","41300","34480"
"In post","2022","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","45","45","41370","34480"
"In post","2022","50-59","Attorney General's Departments","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Merseyside","Outside London","110","105","41340","38180"
"In post","2022","50-59","Attorney General's Departments","North Yorkshire","Outside London","55","55","52340","52600"
"In post","2022","50-59","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","80","75","41880","34480"
"In post","2022","50-59","Attorney General's Departments","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Outer London - South","London","25","20","43880","38290"
"In post","2022","50-59","Attorney General's Departments","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Attorney General's Departments","Shropshire and Staffordshire","Outside London","20","20","49290","55610"
"In post","2022","50-59","Attorney General's Departments","South Yorkshire","Outside London","45","40","39510","30000"
"In post","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","Outside London","65","55","51250","56560"
"In post","2022","50-59","Attorney General's Departments","Tees Valley and Durham","Outside London","35","30","42670","34480"
"In post","2022","50-59","Attorney General's Departments","West Midlands","Outside London","170","160","43540","48080"
"In post","2022","50-59","Attorney General's Departments","West Wales and The Valleys","Outside London","35","30","42670","48080"
"In post","2022","50-59","Attorney General's Departments","West Yorkshire","Outside London","160","145","44220","39710"
"In post","2022","50-59","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","40710","33300"
"In post","2022","50-59","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","15","15","54700","56520"
"In post","2022","50-59","Cabinet Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","East Anglia","Outside London","65","60","50800","39920"
"In post","2022","50-59","Cabinet Office","East Wales","Outside London","40","40","41460","38980"
"In post","2022","50-59","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","65","67630","62250"
"In post","2022","50-59","Cabinet Office","Greater Manchester","Outside London","85","85","51140","49700"
"In post","2022","50-59","Cabinet Office","Hampshire and Isle of Wight","Outside London","35","35","55540","49700"
"In post","2022","50-59","Cabinet Office","Inner London - East","London","155","155","60860","59900"
"In post","2022","50-59","Cabinet Office","Inner London - West","London","750","740","64960","57400"
"In post","2022","50-59","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Lancashire","Outside London","20","20","55480","49700"
"In post","2022","50-59","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Merseyside","Outside London","120","120","44560","39360"
"In post","2022","50-59","Cabinet Office","North Yorkshire","Outside London","160","155","31690","32000"
"In post","2022","50-59","Cabinet Office","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","75","70","34260","25560"
"In post","2022","50-59","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Shropshire and Staffordshire","Outside London","10","10","79410","64500"
"In post","2022","50-59","Cabinet Office","South Yorkshire","Outside London","30","30","56110","49700"
"In post","2022","50-59","Cabinet Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Cabinet Office","Unknown","Unknown","35","30","49750","40250"
"In post","2022","50-59","Cabinet Office","West Central Scotland","Outside London","55","50","50690","49700"
"In post","2022","50-59","Cabinet Office","West Midlands","Outside London","40","40","77560","70750"
"In post","2022","50-59","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Cabinet Office","West Yorkshire","Outside London","55","50","57700","56360"
"In post","2022","50-59","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Inner London - West","London","65","60","72870","57650"
"In post","2022","50-59","Chancellor's other departments","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Charity Commission","Dorset and Somerset","Outside London","15","15","30300","29550"
"In post","2022","50-59","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Inner London - West","London","15","10","39120","37910"
"In post","2022","50-59","Charity Commission","Merseyside","Outside London","75","70","33540","29160"
"In post","2022","50-59","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Inner London - East","London","145","140","70230","62100"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","20","20","42400","39650"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","43620","39840"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","50","45","34270","31500"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Devon","Outside London","470","450","44700","44600"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","45","45","34650","34050"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","720","680","37490","31870"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","45","45","30370","25600"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Essex","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","41170","36740"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","115","110","37950","35070"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","20","15","39450","39540"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - East","London","75","75","47350","43610"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","London","785","765","52910","53380"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Kent","Outside London","10","10","32660","32220"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","15","15","39870","39170"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","10","10","39790","39750"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","20","20","35790","35620"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","55","50","49630","40040"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","15","15","33260","32730"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","65","60","34100","30990"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Outer London - South","London","25","20","35430","29320"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","25","25","47540","45310"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","30","25","32500","30990"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","210","200","36510","32060"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","50","45","37200","34500"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Inner London - West","London","160","155","50570","51730"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Derbyshire and Nottinghamshire","Outside London","70","65","47020","48020"
"In post","2022","50-59","Department for Education","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","46430","39070"
"In post","2022","50-59","Department for Education","Greater Manchester","Outside London","200","200","45660","49860"
"In post","2022","50-59","Department for Education","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - West","London","455","445","52720","53760"
"In post","2022","50-59","Department for Education","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Outside London","40","40","41820","37100"
"In post","2022","50-59","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","London","15","15","50690","40230"
"In post","2022","50-59","Department for Education","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education","South Yorkshire","Outside London","330","315","42820","37100"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Outside London","270","260","39150","36780"
"In post","2022","50-59","Department for Education","West Midlands","Outside London","270","265","43330","40300"
"In post","2022","50-59","Department for Education","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Outside London","30","30","51330","50630"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","125","125","37330","32800"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","105","100","39070","36050"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","35","35","33740","32350"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","265","245","27720","24920"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","60","60","34000","30770"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Outside London","170","160","31750","26520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","60","55","37900","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","205","195","37510","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Outside London","25","25","32520","26650"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","10","10","31430","30230"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","20","20","36080","29230"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","Outside London","15","15","31650","30790"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","205","195","41700","38300"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","15","15","34090","31650"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","150","145","35630","31400"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Inner London - West","London","455","440","47890","42730"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Kent","Outside London","20","20","33510","31900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","50","45","32700","29180"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","20","15","39230","34030"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","225","220","36550","32160"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","170","160","34820","30820"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","15","15","39130","31970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","45","45","32930","29180"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","10","10","44560","50010"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","15","15","36200","29750"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","265","255","39960","34940"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","30","25","43950","37060"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","55","50","29020","25360"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","45","45","37150","35900"
"In post","2022","50-59","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Inner London - West","London","360","360","50330","44030"
