"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Wakefield","Outside London","20","20","38230","34730"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Westminster","London","85","85","44230","40170"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","York","Outside London","20","20","34430","32050"
"In post","2022","Attorney General's Departments","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Nottingham","Outside London","30","30","24560","22200"
"In post","2022","Attorney General's Departments","Finance","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Wakefield","Outside London","25","25","25310","25480"
"In post","2022","Attorney General's Departments","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Westminster","London","75","75","38740","31560"
"In post","2022","Attorney General's Departments","Finance","York","Outside London","20","20","36450","31730"
"In post","2022","Attorney General's Departments","Human Resources","Birmingham","Outside London","10","10","34180","30130"
"In post","2022","Attorney General's Departments","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Liverpool","Outside London","45","45","31990","30130"
"In post","2022","Attorney General's Departments","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Westminster","London","130","125","39530","32530"
"In post","2022","Attorney General's Departments","Human Resources","York","Outside London","30","30","37800","30930"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Westminster","London","10","10","43120","41040"
"In post","2022","Attorney General's Departments","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Westminster","London","35","35","44350","38740"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","25","56850","53870"
"In post","2022","Attorney General's Departments","Legal","Berkshire","Outside London","65","60","56340","54150"
"In post","2022","Attorney General's Departments","Legal","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Birmingham","Outside London","265","250","52490","51470"
"In post","2022","Attorney General's Departments","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Brighton and Hove","Outside London","60","55","55870","56780"
"In post","2022","Attorney General's Departments","Legal","Bristol, City of","Outside London","100","90","53700","52650"
"In post","2022","Attorney General's Departments","Legal","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cambridgeshire CC","Outside London","10","10","43730","48080"
"In post","2022","Attorney General's Departments","Legal","Cardiff and Vale of Glamorgan","Outside London","110","100","53290","54200"
"In post","2022","Attorney General's Departments","Legal","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Outside London","15","15","51110","52410"
"In post","2022","Attorney General's Departments","Legal","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Devon CC","Outside London","55","50","50790","54200"
"In post","2022","Attorney General's Departments","Legal","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Cumbria","Outside London","15","15","52480","52830"
"In post","2022","Attorney General's Departments","Legal","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Kent","Outside London","55","50","54530","53050"
"In post","2022","Attorney General's Departments","Legal","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Flintshire and Wrexham","Outside London","45","40","49840","49580"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Heart of Essex","Outside London","105","95","54050","53050"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hertfordshire CC","Outside London","100","90","56640","60710"
"In post","2022","Attorney General's Departments","Legal","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Kingston upon Hull, City of","Outside London","35","35","54080","55610"
"In post","2022","Attorney General's Departments","Legal","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Leeds","Outside London","280","265","52560","50540"
"In post","2022","Attorney General's Departments","Legal","Leicester","Outside London","70","65","50670","49960"
"In post","2022","Attorney General's Departments","Legal","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lincolnshire CC","Outside London","15","15","53290","55610"
"In post","2022","Attorney General's Departments","Legal","Liverpool","Outside London","150","140","51330","51470"
"In post","2022","Attorney General's Departments","Legal","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Manchester","Outside London","185","175","53290","55610"
"In post","2022","Attorney General's Departments","Legal","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Mid Lancashire","Outside London","90","85","52010","54200"
"In post","2022","Attorney General's Departments","Legal","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Norwich and East Norfolk","Outside London","20","20","54080","55610"
"In post","2022","Attorney General's Departments","Legal","Nottingham","Outside London","130","125","51330","48830"
"In post","2022","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Portsmouth","Outside London","55","50","56600","60710"
"In post","2022","Attorney General's Departments","Legal","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Sheffield","Outside London","50","45","50010","48830"
"In post","2022","Attorney General's Departments","Legal","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South Hampshire","Outside London","75","70","56860","53360"
"In post","2022","Attorney General's Departments","Legal","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South Teesside","Outside London","40","40","52690","55610"
"In post","2022","Attorney General's Departments","Legal","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Stoke-on-Trent","Outside London","35","30","54840","51470"
"In post","2022","Attorney General's Departments","Legal","Suffolk CC","Outside London","20","15","51670","55610"
"In post","2022","Attorney General's Departments","Legal","Swansea","Outside London","45","40","51570","53350"
"In post","2022","Attorney General's Departments","Legal","Swindon","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Tyneside","Outside London","110","105","52560","52650"
"In post","2022","Attorney General's Departments","Legal","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Warrington","Outside London","15","10","67600","60930"
"In post","2022","Attorney General's Departments","Legal","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Northamptonshire","Outside London","10","10","48820","48080"
"In post","2022","Attorney General's Departments","Legal","West Surrey","Outside London","40","35","55770","53910"
"In post","2022","Attorney General's Departments","Legal","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Westminster","London","2755","2560","59960","60760"
"In post","2022","Attorney General's Departments","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Worcestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","York","Outside London","35","35","65170","64570"
"In post","2022","Attorney General's Departments","Operational Delivery","Berkshire","Outside London","55","50","28270","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Bexley and Greenwich","London","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Birmingham","Outside London","205","195","26140","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Brighton and Hove","Outside London","60","55","27960","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Bristol, City of","Outside London","65","60","26870","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","100","90","26020","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Outside London","10","10","24280","22960"
"In post","2022","Attorney General's Departments","Operational Delivery","Croydon","London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Devon CC","Outside London","35","35","26540","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","East Cumbria","Outside London","15","10","23340","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","East Kent","Outside London","70","65","27470","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Flintshire and Wrexham","Outside London","30","30","26280","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Heart of Essex","Outside London","85","80","28110","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Hertfordshire CC","Outside London","70","60","26330","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Kingston upon Hull, City of","Outside London","35","35","24870","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Leeds","Outside London","150","135","26310","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Leicester","Outside London","55","50","25890","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Lewisham and Southwark","London","15","15","25770","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Liverpool","Outside London","170","160","26100","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Manchester","Outside London","160","145","26530","25820"
"In post","2022","Attorney General's Departments","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Mid Lancashire","Outside London","80","75","26840","25950"
"In post","2022","Attorney General's Departments","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","Outside London","45","40","26750","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Nottingham","Outside London","120","110","26020","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Portsmouth","Outside London","50","50","26020","23770"
"In post","2022","Attorney General's Departments","Operational Delivery","Redbridge and Waltham Forest","London","10","10","23380","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Sheffield","Outside London","80","70","25610","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","South Hampshire","Outside London","65","60","30360","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","South Teesside","Outside London","40","35","25750","24600"
"In post","2022","Attorney General's Departments","Operational Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Stoke-on-Trent","Outside London","25","20","24440","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","Suffolk CC","Outside London","15","15","27950","25820"
"In post","2022","Attorney General's Departments","Operational Delivery","Swansea","Outside London","25","20","26060","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Swindon","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Tyneside","Outside London","115","105","26360","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Warrington","Outside London","10","10","29850","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
