"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","SEO","30","[c]","40580","40000"
"New entrant CS","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","G7","35","[c]","51900","50500"
"New entrant CS","2022","50-59","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","AA","340","[c]","20500","20890"
"New entrant CS","2022","50-59","No function","AO","1430","[c]","21880","21260"
"New entrant CS","2022","50-59","No function","EO","1060","[c]","27970","27570"
"New entrant CS","2022","50-59","No function","G6","55","[c]","66330","64040"
"New entrant CS","2022","50-59","No function","G7","200","[c]","54860","51300"
"New entrant CS","2022","50-59","No function","HEO","295","[c]","32680","32330"
"New entrant CS","2022","50-59","No function","SCS level","45","[c]","105420","97000"
"New entrant CS","2022","50-59","No function","SEO","250","[c]","41450","40060"
"New entrant CS","2022","50-59","No function","Unknown","2075","[c]","30690","28200"
"New entrant CS","2022","50-59","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","AO","20","[c]","21250","21300"
"New entrant CS","2022","50-59","Project Delivery","EO","40","[c]","23370","23490"
"New entrant CS","2022","50-59","Project Delivery","G6","20","[c]","68270","64980"
"New entrant CS","2022","50-59","Project Delivery","G7","45","[c]","53680","53750"
"New entrant CS","2022","50-59","Project Delivery","HEO","60","[c]","31880","33000"
"New entrant CS","2022","50-59","Project Delivery","SCS level","10","[c]","121990","130000"
"New entrant CS","2022","50-59","Project Delivery","SEO","85","[c]","41320","40250"
"New entrant CS","2022","50-59","Project Delivery","Unknown","30","[c]","47510","44000"
"New entrant CS","2022","50-59","Property","AA","10","[c]","18720","19010"
"New entrant CS","2022","50-59","Property","AO","40","[c]","21770","21750"
"New entrant CS","2022","50-59","Property","EO","20","[c]","25860","25560"
"New entrant CS","2022","50-59","Property","G6","15","[c]","63130","61010"
"New entrant CS","2022","50-59","Property","G7","20","[c]","51240","50430"
"New entrant CS","2022","50-59","Property","HEO","40","[c]","32980","33000"
"New entrant CS","2022","50-59","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","SEO","30","[c]","40560","40000"
"New entrant CS","2022","50-59","Security","AA","60","[c]","23310","25000"
"New entrant CS","2022","50-59","Security","AO","25","[c]","33410","39070"
"New entrant CS","2022","50-59","Security","EO","35","[c]","30460","26180"
"New entrant CS","2022","50-59","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","HEO","30","[c]","33730","32000"
"New entrant CS","2022","50-59","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","SEO","15","[c]","41200","40000"
"New entrant CS","2022","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA","130","[c]","20860","21050"
"New entrant CS","2022","50-59","Unknown","AO","280","[c]","21960","21260"
"New entrant CS","2022","50-59","Unknown","EO","560","[c]","28690","27570"
"New entrant CS","2022","50-59","Unknown","G6","45","[c]","70740","70480"
"New entrant CS","2022","50-59","Unknown","G7","125","[c]","55330","53500"
"New entrant CS","2022","50-59","Unknown","HEO","155","[c]","33280","33000"
"New entrant CS","2022","50-59","Unknown","SCS level","15","[c]","95280","85200"
"New entrant CS","2022","50-59","Unknown","SEO","150","[c]","41250","40000"
"New entrant CS","2022","50-59","Unknown","Unknown","25","[c]","32850","33270"
"New entrant CS","2022","60-64","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","AO","10","[c]","23140","24250"
"New entrant CS","2022","60-64","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","AO","20","[c]","21390","21260"
"New entrant CS","2022","60-64","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","G7","15","[c]","54440","54800"
"New entrant CS","2022","60-64","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","AO","15","[c]","21300","21300"
"New entrant CS","2022","60-64","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","AA","105","[c]","20100","19200"
"New entrant CS","2022","60-64","No function","AO","310","[c]","21490","21260"
"New entrant CS","2022","60-64","No function","EO","150","[c]","27640","27570"
"New entrant CS","2022","60-64","No function","G6","10","[c]","71780","71890"
"New entrant CS","2022","60-64","No function","G7","30","[c]","54400","52450"
"New entrant CS","2022","60-64","No function","HEO","55","[c]","32070","32410"
"New entrant CS","2022","60-64","No function","SCS level","15","[c]","127810","114000"
"New entrant CS","2022","60-64","No function","SEO","35","[c]","39910","39390"
"New entrant CS","2022","60-64","No function","Unknown","765","[c]","30100","28200"
"New entrant CS","2022","60-64","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","HEO","10","[c]","32340","33000"
"New entrant CS","2022","60-64","Project Delivery","SEO","10","[c]","42680","44000"
"New entrant CS","2022","60-64","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","SEO","10","[c]","42680","43030"
"New entrant CS","2022","60-64","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AA","35","[c]","21660","21050"
"New entrant CS","2022","60-64","Unknown","AO","45","[c]","21500","21260"
"New entrant CS","2022","60-64","Unknown","EO","90","[c]","30370","29350"
"New entrant CS","2022","60-64","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","20","[c]","32900","31540"
"New entrant CS","2022","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","15","[c]","40770","40000"
"New entrant CS","2022","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AA","20","[c]","20250","20480"
"New entrant CS","2022","65+","No function","AO","60","[c]","21510","21260"
"New entrant CS","2022","65+","No function","EO","35","[c]","26980","26360"
"New entrant CS","2022","65+","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SEO","15","[c]","38520","38750"
"New entrant CS","2022","65+","No function","Unknown","315","[c]","31510","28300"
"New entrant CS","2022","65+","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","15","[c]","21830","21260"
"New entrant CS","2022","65+","Unknown","EO","15","[c]","31160","32030"
"New entrant CS","2022","65+","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","EO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
