"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","200","195","48100","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","Outside London","15","10","35660","30190"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Leeds","Outside London","10","10","38020","38650"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Westminster","London","320","310","48130","54110"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","75","70","37540","35450"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","40","40","32890","31990"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","145","135","45580","40700"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","105","100","39970","36320"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Westminster","London","250","240","46070","40270"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","85","85","46320","49530"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Westminster","London","310","300","52370","53360"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","15","15","32820","31380"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Leeds","Outside London","10","10","24990","21840"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Education and Skills Funding Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Westminster","London","15","15","36280","32350"
"In post","2022","Analysis","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","London","55","55","59450","61400"
"In post","2022","Analysis","Government Actuary's Department","Camden and City of London","London","175","160","69590","65470"
"In post","2022","Analysis","Government Actuary's Department","City of Edinburgh","Outside London","10","10","73790","69690"
"In post","2022","Analysis","Government Internal Audit Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Sefton","Outside London","20","20","42880","39390"
"In post","2022","Analysis","Health and Safety Executive","South and West Derbyshire","Outside London","20","15","41820","34990"
"In post","2022","Analysis","Health and Safety Executive","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Westminster","London","30","30","48270","43710"
"In post","2022","Analysis","HM Land Registry","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Croydon","London","15","15","50690","50590"
"In post","2022","Analysis","HM Land Registry","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Croydon","London","45","40","53070","54160"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","15","15","40750","40180"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","155","150","47160","43430"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","10","10","49370","52080"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","95","95","41190","40180"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","185","180","40510","35980"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","20","20","47660","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","10","10","43790","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","London","175","170","51610","44620"
"In post","2022","Analysis","HM Treasury (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Monmouthshire and Newport","Outside London","35","35","34960","30770"
"In post","2022","Analysis","Intellectual Property Office","Westminster","London","10","10","57710","60440"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","40","40","48830","47060"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","75","70","38340","36000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","10","10","35440","29850"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","20","20","35070","33300"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","15","15","34430","33000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","15","15","35190","33300"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Westminster","London","100","100","45330","45030"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Leeds","Outside London","55","50","36270","34610"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","London","380","365","48720","44130"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
