"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Digital, Data & Technology","West Midlands","SEO","50","50","39850","38280"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","AO","25","25","21660","21840"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","EO","70","70","26770","26350"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","G7","30","30","60920","58850"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","HEO","80","80","33940","31370"
"In post","2022","30-39","Digital, Data & Technology","West Wales and The Valleys","SEO","75","75","43320","40350"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","EO","25","20","27060","26820"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","G6","15","15","69770","69880"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","G7","45","45","53880","54840"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","HEO","45","45","32720","33370"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","West Yorkshire","SEO","70","65","40010","40180"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","15","15","28300","28670"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","20","35620","35000"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","15","42660","42000"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","EO","15","15","26270","26590"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","HEO","10","10","32210","33080"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","SEO","10","10","40570","40520"
"In post","2022","30-39","Finance","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Devon","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Devon","HEO","10","10","31180","31990"
"In post","2022","30-39","Finance","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","AO","10","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","East Wales","AO","15","10","20960","20100"
"In post","2022","30-39","Finance","East Wales","EO","10","10","25230","24730"
"In post","2022","30-39","Finance","East Wales","G7","10","5","[c]","[c]"
"In post","2022","30-39","Finance","East Wales","HEO","15","15","31890","31400"
"In post","2022","30-39","Finance","East Wales","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","HEO","10","10","34990","37240"
"In post","2022","30-39","Finance","Eastern Scotland","SEO","10","10","42340","42700"
"In post","2022","30-39","Finance","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50","45","25380","26350"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","10","64090","65030"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G7","40","40","53780","54690"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","50","32080","33000"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","70","70","42840","40580"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","EO","15","15","25650","25120"
"In post","2022","30-39","Finance","Greater Manchester","G6","15","15","66360","67090"
"In post","2022","30-39","Finance","Greater Manchester","G7","35","30","52750","50710"
"In post","2022","30-39","Finance","Greater Manchester","HEO","35","35","31690","31990"
"In post","2022","30-39","Finance","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","SEO","40","40","38640","37030"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","EO","10","10","26500","26670"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","HEO","25","20","33380","33300"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","SEO","15","15","42190","40080"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","EO","20","20","28420","28240"
"In post","2022","30-39","Finance","Inner London - East","G6","10","10","72050","73010"
"In post","2022","30-39","Finance","Inner London - East","G7","20","20","60040","62120"
"In post","2022","30-39","Finance","Inner London - East","HEO","20","20","35810","35040"
"In post","2022","30-39","Finance","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","SEO","25","25","43070","43110"
"In post","2022","30-39","Finance","Inner London - West","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - West","EO","35","35","29540","30200"
"In post","2022","30-39","Finance","Inner London - West","G6","100","95","68400","67650"
"In post","2022","30-39","Finance","Inner London - West","G7","175","170","56780","55140"
"In post","2022","30-39","Finance","Inner London - West","HEO","90","85","35600","34710"
"In post","2022","30-39","Finance","Inner London - West","SCS level","25","25","80540","76000"
"In post","2022","30-39","Finance","Inner London - West","SEO","125","120","42510","41300"
"In post","2022","30-39","Finance","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","EO","10","10","27500","27570"
"In post","2022","30-39","Finance","Lancashire","G7","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","HEO","15","15","32100","31990"
"In post","2022","30-39","Finance","Lancashire","SEO","15","15","37230","35310"
"In post","2022","30-39","Finance","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","AO","15","15","21150","21250"
"In post","2022","30-39","Finance","Merseyside","EO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","HEO","10","10","32470","33080"
"In post","2022","30-39","Finance","Merseyside","SEO","10","10","38810","39160"
"In post","2022","30-39","Finance","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","EO","25","20","26720","26820"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","G7","20","20","52830","54160"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","HEO","50","45","32410","31990"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","SEO","40","40","38720","40180"
"In post","2022","30-39","Finance","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","HEO","10","10","33880","33330"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","SEO","15","15","40370","40520"
"In post","2022","30-39","Finance","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","EO","15","10","26610","27570"
"In post","2022","30-39","Finance","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","G7","25","25","50200","49970"
"In post","2022","30-39","Finance","South Yorkshire","HEO","30","30","31150","31990"
"In post","2022","30-39","Finance","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","SEO","25","25","37050","36500"
"In post","2022","30-39","Finance","Southern Scotland","AO","20","20","21300","21250"
"In post","2022","30-39","Finance","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","G7","15","15","50270","49370"
"In post","2022","30-39","Finance","Southern Scotland","HEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Tees Valley and Durham","G7","10","10","52590","51540"
"In post","2022","30-39","Finance","Tees Valley and Durham","HEO","15","15","30680","30090"
"In post","2022","30-39","Finance","Tees Valley and Durham","SEO","10","10","36550","36500"
"In post","2022","30-39","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","AO","55","45","21400","21250"
"In post","2022","30-39","Finance","West Central Scotland","EO","20","20","26290","26820"
"In post","2022","30-39","Finance","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","HEO","10","10","33610","33370"
"In post","2022","30-39","Finance","West Central Scotland","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Midlands","AO","15","10","21210","21250"
"In post","2022","30-39","Finance","West Midlands","EO","20","20","24970","25000"
"In post","2022","30-39","Finance","West Midlands","G6","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Midlands","G7","25","25","52450","50350"
"In post","2022","30-39","Finance","West Midlands","HEO","35","35","31530","29730"
"In post","2022","30-39","Finance","West Midlands","SEO","40","40","37510","36700"
"In post","2022","30-39","Finance","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Wales and The Valleys","AO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","West Wales and The Valleys","EO","10","10","26940","26410"
"In post","2022","30-39","Finance","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Wales and The Valleys","HEO","15","15","31590","31020"
"In post","2022","30-39","Finance","West Wales and The Valleys","SEO","20","15","40990","41370"
"In post","2022","30-39","Finance","West Yorkshire","AO","35","30","21140","21250"
"In post","2022","30-39","Finance","West Yorkshire","EO","45","45","25700","26590"
"In post","2022","30-39","Finance","West Yorkshire","G6","15","15","65000","63230"
"In post","2022","30-39","Finance","West Yorkshire","G7","25","25","51080","49530"
"In post","2022","30-39","Finance","West Yorkshire","HEO","35","35","31000","30450"
"In post","2022","30-39","Finance","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Yorkshire","SEO","40","40","37630","36820"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AO","15","15","21300","21300"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Cheshire","AO","15","15","21300","21300"
"In post","2022","30-39","Grants Management","Cheshire","EO","10","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Cheshire","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Cumbria","AO","100","85","21300","21300"
"In post","2022","30-39","Grants Management","Cumbria","EO","35","30","25050","24920"
"In post","2022","30-39","Grants Management","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Cumbria","HEO","10","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","AO","10","10","[c]","[c]"
"In post","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Devon","EO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","East Anglia","AO","10","10","21300","21300"
"In post","2022","30-39","Grants Management","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Herefordshire, Worcestershire and Warwickshire","AO","20","20","21300","21300"
"In post","2022","30-39","Grants Management","Herefordshire, Worcestershire and Warwickshire","EO","10","10","25050","24920"
"In post","2022","30-39","Grants Management","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","North Yorkshire","AO","15","15","21170","21300"
"In post","2022","30-39","Grants Management","North Yorkshire","EO","20","15","25040","24920"
"In post","2022","30-39","Grants Management","North Yorkshire","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Northumberland, and Tyne and Wear","AO","45","40","21210","21300"
"In post","2022","30-39","Grants Management","Northumberland, and Tyne and Wear","EO","20","20","25030","24920"
"In post","2022","30-39","Grants Management","Northumberland, and Tyne and Wear","HEO","10","10","29610","29180"
"In post","2022","30-39","Grants Management","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Grants Management","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bedfordshire and Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cheshire","AO","25","25","21180","21170"
"In post","2022","30-39","Human Resources","Cheshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cheshire","HEO","10","10","33450","33300"
"In post","2022","30-39","Human Resources","Cheshire","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","EO","25","25","26560","26820"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","HEO","35","35","32480","33370"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Derbyshire and Nottinghamshire","SEO","25","25","39570","40180"
"In post","2022","30-39","Human Resources","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Devon","EO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Devon","HEO","10","10","34550","33130"
"In post","2022","30-39","Human Resources","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","East Anglia","AO","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","East Anglia","EO","15","10","25080","24740"
"In post","2022","30-39","Human Resources","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Anglia","G7","5","5","[c]","[c]"
