"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Communications","Inner London - West","London","65","65","42220","39750"
"In post","2022","Attorney General's Departments","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Corporate Finance","Inner London - West","London","10","10","46840","39290"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","London","245","240","46670","40270"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","London","85","85","44230","40170"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","Outside London","20","20","34430","32050"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Outside London","20","20","37290","30700"
"In post","2022","Attorney General's Departments","Finance","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Outside London","30","30","24560","22200"
"In post","2022","Attorney General's Departments","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","London","75","75","38740","31560"
"In post","2022","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","Outside London","20","20","36450","31730"
"In post","2022","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","Outside London","30","25","25600","25480"
"In post","2022","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","London","130","125","39530","32530"
"In post","2022","Attorney General's Departments","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","Outside London","45","45","31990","30130"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","Outside London","30","30","37800","30930"
"In post","2022","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","Outside London","10","10","34180","30130"
"In post","2022","Attorney General's Departments","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","London","10","10","43120","41040"
"In post","2022","Attorney General's Departments","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","London","35","35","44350","38740"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Outside London","100","90","56770","60710"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","60","56520","54770"
"In post","2022","Attorney General's Departments","Legal","Cheshire","Outside London","15","15","65350","57400"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Outside London","15","15","51110","52410"
"In post","2022","Attorney General's Departments","Legal","Cumbria","Outside London","20","15","52830","54910"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Outside London","145","135","51330","49580"
"In post","2022","Attorney General's Departments","Legal","Devon","Outside London","55","50","50790","54200"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Outside London","50","45","50960","52410"
"In post","2022","Attorney General's Departments","Legal","East Wales","Outside London","155","145","52420","54200"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Outside London","40","35","54120","55610"
"In post","2022","Attorney General's Departments","Legal","Essex","Outside London","110","100","54210","53050"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","135","120","54040","53850"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Outside London","190","175","53310","55610"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Outside London","135","125","56920","54770"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","London","2755","2560","59960","60760"
"In post","2022","Attorney General's Departments","Legal","Kent","Outside London","60","55","55370","53050"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Outside London","95","90","52100","54200"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","85","80","50620","51470"
"In post","2022","Attorney General's Departments","Legal","Lincolnshire","Outside London","15","15","53290","55610"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Outside London","155","145","51380","51470"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire","Outside London","35","35","64920","64510"
"In post","2022","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Outside London","115","105","52620","53350"
"In post","2022","Attorney General's Departments","Legal","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - West and North West","London","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Shropshire and Staffordshire","Outside London","40","40","54930","55610"
"In post","2022","Attorney General's Departments","Legal","South Yorkshire","Outside London","50","50","50300","51470"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","Outside London","105","100","56280","57980"
"In post","2022","Attorney General's Departments","Legal","Tees Valley and Durham","Outside London","45","40","53500","55610"
"In post","2022","Attorney General's Departments","Legal","West Midlands","Outside London","265","250","52500","51470"
"In post","2022","Attorney General's Departments","Legal","West Wales and The Valleys","Outside London","50","45","52390","54200"
"In post","2022","Attorney General's Departments","Legal","West Yorkshire","Outside London","295","280","52980","51470"
"In post","2022","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","70","60","26330","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","50","28160","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Cheshire","Outside London","10","10","29850","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Outside London","10","10","24280","22960"
"In post","2022","Attorney General's Departments","Operational Delivery","Cumbria","Outside London","15","15","23210","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","120","110","26040","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Devon","Outside London","35","35","26540","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Anglia","Outside London","65","55","27030","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Wales","Outside London","125","120","26080","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","35","35","24870","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Essex","Outside London","85","80","28110","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","26920","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Greater Manchester","Outside London","160","145","26500","25650"
"In post","2022","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Outside London","115","105","28490","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Inner London - East","London","20","20","25890","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Inner London - West","London","680","635","28650","27050"
"In post","2022","Attorney General's Departments","Operational Delivery","Kent","Outside London","75","70","27180","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Lancashire","Outside London","80","75","26840","25950"
"In post","2022","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","60","55","25740","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Merseyside","Outside London","170","160","26090","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","North Yorkshire","Outside London","30","30","31280","26220"
"In post","2022","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","115","105","26360","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Outer London - East and North East","London","20","20","24510","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Outer London - South","London","15","15","25870","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Outer London - West and North West","London","15","15","25240","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Outside London","25","25","24890","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","South Yorkshire","Outside London","80","70","25610","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","Outside London","85","80","27900","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","Outside London","45","40","25590","24600"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands","Outside London","210","195","26150","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","Outside London","25","25","25960","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","West Yorkshire","Outside London","150","140","26330","25480"
"In post","2022","Attorney General's Departments","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Inner London - West","London","415","400","34080","27580"
"In post","2022","Attorney General's Departments","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Outer London - South","London","40","35","35820","31180"
"In post","2022","Attorney General's Departments","Other","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","West Yorkshire","Outside London","15","15","31110","28700"
"In post","2022","Attorney General's Departments","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Inner London - West","London","85","80","52840","54760"
"In post","2022","Attorney General's Departments","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Inner London - West","London","40","35","40080","34470"
"In post","2022","Attorney General's Departments","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Yorkshire","Outside London","10","10","39070","33310"
"In post","2022","Attorney General's Departments","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Inner London - West","London","10","10","30740","25830"
"In post","2022","Attorney General's Departments","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Inner London - West","London","10","10","34610","32080"
"In post","2022","Attorney General's Departments","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East Anglia","Outside London","70","70","36510","38330"
"In post","2022","Cabinet Office","Commercial","East Wales","Outside London","65","65","34370","31250"
"In post","2022","Cabinet Office","Commercial","Inner London - East","London","15","15","38200","37220"
"In post","2022","Cabinet Office","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Merseyside","Outside London","175","170","35560","38330"
"In post","2022","Cabinet Office","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
