"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Scotland","South Lanarkshire","SEO/HEO","45","40","49460","52520"
"In post","2022","Legal","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","AA/AO","25","25","23860","23770"
"In post","2022","Legal","South East (England)","Berkshire","EO","25","25","28230","27050"
"In post","2022","Legal","South East (England)","Berkshire","G6/G7","55","50","60190","60710"
"In post","2022","Legal","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","SEO/HEO","20","20","37780","39880"
"In post","2022","Legal","South East (England)","Brighton and Hove","AA/AO","30","25","23700","23770"
"In post","2022","Legal","South East (England)","Brighton and Hove","EO","30","30","28190","27400"
"In post","2022","Legal","South East (England)","Brighton and Hove","G6/G7","45","45","60300","62120"
"In post","2022","Legal","South East (England)","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Brighton and Hove","SEO/HEO","10","10","36190","36240"
"In post","2022","Legal","South East (England)","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Kent","AA/AO","35","35","23670","23770"
"In post","2022","Legal","South East (England)","East Kent","EO","30","30","28650","29170"
"In post","2022","Legal","South East (England)","East Kent","G6/G7","45","45","58520","56770"
"In post","2022","Legal","South East (England)","East Kent","SEO/HEO","15","10","38280","36240"
"In post","2022","Legal","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","G6/G7","35","20","56110","56040"
"In post","2022","Legal","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Portsmouth","AA/AO","35","30","23490","23770"
"In post","2022","Legal","South East (England)","Portsmouth","EO","25","20","28090","27600"
"In post","2022","Legal","South East (England)","Portsmouth","G6/G7","50","45","59880","61320"
"In post","2022","Legal","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Portsmouth","SEO/HEO","25","25","36240","34350"
"In post","2022","Legal","South East (England)","South Hampshire","AA/AO","25","20","23120","23770"
"In post","2022","Legal","South East (England)","South Hampshire","EO","35","30","27990","26970"
"In post","2022","Legal","South East (England)","South Hampshire","G6/G7","70","65","59500","54770"
"In post","2022","Legal","South East (England)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","South Hampshire","SEO/HEO","20","20","36160","36240"
"In post","2022","Legal","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","AA/AO","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","EO","15","15","28600","29170"
"In post","2022","Legal","South East (England)","West Surrey","G6/G7","30","25","59890","62140"
"In post","2022","Legal","South East (England)","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","40","40","58160","53850"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","AA/AO","30","30","22050","22200"
"In post","2022","Legal","South West (England)","Bristol, City of","EO","35","30","26790","26410"
"In post","2022","Legal","South West (England)","Bristol, City of","G6/G7","120","115","55560","55210"
"In post","2022","Legal","South West (England)","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","SEO/HEO","40","40","35890","34480"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","G6/G7","15","10","53230","54480"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Devon CC","AA/AO","15","15","22190","22200"
"In post","2022","Legal","South West (England)","Devon CC","EO","25","20","26820","26220"
"In post","2022","Legal","South West (England)","Devon CC","G6/G7","50","50","53860","55610"
"In post","2022","Legal","South West (England)","Devon CC","SEO/HEO","15","15","34480","33610"
"In post","2022","Legal","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Dorset","G6/G7","10","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","EO","15","15","27130","27130"
"In post","2022","Legal","South West (England)","Gloucestershire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","SEO/HEO","10","10","34700","33840"
"In post","2022","Legal","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","AA/AO","50","50","21940","22200"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","EO","50","45","27060","26820"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","G6/G7","110","105","55200","55610"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","55","50","35640","33370"
"In post","2022","Legal","Wales","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Flintshire and Wrexham","AA/AO","10","10","21900","22200"
"In post","2022","Legal","Wales","Flintshire and Wrexham","EO","15","15","26870","26160"
"In post","2022","Legal","Wales","Flintshire and Wrexham","G6/G7","35","35","53500","55610"
"In post","2022","Legal","Wales","Flintshire and Wrexham","SEO/HEO","10","10","35300","34480"
"In post","2022","Legal","Wales","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Monmouthshire and Newport","G6/G7","20","15","60260","59470"
"In post","2022","Legal","Wales","Monmouthshire and Newport","SEO/HEO","35","30","41020","41420"
"In post","2022","Legal","Wales","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Swansea","AA/AO","10","10","22180","22200"
"In post","2022","Legal","Wales","Swansea","EO","15","15","26770","27130"
"In post","2022","Legal","Wales","Swansea","G6/G7","50","45","56200","55610"
"In post","2022","Legal","Wales","Swansea","SEO/HEO","15","15","34860","33840"
"In post","2022","Legal","West Midlands (England)","Birmingham","AA/AO","110","100","22190","22200"
"In post","2022","Legal","West Midlands (England)","Birmingham","EO","110","105","27010","26820"
"In post","2022","Legal","West Midlands (England)","Birmingham","G6/G7","240","225","55400","55210"
"In post","2022","Legal","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Birmingham","SEO/HEO","90","85","35550","34480"
"In post","2022","Legal","West Midlands (England)","Coventry","EO","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Coventry","G6/G7","25","25","59520","61010"
"In post","2022","Legal","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Coventry","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","AA/AO","15","15","22500","22200"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","EO","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","G6/G7","30","25","56330","55610"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","20","20","22180","22200"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","EO","15","15","27910","28430"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","45","40","56180","55610"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","AA/AO","85","75","22030","22200"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","EO","130","120","27110","27570"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","G6/G7","255","235","55410","55420"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","SCS level","10","10","88380","83970"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","SEO/HEO","140","135","35120","33370"
"In post","2022","Legal","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","AA/AO","45","40","22050","22200"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","EO","35","30","27350","28430"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","G6/G7","45","40","54720","55610"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","SEO/HEO","10","10","35560","34480"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","AA/AO","15","15","22210","22200"
"In post","2022","Legal","Yorkshire and The Humber","York","EO","10","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","G6/G7","40","35","62440","59530"
"In post","2022","Legal","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","East Midlands (England)","Derby","AA/AO","460","395","21190","21260"
"In post","2022","No function","East Midlands (England)","Derby","EO","265","240","27390","27570"
"In post","2022","No function","East Midlands (England)","Derby","G6/G7","25","25","71000","74990"
"In post","2022","No function","East Midlands (England)","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","Derby","SEO/HEO","50","50","36060","33100"
"In post","2022","No function","East Midlands (England)","Derby","Unknown","220","195","28650","28200"
"In post","2022","No function","East Midlands (England)","East Derbyshire","AA/AO","85","70","20800","21190"
"In post","2022","No function","East Midlands (England)","East Derbyshire","EO","155","135","27350","27570"
"In post","2022","No function","East Midlands (England)","East Derbyshire","G6/G7","10","10","59570","50970"
"In post","2022","No function","East Midlands (England)","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","East Derbyshire","SEO/HEO","20","20","35870","34290"
"In post","2022","No function","East Midlands (England)","East Derbyshire","Unknown","75","70","29170","28200"
"In post","2022","No function","East Midlands (England)","Leicester","AA/AO","1075","955","21760","21260"
"In post","2022","No function","East Midlands (England)","Leicester","EO","630","580","27320","27570"
"In post","2022","No function","East Midlands (England)","Leicester","G6/G7","30","30","58040","55210"
"In post","2022","No function","East Midlands (England)","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","Leicester","SEO/HEO","275","260","36090","33840"
"In post","2022","No function","East Midlands (England)","Leicester","Unknown","285","265","28940","27480"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","735","680","24130","23140"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","EO","380","350","28500","27570"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","45","45","64550","60870"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","270","255","39350","38160"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","Unknown","50","45","33620","33030"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","AA/AO","735","675","23880","21960"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","EO","495","455","28010","27570"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","G6/G7","40","40","59910","58810"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","SEO/HEO","210","200","38010","36190"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","Unknown","210","200","30110","28200"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","AA/AO","50","45","22630","21260"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","EO","150","135","27660","27570"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","SEO/HEO","20","20","37030","33870"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","Unknown","60","55","28240","28200"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","AA/AO","400","375","24500","23960"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","EO","305","280","27880","27570"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","G6/G7","30","30","65360","65330"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","SEO/HEO","115","110","40240","38160"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","Unknown","140","125","29460","28200"
"In post","2022","No function","East Midlands (England)","Nottingham","AA/AO","1585","1450","22190","21250"
"In post","2022","No function","East Midlands (England)","Nottingham","EO","1290","1195","26920","27130"
"In post","2022","No function","East Midlands (England)","Nottingham","G6/G7","435","425","56510","55210"
"In post","2022","No function","East Midlands (England)","Nottingham","SCS level","25","25","93710","87210"
"In post","2022","No function","East Midlands (England)","Nottingham","SEO/HEO","1530","1450","35050","33370"
"In post","2022","No function","East Midlands (England)","Nottingham","Unknown","270","240","28800","28200"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","AA/AO","310","285","24910","23140"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","EO","300","265","27750","27570"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","G6/G7","110","100","61500","59150"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","SEO/HEO","235","215","38900","38160"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","Unknown","45","35","31530","32690"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","AA/AO","280","265","24970","23140"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","EO","170","160","28630","27570"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","G6/G7","40","40","65670","65520"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","SEO/HEO","155","150","38770","38150"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","Unknown","10","10","35290","37850"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","AA/AO","445","400","22670","20970"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","EO","260","245","27410","27570"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","G6/G7","15","15","65810","65520"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","SEO/HEO","90","85","38220","36720"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","Unknown","170","160","29920","28200"
"In post","2022","No function","East of England","Bedford","AA/AO","265","255","26580","28140"
"In post","2022","No function","East of England","Bedford","EO","170","155","28190","27570"
"In post","2022","No function","East of England","Bedford","G6/G7","20","20","63420","61800"
"In post","2022","No function","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East of England","Bedford","SEO/HEO","95","90","40340","38160"
"In post","2022","No function","East of England","Bedford","Unknown","100","90","28400","25140"
"In post","2022","No function","East of England","Breckland and South Norfolk","AA/AO","270","255","24410","23920"
"In post","2022","No function","East of England","Breckland and South Norfolk","EO","115","110","28680","27570"
"In post","2022","No function","East of England","Breckland and South Norfolk","G6/G7","15","15","66000","64500"
"In post","2022","No function","East of England","Breckland and South Norfolk","SEO/HEO","75","70","40080","38160"
"In post","2022","No function","East of England","Breckland and South Norfolk","Unknown","5","5","[c]","[c]"
"In post","2022","No function","East of England","Cambridgeshire CC","AA/AO","890","820","26210","26140"
"In post","2022","No function","East of England","Cambridgeshire CC","EO","400","380","28720","27570"
"In post","2022","No function","East of England","Cambridgeshire CC","G6/G7","115","110","58610","53260"
"In post","2022","No function","East of England","Cambridgeshire CC","SCS level","25","25","108410","103000"
"In post","2022","No function","East of England","Cambridgeshire CC","SEO/HEO","335","325","37150","36480"
"In post","2022","No function","East of England","Cambridgeshire CC","Unknown","160","150","29340","28200"
"In post","2022","No function","East of England","Central Bedfordshire","AA/AO","10","10","[c]","[c]"
"In post","2022","No function","East of England","Central Bedfordshire","EO","45","40","27800","27570"
"In post","2022","No function","East of England","Central Bedfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","East of England","Central Bedfordshire","SEO/HEO","15","15","36550","35640"
"In post","2022","No function","East of England","Essex Haven Gateway","AA/AO","40","35","23550","24250"
"In post","2022","No function","East of England","Essex Haven Gateway","EO","235","215","29760","29290"
"In post","2022","No function","East of England","Essex Haven Gateway","G6/G7","15","15","63460","61940"
"In post","2022","No function","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East of England","Essex Haven Gateway","SEO/HEO","55","55","40690","38650"
"In post","2022","No function","East of England","Essex Haven Gateway","Unknown","85","80","30670","26310"
"In post","2022","No function","East of England","Essex Thames Gateway","AA/AO","370","335","23850","24250"
"In post","2022","No function","East of England","Essex Thames Gateway","EO","315","285","29640","29290"
"In post","2022","No function","East of England","Essex Thames Gateway","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","East of England","Essex Thames Gateway","SEO/HEO","45","40","37720","37140"
"In post","2022","No function","East of England","Essex Thames Gateway","Unknown","110","100","27750","24090"
"In post","2022","No function","East of England","Heart of Essex","AA/AO","400","375","25760","26140"
"In post","2022","No function","East of England","Heart of Essex","EO","260","250","29470","29290"
"In post","2022","No function","East of England","Heart of Essex","G6/G7","25","25","64300","60500"
"In post","2022","No function","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East of England","Heart of Essex","SEO/HEO","140","135","38900","37280"
"In post","2022","No function","East of England","Heart of Essex","Unknown","155","145","29140","25990"
"In post","2022","No function","East of England","Hertfordshire CC","AA/AO","465","440","26340","24920"
"In post","2022","No function","East of England","Hertfordshire CC","EO","695","655","29960","29290"
"In post","2022","No function","East of England","Hertfordshire CC","G6/G7","150","145","62080","56640"
"In post","2022","No function","East of England","Hertfordshire CC","SCS level","15","15","95330","96000"
"In post","2022","No function","East of England","Hertfordshire CC","SEO/HEO","345","330","39170","38760"
"In post","2022","No function","East of England","Hertfordshire CC","Unknown","220","205","30560","28200"
"In post","2022","No function","East of England","Luton","AA/AO","100","85","20950","20970"
"In post","2022","No function","East of England","Luton","EO","180","165","27490","27570"
"In post","2022","No function","East of England","Luton","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","East of England","Luton","SEO/HEO","25","20","35290","33800"
"In post","2022","No function","East of England","Luton","Unknown","80","75","28310","25000"
"In post","2022","No function","East of England","North and West Norfolk","AA/AO","245","220","25410","24260"
"In post","2022","No function","East of England","North and West Norfolk","EO","155","140","28230","27570"
"In post","2022","No function","East of England","North and West Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","East of England","North and West Norfolk","SEO/HEO","70","60","37190","36480"
"In post","2022","No function","East of England","North and West Norfolk","Unknown","45","45","30420","28200"
"In post","2022","No function","East of England","Norwich and East Norfolk","AA/AO","560","505","22730","21260"
"In post","2022","No function","East of England","Norwich and East Norfolk","EO","465","415","27720","27570"
"In post","2022","No function","East of England","Norwich and East Norfolk","G6/G7","35","35","55830","51600"
"In post","2022","No function","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","East of England","Norwich and East Norfolk","SEO/HEO","165","160","37650","34340"
"In post","2022","No function","East of England","Norwich and East Norfolk","Unknown","280","260","25920","24090"
"In post","2022","No function","East of England","Peterborough","AA/AO","195","175","21940","21260"
"In post","2022","No function","East of England","Peterborough","EO","240","215","27300","27570"
"In post","2022","No function","East of England","Peterborough","G6/G7","35","30","61220","59000"
"In post","2022","No function","East of England","Peterborough","SEO/HEO","160","140","36230","33840"
"In post","2022","No function","East of England","Peterborough","Unknown","130","120","29470","28200"
"In post","2022","No function","East of England","Southend-on-Sea","AA/AO","135","110","22310","22080"
"In post","2022","No function","East of England","Southend-on-Sea","EO","220","200","28860","29290"
"In post","2022","No function","East of England","Southend-on-Sea","G6/G7","15","15","60800","55210"
"In post","2022","No function","East of England","Southend-on-Sea","SEO/HEO","105","100","35910","33370"
"In post","2022","No function","East of England","Southend-on-Sea","Unknown","75","65","28400","26310"
"In post","2022","No function","East of England","Suffolk CC","AA/AO","950","870","24830","21960"
"In post","2022","No function","East of England","Suffolk CC","EO","645","590","28020","27570"
"In post","2022","No function","East of England","Suffolk CC","G6/G7","75","70","60950","58560"
"In post","2022","No function","East of England","Suffolk CC","SCS level","5","5","[c]","[c]"
"In post","2022","No function","East of England","Suffolk CC","SEO/HEO","380","360","37480","35980"
"In post","2022","No function","East of England","Suffolk CC","Unknown","240","210","29390","27320"
