"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","City of Edinburgh","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South West","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South West","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Manchester","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","South Hampshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","South Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Southampton","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Southampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Hackney and Newham","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Hackney and Newham","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Haringey and Islington","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Haringey and Islington","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Lambeth","Female","45","[c]","39900","32330"
"Leaver CS","2022","Asian","Inner London - East","Lambeth","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Lewisham and Southwark","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - East","Tower Hamlets","Female","85","[c]","38240","32640"
"Leaver CS","2022","Asian","Inner London - East","Tower Hamlets","Male","75","[c]","43940","37930"
"Leaver CS","2022","Asian","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Camden and City of London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Camden and City of London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inner London - West","Westminster","Female","235","[c]","38510","33640"
"Leaver CS","2022","Asian","Inner London - West","Westminster","Male","175","[c]","45440","40510"
"Leaver CS","2022","Asian","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackpool","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Mid Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Mid Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland, and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland, and Tyne and Wear","Sunderland","Male","[c]","[c]","[c]","[c]"
