"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East of England","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","East of England","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South East (England)","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intellectual Property Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
