"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","The National Archives","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scottish Government","Outside London","Female","235","225","42350","39660"
"In post","2022","Transport Scotland","Scottish Government","Outside London","Male","290","290","47920","47490"
"In post","2022","UK Debt Management Office","HM Treasury","London","Female","35","30","50940","44130"
"In post","2022","UK Debt Management Office","HM Treasury","London","Male","80","80","61180","56000"
"In post","2022","UK Export Finance","UK Export Finance","London","Female","205","200","48460","41950"
"In post","2022","UK Export Finance","UK Export Finance","London","Male","265","265","56860","52500"
"In post","2022","UK Export Finance","UK Export Finance","Outside London","Female","10","10","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Outside London","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","London","Female","1825","1715","44190","40070"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","London","Male","1020","985","50010","41990"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Outside London","Female","2510","2265","38690","34530"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Outside London","Male","1245","1195","44770","37450"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Outside London","Female","310","285","34210","33290"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Outside London","Male","595","580","35820","33290"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Female","70","70","44280","40050"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Male","70","70","49830","40220"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Female","60","60","42680","40050"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Male","60","60","46690","49080"
"In post","2022","UK Statistics Authority","UK Statistics Authority","London","Female","185","180","43980","39840"
"In post","2022","UK Statistics Authority","UK Statistics Authority","London","Male","150","145","47290","41340"
"In post","2022","UK Statistics Authority","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Female","3175","2770","32060","30210"
"In post","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Male","2360","2160","34430","30710"
"In post","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","UK Supreme Court","London","Female","30","25","[c]","[c]"
"In post","2022","UK Supreme Court","UK Supreme Court","London","Male","25","25","[c]","[c]"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","London","Female","345","315","39770","34810"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","London","Male","355","345","43370","38870"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","Outside London","Female","1645","1495","31940","27000"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","Outside London","Male","1510","1455","35240","31900"
"In post","2022","Vehicle Certification Agency","Department for Transport","Outside London","Female","75","70","28740","26710"
"In post","2022","Vehicle Certification Agency","Department for Transport","Outside London","Male","120","115","38770","37790"
"In post","2022","Vehicle Certification Agency","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Department for Transport","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Female","110","105","37820","35580"
"In post","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Male","65","65","44760","47550"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","London","Female","40","35","64590","60000"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","London","Male","45","45","66170","66000"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Female","95","90","47990","40800"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Male","80","80","51760","50220"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","London","Female","10","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Outside London","Female","3485","3230","40720","38160"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Outside London","Male","2375","2310","43570","38160"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Welsh Government","Outside London","Female","45","45","41910","38160"
"In post","2022","Welsh Revenue Authority","Welsh Government","Outside London","Male","35","35","46680","41980"
"In post","2022","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Female","75","65","35030","30700"
"In post","2022","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Male","10","10","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","155","[c]","27520","24920"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","115","[c]","31860","27240"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Female","235","[c]","49470","42860"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","Male","250","[c]","55570","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Female","70","[c]","43060","33300"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Male","75","[c]","45990","33300"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","35","[c]","48980","40600"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","50","[c]","52360","50530"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Male","30","[c]","35790","31010"
"Leaver CS","2022","Charity Commission","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","Outside London","Male","35","[c]","37440","29990"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Female","50","[c]","26820","22740"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Male","35","[c]","35160","35800"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","London","Female","50","[c]","54540","54320"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","London","Male","40","[c]","51540","54070"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Outside London","Male","40","[c]","36800","31250"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Female","70","[c]","33500","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Male","40","[c]","33230","23230"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Female","70","[c]","39680","34320"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","London","Male","45","[c]","49560","54580"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Outside London","Female","195","[c]","36830","28430"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Outside London","Male","110","[c]","43950","44040"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Outside London","Female","265","[c]","31790","27000"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Outside London","Male","595","[c]","34390","31700"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Female","90","[c]","34470","29850"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Male","215","[c]","37310","38070"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Female","125","[c]","44490","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Male","155","[c]","49400","53380"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Female","85","[c]","39210","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Male","65","[c]","46720","38020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","London","Female","90","[c]","40240","33500"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","London","Male","65","[c]","47100","40370"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Outside London","Female","105","[c]","36740","32300"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Outside London","Male","100","[c]","41660","37030"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Female","135","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Male","100","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","London","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","London","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Department for International Trade","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Female","70","[c]","44890","39990"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Male","60","[c]","46110","42000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Department for Transport","London","Female","90","[c]","44500","42470"
"Leaver CS","2022","Department for Transport (excl. agencies)","Department for Transport","London","Male","115","[c]","45780","43360"
"Leaver CS","2022","Department for Transport (excl. agencies)","Department for Transport","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Department for Transport","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Female","640","[c]","31830","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Male","420","[c]","32780","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Female","4665","[c]","25920","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Male","2855","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Female","45","[c]","28420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Male","40","[c]","32480","27570"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Female","240","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Male","165","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","Female","245","[c]","23170","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","Male","170","[c]","26460","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Male","30","[c]","30060","30530"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Female","110","[c]","27660","26470"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Male","310","[c]","28610","26780"
"Leaver CS","2022","Education and Skills Funding Agency","Department for Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Department for Education","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Department for Education","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Department for Education","Outside London","Male","35","[c]","42840","37100"
"Leaver CS","2022","Education Scotland","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Estyn","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Estyn","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Male","35","[c]","41890","37810"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Food Standards Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Food Standards Agency","Outside London","Male","50","[c]","33160","29680"
"Leaver CS","2022","Food Standards Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Female","110","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Male","135","[c]","49960","51500"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Male","35","[c]","39440","33930"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scottish Government","Outside London","Female","40","[c]","29590","25940"
"Leaver CS","2022","Forestry and Land Scotland","Scottish Government","Outside London","Male","70","[c]","30190","27360"
"Leaver CS","2022","Forestry and Land Scotland","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Chancellor's other departments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Chancellor's other departments","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","HM Treasury","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","HM Treasury","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Attorney General's Departments","London","Female","120","[c]","52440","51250"
"Leaver CS","2022","Government Legal Department","Attorney General's Departments","London","Male","75","[c]","51480","51250"
"Leaver CS","2022","Government Legal Department","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Cabinet Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Cabinet Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Department for Work and Pensions","Outside London","Female","100","[c]","36040","30710"
"Leaver CS","2022","Health and Safety Executive","Department for Work and Pensions","Outside London","Male","95","[c]","44280","43970"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","London","Female","355","[c]","26590","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","London","Male","215","[c]","27820","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Female","1000","[c]","22420","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Male","470","[c]","23560","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","HM Land Registry","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","HM Land Registry","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","HM Land Registry","Outside London","Female","205","[c]","31280","27130"
"Leaver CS","2022","HM Land Registry","HM Land Registry","Outside London","Male","155","[c]","34780","33840"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","London","Female","435","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","London","Male","320","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","Outside London","Female","2960","[c]","30610","26310"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","Outside London","Male","3255","[c]","33550","31650"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","175","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","245","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","235","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Female","2375","[c]","28750","26820"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Male","1840","[c]","34350","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","HM Treasury","London","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","HM Treasury","London","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Home Office","London","Female","445","[c]","36620","30120"
"Leaver CS","2022","Home Office","Home Office","London","Male","400","[c]","40910","35050"
"Leaver CS","2022","Home Office","Home Office","Outside London","Female","580","[c]","26270","24890"
"Leaver CS","2022","Home Office","Home Office","Outside London","Male","655","[c]","28600","25040"
"Leaver CS","2022","Home Office","Home Office","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Home Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
