"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Property","AO","Female","140","120","22610","22040"
"In post","2022","40-49","Property","AO","Male","105","105","23110","22040"
"In post","2022","40-49","Property","EO","Female","170","150","27340","26880"
"In post","2022","40-49","Property","EO","Male","170","170","26340","26670"
"In post","2022","40-49","Property","G6","Female","50","50","64120","64000"
"In post","2022","40-49","Property","G6","Male","105","105","65980","65030"
"In post","2022","40-49","Property","G7","Female","135","135","53770","54160"
"In post","2022","40-49","Property","G7","Male","205","205","54460","54240"
"In post","2022","40-49","Property","HEO","Female","215","205","33250","33300"
"In post","2022","40-49","Property","HEO","Male","260","260","33770","33300"
"In post","2022","40-49","Property","SCS level","Female","15","15","[c]","[c]"
"In post","2022","40-49","Property","SCS level","Male","20","20","[c]","[c]"
"In post","2022","40-49","Property","SEO","Female","210","200","41280","40580"
"In post","2022","40-49","Property","SEO","Male","220","220","41870","41140"
"In post","2022","40-49","Security","AA","Female","60","60","20680","19810"
"In post","2022","40-49","Security","AA","Male","355","355","20750","19810"
"In post","2022","40-49","Security","AO","Female","120","110","29500","25570"
"In post","2022","40-49","Security","AO","Male","505","505","35510","39070"
"In post","2022","40-49","Security","EO","Female","135","120","28910","26820"
"In post","2022","40-49","Security","EO","Male","180","175","35260","31870"
"In post","2022","40-49","Security","G6","Female","20","20","[c]","[c]"
"In post","2022","40-49","Security","G6","Male","35","35","67680","68060"
"In post","2022","40-49","Security","G7","Female","40","40","56650","55030"
"In post","2022","40-49","Security","G7","Male","80","75","55970","55210"
"In post","2022","40-49","Security","HEO","Female","135","130","33920","33300"
"In post","2022","40-49","Security","HEO","Male","185","185","35900","34240"
"In post","2022","40-49","Security","SCS level","Female","10","10","[c]","[c]"
"In post","2022","40-49","Security","SCS level","Male","25","25","[c]","[c]"
"In post","2022","40-49","Security","SEO","Female","105","100","44330","42470"
"In post","2022","40-49","Security","SEO","Male","140","140","43970","43810"
"In post","2022","40-49","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Security","Unknown","Male","40","40","33650","33180"
"In post","2022","40-49","Unknown","AA","Female","355","305","20720","19850"
"In post","2022","40-49","Unknown","AA","Male","340","335","20340","19760"
"In post","2022","40-49","Unknown","AO","Female","1780","1565","22530","21680"
"In post","2022","40-49","Unknown","AO","Male","1000","970","23000","21680"
"In post","2022","40-49","Unknown","EO","Female","2740","2465","27370","27230"
"In post","2022","40-49","Unknown","EO","Male","2455","2425","27300","26670"
"In post","2022","40-49","Unknown","G6","Female","655","600","71740","69800"
"In post","2022","40-49","Unknown","G6","Male","510","505","71370","69280"
"In post","2022","40-49","Unknown","G7","Female","1190","1120","57450","57460"
"In post","2022","40-49","Unknown","G7","Male","1040","1035","58020","57460"
"In post","2022","40-49","Unknown","HEO","Female","1990","1860","34700","34600"
"In post","2022","40-49","Unknown","HEO","Male","1525","1515","34530","33900"
"In post","2022","40-49","Unknown","SCS level","Female","195","190","83770","78810"
"In post","2022","40-49","Unknown","SCS level","Male","215","210","87320","81420"
"In post","2022","40-49","Unknown","SEO","Female","1620","1525","43140","42260"
"In post","2022","40-49","Unknown","SEO","Male","1340","1330","43030","42170"
"In post","2022","40-49","Unknown","Unknown","Female","80","80","37700","33270"
"In post","2022","40-49","Unknown","Unknown","Male","370","370","41560","36820"
"In post","2022","50-59","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","AO","Female","20","20","[c]","[c]"
"In post","2022","50-59","Analysis","AO","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","EO","Female","70","65","26760","25930"
"In post","2022","50-59","Analysis","EO","Male","55","55","27880","27570"
"In post","2022","50-59","Analysis","G6","Female","50","45","74550","70220"
"In post","2022","50-59","Analysis","G6","Male","90","90","73780","69790"
"In post","2022","50-59","Analysis","G7","Female","125","120","56290","55630"
"In post","2022","50-59","Analysis","G7","Male","200","195","56090","56360"
"In post","2022","50-59","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","HEO","Female","90","85","33440","32110"
"In post","2022","50-59","Analysis","HEO","Male","95","95","33890","33350"
"In post","2022","50-59","Analysis","SCS level","Female","25","25","[c]","[c]"
"In post","2022","50-59","Analysis","SCS level","Male","40","40","101820","85110"
"In post","2022","50-59","Analysis","SEO","Female","95","85","40440","39850"
"In post","2022","50-59","Analysis","SEO","Male","120","115","41800","40960"
"In post","2022","50-59","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","AO","Female","40","35","23250","22330"
"In post","2022","50-59","Commercial","AO","Male","25","25","[c]","[c]"
"In post","2022","50-59","Commercial","EO","Female","90","90","27080","26670"
"In post","2022","50-59","Commercial","EO","Male","60","60","27760","26910"
"In post","2022","50-59","Commercial","G6","Female","100","100","71230","67320"
"In post","2022","50-59","Commercial","G6","Male","155","150","73100","69150"
"In post","2022","50-59","Commercial","G7","Female","190","185","56010","54310"
"In post","2022","50-59","Commercial","G7","Male","225","220","57710","55030"
"In post","2022","50-59","Commercial","HEO","Female","135","130","33270","33300"
"In post","2022","50-59","Commercial","HEO","Male","90","85","33920","33460"
"In post","2022","50-59","Commercial","SCS level","Female","45","45","105260","97270"
"In post","2022","50-59","Commercial","SCS level","Male","105","100","121320","116150"
"In post","2022","50-59","Commercial","SEO","Female","205","200","40670","40580"
"In post","2022","50-59","Commercial","SEO","Male","225","225","42020","41810"
"In post","2022","50-59","Commercial","Unknown","Female","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Male","20","20","[c]","[c]"
"In post","2022","50-59","Communications","AA","Female","5","5","[c]","[c]"
"In post","2022","50-59","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AO","Female","70","60","21940","21690"
"In post","2022","50-59","Communications","AO","Male","45","45","21940","21830"
"In post","2022","50-59","Communications","EO","Female","230","210","27280","26820"
"In post","2022","50-59","Communications","EO","Male","195","190","27330","26820"
"In post","2022","50-59","Communications","G6","Female","50","50","68380","67910"
"In post","2022","50-59","Communications","G6","Male","35","35","70200","70550"
"In post","2022","50-59","Communications","G7","Female","75","75","55210","55210"
"In post","2022","50-59","Communications","G7","Male","55","55","56080","55210"
"In post","2022","50-59","Communications","HEO","Female","165","155","33730","33370"
"In post","2022","50-59","Communications","HEO","Male","145","145","33940","33370"
"In post","2022","50-59","Communications","SCS level","Female","20","20","[c]","[c]"
"In post","2022","50-59","Communications","SCS level","Male","15","15","[c]","[c]"
"In post","2022","50-59","Communications","SEO","Female","140","135","41410","40520"
"In post","2022","50-59","Communications","SEO","Male","90","90","41510","40550"
"In post","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AO","Female","670","555","22390","21260"
"In post","2022","50-59","Counter Fraud","AO","Male","300","285","22310","21260"
"In post","2022","50-59","Counter Fraud","EO","Female","1305","1180","28430","27570"
"In post","2022","50-59","Counter Fraud","EO","Male","960","930","28510","27570"
"In post","2022","50-59","Counter Fraud","G6","Female","40","35","68980","67910"
"In post","2022","50-59","Counter Fraud","G6","Male","105","100","70310","68010"
"In post","2022","50-59","Counter Fraud","G7","Female","145","140","56740","55210"
"In post","2022","50-59","Counter Fraud","G7","Male","210","205","56560","55210"
"In post","2022","50-59","Counter Fraud","HEO","Female","705","660","34610","33370"
"In post","2022","50-59","Counter Fraud","HEO","Male","655","645","34850","33430"
"In post","2022","50-59","Counter Fraud","SCS level","Female","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SCS level","Male","15","15","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SEO","Female","320","310","41080","40520"
"In post","2022","50-59","Counter Fraud","SEO","Male","375","370","41670","40520"
"In post","2022","50-59","Debt","AA","Female","10","5","[c]","[c]"
"In post","2022","50-59","Debt","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Debt","AO","Female","920","765","21850","21260"
"In post","2022","50-59","Debt","AO","Male","430","410","21980","21260"
"In post","2022","50-59","Debt","EO","Female","250","225","28350","27570"
"In post","2022","50-59","Debt","EO","Male","145","140","28630","28570"
"In post","2022","50-59","Debt","G6","Female","5","5","[c]","[c]"
"In post","2022","50-59","Debt","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Debt","G7","Female","10","10","[c]","[c]"
"In post","2022","50-59","Debt","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","Debt","HEO","Female","70","65","33340","33370"
"In post","2022","50-59","Debt","HEO","Male","30","30","34580","33370"
"In post","2022","50-59","Debt","SEO","Female","25","25","[c]","[c]"
"In post","2022","50-59","Debt","SEO","Male","15","15","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","AO","Female","120","110","22250","21830"
"In post","2022","50-59","Digital, Data & Technology","AO","Male","120","115","22680","21830"
"In post","2022","50-59","Digital, Data & Technology","EO","Female","385","355","27850","27530"
"In post","2022","50-59","Digital, Data & Technology","EO","Male","565","555","28340","27570"
"In post","2022","50-59","Digital, Data & Technology","G6","Female","155","155","66580","66260"
"In post","2022","50-59","Digital, Data & Technology","G6","Male","340","335","68480","67910"
"In post","2022","50-59","Digital, Data & Technology","G7","Female","420","405","53680","54160"
"In post","2022","50-59","Digital, Data & Technology","G7","Male","820","810","55360","55110"
"In post","2022","50-59","Digital, Data & Technology","HEO","Female","510","490","33550","33300"
"In post","2022","50-59","Digital, Data & Technology","HEO","Male","860","850","34610","33420"
"In post","2022","50-59","Digital, Data & Technology","SCS level","Female","40","40","84510","78000"
"In post","2022","50-59","Digital, Data & Technology","SCS level","Male","75","75","96870","90330"
"In post","2022","50-59","Digital, Data & Technology","SEO","Female","520","500","40500","40520"
"In post","2022","50-59","Digital, Data & Technology","SEO","Male","995","985","41950","40600"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Male","10","10","[c]","[c]"
"In post","2022","50-59","Finance","AA","Female","15","10","[c]","[c]"
"In post","2022","50-59","Finance","AA","Male","15","15","[c]","[c]"
"In post","2022","50-59","Finance","AO","Female","410","325","22020","22080"
"In post","2022","50-59","Finance","AO","Male","160","150","21860","21840"
"In post","2022","50-59","Finance","EO","Female","365","340","27580","26820"
"In post","2022","50-59","Finance","EO","Male","190","185","27820","27570"
"In post","2022","50-59","Finance","G6","Female","130","130","67170","67220"
"In post","2022","50-59","Finance","G6","Male","145","145","68590","68140"
"In post","2022","50-59","Finance","G7","Female","295","285","54570","54170"
"In post","2022","50-59","Finance","G7","Male","335","330","55500","55210"
"In post","2022","50-59","Finance","HEO","Female","480","455","33800","33300"
"In post","2022","50-59","Finance","HEO","Male","295","290","34310","33370"
"In post","2022","50-59","Finance","SCS level","Female","40","40","89090","82250"
"In post","2022","50-59","Finance","SCS level","Male","65","65","95170","90820"
"In post","2022","50-59","Finance","SEO","Female","460","445","40350","40520"
"In post","2022","50-59","Finance","SEO","Male","395","390","41850","41100"
"In post","2022","50-59","Finance","Unknown","Female","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Grants Management","AO","Female","155","135","21300","21300"
"In post","2022","50-59","Grants Management","AO","Male","105","100","21300","21300"
"In post","2022","50-59","Grants Management","EO","Female","90","85","25800","25930"
"In post","2022","50-59","Grants Management","EO","Male","60","60","25950","26370"
"In post","2022","50-59","Grants Management","G6","Female","5","5","[c]","[c]"
"In post","2022","50-59","Grants Management","G6","Male","5","5","[c]","[c]"
"In post","2022","50-59","Grants Management","G7","Female","10","10","[c]","[c]"
"In post","2022","50-59","Grants Management","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","Grants Management","HEO","Female","35","35","30610","30440"
"In post","2022","50-59","Grants Management","HEO","Male","45","40","30960","31240"
"In post","2022","50-59","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Grants Management","SEO","Female","15","15","[c]","[c]"
"In post","2022","50-59","Grants Management","SEO","Male","20","20","[c]","[c]"
"In post","2022","50-59","Human Resources","AA","Female","10","5","[c]","[c]"
"In post","2022","50-59","Human Resources","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","AO","Female","330","300","21850","21830"
"In post","2022","50-59","Human Resources","AO","Male","115","110","21800","21830"
"In post","2022","50-59","Human Resources","EO","Female","480","445","27610","27570"
"In post","2022","50-59","Human Resources","EO","Male","235","230","28180","27570"
"In post","2022","50-59","Human Resources","G6","Female","170","170","67000","67000"
"In post","2022","50-59","Human Resources","G6","Male","80","80","68820","67910"
"In post","2022","50-59","Human Resources","G7","Female","395","385","54370","54540"
"In post","2022","50-59","Human Resources","G7","Male","170","165","55650","54930"
"In post","2022","50-59","Human Resources","HEO","Female","490","465","33760","33300"
"In post","2022","50-59","Human Resources","HEO","Male","260","255","35140","34000"
"In post","2022","50-59","Human Resources","SCS level","Female","60","60","87580","80170"
"In post","2022","50-59","Human Resources","SCS level","Male","35","35","86740","79520"
"In post","2022","50-59","Human Resources","SEO","Female","415","400","40510","40520"
"In post","2022","50-59","Human Resources","SEO","Male","190","190","42160","40760"
"In post","2022","50-59","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","AO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","EO","Female","15","15","[c]","[c]"
"In post","2022","50-59","Internal Audit","EO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","G6","Female","20","20","[c]","[c]"
"In post","2022","50-59","Internal Audit","G6","Male","25","25","[c]","[c]"
"In post","2022","50-59","Internal Audit","G7","Female","20","20","[c]","[c]"
"In post","2022","50-59","Internal Audit","G7","Male","30","30","54070","54280"
"In post","2022","50-59","Internal Audit","HEO","Female","20","20","[c]","[c]"
"In post","2022","50-59","Internal Audit","HEO","Male","25","25","[c]","[c]"
"In post","2022","50-59","Internal Audit","SCS level","Female","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","SEO","Female","70","65","44460","43530"
"In post","2022","50-59","Internal Audit","SEO","Male","55","55","45220","44590"
"In post","2022","50-59","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","Legal","AO","Female","300","265","22940","22200"
"In post","2022","50-59","Legal","AO","Male","110","105","23030","22200"
"In post","2022","50-59","Legal","EO","Female","440","395","28670","28430"
"In post","2022","50-59","Legal","EO","Male","155","150","28820","28430"
"In post","2022","50-59","Legal","G6","Female","245","225","71560","71000"
"In post","2022","50-59","Legal","G6","Male","190","185","74220","74030"
"In post","2022","50-59","Legal","G7","Female","695","620","58000","55610"
"In post","2022","50-59","Legal","G7","Male","530","520","58110","56080"
"In post","2022","50-59","Legal","HEO","Female","225","215","34220","33840"
"In post","2022","50-59","Legal","HEO","Male","120","120","34310","33900"
"In post","2022","50-59","Legal","SCS level","Female","115","110","90870","83440"
"In post","2022","50-59","Legal","SCS level","Male","90","90","93350","85490"
"In post","2022","50-59","Legal","SEO","Female","150","140","45430","41750"
"In post","2022","50-59","Legal","SEO","Male","80","80","47630","45530"
"In post","2022","50-59","No function","AA","Female","1775","1525","20700","20890"
"In post","2022","50-59","No function","AA","Male","1320","1250","21370","20950"
"In post","2022","50-59","No function","AO","Female","13665","11580","22240","21260"
"In post","2022","50-59","No function","AO","Male","8625","8145","25110","22080"
"In post","2022","50-59","No function","EO","Female","14790","13235","28030","27570"
"In post","2022","50-59","No function","EO","Male","8970","8715","29420","27570"
"In post","2022","50-59","No function","G6","Female","920","890","69340","67770"
"In post","2022","50-59","No function","G6","Male","1090","1080","70590","67910"
"In post","2022","50-59","No function","G7","Female","2010","1945","55470","54310"
"In post","2022","50-59","No function","G7","Male","2285","2260","56930","55210"
"In post","2022","50-59","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","HEO","Female","4660","4385","34000","33400"
"In post","2022","50-59","No function","HEO","Male","4035","3940","36000","34860"
"In post","2022","50-59","No function","SCS level","Female","490","475","95030","89750"
"In post","2022","50-59","No function","SCS level","Male","570","560","96900","92490"
"In post","2022","50-59","No function","SEO","Female","3080","2925","42330","40600"
"In post","2022","50-59","No function","SEO","Male","2775","2730","45430","43360"
"In post","2022","50-59","No function","Unknown","Female","3170","2945","31260","28200"
"In post","2022","50-59","No function","Unknown","Male","1440","1360","32700","29920"
"In post","2022","50-59","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","AO","Female","160","135","22010","21300"
"In post","2022","50-59","Project Delivery","AO","Male","50","50","22270","21280"
"In post","2022","50-59","Project Delivery","EO","Female","450","410","26190","26620"
"In post","2022","50-59","Project Delivery","EO","Male","360","350","24840","25310"
"In post","2022","50-59","Project Delivery","G6","Female","325","315","68070","67910"
"In post","2022","50-59","Project Delivery","G6","Male","520","510","69140","67950"
"In post","2022","50-59","Project Delivery","G7","Female","680","660","54310","55210"
"In post","2022","50-59","Project Delivery","G7","Male","980","975","54770","55180"
"In post","2022","50-59","Project Delivery","HEO","Female","765","715","33000","33300"
"In post","2022","50-59","Project Delivery","HEO","Male","790","780","33190","33300"
"In post","2022","50-59","Project Delivery","SCS level","Female","115","110","90580","80980"
"In post","2022","50-59","Project Delivery","SCS level","Male","155","155","99090","93000"
"In post","2022","50-59","Project Delivery","SEO","Female","810","775","40500","40520"
"In post","2022","50-59","Project Delivery","SEO","Male","1325","1305","41460","41080"
"In post","2022","50-59","Project Delivery","Unknown","Female","90","85","40790","35170"
"In post","2022","50-59","Project Delivery","Unknown","Male","285","285","52700","52680"
"In post","2022","50-59","Property","AA","Female","60","55","18190","17480"
"In post","2022","50-59","Property","AA","Male","150","145","18720","18230"
"In post","2022","50-59","Property","AO","Female","215","190","22460","22040"
"In post","2022","50-59","Property","AO","Male","150","150","23800","22040"
"In post","2022","50-59","Property","EO","Female","315","295","27440","27000"
"In post","2022","50-59","Property","EO","Male","285","280","27090","26980"
"In post","2022","50-59","Property","G6","Female","65","65","66440","65380"
"In post","2022","50-59","Property","G6","Male","165","165","67830","66670"
"In post","2022","50-59","Property","G7","Female","165","165","54510","54540"
"In post","2022","50-59","Property","G7","Male","320","315","55930","55310"
"In post","2022","50-59","Property","HEO","Female","310","300","33490","33300"
"In post","2022","50-59","Property","HEO","Male","370","370","34170","33300"
"In post","2022","50-59","Property","SCS level","Female","20","20","[c]","[c]"
"In post","2022","50-59","Property","SCS level","Male","45","45","95640","87850"
"In post","2022","50-59","Property","SEO","Female","240","230","42460","41750"
"In post","2022","50-59","Property","SEO","Male","410","400","43800","43790"
"In post","2022","50-59","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","AA","Female","135","130","20260","19810"
"In post","2022","50-59","Security","AA","Male","845","840","20590","19810"
"In post","2022","50-59","Security","AO","Female","175","165","27130","21830"
"In post","2022","50-59","Security","AO","Male","790","780","34720","39070"
"In post","2022","50-59","Security","EO","Female","150","145","28670","26930"
"In post","2022","50-59","Security","EO","Male","355","355","36600","41410"
"In post","2022","50-59","Security","G6","Female","10","10","[c]","[c]"
"In post","2022","50-59","Security","G6","Male","35","35","69470","68010"
"In post","2022","50-59","Security","G7","Female","55","50","55090","54700"
"In post","2022","50-59","Security","G7","Male","105","105","58150","56730"
"In post","2022","50-59","Security","HEO","Female","180","175","35190","33300"
"In post","2022","50-59","Security","HEO","Male","405","400","38340","34630"
"In post","2022","50-59","Security","SCS level","Female","5","5","[c]","[c]"
"In post","2022","50-59","Security","SCS level","Male","20","20","[c]","[c]"
"In post","2022","50-59","Security","SEO","Female","100","95","44430","41890"
"In post","2022","50-59","Security","SEO","Male","220","220","46720","44030"
"In post","2022","50-59","Security","Unknown","Female","15","10","[c]","[c]"
"In post","2022","50-59","Security","Unknown","Male","45","45","33160","27370"
"In post","2022","50-59","Unknown","AA","Female","580","530","20600","19810"
"In post","2022","50-59","Unknown","AA","Male","695","685","20100","19050"
"In post","2022","50-59","Unknown","AO","Female","2790","2560","22530","21680"
"In post","2022","50-59","Unknown","AO","Male","1670","1635","22780","21680"
"In post","2022","50-59","Unknown","EO","Female","3120","2870","27750","27370"
"In post","2022","50-59","Unknown","EO","Male","3480","3310","28250","27370"
"In post","2022","50-59","Unknown","G6","Female","545","520","73770","75340"
"In post","2022","50-59","Unknown","G6","Male","555","545","73250","74900"
"In post","2022","50-59","Unknown","G7","Female","990","955","57390","57460"
"In post","2022","50-59","Unknown","G7","Male","1030","1020","59010","58550"
"In post","2022","50-59","Unknown","HEO","Female","1895","1815","34980","35050"
"In post","2022","50-59","Unknown","HEO","Male","1810","1790","34870","34290"
"In post","2022","50-59","Unknown","SCS level","Female","180","175","91310","83230"
"In post","2022","50-59","Unknown","SCS level","Male","225","220","95050","85730"
"In post","2022","50-59","Unknown","SEO","Female","1485","1435","43330","42470"
"In post","2022","50-59","Unknown","SEO","Male","1490","1475","43990","43000"
"In post","2022","50-59","Unknown","Unknown","Female","45","45","37130","34440"
"In post","2022","50-59","Unknown","Unknown","Male","525","525","42550","37300"
"In post","2022","60-64","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","AO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","EO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Analysis","EO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","G6","Male","15","15","[c]","[c]"
"In post","2022","60-64","Analysis","G7","Female","20","15","[c]","[c]"
"In post","2022","60-64","Analysis","G7","Male","45","40","53880","53200"
"In post","2022","60-64","Analysis","HEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Analysis","HEO","Male","30","25","33240","33180"
"In post","2022","60-64","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","SEO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Analysis","SEO","Male","35","30","41410","40650"
"In post","2022","60-64","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","AO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Commercial","AO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Commercial","EO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Commercial","EO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Commercial","G6","Female","5","5","[c]","[c]"
"In post","2022","60-64","Commercial","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","Commercial","G7","Female","30","25","[c]","[c]"
"In post","2022","60-64","Commercial","G7","Male","50","50","58300","56600"
"In post","2022","60-64","Commercial","HEO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Commercial","HEO","Male","35","30","33330","33320"
"In post","2022","60-64","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Commercial","SEO","Female","40","35","40860","40980"
"In post","2022","60-64","Commercial","SEO","Male","45","40","42550","42290"
"In post","2022","60-64","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2022","60-64","Commercial","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","AO","Female","30","20","22170","22080"
"In post","2022","60-64","Communications","AO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Communications","EO","Female","40","35","27830","26850"
"In post","2022","60-64","Communications","EO","Male","40","35","28220","28520"
"In post","2022","60-64","Communications","G6","Female","5","5","[c]","[c]"
"In post","2022","60-64","Communications","G6","Male","10","10","[c]","[c]"
"In post","2022","60-64","Communications","G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","Communications","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Communications","HEO","Female","25","25","[c]","[c]"
"In post","2022","60-64","Communications","HEO","Male","35","30","34030","33370"
"In post","2022","60-64","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Communications","SEO","Female","30","25","[c]","[c]"
"In post","2022","60-64","Communications","SEO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AO","Female","245","175","22530","22080"
"In post","2022","60-64","Counter Fraud","AO","Male","135","115","22630","22080"
"In post","2022","60-64","Counter Fraud","EO","Female","480","345","28480","27570"
"In post","2022","60-64","Counter Fraud","EO","Male","290","220","28430","27570"
"In post","2022","60-64","Counter Fraud","G6","Female","10","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G6","Male","25","20","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G7","Female","25","20","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G7","Male","55","45","58470","58700"
"In post","2022","60-64","Counter Fraud","HEO","Female","140","105","34910","33980"
"In post","2022","60-64","Counter Fraud","HEO","Male","155","125","35520","35010"
"In post","2022","60-64","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","SEO","Female","45","35","41350","40520"
"In post","2022","60-64","Counter Fraud","SEO","Male","70","60","42460","42270"
"In post","2022","60-64","Debt","AA","Female","5","5","[c]","[c]"
"In post","2022","60-64","Debt","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","AO","Female","370","275","22180","21260"
"In post","2022","60-64","Debt","AO","Male","150","130","21950","21260"
"In post","2022","60-64","Debt","EO","Female","90","65","28630","27570"
"In post","2022","60-64","Debt","EO","Male","60","45","28490","28740"
"In post","2022","60-64","Debt","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","HEO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Debt","HEO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Debt","SEO","Female","[c]","[c]","[c]","[c]"
