"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Scotland","HEO","25","25","30530","30450"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","G7","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","HEO","10","10","30750","31090"
"In post","2022","40-49","Crown Commercial Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","East of England","SEO","15","15","39980","39170"
"In post","2022","40-49","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","London","G7","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","North West (England)","G6","10","10","64090","64340"
"In post","2022","40-49","Crown Commercial Service","North West (England)","G7","25","25","50480","51600"
"In post","2022","40-49","Crown Commercial Service","North West (England)","HEO","15","15","31250","30940"
"In post","2022","40-49","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","North West (England)","SEO","30","30","39080","39360"
"In post","2022","40-49","Crown Commercial Service","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Wales","G7","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Wales","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Wales","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","AO","110","100","22850","23230"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","EO","65","65","28820","28990"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","G6","15","15","74570","75340"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","G7","70","65","68590","69780"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","HEO","75","75","34740","34600"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","SEO","120","110","51400","53490"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","AO","10","10","22060","22200"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","EO","20","20","27190","27350"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","G7","80","70","52150","49940"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","HEO","15","10","33330","31010"
"In post","2022","40-49","Crown Prosecution Service","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","East of England","AO","25","20","23290","23770"
"In post","2022","40-49","Crown Prosecution Service","East of England","EO","30","25","28750","29170"
"In post","2022","40-49","Crown Prosecution Service","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","East of England","G7","60","55","57830","57250"
"In post","2022","40-49","Crown Prosecution Service","East of England","HEO","20","15","35300","34050"
"In post","2022","40-49","Crown Prosecution Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","London","AO","55","50","23750","23770"
"In post","2022","40-49","Crown Prosecution Service","London","EO","85","75","29210","30110"
"In post","2022","40-49","Crown Prosecution Service","London","G6","25","25","73140","70170"
"In post","2022","40-49","Crown Prosecution Service","London","G7","235","220","58400","56230"
"In post","2022","40-49","Crown Prosecution Service","London","HEO","40","35","34470","33930"
"In post","2022","40-49","Crown Prosecution Service","London","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","London","SEO","25","25","40670","39750"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","AO","30","25","22470","22200"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","EO","15","10","27160","27870"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","G7","45","40","53880","54200"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","AO","45","40","22460","22200"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","EO","60","55","27810","28430"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","G6","10","10","68620","67320"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","G7","130","120","53670","54200"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","HEO","25","25","32330","32050"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","North West (England)","SEO","10","10","38870","38180"
"In post","2022","40-49","Crown Prosecution Service","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","AO","25","20","23940","23770"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","EO","30","30","29000","30110"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","G6","10","10","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","G7","95","90","58150","54770"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","HEO","20","20","36110","36240"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South East (England)","SEO","10","10","41130","39750"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","AO","15","10","22170","22200"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","EO","10","10","27170","27610"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","G7","35","35","52550","50850"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","Wales","AO","20","20","22040","22200"
"In post","2022","40-49","Crown Prosecution Service","Wales","EO","20","20","26770","25920"
"In post","2022","40-49","Crown Prosecution Service","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","Wales","G7","55","50","53710","54200"
"In post","2022","40-49","Crown Prosecution Service","Wales","HEO","15","15","33130","31810"
"In post","2022","40-49","Crown Prosecution Service","Wales","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","AO","30","25","22140","22200"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","EO","25","25","27080","27260"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","G7","100","90","53320","51470"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","HEO","15","10","32240","30130"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","AO","35","30","22470","22200"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","EO","30","30","27040","26780"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","G6","10","10","68220","67000"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","G7","110","105","53150","51470"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","HEO","25","25","33480","32370"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","SEO","15","15","39400","38540"
"In post","2022","40-49","Defence Electronics and Components Agency","Wales","AO","10","5","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","Wales","EO","55","50","28410","28150"
"In post","2022","40-49","Defence Electronics and Components Agency","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","Wales","HEO","10","10","36100","32890"
"In post","2022","40-49","Defence Electronics and Components Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","East Midlands (England)","HEO","25","25","30400","30210"
"In post","2022","40-49","Defence Equipment and Support","East Midlands (England)","SEO","20","20","40020","40000"
"In post","2022","40-49","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","East of England","HEO","15","15","30680","30000"
"In post","2022","40-49","Defence Equipment and Support","East of England","SEO","15","15","40240","40180"
"In post","2022","40-49","Defence Equipment and Support","London","EO","20","15","20560","20160"
"In post","2022","40-49","Defence Equipment and Support","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","London","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Scotland","EO","30","30","22410","21740"
"In post","2022","40-49","Defence Equipment and Support","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Scotland","G7","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Scotland","HEO","25","25","29170","28630"
"In post","2022","40-49","Defence Equipment and Support","Scotland","SEO","15","15","38850","37770"
"In post","2022","40-49","Defence Equipment and Support","South East (England)","EO","30","30","21020","20250"
"In post","2022","40-49","Defence Equipment and Support","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","South East (England)","HEO","30","30","29880","29850"
"In post","2022","40-49","Defence Equipment and Support","South East (England)","SEO","20","20","40390","40570"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","EO","150","135","23160","22800"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","G6","155","150","67880","67150"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","G7","405","395","52270","52570"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","HEO","440","420","30790","30680"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","SCS level","30","30","92930","87330"
"In post","2022","40-49","Defence Equipment and Support","South West (England)","SEO","655","635","40470","40820"
"In post","2022","40-49","Defence Equipment and Support","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","West Midlands (England)","EO","20","20","20270","19680"
"In post","2022","40-49","Defence Equipment and Support","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Equipment and Support","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","EO","10","10","24590","23490"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","G6","15","15","67360","67770"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","G7","230","220","51400","47490"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","HEO","25","25","30760","29230"
"In post","2022","40-49","Defence Science and Technology Laboratory","South East (England)","SEO","80","75","39600","38070"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","AO","10","5","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","EO","40","35","25090","23490"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","G6","40","40","70800","67770"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","G7","375","360","51450","47490"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","HEO","80","75","30760","29230"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Science and Technology Laboratory","South West (England)","SEO","160","150","39450","38070"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","G7","5","5","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","30","30","28370","27690"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","195","190","67870","64990"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","320","310","55470","53600"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","105","100","34700","33640"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","155","145","85380","78740"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","145","140","41870","40220"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6","10","10","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G7","10","10","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO","20","15","61490","70320"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G7","20","20","49430","49080"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","HEO","10","10","30360","30360"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO","15","15","39140","38740"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","London","EO","15","10","27300","26920"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","London","G6","65","65","64810","64500"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","London","G7","95","95","54600","52300"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","London","HEO","45","40","36160","34330"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","50","45","85710","76110"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","G7","10","10","52420","51730"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","G6","15","15","62590","61510"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","G7","30","30","51030","50630"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","HEO","15","10","30280","30140"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","SEO","25","20","38110","37100"
"In post","2022","40-49","Department for Education (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East of England","G6","10","10","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East of England","G7","5","5","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","London","EO","30","25","29840","29500"
"In post","2022","40-49","Department for Education (excl. agencies)","London","G6","130","120","66210","65370"
"In post","2022","40-49","Department for Education (excl. agencies)","London","G7","135","125","55490","54400"
"In post","2022","40-49","Department for Education (excl. agencies)","London","HEO","40","40","34530","33740"
"In post","2022","40-49","Department for Education (excl. agencies)","London","SCS level","80","75","83360","74770"
"In post","2022","40-49","Department for Education (excl. agencies)","London","SEO","75","70","41640","40940"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","AO","5","5","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","EO","20","15","25500","25000"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","G6","25","25","62290","61350"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","G7","45","45","50650","49970"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","HEO","35","35","29830","29730"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","North East (England)","SEO","65","60","37850","36960"
"In post","2022","40-49","Department for Education (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education (excl. agencies)","North West (England)","EO","15","15","25290","25000"
"In post","2022","40-49","Department for Education (excl. agencies)","North West (England)","G6","40","40","62990","61680"
