"Status","Year","Region_ITL2","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Male","1080","1025","25640","24730"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","Female","790","690","27400","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","Male","850","810","28180","27280"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Female","80","75","56560","55610"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Male","60","60","61950","60400"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Female","305","280","35460","33840"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Male","330","315","38320","36460"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Female","310","280","30010","28200"
"In post","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Male","85","80","30050","28200"
"In post","2022","Eastern Scotland","Outside London","AA/AO","Female","3410","3065","22480","21260"
"In post","2022","Eastern Scotland","Outside London","AA/AO","Male","2635","2555","23120","21640"
"In post","2022","Eastern Scotland","Outside London","EO","Female","2955","2715","28680","27570"
"In post","2022","Eastern Scotland","Outside London","EO","Male","2535","2430","30070","28990"
"In post","2022","Eastern Scotland","Outside London","G6/G7","Female","1585","1485","62300","62170"
"In post","2022","Eastern Scotland","Outside London","G6/G7","Male","1310","1285","62970","62170"
"In post","2022","Eastern Scotland","Outside London","SCS level","Female","125","120","88670","83230"
"In post","2022","Eastern Scotland","Outside London","SCS level","Male","125","125","90680","83230"
"In post","2022","Eastern Scotland","Outside London","SEO/HEO","Female","3320","3140","38670","37710"
"In post","2022","Eastern Scotland","Outside London","SEO/HEO","Male","2960","2875","39460","39660"
"In post","2022","Eastern Scotland","Outside London","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Eastern Scotland","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Essex","Outside London","AA/AO","Female","865","760","23310","23230"
"In post","2022","Essex","Outside London","AA/AO","Male","555","535","24730","23870"
"In post","2022","Essex","Outside London","EO","Female","1205","1075","28830","29290"
"In post","2022","Essex","Outside London","EO","Male","850","795","28630","28920"
"In post","2022","Essex","Outside London","G6/G7","Female","165","155","58630","55210"
"In post","2022","Essex","Outside London","G6/G7","Male","145","140","60720","55210"
"In post","2022","Essex","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Essex","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Essex","Outside London","SEO/HEO","Female","555","510","36920","36170"
"In post","2022","Essex","Outside London","SEO/HEO","Male","490","475","37170","35950"
"In post","2022","Essex","Outside London","Unknown","Female","350","315","28660","24800"
"In post","2022","Essex","Outside London","Unknown","Male","110","105","29860","26310"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Female","2180","1940","21870","21260"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Male","1615","1570","23390","21270"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Female","3075","2770","26150","26670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Male","2630","2555","26430","26710"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Female","2055","1940","55260","54130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Male","3235","3165","56730","55000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Female","110","105","93220","87350"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Male","190","185","100620","92290"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Female","5745","5365","35230","34000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Male","7080","6935","36720","36820"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Female","1030","950","33320","31420"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Male","1220","1200","41230","38260"
"In post","2022","Greater Manchester","Outside London","AA/AO","Female","3175","2765","21430","21260"
"In post","2022","Greater Manchester","Outside London","AA/AO","Male","2335","2240","22330","21260"
"In post","2022","Greater Manchester","Outside London","EO","Female","3215","2955","26790","27370"
"In post","2022","Greater Manchester","Outside London","EO","Male","2780","2695","27040","26820"
"In post","2022","Greater Manchester","Outside London","G6/G7","Female","1235","1180","56170","55210"
"In post","2022","Greater Manchester","Outside London","G6/G7","Male","1355","1335","57790","55210"
"In post","2022","Greater Manchester","Outside London","SCS level","Female","65","65","87050","80000"
"In post","2022","Greater Manchester","Outside London","SCS level","Male","75","70","90330","84780"
"In post","2022","Greater Manchester","Outside London","SEO/HEO","Female","3070","2920","35260","33370"
"In post","2022","Greater Manchester","Outside London","SEO/HEO","Male","3105","3045","35520","33370"
"In post","2022","Greater Manchester","Outside London","Unknown","Female","870","815","29310","28200"
"In post","2022","Greater Manchester","Outside London","Unknown","Male","325","305","30260","28200"
"In post","2022","Hampshire and Isle of Wight","Outside London","AA/AO","Female","2320","1885","21590","21250"
"In post","2022","Hampshire and Isle of Wight","Outside London","AA/AO","Male","2135","1910","23690","21250"
"In post","2022","Hampshire and Isle of Wight","Outside London","EO","Female","1880","1695","26840","26820"
"In post","2022","Hampshire and Isle of Wight","Outside London","EO","Male","1720","1680","27590","26820"
"In post","2022","Hampshire and Isle of Wight","Outside London","G6/G7","Female","780","735","56080","53500"
"In post","2022","Hampshire and Isle of Wight","Outside London","G6/G7","Male","1260","1220","57180","54540"
"In post","2022","Hampshire and Isle of Wight","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Outside London","SCS level","Female","40","40","89930","89050"
"In post","2022","Hampshire and Isle of Wight","Outside London","SCS level","Male","55","50","94650","94070"
"In post","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Female","2390","2260","35740","33520"
"In post","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Male","2475","2420","36680","36350"
"In post","2022","Hampshire and Isle of Wight","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Outside London","Unknown","Female","370","335","29590","28200"
"In post","2022","Hampshire and Isle of Wight","Outside London","Unknown","Male","130","125","31750","29490"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Female","915","810","22140","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Male","820","800","24790","22750"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","620","565","27050","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","515","500","27440","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Female","105","100","58430","55610"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Male","85","80","60140","57130"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Female","395","375","36340","35310"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Male","325","310","36920","36050"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","290","265","29260","28200"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","105","95","31690","28200"
"In post","2022","Highlands and Islands","Outside London","AA/AO","Female","415","365","22570","22000"
"In post","2022","Highlands and Islands","Outside London","AA/AO","Male","400","385","23830","22810"
"In post","2022","Highlands and Islands","Outside London","EO","Female","385","355","28520","27570"
"In post","2022","Highlands and Islands","Outside London","EO","Male","305","290","30040","28990"
"In post","2022","Highlands and Islands","Outside London","G6/G7","Female","40","35","63490","65280"
"In post","2022","Highlands and Islands","Outside London","G6/G7","Male","30","30","61070","59590"
"In post","2022","Highlands and Islands","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Outside London","SEO/HEO","Female","195","185","37600","36130"
"In post","2022","Highlands and Islands","Outside London","SEO/HEO","Male","225","220","39130","37640"
"In post","2022","Highlands and Islands","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","London","AA/AO","Female","1515","1345","25510","25110"
"In post","2022","Inner London - East","London","AA/AO","Male","1135","1090","27770","25640"
"In post","2022","Inner London - East","London","EO","Female","2915","2725","31120","31060"
"In post","2022","Inner London - East","London","EO","Male","2040","2000","31430","31060"
"In post","2022","Inner London - East","London","G6/G7","Female","1875","1785","62510","62120"
"In post","2022","Inner London - East","London","G6/G7","Male","2095","2050","63660","62120"
"In post","2022","Inner London - East","London","SCS level","Female","280","260","96600","91440"
"In post","2022","Inner London - East","London","SCS level","Male","320","315","98070","92640"
"In post","2022","Inner London - East","London","SEO/HEO","Female","3045","2945","39710","39340"
"In post","2022","Inner London - East","London","SEO/HEO","Male","2800","2755","40950","40600"
"In post","2022","Inner London - East","London","Unknown","Female","720","690","35210","34100"
"In post","2022","Inner London - East","London","Unknown","Male","300","290","36310","34100"
"In post","2022","Inner London - West","London","AA/AO","Female","2110","1950","25420","24310"
"In post","2022","Inner London - West","London","AA/AO","Male","1905","1865","26710","24590"
"In post","2022","Inner London - West","London","EO","Female","4380","4225","29230","28760"
"In post","2022","Inner London - West","London","EO","Male","2720","2685","29530","29030"
"In post","2022","Inner London - West","London","G6/G7","Female","11860","11275","59430","57460"
"In post","2022","Inner London - West","London","G6/G7","Male","10900","10760","60580","58500"
"In post","2022","Inner London - West","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","London","SCS level","Female","1805","1710","86550","78520"
"In post","2022","Inner London - West","London","SCS level","Male","1915","1890","92940","82720"
"In post","2022","Inner London - West","London","SEO/HEO","Female","12345","12040","37920","37900"
"In post","2022","Inner London - West","London","SEO/HEO","Male","10540","10460","38480","38160"
"In post","2022","Inner London - West","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","London","Unknown","Female","180","175","36550","35990"
"In post","2022","Inner London - West","London","Unknown","Male","100","100","37400","34100"
"In post","2022","Kent","Outside London","AA/AO","Female","1475","1345","24120","23960"
"In post","2022","Kent","Outside London","AA/AO","Male","1450","1415","26470","25110"
"In post","2022","Kent","Outside London","EO","Female","1755","1575","28270","28640"
"In post","2022","Kent","Outside London","EO","Male","1805","1715","28320","27370"
"In post","2022","Kent","Outside London","G6/G7","Female","125","120","58730","54770"
"In post","2022","Kent","Outside London","G6/G7","Male","180","175","58720","57430"
"In post","2022","Kent","Outside London","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Kent","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Outside London","SEO/HEO","Female","670","630","36250","35120"
"In post","2022","Kent","Outside London","SEO/HEO","Male","805","780","37630","37280"
"In post","2022","Kent","Outside London","Unknown","Female","365","335","29950","28200"
"In post","2022","Kent","Outside London","Unknown","Male","110","105","30170","28760"
"In post","2022","Lancashire","Outside London","AA/AO","Female","3445","2930","21690","21260"
"In post","2022","Lancashire","Outside London","AA/AO","Male","2575","2435","22980","21260"
"In post","2022","Lancashire","Outside London","EO","Female","2665","2340","27430","27570"
"In post","2022","Lancashire","Outside London","EO","Male","1770","1695","27930","27570"
"In post","2022","Lancashire","Outside London","G6/G7","Female","495","465","56150","54360"
"In post","2022","Lancashire","Outside London","G6/G7","Male","500","490","59150","56440"
"In post","2022","Lancashire","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Outside London","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Lancashire","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Lancashire","Outside London","SEO/HEO","Female","1500","1400","35650","34240"
"In post","2022","Lancashire","Outside London","SEO/HEO","Male","1120","1070","36870","35310"
"In post","2022","Lancashire","Outside London","Unknown","Female","515","475","29250","26310"
"In post","2022","Lancashire","Outside London","Unknown","Male","145","135","31010","30980"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Female","1635","1400","21830","21260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Male","1095","1060","23540","21830"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Female","1000","890","27340","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Male","805","780","27970","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Female","130","120","56630","54420"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Male","105","100","60520","57540"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Female","485","455","36510","34290"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Male","445","430","38030","36740"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Female","450","410","29350","28200"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Male","120","115","30430","28200"
"In post","2022","Lincolnshire","Outside London","AA/AO","Female","695","630","21680","21260"
"In post","2022","Lincolnshire","Outside London","AA/AO","Male","615","600","23480","21430"
"In post","2022","Lincolnshire","Outside London","EO","Female","400","365","27340","27570"
"In post","2022","Lincolnshire","Outside London","EO","Male","350","335","28150","27570"
"In post","2022","Lincolnshire","Outside London","G6/G7","Female","50","50","58560","54350"
"In post","2022","Lincolnshire","Outside London","G6/G7","Male","70","65","60250","57720"
"In post","2022","Lincolnshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Outside London","SEO/HEO","Female","265","250","36070","34170"
"In post","2022","Lincolnshire","Outside London","SEO/HEO","Male","355","345","37440","36470"
"In post","2022","Lincolnshire","Outside London","Unknown","Female","160","150","29850","28200"
"In post","2022","Lincolnshire","Outside London","Unknown","Male","50","50","31210","28200"
"In post","2022","Merseyside","Outside London","AA/AO","Female","4445","3750","21400","21260"
"In post","2022","Merseyside","Outside London","AA/AO","Male","2660","2540","21800","21260"
"In post","2022","Merseyside","Outside London","EO","Female","4120","3680","26510","26820"
"In post","2022","Merseyside","Outside London","EO","Male","2560","2470","26550","26700"
"In post","2022","Merseyside","Outside London","G6/G7","Female","825","790","56460","55210"
"In post","2022","Merseyside","Outside London","G6/G7","Male","770","750","57890","55210"
"In post","2022","Merseyside","Outside London","SCS level","Female","35","35","86650","77400"
"In post","2022","Merseyside","Outside London","SCS level","Male","45","45","91490","84660"
"In post","2022","Merseyside","Outside London","SEO/HEO","Female","2740","2585","34990","33370"
"In post","2022","Merseyside","Outside London","SEO/HEO","Male","2205","2165","35930","33370"
"In post","2022","Merseyside","Outside London","Unknown","Female","635","600","28690","25640"
"In post","2022","Merseyside","Outside London","Unknown","Male","180","165","29870","28200"
"In post","2022","North Eastern Scotland","Outside London","AA/AO","Female","280","245","23560","22710"
"In post","2022","North Eastern Scotland","Outside London","AA/AO","Male","250","240","28860","26840"
"In post","2022","North Eastern Scotland","Outside London","EO","Female","345","315","28840","27570"
"In post","2022","North Eastern Scotland","Outside London","EO","Male","285","280","30580","29550"
"In post","2022","North Eastern Scotland","Outside London","G6/G7","Female","55","55","62500","62170"
"In post","2022","North Eastern Scotland","Outside London","G6/G7","Male","80","80","70550","67170"
"In post","2022","North Eastern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Outside London","SEO/HEO","Female","290","270","40990","36540"
"In post","2022","North Eastern Scotland","Outside London","SEO/HEO","Male","345","330","50230","40290"
"In post","2022","North Yorkshire","Outside London","AA/AO","Female","620","555","21900","21260"
