"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Finance","EO","1755","1665","26790","26670"
"In post","2022","White","Finance","G6","615","600","67900","67230"
"In post","2022","White","Finance","G7","1380","1340","55140","54540"
"In post","2022","White","Finance","HEO","2120","2040","33530","33300"
"In post","2022","White","Finance","SCS level","270","265","88700","80900"
"In post","2022","White","Finance","SEO","2000","1925","41210","40580"
"In post","2022","White","Finance","Unknown","70","65","49060","41960"
"In post","2022","White","Geography","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","AO","40","40","20650","20420"
"In post","2022","White","Geography","EO","105","95","27500","26740"
"In post","2022","White","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","G7","5","5","[c]","[c]"
"In post","2022","White","Geography","HEO","135","130","33440","33290"
"In post","2022","White","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Geography","SEO","40","40","42500","42510"
"In post","2022","White","Human Resources","AA","45","40","20210","19810"
"In post","2022","White","Human Resources","AO","905","825","21950","21380"
"In post","2022","White","Human Resources","EO","1235","1145","27270","26880"
"In post","2022","White","Human Resources","G6","490","475","67090","66800"
"In post","2022","White","Human Resources","G7","1195","1150","54210","54170"
"In post","2022","White","Human Resources","HEO","1885","1790","33240","33010"
"In post","2022","White","Human Resources","SCS level","190","185","87350","80000"
"In post","2022","White","Human Resources","SEO","1355","1290","41090","40530"
"In post","2022","White","Human Resources","Unknown","30","30","45570","46930"
"In post","2022","White","Inspector of Education and Training","G6","155","150","80780","81820"
"In post","2022","White","Inspector of Education and Training","G7","350","340","72990","75500"
"In post","2022","White","Inspector of Education and Training","SCS level","10","10","[c]","[c]"
"In post","2022","White","Inspector of Education and Training","SEO","325","310","50470","51360"
"In post","2022","White","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Intelligence Analysis","AO","75","65","22800","21680"
"In post","2022","White","Intelligence Analysis","EO","1205","1135","27580","27370"
"In post","2022","White","Intelligence Analysis","G6","35","35","69570","68500"
"In post","2022","White","Intelligence Analysis","G7","140","135","57480","57420"
"In post","2022","White","Intelligence Analysis","HEO","630","610","33940","33300"
"In post","2022","White","Intelligence Analysis","SCS level","15","15","[c]","[c]"
"In post","2022","White","Intelligence Analysis","SEO","340","335","42480","42170"
"In post","2022","White","Intelligence Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","AO","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","EO","30","30","27070","26670"
"In post","2022","White","Internal Audit","G6","60","60","66380","64480"
"In post","2022","White","Internal Audit","G7","100","100","53840","54130"
"In post","2022","White","Internal Audit","HEO","120","115","33980","33300"
"In post","2022","White","Internal Audit","SCS level","25","25","[c]","[c]"
"In post","2022","White","Internal Audit","SEO","220","205","43490","42520"
"In post","2022","White","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","White","International Trade","EO","45","45","27110","26820"
"In post","2022","White","International Trade","G6","125","125","63840","62170"
"In post","2022","White","International Trade","G7","265","260","53050","51970"
"In post","2022","White","International Trade","HEO","165","160","32810","32120"
"In post","2022","White","International Trade","SCS level","70","65","82780","75570"
"In post","2022","White","International Trade","SEO","195","195","39420","38540"
"In post","2022","White","Knowledge and Information Management","AA","10","5","[c]","[c]"
"In post","2022","White","Knowledge and Information Management","AO","265","255","22300","21380"
"In post","2022","White","Knowledge and Information Management","EO","435","410","27530","27570"
"In post","2022","White","Knowledge and Information Management","G6","60","55","67780","66980"
"In post","2022","White","Knowledge and Information Management","G7","180","175","54560","54260"
"In post","2022","White","Knowledge and Information Management","HEO","490","470","33940","33300"
"In post","2022","White","Knowledge and Information Management","SCS level","15","15","[c]","[c]"
"In post","2022","White","Knowledge and Information Management","SEO","305","295","41510","40840"
"In post","2022","White","Knowledge and Information Management","Unknown","30","30","36430","33000"
"In post","2022","White","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","AO","180","160","22280","22080"
"In post","2022","White","Legal","EO","1135","1080","28140","26820"
"In post","2022","White","Legal","G6","1060","985","69550","67910"
"In post","2022","White","Legal","G7","3240","2980","56180","55610"
"In post","2022","White","Legal","HEO","1315","1255","35130","33600"
"In post","2022","White","Legal","SCS level","300","290","87850","82750"
"In post","2022","White","Legal","SEO","1290","1175","44980","43020"
"In post","2022","White","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","White","Medicine","AA","15","15","[c]","[c]"
"In post","2022","White","Medicine","AO","190","175","23430","23280"
"In post","2022","White","Medicine","EO","245","225","31880","31530"
"In post","2022","White","Medicine","G6","300","255","81940","85050"
"In post","2022","White","Medicine","G7","185","165","61480","58550"
"In post","2022","White","Medicine","HEO","375","335","37830","39030"
"In post","2022","White","Medicine","SCS level","205","180","106460","101430"
"In post","2022","White","Medicine","SEO","210","190","44480","45840"
"In post","2022","White","Operational Delivery","AA","7940","6875","20590","20890"
"In post","2022","White","Operational Delivery","AO","62910","55745","23240","21680"
"In post","2022","White","Operational Delivery","EO","58865","53595","27940","27570"
"In post","2022","White","Operational Delivery","G6","1645","1610","69340","67410"
"In post","2022","White","Operational Delivery","G7","4465","4340","54870","53670"
"In post","2022","White","Operational Delivery","HEO","18840","17825","34000","33370"
"In post","2022","White","Operational Delivery","SCS level","650","630","91280","83790"
"In post","2022","White","Operational Delivery","SEO","9685","9315","42720","40520"
"In post","2022","White","Operational Delivery","Unknown","12825","11915","30440","28200"
"In post","2022","White","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Operational Research","AO","25","20","[c]","[c]"
"In post","2022","White","Operational Research","EO","30","30","[c]","[c]"
"In post","2022","White","Operational Research","G6","55","50","70160","68910"
"In post","2022","White","Operational Research","G7","355","335","53360","53600"
"In post","2022","White","Operational Research","HEO","195","190","33050","33080"
"In post","2022","White","Operational Research","SCS level","15","10","[c]","[c]"
"In post","2022","White","Operational Research","SEO","185","175","41440","40520"
"In post","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Other","AA","1640","1560","19530","19050"
"In post","2022","White","Other","AO","6680","6170","21630","21260"
"In post","2022","White","Other","EO","6525","6155","26950","27570"
"In post","2022","White","Other","G6","520","495","73110","68740"
"In post","2022","White","Other","G7","1035","1000","53830","54110"
"In post","2022","White","Other","HEO","3285","3155","32930","33180"
"In post","2022","White","Other","SCS level","270","260","97440","88190"
"In post","2022","White","Other","SEO","1830","1770","41160","40580"
"In post","2022","White","Other","Unknown","125","125","[c]","[c]"
"In post","2022","White","Planning","AO","10","10","[c]","[c]"
"In post","2022","White","Planning","EO","15","15","[c]","[c]"
"In post","2022","White","Planning","G6","15","15","[c]","[c]"
"In post","2022","White","Planning","G7","55","50","55670","54890"
"In post","2022","White","Planning","HEO","40","35","35230","34860"
"In post","2022","White","Planning","SCS level","5","5","[c]","[c]"
"In post","2022","White","Planning","SEO","50","50","42330","41650"
"In post","2022","White","Planning Inspectors","G6","190","165","64080","58810"
"In post","2022","White","Planning Inspectors","G7","115","105","46670","47660"
"In post","2022","White","Planning Inspectors","HEO","10","10","[c]","[c]"
"In post","2022","White","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Policy","AA","20","15","[c]","[c]"
"In post","2022","White","Policy","AO","380","360","23750","24150"
"In post","2022","White","Policy","EO","1685","1630","27930","27690"
"In post","2022","White","Policy","G6","2825","2705","66660","65550"
"In post","2022","White","Policy","G7","6600","6400","54780","54070"
"In post","2022","White","Policy","HEO","5100","4980","33980","33570"
"In post","2022","White","Policy","SCS level","1540","1480","85550","77950"
"In post","2022","White","Policy","SEO","4495","4350","40930","40230"
"In post","2022","White","Policy","Unknown","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","AA","5","5","[c]","[c]"
"In post","2022","White","Project Delivery","AO","290","255","21650","21260"
"In post","2022","White","Project Delivery","EO","985","920","26590","26670"
"In post","2022","White","Project Delivery","G6","1005","980","67360","67770"
"In post","2022","White","Project Delivery","G7","2625","2545","53850","54540"
"In post","2022","White","Project Delivery","HEO","2685","2555","32890","33080"
"In post","2022","White","Project Delivery","SCS level","310","305","90310","84610"
"In post","2022","White","Project Delivery","SEO","3470","3330","40500","40520"
"In post","2022","White","Project Delivery","Unknown","420","410","45500","41920"
"In post","2022","White","Property","AA","420","410","18190","17480"
"In post","2022","White","Property","AO","310","280","22380","21960"
"In post","2022","White","Property","EO","970","915","27080","26820"
"In post","2022","White","Property","G6","350","345","66280","65370"
"In post","2022","White","Property","G7","825","800","54950","54540"
"In post","2022","White","Property","HEO","1355","1305","33390","33300"
"In post","2022","White","Property","SCS level","75","75","88200","81430"
"In post","2022","White","Property","SEO","1210","1160","42480","42000"
"In post","2022","White","Property","Unknown","40","40","22630","21720"
"In post","2022","White","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Psychology","AO","55","50","21660","21550"
"In post","2022","White","Psychology","EO","325","315","26730","26850"
"In post","2022","White","Psychology","G6","25","25","[c]","[c]"
"In post","2022","White","Psychology","G7","75","70","62050","62800"
"In post","2022","White","Psychology","HEO","410","400","30600","30450"
"In post","2022","White","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Psychology","SEO","320","295","45960","47270"
"In post","2022","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Science and Engineering","AA","130","125","18680","19010"
"In post","2022","White","Science and Engineering","AO","755","735","22250","22270"
"In post","2022","White","Science and Engineering","EO","1545","1500","26240","26370"
"In post","2022","White","Science and Engineering","G6","460","430","69060","67790"
"In post","2022","White","Science and Engineering","G7","2035","1940","52990","52330"
"In post","2022","White","Science and Engineering","HEO","2465","2370","32510","32330"
"In post","2022","White","Science and Engineering","SCS level","80","75","94460","89870"
"In post","2022","White","Science and Engineering","SEO","2750","2625","41300","40510"
"In post","2022","White","Science and Engineering","Unknown","635","630","41450","39860"
"In post","2022","White","Security","AA","2030","1970","20590","19810"
"In post","2022","White","Security","AO","2250","2200","32480","35200"
"In post","2022","White","Security","EO","835","815","33750","29210"
"In post","2022","White","Security","G6","95","95","68790","67910"
"In post","2022","White","Security","G7","265","260","56030","55100"
"In post","2022","White","Security","HEO","880","860","36510","34060"
"In post","2022","White","Security","SCS level","25","25","[c]","[c]"
"In post","2022","White","Security","SEO","565","555","43970","41750"
"In post","2022","White","Security","Unknown","150","150","32590","31370"
"In post","2022","White","Social Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Social Research","AO","10","10","[c]","[c]"
"In post","2022","White","Social Research","EO","25","25","[c]","[c]"
"In post","2022","White","Social Research","G6","60","55","66930","67400"
"In post","2022","White","Social Research","G7","250","235","55290","54760"
"In post","2022","White","Social Research","HEO","360","345","32590","31320"
"In post","2022","White","Social Research","SCS level","15","15","[c]","[c]"
"In post","2022","White","Social Research","SEO","330","310","40600","39850"
"In post","2022","White","Statistics","AA","5","5","[c]","[c]"
"In post","2022","White","Statistics","AO","25","20","[c]","[c]"
"In post","2022","White","Statistics","EO","160","155","27720","27850"
"In post","2022","White","Statistics","G6","145","135","66670","66370"
"In post","2022","White","Statistics","G7","470","445","55640","54550"
"In post","2022","White","Statistics","HEO","480","465","33680","33300"
"In post","2022","White","Statistics","SCS level","50","50","82030","77960"
"In post","2022","White","Statistics","SEO","440","425","41050","40310"
"In post","2022","White","Tax","AO","1360","1275","21360","21250"
"In post","2022","White","Tax","EO","2505","2340","27240","26820"
"In post","2022","White","Tax","G6","575","540","69410","67910"
"In post","2022","White","Tax","G7","1660","1585","55930","55210"
"In post","2022","White","Tax","HEO","3530","3340","33990","33370"
"In post","2022","White","Tax","SCS level","70","70","82350","78810"
"In post","2022","White","Tax","SEO","1640","1565","40770","40520"
"In post","2022","White","Unknown","AA","995","945","22310","22140"
"In post","2022","White","Unknown","AO","1955","1840","23920","24020"
"In post","2022","White","Unknown","EO","3435","3315","28290","27500"
"In post","2022","White","Unknown","G6","1740","1695","70590","70280"
"In post","2022","White","Unknown","G7","3305","3195","56850","55210"
"In post","2022","White","Unknown","HEO","3995","3875","34190","33370"
"In post","2022","White","Unknown","SCS level","765","750","94450","83230"
"In post","2022","White","Unknown","SEO","3350","3240","43350","42470"
"In post","2022","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Veterinarian","EO","10","10","[c]","[c]"
"In post","2022","White","Veterinarian","G6","15","15","[c]","[c]"
"In post","2022","White","Veterinarian","G7","90","90","53410","52290"
"In post","2022","White","Veterinarian","HEO","10","10","[c]","[c]"
"In post","2022","White","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Veterinarian","SEO","185","175","40410","37800"
"Leaver CS","2022","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","SEO","35","[c]","41140","40530"
"Leaver CS","2022","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Delivery","AA","55","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Delivery","AO","415","[c]","22200","21430"
"Leaver CS","2022","Asian","Operational Delivery","EO","435","[c]","28590","28310"
"Leaver CS","2022","Asian","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Delivery","G7","35","[c]","55820","54270"
"Leaver CS","2022","Asian","Operational Delivery","HEO","70","[c]","33120","33020"
"Leaver CS","2022","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Delivery","SEO","50","[c]","41240","40570"
"Leaver CS","2022","Asian","Operational Delivery","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","EO","50","[c]","27090","27570"
"Leaver CS","2022","Asian","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Policy","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Psychology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Psychology","AO","[c]","[c]","[c]","[c]"
