"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","South West (England)","Female","Unknown","100","95","35250","34060"
"In post","2022","Commercial","South West (England)","Male","Heterosexual / straight","640","630","42040","40000"
"In post","2022","Commercial","South West (England)","Male","LGBO","30","30","38500","35540"
"In post","2022","Commercial","South West (England)","Male","Undeclared","100","100","43240","40580"
"In post","2022","Commercial","South West (England)","Male","Unknown","90","90","39180","36570"
"In post","2022","Commercial","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Female","Heterosexual / straight","140","130","35510","31990"
"In post","2022","Commercial","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Commercial","Wales","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Wales","Male","Heterosexual / straight","125","120","35980","31850"
"In post","2022","Commercial","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Wales","Male","Undeclared","30","30","32610","31410"
"In post","2022","Commercial","Wales","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Female","Heterosexual / straight","115","110","38600","36500"
"In post","2022","Commercial","West Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Female","Unknown","35","30","37770","36790"
"In post","2022","Commercial","West Midlands (England)","Male","Heterosexual / straight","75","75","38420","36340"
"In post","2022","Commercial","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Female","Heterosexual / straight","255","240","38890","36500"
"In post","2022","Commercial","Yorkshire and The Humber","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Female","Undeclared","45","40","39200","36820"
"In post","2022","Commercial","Yorkshire and The Humber","Female","Unknown","40","35","38070","36270"
"In post","2022","Commercial","Yorkshire and The Humber","Male","Heterosexual / straight","190","185","38970","36500"
"In post","2022","Commercial","Yorkshire and The Humber","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Male","Unknown","40","40","38380","35930"
"In post","2022","Commercial","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Female","Heterosexual / straight","50","45","40380","37100"
"In post","2022","Communications","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Female","Heterosexual / straight","30","30","37320","33300"
"In post","2022","Communications","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Communications","East of England","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Female","Heterosexual / straight","835","805","47360","44140"
"In post","2022","Communications","London","Female","LGBO","70","65","43900","41380"
"In post","2022","Communications","London","Female","Undeclared","165","160","43810","39800"
"In post","2022","Communications","London","Female","Unknown","260","255","44540","41740"
"In post","2022","Communications","London","Male","Heterosexual / straight","515","510","47820","42890"
"In post","2022","Communications","London","Male","LGBO","85","85","45530","43410"
"In post","2022","Communications","London","Male","Undeclared","110","105","48420","43220"
"In post","2022","Communications","London","Male","Unknown","175","175","46970","42710"
"In post","2022","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Female","Heterosexual / straight","50","50","34880","32870"
"In post","2022","Communications","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","North East (England)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Communications","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Female","Heterosexual / straight","110","105","38070","36970"
"In post","2022","Communications","North West (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","North West (England)","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","Communications","North West (England)","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Communications","North West (England)","Male","Heterosexual / straight","55","55","37340","36500"
"In post","2022","Communications","North West (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Female","Heterosexual / straight","35","35","37110","36740"
"In post","2022","Communications","Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Female","Heterosexual / straight","120","110","34970","33300"
"In post","2022","Communications","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","South East (England)","Male","Heterosexual / straight","95","90","33840","31860"
"In post","2022","Communications","South East (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","South East (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","South East (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Female","Heterosexual / straight","125","115","36500","35900"
"In post","2022","Communications","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","South West (England)","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Male","Heterosexual / straight","100","95","36570","34610"
"In post","2022","Communications","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","South West (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Female","Heterosexual / straight","180","165","36740","34170"
"In post","2022","Communications","Wales","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Wales","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Communications","Wales","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Communications","Wales","Male","Heterosexual / straight","95","95","38980","36840"
"In post","2022","Communications","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","Wales","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Communications","Wales","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Communications","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Female","Heterosexual / straight","80","75","39570","36960"
"In post","2022","Communications","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Male","Heterosexual / straight","40","40","37140","33660"
"In post","2022","Communications","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Female","Heterosexual / straight","70","65","43610","40840"
"In post","2022","Communications","Yorkshire and The Humber","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Male","Heterosexual / straight","45","45","43830","40300"
"In post","2022","Communications","Yorkshire and The Humber","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Corporate Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Corporate Finance","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Corporate Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
