"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","590","565","35090","35900"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","EO","95","95","27280","26250"
"In post","2022","Unknown","Department for International Trade","G6/G7","410","405","56110","52920"
"In post","2022","Unknown","Department for International Trade","SCS level","50","50","88910","78470"
"In post","2022","Unknown","Department for International Trade","SEO/HEO","485","485","36470","38160"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","55","50","21920","21520"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","80","75","27230","27850"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","240","225","56800","54700"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","SCS level","30","30","90930","84900"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","200","200","35830","34550"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","AA/AO","1060","970","22680","21840"
"In post","2022","Unknown","Department for Transport","EO","780","760","27540","26470"
"In post","2022","Unknown","Department for Transport","G6/G7","270","265","59850","54980"
"In post","2022","Unknown","Department for Transport","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Transport","SEO/HEO","500","495","37330","35060"
"In post","2022","Unknown","Department for Work and Pensions","AA/AO","985","930","21560","21260"
"In post","2022","Unknown","Department for Work and Pensions","EO","1725","1650","28300","27570"
"In post","2022","Unknown","Department for Work and Pensions","G6/G7","215","210","60150","58930"
"In post","2022","Unknown","Department for Work and Pensions","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","SEO/HEO","420","415","37530","36650"
"In post","2022","Unknown","Department of Health and Social Care","AA/AO","200","175","22170","22350"
"In post","2022","Unknown","Department of Health and Social Care","EO","725","700","27030","27270"
"In post","2022","Unknown","Department of Health and Social Care","G6/G7","2250","2180","57860","53830"
"In post","2022","Unknown","Department of Health and Social Care","SCS level","425","405","98800","93000"
"In post","2022","Unknown","Department of Health and Social Care","SEO/HEO","2325","2245","36620","36820"
"In post","2022","Unknown","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","SEO/HEO","50","50","35400","37350"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","AA/AO","70","70","25310","25500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","EO","130","125","28870","28390"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","G6/G7","710","695","58010","56290"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SCS level","90","90","86770","77950"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","465","455","37570","38500"
"In post","2022","Unknown","HM Land Registry","AA/AO","860","815","22700","22600"
"In post","2022","Unknown","HM Land Registry","EO","425","415","27640","27130"
"In post","2022","Unknown","HM Land Registry","G6/G7","55","55","60510","60520"
"In post","2022","Unknown","HM Land Registry","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","SEO/HEO","180","175","38480","38550"
"In post","2022","Unknown","HM Revenue and Customs","AA/AO","7505","6625","21600","21250"
"In post","2022","Unknown","HM Revenue and Customs","EO","4995","4740","27250","26820"
"In post","2022","Unknown","HM Revenue and Customs","G6/G7","1465","1420","59860","56530"
"In post","2022","Unknown","HM Revenue and Customs","SCS level","70","65","92620","80000"
"In post","2022","Unknown","HM Revenue and Customs","SEO/HEO","5630","5450","36120","33370"
"In post","2022","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","EO","15","15","[c]","[c]"
"In post","2022","Unknown","HM Treasury","G6/G7","95","95","66000","62580"
"In post","2022","Unknown","HM Treasury","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","HM Treasury","SEO/HEO","65","60","40310","39530"
"In post","2022","Unknown","Home Office","AA/AO","1045","1025","21990","21680"
"In post","2022","Unknown","Home Office","EO","2565","2445","26820","24880"
"In post","2022","Unknown","Home Office","G6/G7","660","655","59690","57430"
"In post","2022","Unknown","Home Office","SCS level","35","35","100600","93000"
"In post","2022","Unknown","Home Office","SEO/HEO","1200","1190","37290","36590"
"In post","2022","Unknown","Home Office","Unknown","210","210","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA/AO","2945","2840","24680","21380"
"In post","2022","Unknown","Ministry of Defence","EO","1360","1315","26920","26670"
"In post","2022","Unknown","Ministry of Defence","G6/G7","690","655","62400","58550"
"In post","2022","Unknown","Ministry of Defence","SCS level","60","55","96760","90100"
"In post","2022","Unknown","Ministry of Defence","SEO/HEO","2310","2235","38380","39030"
"In post","2022","Unknown","Ministry of Defence","Unknown","2035","2030","37620","34160"
"In post","2022","Unknown","Ministry of Justice","AA/AO","5365","5215","24340","23140"
"In post","2022","Unknown","Ministry of Justice","EO","615","605","27770","28310"
"In post","2022","Unknown","Ministry of Justice","G6/G7","305","300","60140","58130"
"In post","2022","Unknown","Ministry of Justice","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","SEO/HEO","1075","1040","36310","34260"
"In post","2022","Unknown","Ministry of Justice","Unknown","3400","3065","27700","25760"
"In post","2022","Unknown","National Crime Agency","AA/AO","205","190","23500","24470"
"In post","2022","Unknown","National Crime Agency","EO","1840","1800","34000","34060"
"In post","2022","Unknown","National Crime Agency","G6/G7","215","215","64300","60990"
"In post","2022","Unknown","National Crime Agency","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","SEO/HEO","1385","1360","43900","43710"
"In post","2022","Unknown","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","SEO/HEO","30","30","38050","36720"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","30","25","20730","21410"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","80","75","45040","51360"
"In post","2022","Unknown","Office of Gas and Electricity Markets","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","40","40","58520","56050"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","30","30","36780","36000"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","30","30","52650","48350"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","AA/AO","3495","3260","23900","23330"
"In post","2022","Unknown","Scottish Government","EO","3350","3165","31900","32170"
"In post","2022","Unknown","Scottish Government","G6/G7","1185","1145","63140","62170"
"In post","2022","Unknown","Scottish Government","SCS level","75","75","89650","83230"
"In post","2022","Unknown","Scottish Government","SEO/HEO","2885","2725","39790","39660"
"In post","2022","Unknown","The National Archives","AA/AO","40","35","21720","21200"
"In post","2022","Unknown","The National Archives","EO","25","25","[c]","[c]"
"In post","2022","Unknown","The National Archives","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","SEO/HEO","80","75","36380","34770"
"In post","2022","Unknown","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","AA/AO","635","460","20380","19860"
"In post","2022","Unknown","UK Statistics Authority","EO","280","265","24330","23880"
"In post","2022","Unknown","UK Statistics Authority","G6/G7","335","330","53410","50210"
"In post","2022","Unknown","UK Statistics Authority","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","SEO/HEO","950","930","34190","33710"
"In post","2022","Unknown","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Unknown","Welsh Government","AA/AO","85","80","23920","24630"
"In post","2022","Unknown","Welsh Government","EO","75","70","28250","29430"
"In post","2022","Unknown","Welsh Government","G6/G7","70","65","61980","61440"
"In post","2022","Unknown","Welsh Government","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Welsh Government","SEO/HEO","145","140","39220","38160"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","AA/AO","40","[c]","21260","21840"
"Leaver CS","2022","Declared disabled","Department for Transport","EO","40","[c]","27730","26780"
"Leaver CS","2022","Declared disabled","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","AA/AO","540","[c]","21400","21260"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","EO","695","[c]","28070","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","SEO/HEO","105","[c]","36900","34290"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","SEO/HEO","75","[c]","36080","36330"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","AA/AO","245","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","EO","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","SEO/HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","AA/AO","60","[c]","21760","21680"
"Leaver CS","2022","Declared disabled","Home Office","EO","80","[c]","27450","27300"
"Leaver CS","2022","Declared disabled","Home Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","SEO/HEO","45","[c]","37470","37450"
"Leaver CS","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","AA/AO","175","[c]","22770","21170"
"Leaver CS","2022","Declared disabled","Ministry of Defence","EO","105","[c]","26380","26670"
"Leaver CS","2022","Declared disabled","Ministry of Defence","G6/G7","45","[c]","58810","57480"
"Leaver CS","2022","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","SEO/HEO","140","[c]","38150","37830"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","AA/AO","545","[c]","20610","20970"
"Leaver CS","2022","Declared disabled","Ministry of Justice","EO","95","[c]","25590","25120"
"Leaver CS","2022","Declared disabled","Ministry of Justice","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","SEO/HEO","80","[c]","39110","37190"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Unknown","240","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","AA/AO","35","[c]","23510","23230"
"Leaver CS","2022","Declared disabled","Scottish Government","EO","30","[c]","31920","35000"
"Leaver CS","2022","Declared disabled","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","SEO/HEO","40","[c]","40850","40290"
"Leaver CS","2022","Declared disabled","The National Archives","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
