"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inspector of Education and Training","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Female","Heterosexual / straight","100","100","32120","32090"
"In post","2022","Intelligence Analysis","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Male","Heterosexual / straight","180","175","32870","33300"
"In post","2022","Intelligence Analysis","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Male","Undeclared","40","40","32970","33300"
"In post","2022","Intelligence Analysis","East Anglia","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Female","Heterosexual / straight","75","70","28340","26660"
"In post","2022","Intelligence Analysis","Greater Manchester","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Male","Heterosexual / straight","90","90","29360","26480"
"In post","2022","Intelligence Analysis","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Male","Unknown","10","10","[c]","[c]"
