"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Treasury","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","AA/AO","Heterosexual / straight","30","[c]","21180","21260"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","35","[c]","37420","36250"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","65","[c]","35380","33950"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
