"Status","Year","Disability","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Medicine","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Other","15","10","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Commercial","70","65","38030","35690"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Communications","35","35","33440","29200"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Digital, Data and Technology","205","200","34540","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Finance","250","245","36000","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Human Resources","135","125","31110","26670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Intelligence Analysis","75","70","38930","36460"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Internal Audit","5","5","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Knowledge and Information Management","60","55","30190","26670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Medicine","70","60","52200","40060"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Other","865","830","25930","22150"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Policy","95","95","43320","40580"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Project Delivery","185","180","44050","40580"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Property","140","135","32900","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Science and Engineering","150","145","34690","33010"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Security","515","505","31340","28890"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Commercial","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Digital, Data and Technology","60","60","45180","42320"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Finance","60","55","42550","41100"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Human Resources","90","90","40330","40660"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Operational Delivery","115","110","38520","36800"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Operational Research","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Policy","40","40","47600","44860"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Project Delivery","15","15","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Property","30","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Social Research","5","5","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Policy","5","5","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","Economics","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Operational Delivery","90","80","23910","21190"
"In post","2022","Undeclared","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Planning Inspectors","20","15","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Operational Delivery","35","35","35390","32380"
"In post","2022","Undeclared","Registers of Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Operational Delivery","50","45","29160","25310"
"In post","2022","Undeclared","Rural Payments Agency","Project Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Unknown","155","150","43790","39660"
"In post","2022","Undeclared","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Operational Delivery","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Other","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Counter Fraud","10","10","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","Unknown","45","45","29950","27230"
"In post","2022","Undeclared","Standards and Testing Agency","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Commercial","10","10","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Operational Delivery","25","20","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Project Delivery","30","30","47130","44390"
"In post","2022","Undeclared","Submarine Delivery Agency","Science and Engineering","55","55","44770","45010"
"In post","2022","Undeclared","Submarine Delivery Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Teaching Regulation Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Counter Fraud","5","5","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Operational Delivery","20","15","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Legal","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Operational Delivery","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Operational Delivery","35","30","36400","30460"
"In post","2022","Undeclared","UK Health Security Agency","Science and Engineering","20","20","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Commercial","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Geography","25","20","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Project Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Human Resources","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Operational Delivery","90","70","25500","20350"
"In post","2022","Undeclared","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Social Research","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Statistics","10","10","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Human Resources","5","5","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Operational Delivery","65","60","31830","26840"
"In post","2022","Undeclared","Valuation Office Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Project Delivery","10","10","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","Property","215","195","37400","33370"
"In post","2022","Undeclared","Valuation Office Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Science and Engineering","5","5","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Finance","15","10","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Legal","5","5","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Operational Delivery","45","45","41960","47470"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Other","30","30","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Policy","55","50","41270","38160"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Science and Engineering","5","5","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","Unknown","35","30","32660","30040"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Communications","10","10","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","25","20","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Human Resources","5","5","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Operational Delivery","350","320","31550","30950"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","Operational Delivery","135","125","25900","24920"
"In post","2022","Unknown","Animal and Plant Health Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","Science and Engineering","30","30","27060","24370"
"In post","2022","Unknown","Animal and Plant Health Agency","Veterinarian","35","30","38180","36520"
"In post","2022","Unknown","Attorney General's Office","Communications","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","Legal","15","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","Other","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","Policy","5","5","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Other","10","10","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Unknown","4110","4070","46350","34550"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","125","120","37870","35900"
"In post","2022","Unknown","Charity Commission","Communications","15","15","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Finance","5","5","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Legal","10","10","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Operational Delivery","130","120","28470","26860"
"In post","2022","Unknown","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Policy","5","5","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Project Delivery","10","10","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Counter Fraud","45","40","23880","22740"
"In post","2022","Unknown","Companies House","Digital, Data and Technology","45","45","37690","36530"
"In post","2022","Unknown","Companies House","Finance","15","15","[c]","[c]"
"In post","2022","Unknown","Companies House","Human Resources","5","5","[c]","[c]"
"In post","2022","Unknown","Companies House","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Operational Delivery","125","105","22920","22740"
"In post","2022","Unknown","Companies House","Other","5","5","[c]","[c]"
"In post","2022","Unknown","Companies House","Policy","5","5","[c]","[c]"
"In post","2022","Unknown","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Companies House","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Economics","10","5","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Legal","10","10","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Project Delivery","45","45","72060","79980"
"In post","2022","Unknown","Criminal Injuries Compensation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Criminal Injuries Compensation Authority","Operational Delivery","50","50","26830","25120"
"In post","2022","Unknown","Crown Commercial Service","Commercial","205","200","35070","31870"
"In post","2022","Unknown","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Crown Commercial Service","Digital, Data and Technology","85","80","47290","50240"
"In post","2022","Unknown","Crown Commercial Service","Finance","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Commercial Service","Human Resources","5","5","[c]","[c]"
"In post","2022","Unknown","Crown Commercial Service","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Crown Commercial Service","Operational Delivery","115","115","39540","31840"
"In post","2022","Unknown","Crown Commercial Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Crown Commercial Service","Project Delivery","10","10","[c]","[c]"
"In post","2022","Unknown","Crown Office and Procurator Fiscal Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Crown Office and Procurator Fiscal Service","Legal","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Office and Procurator Fiscal Service","Operational Delivery","25","25","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Commercial","15","15","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Communications","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Finance","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Human Resources","40","40","35700","30130"
"In post","2022","Unknown","Crown Prosecution Service","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Legal","720","685","50420","51470"
"In post","2022","Unknown","Crown Prosecution Service","Operational Delivery","590","560","25230","23770"
"In post","2022","Unknown","Crown Prosecution Service","Other","5","5","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Policy","20","20","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Project Delivery","15","15","[c]","[c]"
"In post","2022","Unknown","Crown Prosecution Service","Property","5","5","[c]","[c]"
