"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Tax","Wales","East Wales","20","20","40900","40520"
"In post","2022","Digital, Data & Technology","Tax","West Midlands (England)","Shropshire and Staffordshire","15","15","40850","35980"
"In post","2022","Digital, Data & Technology","Tax","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","East of England","East Anglia","10","10","32770","32960"
"In post","2022","Digital, Data & Technology","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","London","Inner London - East","760","750","52820","54700"
"In post","2022","Digital, Data & Technology","Unknown","London","Inner London - West","215","210","50690","54700"
"In post","2022","Digital, Data & Technology","Unknown","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","North East (England)","Northumberland, and Tyne and Wear","70","70","42770","36440"
"In post","2022","Digital, Data & Technology","Unknown","North West (England)","Greater Manchester","90","90","45570","49700"
"In post","2022","Digital, Data & Technology","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","North West (England)","Merseyside","25","25","36870","33020"
"In post","2022","Digital, Data & Technology","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Scotland","West Central Scotland","15","15","48200","49700"
"In post","2022","Digital, Data & Technology","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","South East (England)","Surrey, East and West Sussex","55","55","40990","40180"
"In post","2022","Digital, Data & Technology","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","46090","49700"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Unknown","35","35","40270","37300"
"In post","2022","Digital, Data & Technology","Unknown","Wales","East Wales","30","30","44090","40180"
"In post","2022","Digital, Data & Technology","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","West Midlands (England)","Shropshire and Staffordshire","50","50","44520","40520"
"In post","2022","Digital, Data & Technology","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Yorkshire and The Humber","North Yorkshire","15","15","49800","49700"
"In post","2022","Digital, Data & Technology","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Yorkshire and The Humber","West Yorkshire","50","50","43970","40180"
"In post","2022","Finance","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","40150","34290"
"In post","2022","Finance","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","London","Inner London - West","90","90","43640","39000"
"In post","2022","Finance","Commercial","North East (England)","Northumberland, and Tyne and Wear","35","35","36020","32570"
"In post","2022","Finance","Commercial","North East (England)","Tees Valley and Durham","30","25","38310","36500"
"In post","2022","Finance","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","North West (England)","Greater Manchester","50","45","37250","35310"
"In post","2022","Finance","Commercial","North West (England)","Lancashire","40","35","36780","32120"
"In post","2022","Finance","Commercial","North West (England)","Merseyside","40","35","26570","21260"
"In post","2022","Finance","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Finance","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","37400","36780"
"In post","2022","Finance","Commercial","Wales","East Wales","25","20","40190","34290"
"In post","2022","Finance","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","West Midlands (England)","West Midlands","40","40","38850","36640"
"In post","2022","Finance","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","Yorkshire and The Humber","South Yorkshire","145","135","35240","32320"
"In post","2022","Finance","Commercial","Yorkshire and The Humber","West Yorkshire","70","70","35390","31990"
"In post","2022","Finance","Communications","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Finance","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","London","Inner London - East","20","20","44100","38530"
"In post","2022","Finance","Corporate Finance","London","Inner London - West","15","15","53190","55670"
"In post","2022","Finance","Corporate Finance","Scotland","West Central Scotland","10","10","45380","42200"
"In post","2022","Finance","Corporate Finance","South East (England)","Hampshire and Isle of Wight","25","20","37680","38070"
"In post","2022","Finance","Corporate Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","49040","47010"
"In post","2022","Finance","Corporate Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","West Midlands (England)","West Midlands","10","10","44560","40800"
"In post","2022","Finance","Corporate Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","North East (England)","Tees Valley and Durham","10","10","33110","30200"
"In post","2022","Finance","Digital, Data and Technology","North West (England)","Greater Manchester","10","10","30780","29780"
"In post","2022","Finance","Digital, Data and Technology","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","37860","36500"
"In post","2022","Finance","Digital, Data and Technology","West Midlands (England)","West Midlands","120","120","41430","37100"
"In post","2022","Finance","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","45","45","36060","36500"
"In post","2022","Finance","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Finance","Economics","London","Inner London - West","10","5","[c]","[c]"
"In post","2022","Finance","Economics","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","155","145","38710","35900"
"In post","2022","Finance","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","37750","32590"
"In post","2022","Finance","Finance","East Midlands (England)","Lincolnshire","35","35","26550","26590"
"In post","2022","Finance","Finance","East of England","Bedfordshire and Hertfordshire","90","90","45010","40850"
"In post","2022","Finance","Finance","East of England","East Anglia","165","155","34790","31200"
"In post","2022","Finance","Finance","East of England","Essex","55","50","33090","29200"
"In post","2022","Finance","Finance","London","Inner London - East","415","405","47820","43810"
"In post","2022","Finance","Finance","London","Inner London - West","1745","1705","49880","45310"
"In post","2022","Finance","Finance","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Finance","Finance","London","Outer London - South","90","85","47740","42100"
"In post","2022","Finance","Finance","London","Outer London - West and North West","45","45","42280","40790"
"In post","2022","Finance","Finance","North East (England)","Northumberland, and Tyne and Wear","435","415","40600","35510"
"In post","2022","Finance","Finance","North East (England)","Tees Valley and Durham","135","130","39810","36500"
"In post","2022","Finance","Finance","North West (England)","Cheshire","45","45","38700","35900"
"In post","2022","Finance","Finance","North West (England)","Cumbria","10","10","37410","36690"
"In post","2022","Finance","Finance","North West (England)","Greater Manchester","345","335","41110","36700"
"In post","2022","Finance","Finance","North West (England)","Lancashire","370","345","35770","34290"
"In post","2022","Finance","Finance","North West (England)","Merseyside","245","230","34000","27720"
"In post","2022","Finance","Finance","Northern Ireland","Northern Ireland","35","35","40010","37050"
"In post","2022","Finance","Finance","Overseas","Overseas","35","35","34630","33300"
"In post","2022","Finance","Finance","Scotland","Eastern Scotland","145","140","37020","34520"
"In post","2022","Finance","Finance","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Finance","Finance","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Finance","Scotland","Southern Scotland","65","65","36880","33930"
"In post","2022","Finance","Finance","Scotland","West Central Scotland","180","155","30610","26820"
"In post","2022","Finance","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","295","285","37990","35000"
"In post","2022","Finance","Finance","South East (England)","Hampshire and Isle of Wight","375","360","38200","33300"
"In post","2022","Finance","Finance","South East (England)","Kent","20","20","37700","35480"
"In post","2022","Finance","Finance","South East (England)","Surrey, East and West Sussex","200","185","36560","33370"
"In post","2022","Finance","Finance","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Finance","Finance","South West (England)","Devon","120","115","38640","35310"
"In post","2022","Finance","Finance","South West (England)","Dorset and Somerset","40","40","34610","29180"
"In post","2022","Finance","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","935","895","39060","33740"
"In post","2022","Finance","Finance","Unknown","Unknown","10","10","41640","34250"
"In post","2022","Finance","Finance","Wales","East Wales","185","170","34690","30210"
"In post","2022","Finance","Finance","Wales","West Wales and The Valleys","225","215","35090","31850"
"In post","2022","Finance","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","40","36290","31760"
"In post","2022","Finance","Finance","West Midlands (England)","Shropshire and Staffordshire","155","145","40840","40180"
"In post","2022","Finance","Finance","West Midlands (England)","West Midlands","385","375","39450","36500"
"In post","2022","Finance","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","48310","51690"
"In post","2022","Finance","Finance","Yorkshire and The Humber","North Yorkshire","120","115","38980","36790"
"In post","2022","Finance","Finance","Yorkshire and The Humber","South Yorkshire","300","285","39400","35310"
"In post","2022","Finance","Finance","Yorkshire and The Humber","West Yorkshire","595","560","39160","36520"
"In post","2022","Finance","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Finance","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","West Yorkshire","20","15","29070","28970"
"In post","2022","Finance","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","35","30","33310","33370"
"In post","2022","Finance","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East of England","Essex","10","10","22910","22080"
"In post","2022","Finance","Operational Delivery","London","Inner London - East","75","70","32450","31020"
"In post","2022","Finance","Operational Delivery","London","Inner London - West","85","80","46150","41000"
"In post","2022","Finance","Operational Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","London","Outer London - South","15","15","41090","37930"
"In post","2022","Finance","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","115","105","30770","28920"
"In post","2022","Finance","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","North West (England)","Greater Manchester","40","40","34200","33370"
"In post","2022","Finance","Operational Delivery","North West (England)","Lancashire","20","20","35630","33370"
"In post","2022","Finance","Operational Delivery","North West (England)","Merseyside","35","35","31510","29010"
"In post","2022","Finance","Operational Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Scotland","Eastern Scotland","20","15","37950","36770"
"In post","2022","Finance","Operational Delivery","Scotland","Southern Scotland","135","125","27080","21250"
"In post","2022","Finance","Operational Delivery","Scotland","West Central Scotland","395","320","23520","22080"
"In post","2022","Finance","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","South East (England)","Surrey, East and West Sussex","85","75","25160","22080"
"In post","2022","Finance","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","30790","21490"
"In post","2022","Finance","Operational Delivery","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","West Midlands","70","65","23620","21250"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","West Yorkshire","325","265","23710","22080"
"In post","2022","Finance","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","Inner London - West","15","15","60220","64840"
"In post","2022","Finance","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","35990","30870"
"In post","2022","Finance","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","London","Inner London - West","25","20","52460","53760"
"In post","2022","Finance","Policy","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Finance","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2022","Finance","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Finance","Policy","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","Finance","Policy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","Inner London - West","10","10","43810","41370"
"In post","2022","Finance","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","36390","32210"
"In post","2022","Finance","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Finance","Property","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Finance","Property","North West (England)","Greater Manchester","10","10","37590","32930"
"In post","2022","Finance","Property","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","Finance","Property","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Finance","Science and Engineering","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","London","Inner London - West","80","80","45110","39960"
"In post","2022","Finance","Security","North East (England)","Northumberland, and Tyne and Wear","65","60","39420","35310"
"In post","2022","Finance","Security","North West (England)","Greater Manchester","40","40","43570","36500"
"In post","2022","Finance","Security","North West (England)","Lancashire","40","40","39720","35310"
"In post","2022","Finance","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Yorkshire and The Humber","South Yorkshire","20","20","41470","35310"
"In post","2022","Finance","Security","Yorkshire and The Humber","West Yorkshire","50","50","46050","39200"
"In post","2022","Finance","Statistics","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Finance","Tax","London","Inner London - East","15","15","42500","43430"
"In post","2022","Finance","Tax","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Finance","Tax","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","Finance","Tax","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Finance","Tax","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","West Central Scotland","10","10","26480","21250"
"In post","2022","Finance","Tax","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Finance","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Finance","Tax","Yorkshire and The Humber","West Yorkshire","15","15","28660","21250"
"In post","2022","Finance","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","38700","33370"
"In post","2022","Finance","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","London","Inner London - East","30","30","52570","43810"
"In post","2022","Finance","Unknown","London","Inner London - West","140","140","51220","49700"
"In post","2022","Finance","Unknown","London","Outer London - South","15","15","45590","37930"
"In post","2022","Finance","Unknown","North East (England)","Northumberland, and Tyne and Wear","30","30","41410","40520"
"In post","2022","Finance","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","North West (England)","Greater Manchester","10","10","38950","33370"
"In post","2022","Finance","Unknown","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","West Central Scotland","15","10","28580","21250"
"In post","2022","Finance","Unknown","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Finance","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","West Yorkshire","20","20","38260","33080"
"In post","2022","Grants Management","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","90","85","24240","21300"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East of England","East Anglia","55","50","24810","21300"
"In post","2022","Grants Management","Operational Delivery","East of England","Essex","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","400","370","24520","21300"
"In post","2022","Grants Management","Operational Delivery","North West (England)","Cheshire","115","105","24140","21300"
"In post","2022","Grants Management","Operational Delivery","North West (England)","Cumbria","775","690","24170","21300"
"In post","2022","Grants Management","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","155","145","27650","24920"
"In post","2022","Grants Management","Operational Delivery","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South East (England)","Kent","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South West (England)","Devon","185","165","26410","25190"
"In post","2022","Grants Management","Operational Delivery","South West (England)","Dorset and Somerset","20","15","24250","24920"
"In post","2022","Grants Management","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","27520","24920"
"In post","2022","Grants Management","Operational Delivery","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","160","150","25080","21300"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","North Yorkshire","175","160","26340","24920"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","West Yorkshire","75","70","24850","21300"
"In post","2022","Grants Management","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Human Resources","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Human Resources","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
