"Status","Year","Disability","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Grants Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Devon","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Grants Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Grants Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Derbyshire and Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Anglia","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Wales","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","45","36050","33280"
"In post","2022","Undeclared","Human Resources","Greater Manchester","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Inner London - East","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Inner London - West","London","110","110","46850","43240"
"In post","2022","Undeclared","Human Resources","Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Lancashire","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Northumberland, and Tyne and Wear","Outside London","45","40","25770","23980"
"In post","2022","Undeclared","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Outer London - South","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Surrey, East and West Sussex","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","West Central Scotland","Outside London","50","45","24530","22080"
"In post","2022","Undeclared","Human Resources","West Midlands","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","West Yorkshire","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Inner London - West","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Legal","Greater Manchester","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Inner London - East","London","25","20","[c]","[c]"
"In post","2022","Undeclared","Legal","Inner London - West","London","135","125","56810","60700"
"In post","2022","Undeclared","Legal","Lancashire","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Outer London - South","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","West Central Scotland","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Legal","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","West Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Bedfordshire and Hertfordshire","Outside London","145","135","32160","29290"
"In post","2022","Undeclared","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","385","355","31570","30850"
"In post","2022","Undeclared","No function","Cheshire","Outside London","215","200","30010","31180"
"In post","2022","Undeclared","No function","Cornwall and Isles of Scilly","Outside London","50","50","26070","26750"
"In post","2022","Undeclared","No function","Cumbria","Outside London","60","50","29740","27570"
"In post","2022","Undeclared","No function","Derbyshire and Nottinghamshire","Outside London","565","520","30890","27700"
"In post","2022","Undeclared","No function","Devon","Outside London","235","210","28890","27570"
"In post","2022","Undeclared","No function","Dorset and Somerset","Outside London","220","200","30350","27570"
"In post","2022","Undeclared","No function","East Anglia","Outside London","675","615","30710","31370"
"In post","2022","Undeclared","No function","East Wales","Outside London","550","515","30600","28170"
"In post","2022","Undeclared","No function","East Yorkshire and Northern Lincolnshire","Outside London","315","285","30440","31650"
"In post","2022","Undeclared","No function","Eastern Scotland","Outside London","265","245","28850","27570"
"In post","2022","Undeclared","No function","Essex","Outside London","165","150","31270","29290"
"In post","2022","Undeclared","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","420","380","30110","27570"
"In post","2022","Undeclared","No function","Greater Manchester","Outside London","800","740","29530","27570"
"In post","2022","Undeclared","No function","Hampshire and Isle of Wight","Outside London","450","395","30010","27570"
"In post","2022","Undeclared","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","305","285","30490","31420"
"In post","2022","Undeclared","No function","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Inner London - East","London","520","500","36140","32330"
"In post","2022","Undeclared","No function","Inner London - West","London","1710","1665","44550","40050"
"In post","2022","Undeclared","No function","Kent","Outside London","445","415","30720","31180"
"In post","2022","Undeclared","No function","Lancashire","Outside London","765","690","27750","27570"
"In post","2022","Undeclared","No function","Leicestershire, Rutland and Northamptonshire","Outside London","350","325","28920","27570"
"In post","2022","Undeclared","No function","Lincolnshire","Outside London","165","155","29570","27570"
"In post","2022","Undeclared","No function","Merseyside","Outside London","510","470","29780","27570"
"In post","2022","Undeclared","No function","North Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","No function","North Yorkshire","Outside London","100","90","31910","29280"
"In post","2022","Undeclared","No function","Northern Ireland","Outside London","100","95","31810","31640"
"In post","2022","Undeclared","No function","Northumberland, and Tyne and Wear","Outside London","540","480","26670","22080"
"In post","2022","Undeclared","No function","Outer London - East and North East","London","245","225","32060","31060"
"In post","2022","Undeclared","No function","Outer London - South","London","210","200","36750","33440"
"In post","2022","Undeclared","No function","Outer London - West and North West","London","225","210","33820","31060"
"In post","2022","Undeclared","No function","Overseas","Overseas","70","70","54690","56040"
"In post","2022","Undeclared","No function","Shropshire and Staffordshire","Outside London","450","410","28680","27570"
"In post","2022","Undeclared","No function","South Yorkshire","Outside London","310","285","31300","28640"
"In post","2022","Undeclared","No function","Southern Scotland","Outside London","85","75","28850","26820"
"In post","2022","Undeclared","No function","Surrey, East and West Sussex","Outside London","470","440","31760","30210"
"In post","2022","Undeclared","No function","Tees Valley and Durham","Outside London","690","615","30160","31650"
"In post","2022","Undeclared","No function","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","No function","West Central Scotland","Outside London","305","280","27650","26820"
"In post","2022","Undeclared","No function","West Midlands","Outside London","595","550","29490","27570"
"In post","2022","Undeclared","No function","West Wales and The Valleys","Outside London","690","605","25470","21840"
"In post","2022","Undeclared","No function","West Yorkshire","Outside London","630","575","30400","28370"
"In post","2022","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Cumbria","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","Outside London","30","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Devon","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Dorset and Somerset","Outside London","35","35","33800","33740"
"In post","2022","Undeclared","Project Delivery","East Anglia","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","East Wales","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","605","585","42090","40580"
"In post","2022","Undeclared","Project Delivery","Greater Manchester","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Hampshire and Isle of Wight","Outside London","85","80","35280","36410"
"In post","2022","Undeclared","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Inner London - East","London","50","45","49760","43890"
"In post","2022","Undeclared","Project Delivery","Inner London - West","London","110","105","52560","51970"
"In post","2022","Undeclared","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Lancashire","Outside London","35","35","35960","34140"
"In post","2022","Undeclared","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Northumberland, and Tyne and Wear","Outside London","50","45","39370","38080"
"In post","2022","Undeclared","Project Delivery","Outer London - South","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Southern Scotland","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","West Midlands","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Cornwall and Isles of Scilly","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Derbyshire and Nottinghamshire","Outside London","30","30","35910","33220"
"In post","2022","Undeclared","Property","Devon","Outside London","45","40","32530","27000"
"In post","2022","Undeclared","Property","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","East Anglia","Outside London","30","30","38330","37180"
"In post","2022","Undeclared","Property","East Wales","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Property","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Essex","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","35","32560","33190"
"In post","2022","Undeclared","Property","Greater Manchester","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Property","Hampshire and Isle of Wight","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Property","Inner London - East","London","40","40","42890","37450"
"In post","2022","Undeclared","Property","Inner London - West","London","45","40","49290","44880"
"In post","2022","Undeclared","Property","Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Lancashire","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Outer London - South","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Property","Outer London - West and North West","London","30","30","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Shropshire and Staffordshire","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Property","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Property","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","West Midlands","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Property","West Wales and The Valleys","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","West Yorkshire","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Security","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","115","39350","41070"
"In post","2022","Undeclared","Security","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Devon","Outside London","40","40","29660","26350"
"In post","2022","Undeclared","Security","Dorset and Somerset","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","East Anglia","Outside London","60","60","35160","33300"
"In post","2022","Undeclared","Security","East Wales","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Essex","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","30000","26670"
"In post","2022","Undeclared","Security","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Hampshire and Isle of Wight","Outside London","50","50","27190","21170"
"In post","2022","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Inner London - West","London","115","115","47000","44900"
"In post","2022","Undeclared","Security","Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","North Yorkshire","Outside London","55","55","31770","33300"
"In post","2022","Undeclared","Security","Northern Ireland","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Security","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Outer London - West and North West","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Shropshire and Staffordshire","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Security","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","West Central Scotland","Outside London","50","45","33890","39070"
"In post","2022","Undeclared","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","Outside London","40","40","33470","30470"
"In post","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","80","32090","30410"
"In post","2022","Undeclared","Unknown","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Devon","Outside London","50","50","27310","25830"
"In post","2022","Undeclared","Unknown","Dorset and Somerset","Outside London","50","50","28140","26540"
"In post","2022","Undeclared","Unknown","East Anglia","Outside London","125","115","26780","24880"
"In post","2022","Undeclared","Unknown","East Wales","Outside London","135","125","38250","33190"
"In post","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","55","55","28380","26930"
"In post","2022","Undeclared","Unknown","Eastern Scotland","Outside London","175","170","39070","33630"
"In post","2022","Undeclared","Unknown","Essex","Outside London","65","55","28940","27370"
"In post","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","160","155","35080","33300"
"In post","2022","Undeclared","Unknown","Greater Manchester","Outside London","85","85","30550","27370"
"In post","2022","Undeclared","Unknown","Hampshire and Isle of Wight","Outside London","225","220","31930","29670"
"In post","2022","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Inner London - East","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Inner London - West","London","300","290","46020","42290"
"In post","2022","Undeclared","Unknown","Kent","Outside London","195","180","28440","27370"
"In post","2022","Undeclared","Unknown","Lancashire","Outside London","30","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","27360","25760"
"In post","2022","Undeclared","Unknown","Lincolnshire","Outside London","60","55","28440","21380"
"In post","2022","Undeclared","Unknown","Merseyside","Outside London","185","165","27620","24890"
"In post","2022","Undeclared","Unknown","North Eastern Scotland","Outside London","15","15","[c]","[c]"
