"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","30","30","34090","32300"
"In post","2022","Undeclared","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Outside London","AA/AO","35","30","21600","21300"
"In post","2022","Undeclared","Animal and Plant Health Agency","Outside London","EO","40","35","26250","25400"
"In post","2022","Undeclared","Animal and Plant Health Agency","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Outside London","SEO/HEO","65","65","35470","35900"
"In post","2022","Undeclared","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","London","G6/G7","75","75","58830","57350"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","London","SEO/HEO","50","50","37840","40600"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","35","35","34960","33630"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Companies House","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Outside London","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Outside London","G6/G7","30","30","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Outside London","EO","70","70","23680","24200"
"In post","2022","Undeclared","Defence Equipment and Support","Outside London","G6/G7","115","110","56790","56010"
"In post","2022","Undeclared","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Outside London","SEO/HEO","400","390","36850","37610"
"In post","2022","Undeclared","Defence Equipment and Support","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","G6/G7","195","190","51630","47490"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Outside London","SEO/HEO","175","170","36760","38070"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","135","130","60440","57850"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","75","75","39040","40050"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","G6/G7","30","30","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Outside London","G6/G7","50","50","54960","50630"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Outside London","SEO/HEO","70","70","34790","36500"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","30","30","37780","37630"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","65","65","51070","48700"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","65","65","33260","31950"
"In post","2022","Undeclared","Department for International Trade","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","G6/G7","65","65","59770","58620"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","SEO/HEO","65","60","40760","42470"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Outside London","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","AA/AO","140","120","24180","25110"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","EO","420","385","31070","31060"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","G6/G7","35","35","59590","56840"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","95","90","38580","38390"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","1325","1125","21210","21260"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","EO","1650","1465","27660","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","125","125","58410","57220"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","400","380","35190","34290"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","EO","15","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","AA/AO","105","95","21150","21840"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","EO","40","40","26600","26470"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","55","55","40840","41090"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","EO","35","35","31780","30780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","AA/AO","155","145","25470","26830"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","EO","210","205","28870","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","90","90","35030","33240"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","SEO/HEO","35","35","34130","34850"
"In post","2022","Undeclared","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
