"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","London","Female","95","[c]","35740","35050"
"Leaver Dept.","2022","Asian","Unknown","London","Male","85","[c]","37790","35070"
"Leaver Dept.","2022","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Female","85","[c]","27430","25310"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Male","95","[c]","28510","25220"
"Leaver Dept.","2022","Asian","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","London","Female","35","[c]","36840","32330"
"Leaver Dept.","2022","Black","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","London","Female","380","[c]","36610","32330"
"Leaver Dept.","2022","Black","No function","London","Male","135","[c]","39460","32920"
"Leaver Dept.","2022","Black","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Outside London","Female","225","[c]","32720","27570"
"Leaver Dept.","2022","Black","No function","Outside London","Male","100","[c]","37870","27570"
"Leaver Dept.","2022","Black","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","London","Female","75","[c]","36500","35070"
"Leaver Dept.","2022","Black","Unknown","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","Female","175","[c]","39540","34080"
"Leaver Dept.","2022","Mixed","No function","London","Male","85","[c]","43260","40070"
"Leaver Dept.","2022","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","Female","100","[c]","29880","27570"
"Leaver Dept.","2022","Mixed","No function","Outside London","Male","55","[c]","35090","28590"
"Leaver Dept.","2022","Mixed","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
