"Status","Year","Age","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","East of England","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","220","[c]","31120","30200"
"Leaver CS","2022","20-29","Declared disabled","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","North West (England)","70","[c]","24590","21260"
"Leaver CS","2022","20-29","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scotland","55","[c]","25880","21260"
"Leaver CS","2022","20-29","Declared disabled","South East (England)","65","[c]","25440","26970"
"Leaver CS","2022","20-29","Declared disabled","South West (England)","80","[c]","23260","21260"
"Leaver CS","2022","20-29","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Wales","40","[c]","24470","23840"
"Leaver CS","2022","20-29","Declared disabled","West Midlands (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Yorkshire and The Humber","50","[c]","23220","21260"
"Leaver CS","2022","20-29","Declared non-disabled","East Midlands (England)","285","[c]","23880","21260"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","350","[c]","25560","25010"
"Leaver CS","2022","20-29","Declared non-disabled","London","1515","[c]","31880","31060"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","295","[c]","22900","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","565","[c]","23670","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","320","[c]","25550","24020"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","570","[c]","25460","24920"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","670","[c]","25210","23780"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","90","[c]","23450","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","315","[c]","24410","21300"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","350","[c]","25100","23690"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","435","[c]","24410","21680"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","100","[c]","33190","31060"
"Leaver CS","2022","20-29","Undeclared","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","50","[c]","25310","23050"
"Leaver CS","2022","20-29","Undeclared","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Midlands (England)","180","[c]","22420","20970"
"Leaver CS","2022","20-29","Unknown","East of England","135","[c]","26590","24570"
"Leaver CS","2022","20-29","Unknown","London","1245","[c]","29800","28500"
"Leaver CS","2022","20-29","Unknown","North East (England)","170","[c]","24760","21590"
"Leaver CS","2022","20-29","Unknown","North West (England)","330","[c]","24860","21680"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scotland","300","[c]","25560","24400"
"Leaver CS","2022","20-29","Unknown","South East (England)","300","[c]","23450","21680"
"Leaver CS","2022","20-29","Unknown","South West (England)","250","[c]","24220","21490"
"Leaver CS","2022","20-29","Unknown","Unknown","200","[c]","26260","21840"
"Leaver CS","2022","20-29","Unknown","Wales","170","[c]","23780","21260"
"Leaver CS","2022","20-29","Unknown","West Midlands (England)","250","[c]","23660","21260"
"Leaver CS","2022","20-29","Unknown","Yorkshire and The Humber","285","[c]","24480","21680"
"Leaver CS","2022","30-39","Declared disabled","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East of England","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","150","[c]","39900","35060"
"Leaver CS","2022","30-39","Declared disabled","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North West (England)","65","[c]","26070","24890"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scotland","45","[c]","27150","26420"
"Leaver CS","2022","30-39","Declared disabled","South East (England)","55","[c]","26680","26670"
"Leaver CS","2022","30-39","Declared disabled","South West (England)","60","[c]","28500","27570"
"Leaver CS","2022","30-39","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","West Midlands (England)","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Yorkshire and The Humber","45","[c]","28280","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East Midlands (England)","240","[c]","29230","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East of England","320","[c]","29720","27570"
"Leaver CS","2022","30-39","Declared non-disabled","London","1275","[c]","42470","39100"
"Leaver CS","2022","30-39","Declared non-disabled","North East (England)","230","[c]","28770","22010"
"Leaver CS","2022","30-39","Declared non-disabled","North West (England)","435","[c]","28340","26000"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Scotland","290","[c]","30240","27570"
"Leaver CS","2022","30-39","Declared non-disabled","South East (England)","475","[c]","30820","27570"
"Leaver CS","2022","30-39","Declared non-disabled","South West (England)","470","[c]","33260","32560"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","105","[c]","29460","25190"
"Leaver CS","2022","30-39","Declared non-disabled","Wales","210","[c]","28350","27570"
"Leaver CS","2022","30-39","Declared non-disabled","West Midlands (England)","275","[c]","30260","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Yorkshire and The Humber","370","[c]","30560","27570"
"Leaver CS","2022","30-39","Undeclared","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","85","[c]","45370","44250"
"Leaver CS","2022","30-39","Undeclared","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","North West (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","South East (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Midlands (England)","100","[c]","28100","25620"
"Leaver CS","2022","30-39","Unknown","East of England","100","[c]","34660","31250"
"Leaver CS","2022","30-39","Unknown","London","670","[c]","43260","40170"
"Leaver CS","2022","30-39","Unknown","North East (England)","115","[c]","31890","27570"
"Leaver CS","2022","30-39","Unknown","North West (England)","205","[c]","30040","27570"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Scotland","220","[c]","30230","27570"
"Leaver CS","2022","30-39","Unknown","South East (England)","165","[c]","30570","27570"
"Leaver CS","2022","30-39","Unknown","South West (England)","165","[c]","32300","30370"
"Leaver CS","2022","30-39","Unknown","Unknown","170","[c]","32900","30480"
"Leaver CS","2022","30-39","Unknown","Wales","120","[c]","30680","27570"
"Leaver CS","2022","30-39","Unknown","West Midlands (England)","140","[c]","31710","27570"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","195","[c]","33010","27570"
"Leaver CS","2022","40-49","Declared disabled","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","East of England","50","[c]","29260","27570"
"Leaver CS","2022","40-49","Declared disabled","London","115","[c]","39600","31650"
"Leaver CS","2022","40-49","Declared disabled","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","North West (England)","60","[c]","28240","27570"
"Leaver CS","2022","40-49","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Scotland","45","[c]","31900","27570"
"Leaver CS","2022","40-49","Declared disabled","South East (England)","45","[c]","27750","27570"
"Leaver CS","2022","40-49","Declared disabled","South West (England)","40","[c]","36160","28400"
"Leaver CS","2022","40-49","Declared disabled","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","West Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","East Midlands (England)","175","[c]","28940","27570"
"Leaver CS","2022","40-49","Declared non-disabled","East of England","240","[c]","31590","27570"
"Leaver CS","2022","40-49","Declared non-disabled","London","815","[c]","50200","45780"
"Leaver CS","2022","40-49","Declared non-disabled","North East (England)","185","[c]","29020","24570"
"Leaver CS","2022","40-49","Declared non-disabled","North West (England)","335","[c]","32080","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scotland","255","[c]","33470","27570"
"Leaver CS","2022","40-49","Declared non-disabled","South East (England)","415","[c]","34490","29290"
"Leaver CS","2022","40-49","Declared non-disabled","South West (England)","365","[c]","36600","33290"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","70","[c]","30740","26130"
"Leaver CS","2022","40-49","Declared non-disabled","Wales","165","[c]","33730","27570"
"Leaver CS","2022","40-49","Declared non-disabled","West Midlands (England)","245","[c]","34000","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Yorkshire and The Humber","250","[c]","33460","27570"
"Leaver CS","2022","40-49","Undeclared","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","60","[c]","48250","47490"
"Leaver CS","2022","40-49","Undeclared","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South East (England)","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","70","[c]","31800","27570"
"Leaver CS","2022","40-49","Unknown","East of England","80","[c]","36780","30990"
"Leaver CS","2022","40-49","Unknown","London","415","[c]","51090","50590"
"Leaver CS","2022","40-49","Unknown","North East (England)","70","[c]","29850","24880"
"Leaver CS","2022","40-49","Unknown","North West (England)","135","[c]","34030","27570"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","150","[c]","34980","30360"
"Leaver CS","2022","40-49","Unknown","South East (England)","130","[c]","31630","27570"
"Leaver CS","2022","40-49","Unknown","South West (England)","115","[c]","35990","32000"
"Leaver CS","2022","40-49","Unknown","Unknown","100","[c]","37760","32700"
"Leaver CS","2022","40-49","Unknown","Wales","55","[c]","32080","26700"
"Leaver CS","2022","40-49","Unknown","West Midlands (England)","100","[c]","35750","27570"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","140","[c]","40110","32150"
"Leaver CS","2022","50-59","Declared disabled","East Midlands (England)","70","[c]","33980","27570"
"Leaver CS","2022","50-59","Declared disabled","East of England","75","[c]","33000","29290"
"Leaver CS","2022","50-59","Declared disabled","London","130","[c]","44290","35200"
"Leaver CS","2022","50-59","Declared disabled","North East (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","North West (England)","135","[c]","28080","26060"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scotland","85","[c]","30890","27570"
"Leaver CS","2022","50-59","Declared disabled","South East (England)","115","[c]","30160","27570"
"Leaver CS","2022","50-59","Declared disabled","South West (England)","95","[c]","33730","31450"
"Leaver CS","2022","50-59","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Wales","55","[c]","33480","27570"
"Leaver CS","2022","50-59","Declared disabled","West Midlands (England)","70","[c]","28510","27570"
"Leaver CS","2022","50-59","Declared disabled","Yorkshire and The Humber","75","[c]","32530","27570"
"Leaver CS","2022","50-59","Declared non-disabled","East Midlands (England)","285","[c]","31630","27570"
"Leaver CS","2022","50-59","Declared non-disabled","East of England","375","[c]","33670","27570"
"Leaver CS","2022","50-59","Declared non-disabled","London","830","[c]","48150","40540"
"Leaver CS","2022","50-59","Declared non-disabled","North East (England)","310","[c]","31960","27570"
"Leaver CS","2022","50-59","Declared non-disabled","North West (England)","595","[c]","32780","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Scotland","420","[c]","32990","27570"
"Leaver CS","2022","50-59","Declared non-disabled","South East (England)","610","[c]","32450","27570"
"Leaver CS","2022","50-59","Declared non-disabled","South West (England)","460","[c]","36000","32720"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","50","[c]","32380","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Wales","240","[c]","34950","27570"
"Leaver CS","2022","50-59","Declared non-disabled","West Midlands (England)","330","[c]","35180","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Yorkshire and The Humber","435","[c]","32780","27570"
"Leaver CS","2022","50-59","Undeclared","East Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","East of England","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","75","[c]","41370","35470"
"Leaver CS","2022","50-59","Undeclared","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","North West (England)","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","South East (England)","80","[c]","33020","27570"
"Leaver CS","2022","50-59","Undeclared","South West (England)","45","[c]","34090","33430"
"Leaver CS","2022","50-59","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Midlands (England)","85","[c]","31700","26410"
"Leaver CS","2022","50-59","Unknown","East of England","100","[c]","35760","27570"
"Leaver CS","2022","50-59","Unknown","London","345","[c]","54250","48860"
"Leaver CS","2022","50-59","Unknown","North East (England)","95","[c]","33210","23430"
"Leaver CS","2022","50-59","Unknown","North West (England)","155","[c]","36550","27570"
"Leaver CS","2022","50-59","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scotland","265","[c]","36910","35000"
"Leaver CS","2022","50-59","Unknown","South East (England)","145","[c]","32280","25960"
"Leaver CS","2022","50-59","Unknown","South West (England)","120","[c]","40210","33490"
"Leaver CS","2022","50-59","Unknown","Unknown","110","[c]","46610","37000"
"Leaver CS","2022","50-59","Unknown","Wales","80","[c]","31090","27570"
"Leaver CS","2022","50-59","Unknown","West Midlands (England)","75","[c]","45420","39070"
"Leaver CS","2022","50-59","Unknown","Yorkshire and The Humber","130","[c]","32230","27570"
"Leaver CS","2022","60-64","Declared disabled","East Midlands (England)","60","[c]","29340","27570"
"Leaver CS","2022","60-64","Declared disabled","East of England","45","[c]","32640","27570"
"Leaver CS","2022","60-64","Declared disabled","London","110","[c]","37920","31060"
"Leaver CS","2022","60-64","Declared disabled","North East (England)","70","[c]","32230","27130"
"Leaver CS","2022","60-64","Declared disabled","North West (England)","105","[c]","31640","27570"
"Leaver CS","2022","60-64","Declared disabled","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Scotland","80","[c]","34470","29200"
"Leaver CS","2022","60-64","Declared disabled","South East (England)","95","[c]","31910","27570"
"Leaver CS","2022","60-64","Declared disabled","South West (England)","80","[c]","36700","30510"
"Leaver CS","2022","60-64","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Wales","45","[c]","31000","27570"
"Leaver CS","2022","60-64","Declared disabled","West Midlands (England)","55","[c]","28780","27570"
"Leaver CS","2022","60-64","Declared disabled","Yorkshire and The Humber","65","[c]","30790","27570"
"Leaver CS","2022","60-64","Declared non-disabled","East Midlands (England)","205","[c]","32520","27570"
"Leaver CS","2022","60-64","Declared non-disabled","East of England","240","[c]","32190","29200"
"Leaver CS","2022","60-64","Declared non-disabled","London","620","[c]","48730","40060"
"Leaver CS","2022","60-64","Declared non-disabled","North East (England)","305","[c]","28770","27570"
"Leaver CS","2022","60-64","Declared non-disabled","North West (England)","475","[c]","31150","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Scotland","390","[c]","37010","27570"
"Leaver CS","2022","60-64","Declared non-disabled","South East (England)","415","[c]","34020","29290"
"Leaver CS","2022","60-64","Declared non-disabled","South West (England)","405","[c]","37200","34290"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","55","[c]","29680","21840"
"Leaver CS","2022","60-64","Declared non-disabled","Wales","215","[c]","37820","27570"
"Leaver CS","2022","60-64","Declared non-disabled","West Midlands (England)","260","[c]","30880","27130"
"Leaver CS","2022","60-64","Declared non-disabled","Yorkshire and The Humber","370","[c]","33070","27570"
"Leaver CS","2022","60-64","Undeclared","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East of England","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","55","[c]","44750","38780"
"Leaver CS","2022","60-64","Undeclared","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","North West (England)","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","South East (England)","55","[c]","30780","26720"
"Leaver CS","2022","60-64","Undeclared","South West (England)","45","[c]","33030","33370"
"Leaver CS","2022","60-64","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East Midlands (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East of England","45","[c]","42040","37800"
"Leaver CS","2022","60-64","Unknown","London","135","[c]","53010","44960"
"Leaver CS","2022","60-64","Unknown","North East (England)","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North West (England)","90","[c]","33820","27570"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scotland","215","[c]","37660","35000"
"Leaver CS","2022","60-64","Unknown","South East (England)","95","[c]","32190","23050"
"Leaver CS","2022","60-64","Unknown","South West (England)","45","[c]","34100","30750"
