"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Northern Ireland Office","London","Inner London - West","50","45","51660","50930"
"In post","2022","White","Northern Ireland Office","Northern Ireland","Northern Ireland","65","65","41890","36720"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","135","130","46110","39850"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","30","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","45","45","57460","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","East of England","Essex","20","20","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","15","15","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","130","130","51300","42850"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","15","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","15","15","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","25","20","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","15","15","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","335","325","36910","31700"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","25","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","30","30","65610","64500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","35","35","62320","57930"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","20","20","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","40","40","60450","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","30","30","65350","75500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","220","205","41420","32010"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","30","69240","75500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","60","60","47200","41230"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","40","35","61280","70500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","20","20","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","35","35","67900","75500"
"In post","2022","White","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","London","Inner London - East","435","425","51590","46250"
"In post","2022","White","Office of Gas and Electricity Markets","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","West Central Scotland","470","465","36820","31720"
"In post","2022","White","Office of Gas and Electricity Markets","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","220","210","46150","41910"
"In post","2022","White","Office of Rail and Road","London","Inner London - East","145","140","58770","57940"
"In post","2022","White","Office of Rail and Road","North West (England)","Greater Manchester","20","20","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Scotland","West Central Scotland","25","25","[c]","[c]"
"In post","2022","White","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2022","White","Office of Rail and Road","West Midlands (England)","West Midlands","20","20","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","20","20","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","Inner London - West","15","15","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","50","50","51570","51710"
"In post","2022","White","Office of the Secretary of State for Wales","London","Inner London - West","15","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","White","Scottish Government","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","White","Scottish Government","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Overseas","Overseas","15","15","[c]","[c]"
"In post","2022","White","Scottish Government","Scotland","Eastern Scotland","9340","8930","41040","36130"
"In post","2022","White","Scottish Government","Scotland","Highlands and Islands","820","775","33010","30040"
"In post","2022","White","Scottish Government","Scotland","North Eastern Scotland","775","735","35870","32040"
"In post","2022","White","Scottish Government","Scotland","Southern Scotland","1190","1110","32620","30040"
"In post","2022","White","Scottish Government","Scotland","West Central Scotland","4570","4380","39090","35000"
"In post","2022","White","Scottish Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","London","Outer London - West and North West","360","345","36660","34260"
"In post","2022","White","The National Archives","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","London","Inner London - West","290","285","56870","52500"
"In post","2022","White","UK Export Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","London","Inner London - West","230","225","46750","39840"
"In post","2022","White","UK Statistics Authority","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Scotland","Eastern Scotland","15","15","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","White","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","1915","1575","30320","24870"
"In post","2022","White","UK Statistics Authority","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Wales","East Wales","2290","2170","36290","33520"
"In post","2022","White","UK Supreme Court","London","Inner London - West","35","35","42280","37230"
"In post","2022","White","Water Services Regulation Authority","London","Inner London - West","65","65","69490","66500"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","West Midlands","125","120","54130","51630"
"In post","2022","White","Welsh Government","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","White","Welsh Government","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","White","Welsh Government","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Wales","East Wales","2995","2825","43760","38160"
"In post","2022","White","Welsh Government","Wales","West Wales and The Valleys","2325","2195","39590","38160"
"In post","2022","White","Welsh Government","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","Inner London - West","40","[c]","42640","47210"
"Leaver CS","2022","Asian","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Inner London - West","30","[c]","39940","33640"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
