"Status","Year","Disability","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","Hackney and Newham","710","665","37870","31880"
"In post","2022","Declared disabled","Inner London - East","Haringey and Islington","210","200","32930","31060"
"In post","2022","Declared disabled","Inner London - East","Lambeth","255","245","37480","32330"
"In post","2022","Declared disabled","Inner London - East","Lewisham and Southwark","185","180","32820","31060"
"In post","2022","Declared disabled","Inner London - East","Tower Hamlets","500","475","45290","40600"
"In post","2022","Declared disabled","Inner London - West","Camden and City of London","210","200","34910","28670"
"In post","2022","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","80","75","32160","31060"
"In post","2022","Declared disabled","Inner London - West","Wandsworth","110","100","32570","31060"
"In post","2022","Declared disabled","Inner London - West","Westminster","5055","4900","46360","41750"
"In post","2022","Declared disabled","Kent","East Kent","475","435","29000","27370"
"In post","2022","Declared disabled","Kent","Kent Thames Gateway","195","180","29720","29290"
"In post","2022","Declared disabled","Kent","Medway","175","165","31520","29290"
"In post","2022","Declared disabled","Kent","Mid Kent","120","110","30900","29290"
"In post","2022","Declared disabled","Kent","West Kent","30","30","30880","29290"
"In post","2022","Declared disabled","Lancashire","Blackburn with Darwen","65","60","27560","27570"
"In post","2022","Declared disabled","Lancashire","Blackpool","845","755","28190","27570"
"In post","2022","Declared disabled","Lancashire","Chorley and West Lancashire","135","125","29890","27570"
"In post","2022","Declared disabled","Lancashire","East Lancashire","100","95","26870","27570"
"In post","2022","Declared disabled","Lancashire","Lancaster and Wyre","130","115","28020","26930"
"In post","2022","Declared disabled","Lancashire","Mid Lancashire","795","700","27350","25860"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","345","310","26550","25120"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","215","195","28810","27380"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","100","85","26130","27570"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","145","130","27130","26310"
"In post","2022","Declared disabled","Lincolnshire","Lincolnshire CC","415","385","28500","27570"
"In post","2022","Declared disabled","Merseyside","East Merseyside","190","170","28120","27570"
"In post","2022","Declared disabled","Merseyside","Liverpool","1300","1185","29500","26590"
"In post","2022","Declared disabled","Merseyside","Sefton","580","520","29640","27570"
"In post","2022","Declared disabled","Merseyside","Wirral","425","370","25640","22920"
"In post","2022","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","135","125","33920","27750"
"In post","2022","Declared disabled","North Yorkshire","North Yorkshire CC","180","165","30070","27570"
"In post","2022","Declared disabled","North Yorkshire","York","310","295","32660","29180"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","20","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","20","20","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Belfast","260","235","30490","27040"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","35","35","27860","27420"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","65","60","28520","27570"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","540","455","26010","24800"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","1995","1785","28860","26820"
"In post","2022","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","120","105","31390","31060"
"In post","2022","Declared disabled","Outer London - East and North East","Bexley and Greenwich","190","180","31460","31060"
"In post","2022","Declared disabled","Outer London - East and North East","Enfield","55","50","33220","31060"
"In post","2022","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","170","155","29360","30330"
"In post","2022","Declared disabled","Outer London - South","Bromley","95","90","33580","31060"
"In post","2022","Declared disabled","Outer London - South","Croydon","1030","965","38300","35050"
"In post","2022","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","80","75","31660","31060"
"In post","2022","Declared disabled","Outer London - West and North West","Barnet","130","125","35060","31880"
"In post","2022","Declared disabled","Outer London - West and North West","Brent","60","55","30660","31060"
"In post","2022","Declared disabled","Outer London - West and North West","Ealing","90","85","33770","31060"
"In post","2022","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","330","295","31510","30380"
"In post","2022","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","265","250","32230","31060"
"In post","2022","Declared disabled","Overseas","Overseas","235","235","47790","44970"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Shropshire","145","135","29670","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","525","485","30780","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","240","215","26220","22960"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","265","235","31630","27570"
"In post","2022","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","455","400","27230","27570"
"In post","2022","Declared disabled","South Yorkshire","Sheffield","860","775","32390","28430"
"In post","2022","Declared disabled","Southern Scotland","Dumfries and Galloway","25","25","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","95","85","25470","27230"
"In post","2022","Declared disabled","Southern Scotland","Scottish Borders","40","35","28510","25930"
"In post","2022","Declared disabled","Southern Scotland","South Ayrshire","35","35","28110","27570"
"In post","2022","Declared disabled","Southern Scotland","South Lanarkshire","340","300","30360","26820"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","110","100","29900","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","East Surrey","100","95","32450","31020"
"In post","2022","Declared disabled","Surrey, East and West Sussex","East Sussex CC","295","260","26080","26140"
"In post","2022","Declared disabled","Surrey, East and West Sussex","West Surrey","260","245","33340","29560"
"In post","2022","Declared disabled","Surrey, East and West Sussex","West Sussex (North East)","95","85","29740","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","175","155","30930","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","Darlington","150","140","35080","30320"
"In post","2022","Declared disabled","Tees Valley and Durham","Durham","610","540","27300","25830"
"In post","2022","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","250","220","27640","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","South Teesside","220","195","26710","27570"
"In post","2022","Declared disabled","Unknown","Unknown","150","140","32460","28000"
"In post","2022","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","165","150","30320","27570"
"In post","2022","Declared disabled","West Central Scotland","Glasgow City","1385","1275","30130","27570"
"In post","2022","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","115","95","29350","27570"
"In post","2022","Declared disabled","West Central Scotland","North Lanarkshire","270","230","26530","22080"
"In post","2022","Declared disabled","West Midlands","Birmingham","1465","1340","30570","27570"
"In post","2022","Declared disabled","West Midlands","Coventry","275","255","33400","29730"
"In post","2022","Declared disabled","West Midlands","Dudley","170","150","25460","25190"
"In post","2022","Declared disabled","West Midlands","Sandwell","65","60","29140","27570"
"In post","2022","Declared disabled","West Midlands","Solihull","110","105","29010","27570"
"In post","2022","Declared disabled","West Midlands","Walsall","100","85","25290","27570"
"In post","2022","Declared disabled","West Midlands","Wolverhampton","190","170","27670","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","105","90","27300","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Central Valleys","330","300","27930","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Conwy and Denbighshire","80","75","30560","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Gwent Valleys","150","135","26910","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Gwynedd","95","85","24330","21260"
"In post","2022","Declared disabled","West Wales and The Valleys","Isle of Anglesey","25","25","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","South West Wales","190","170","29720","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","Swansea","950","800","25370","21840"
"In post","2022","Declared disabled","West Yorkshire","Bradford","335","285","25800","22510"
"In post","2022","Declared disabled","West Yorkshire","Calderdale and Kirklees","195","175","28680","27570"
"In post","2022","Declared disabled","West Yorkshire","Leeds","1300","1210","33520","28920"
"In post","2022","Declared disabled","West Yorkshire","Wakefield","180","165","31300","27570"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","575","540","31030","28140"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","310","300","30910","27800"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","1870","1760","35800","30810"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Luton","395","355","27780","27570"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1790","1695","34340","30110"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","1150","1095","33310","29750"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","1670","1590","33680","29260"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","1695","1595","32220","29260"
"In post","2022","Declared non-disabled","Cheshire","Cheshire East","875","815","30230","26730"
"In post","2022","Declared non-disabled","Cheshire","Cheshire West and Chester","345","320","28520","27570"
"In post","2022","Declared non-disabled","Cheshire","Warrington","1280","1195","33130","30640"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1250","1150","27850","26840"
"In post","2022","Declared non-disabled","Cumbria","East Cumbria","785","720","28480","25120"
"In post","2022","Declared non-disabled","Cumbria","West Cumbria","1005","920","28420","24920"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Derby","775","685","27440","25120"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","East Derbyshire","295","255","28400","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","710","670","30870","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","5495","5145","33400","29360"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","880","800","34810","28920"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","740","690","32550","28550"
"In post","2022","Declared non-disabled","Devon","Devon CC","4385","4030","33670","30230"
"In post","2022","Declared non-disabled","Devon","Plymouth","2120","1965","32560","27570"
"In post","2022","Declared non-disabled","Devon","Torbay","255","215","27080","26120"
"In post","2022","Declared non-disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","550","500","28580","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Dorset","1465","1375","29740","27260"
"In post","2022","Declared non-disabled","Dorset and Somerset","Somerset CC","1665","1550","31850","27570"
"In post","2022","Declared non-disabled","East Anglia","Breckland and South Norfolk","375","355","29630","27120"
"In post","2022","Declared non-disabled","East Anglia","Cambridgeshire CC","2255","2160","33470","31420"
"In post","2022","Declared non-disabled","East Anglia","North and West Norfolk","700","650","28490","27570"
"In post","2022","Declared non-disabled","East Anglia","Norwich and East Norfolk","1385","1260","29040","27570"
"In post","2022","Declared non-disabled","East Anglia","Peterborough","1170","1050","28800","26640"
"In post","2022","Declared non-disabled","East Anglia","Suffolk CC","2890","2710","29810","27570"
"In post","2022","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","8220","7765","35960","31650"
"In post","2022","Declared non-disabled","East Wales","Flintshire and Wrexham","1580","1495","28630","26830"
"In post","2022","Declared non-disabled","East Wales","Monmouthshire and Newport","3730","3465","35890","30810"
"In post","2022","Declared non-disabled","East Wales","Powys","455","425","31090","27570"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","1380","1290","29330","26930"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","1485","1335","28660","27130"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","625","555","26930","27370"
"In post","2022","Declared non-disabled","Eastern Scotland","Angus and Dundee City","1285","1205","27590","27230"
"In post","2022","Declared non-disabled","Eastern Scotland","City of Edinburgh","7360","7060","40230","35240"
"In post","2022","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","660","615","30210","27570"
"In post","2022","Declared non-disabled","Eastern Scotland","East Lothian and Midlothian","80","70","30300","27570"
"In post","2022","Declared non-disabled","Eastern Scotland","Falkirk","1005","875","26630","25930"
"In post","2022","Declared non-disabled","Eastern Scotland","Perth and Kinross, and Stirling","495","465","31960","27930"
"In post","2022","Declared non-disabled","Eastern Scotland","West Lothian","300","280","33460","27570"
"In post","2022","Declared non-disabled","Essex","Essex Haven Gateway","680","640","31960","29290"
"In post","2022","Declared non-disabled","Essex","Essex Thames Gateway","705","635","28150","28200"
"In post","2022","Declared non-disabled","Essex","Heart of Essex","815","775","33320","29950"
"In post","2022","Declared non-disabled","Essex","Southend-on-Sea","640","580","34150","31880"
"In post","2022","Declared non-disabled","Essex","Thurrock","250","235","27550","26780"
"In post","2022","Declared non-disabled","Essex","West Essex","505","450","31170","29290"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","9765","9365","38300","35020"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","4470","4175","35670","32010"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","1000","895","30830","27570"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","315","295","32400","27570"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","6065","5835","37060","33720"
"In post","2022","Declared non-disabled","Greater Manchester","Greater Manchester North East","830","770","28520","27570"
"In post","2022","Declared non-disabled","Greater Manchester","Greater Manchester North West","1545","1395","25930","24800"
"In post","2022","Declared non-disabled","Greater Manchester","Greater Manchester South East","770","705","26000","24170"
"In post","2022","Declared non-disabled","Greater Manchester","Greater Manchester South West","4325","4105","32970","29180"
"In post","2022","Declared non-disabled","Greater Manchester","Manchester","6445","6140","35110","31420"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","3355","3230","37770","35070"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","550","515","27190","26610"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","720","680","33990","27570"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","2505","2345","32320","28420"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","2315","2035","31780","27570"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Southampton","940","875","34320","28000"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","315","305","28800","26720"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","990","910","28360","26700"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","1655","1560","29470","26670"
"In post","2022","Declared non-disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","150","140","30530","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","805","765","30200","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","270","255","29700","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","130","120","27520","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Orkney Islands","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Highlands and Islands","Shetland Islands","45","45","30130","27570"
"In post","2022","Declared non-disabled","Inner London - East","Hackney and Newham","4080","3870","40030","37610"
"In post","2022","Declared non-disabled","Inner London - East","Haringey and Islington","985","935","32540","31060"
"In post","2022","Declared non-disabled","Inner London - East","Lambeth","1745","1675","42850","37120"
"In post","2022","Declared non-disabled","Inner London - East","Lewisham and Southwark","920","885","34100","31060"
"In post","2022","Declared non-disabled","Inner London - East","Tower Hamlets","4180","4050","50080","46420"
"In post","2022","Declared non-disabled","Inner London - West","Camden and City of London","1355","1290","39240","31060"
"In post","2022","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","620","595","33060","31850"
"In post","2022","Declared non-disabled","Inner London - West","Wandsworth","585","560","32860","31090"
"In post","2022","Declared non-disabled","Inner London - West","Westminster","35765","34750","49460","46350"
"In post","2022","Declared non-disabled","Kent","East Kent","3085","2855","28810","27280"
"In post","2022","Declared non-disabled","Kent","Kent Thames Gateway","1015","960","30810","30700"
"In post","2022","Declared non-disabled","Kent","Medway","940","895","30990","29290"
"In post","2022","Declared non-disabled","Kent","Mid Kent","645","605","30950","29290"
"In post","2022","Declared non-disabled","Kent","West Kent","255","235","38430","38070"
"In post","2022","Declared non-disabled","Lancashire","Blackburn with Darwen","355","315","27570","27570"
"In post","2022","Declared non-disabled","Lancashire","Blackpool","4180","3850","30130","27570"
"In post","2022","Declared non-disabled","Lancashire","Chorley and West Lancashire","935","865","30500","27380"
"In post","2022","Declared non-disabled","Lancashire","East Lancashire","380","340","27350","27570"
"In post","2022","Declared non-disabled","Lancashire","Lancaster and Wyre","720","665","29930","26950"
"In post","2022","Declared non-disabled","Lancashire","Mid Lancashire","3675","3320","29280","26820"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","1795","1635","28060","26850"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","1350","1255","30080","27370"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","375","335","26220","26700"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","770","715","28330","26170"
"In post","2022","Declared non-disabled","Lincolnshire","Lincolnshire CC","2095","1975","28880","26930"
"In post","2022","Declared non-disabled","Merseyside","East Merseyside","820","735","28710","27570"
"In post","2022","Declared non-disabled","Merseyside","Liverpool","8290","7730","29640","26160"
"In post","2022","Declared non-disabled","Merseyside","Sefton","3630","3355","31460","27570"
"In post","2022","Declared non-disabled","Merseyside","Wirral","1550","1355","27330","27130"
"In post","2022","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","1120","1050","38920","31540"
"In post","2022","Declared non-disabled","North Yorkshire","North Yorkshire CC","1390","1320","31390","27570"
"In post","2022","Declared non-disabled","North Yorkshire","York","1840","1745","34500","31650"
"In post","2022","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","135","135","26280","21430"
"In post","2022","Declared non-disabled","Northern Ireland","Ards and North Down","150","140","28210","21920"
"In post","2022","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Belfast","1830","1725","31390","26820"
"In post","2022","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","50","50","22460","20560"
"In post","2022","Declared non-disabled","Northern Ireland","Derry City and Strabane","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Fermanagh and Omagh","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","300","290","28530","24890"
"In post","2022","Declared non-disabled","Northern Ireland","Mid and East Antrim","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
