"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Finance","Northern Ireland","SEO/HEO","10","10","35750","34210"
"In post","2022","50-59","Finance","Overseas","EO","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Overseas","SEO/HEO","15","15","38350","35540"
"In post","2022","50-59","Finance","Scotland","AA/AO","25","25","23450","22330"
"In post","2022","50-59","Finance","Scotland","EO","35","35","27600","26670"
"In post","2022","50-59","Finance","Scotland","G6/G7","25","25","59750","57170"
"In post","2022","50-59","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Scotland","SEO/HEO","80","80","37120","34850"
"In post","2022","50-59","Finance","South East (England)","AA/AO","40","35","21840","21760"
"In post","2022","50-59","Finance","South East (England)","EO","125","120","27200","26670"
"In post","2022","50-59","Finance","South East (England)","G6/G7","70","70","59620","57540"
"In post","2022","50-59","Finance","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Finance","South East (England)","SEO/HEO","300","295","37710","35980"
"In post","2022","50-59","Finance","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Finance","South West (England)","AA/AO","25","20","21540","21340"
"In post","2022","50-59","Finance","South West (England)","EO","105","105","26580","26670"
"In post","2022","50-59","Finance","South West (England)","G6/G7","115","110","59430","57540"
"In post","2022","50-59","Finance","South West (England)","SCS level","25","25","98430","86450"
"In post","2022","50-59","Finance","South West (England)","SEO/HEO","245","240","37810","36460"
"In post","2022","50-59","Finance","South West (England)","Unknown","15","15","72940","71930"
"In post","2022","50-59","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Wales","AA/AO","35","30","22170","22200"
"In post","2022","50-59","Finance","Wales","EO","45","40","27710","26900"
"In post","2022","50-59","Finance","Wales","G6/G7","45","45","59730","61440"
"In post","2022","50-59","Finance","Wales","SCS level","10","10","89390","83330"
"In post","2022","50-59","Finance","Wales","SEO/HEO","100","95","40860","40580"
"In post","2022","50-59","Finance","West Midlands (England)","AA/AO","15","10","21620","21380"
"In post","2022","50-59","Finance","West Midlands (England)","EO","45","45","26750","26670"
"In post","2022","50-59","Finance","West Midlands (England)","G6/G7","50","50","57720","55560"
"In post","2022","50-59","Finance","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Finance","West Midlands (England)","SEO/HEO","100","100","36630","36400"
"In post","2022","50-59","Finance","Yorkshire and The Humber","AA/AO","25","20","21730","22200"
"In post","2022","50-59","Finance","Yorkshire and The Humber","EO","50","45","26540","26670"
"In post","2022","50-59","Finance","Yorkshire and The Humber","G6/G7","100","100","57680","55310"
"In post","2022","50-59","Finance","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Yorkshire and The Humber","SEO/HEO","190","180","35730","35310"
"In post","2022","50-59","Geography","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","South West (England)","EO","40","35","28180","28960"
"In post","2022","50-59","Geography","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","South West (England)","SEO/HEO","50","45","36840","33870"
"In post","2022","50-59","Geography","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Geography","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","East Midlands (England)","AA/AO","15","15","21680","21380"
"In post","2022","50-59","Human Resources","East Midlands (England)","EO","25","25","27110","27130"
"In post","2022","50-59","Human Resources","East Midlands (England)","G6/G7","35","35","58240","55290"
"In post","2022","50-59","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","East Midlands (England)","SEO/HEO","65","60","37260","37710"
"In post","2022","50-59","Human Resources","East of England","AA/AO","10","10","21490","21270"
"In post","2022","50-59","Human Resources","East of England","EO","15","15","27960","26980"
"In post","2022","50-59","Human Resources","East of England","G6/G7","20","20","56640","56960"
"In post","2022","50-59","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","East of England","SEO/HEO","45","45","37370","36190"
"In post","2022","50-59","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","London","AA/AO","15","15","24990","25630"
"In post","2022","50-59","Human Resources","London","EO","85","80","30340","30570"
"In post","2022","50-59","Human Resources","London","G6/G7","275","270","62690","61640"
"In post","2022","50-59","Human Resources","London","SCS level","40","40","88040","82970"
"In post","2022","50-59","Human Resources","London","SEO/HEO","310","300","40770","40630"
"In post","2022","50-59","Human Resources","North East (England)","EO","15","10","27410","27570"
"In post","2022","50-59","Human Resources","North East (England)","G6/G7","20","20","53560","50430"
"In post","2022","50-59","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","North East (England)","SEO/HEO","55","55","34780","33680"
"In post","2022","50-59","Human Resources","North West (England)","AA/AO","80","70","21580","21380"
"In post","2022","50-59","Human Resources","North West (England)","EO","105","95","27380","27570"
"In post","2022","50-59","Human Resources","North West (England)","G6/G7","100","100","55990","55210"
"In post","2022","50-59","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","North West (England)","SEO/HEO","150","145","36600","35980"
"In post","2022","50-59","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","AA/AO","145","135","21870","21830"
"In post","2022","50-59","Human Resources","Scotland","EO","40","40","28650","26930"
"In post","2022","50-59","Human Resources","Scotland","G6/G7","30","30","58180","55210"
"In post","2022","50-59","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","SEO/HEO","70","70","36650","34610"
"In post","2022","50-59","Human Resources","South East (England)","AA/AO","25","25","22070","21830"
"In post","2022","50-59","Human Resources","South East (England)","EO","35","35","28360","27180"
"In post","2022","50-59","Human Resources","South East (England)","G6/G7","35","35","58550","59000"
"In post","2022","50-59","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","South East (England)","SEO/HEO","90","85","37900","37660"
"In post","2022","50-59","Human Resources","South West (England)","AA/AO","25","25","21420","21170"
"In post","2022","50-59","Human Resources","South West (England)","EO","40","35","25900","26510"
"In post","2022","50-59","Human Resources","South West (England)","G6/G7","80","75","56830","54720"
"In post","2022","50-59","Human Resources","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","South West (England)","SEO/HEO","125","120","36400","36620"
"In post","2022","50-59","Human Resources","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Wales","AA/AO","35","30","22800","22080"
"In post","2022","50-59","Human Resources","Wales","EO","40","35","27140","26780"
"In post","2022","50-59","Human Resources","Wales","G6/G7","45","45","58000","57720"
"In post","2022","50-59","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Wales","SEO/HEO","115","110","37400","38160"
"In post","2022","50-59","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","West Midlands (England)","EO","15","15","27270","27470"
"In post","2022","50-59","Human Resources","West Midlands (England)","G6/G7","30","25","56810","54690"
"In post","2022","50-59","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","West Midlands (England)","SEO/HEO","65","60","35980","34290"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","EO","40","35","26790","27570"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","G6/G7","70","65","56850","57480"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","SEO/HEO","105","100","35470","34290"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","East Midlands (England)","G6/G7","25","25","74720","75500"
"In post","2022","50-59","Inspector of Education and Training","East Midlands (England)","SEO/HEO","25","20","50930","51360"
"In post","2022","50-59","Inspector of Education and Training","East of England","G6/G7","25","25","76030","75500"
"In post","2022","50-59","Inspector of Education and Training","East of England","SEO/HEO","20","20","51080","51360"
"In post","2022","50-59","Inspector of Education and Training","London","G6/G7","15","15","72890","75500"
"In post","2022","50-59","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","SEO/HEO","25","25","49900","51360"
"In post","2022","50-59","Inspector of Education and Training","North East (England)","G6/G7","10","10","75840","75500"
"In post","2022","50-59","Inspector of Education and Training","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","G6/G7","30","30","74350","75500"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","SEO/HEO","25","25","50980","51360"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","G6/G7","20","20","74560","75500"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","SEO/HEO","15","15","50360","51360"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","G6/G7","35","35","77330","75500"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","SEO/HEO","15","15","50770","51360"
"In post","2022","50-59","Inspector of Education and Training","Wales","G6/G7","40","40","75970","75480"
"In post","2022","50-59","Inspector of Education and Training","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","G6/G7","20","20","76320","75500"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","30","25","75260","75500"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","SEO/HEO","15","15","50290","51360"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","EO","20","20","28600","27380"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East of England","EO","45","45","27030","27330"
"In post","2022","50-59","Intelligence Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East of England","SEO/HEO","65","65","35400","33300"
"In post","2022","50-59","Intelligence Analysis","London","AA/AO","20","20","25350","25630"
"In post","2022","50-59","Intelligence Analysis","London","EO","125","120","30740","30500"
"In post","2022","50-59","Intelligence Analysis","London","G6/G7","50","50","62490","59820"
"In post","2022","50-59","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","London","SEO/HEO","130","125","40850","40550"
"In post","2022","50-59","Intelligence Analysis","North East (England)","EO","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","EO","65","60","27020","26480"
"In post","2022","50-59","Intelligence Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","SEO/HEO","20","15","33900","33650"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Scotland","EO","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South East (England)","EO","110","105","26980","27370"
"In post","2022","50-59","Intelligence Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South East (England)","SEO/HEO","40","40","34150","32370"
"In post","2022","50-59","Intelligence Analysis","South West (England)","EO","15","15","26990","27370"
"In post","2022","50-59","Intelligence Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Wales","EO","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","EO","15","15","28730","28640"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","SEO/HEO","10","10","35480","35640"
"In post","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","EO","40","40","27530","27330"
"In post","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","SEO/HEO","20","20","34940","33220"
"In post","2022","50-59","Internal Audit","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","G6/G7","30","30","64830","61820"
"In post","2022","50-59","Internal Audit","London","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","SEO/HEO","35","35","46330","47240"
"In post","2022","50-59","Internal Audit","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","SEO/HEO","15","10","41900","42230"
"In post","2022","50-59","Internal Audit","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","SEO/HEO","15","15","40050","41030"
"In post","2022","50-59","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","SEO/HEO","20","20","40970","40280"
"In post","2022","50-59","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","G6/G7","15","15","57400","59110"
"In post","2022","50-59","Internal Audit","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","SEO/HEO","30","30","41110","40580"
"In post","2022","50-59","Internal Audit","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","SEO/HEO","15","15","42140","43320"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","G6/G7","15","15","57880","56920"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","London","EO","15","15","29310","29970"
"In post","2022","50-59","International Trade","London","G6/G7","75","75","59070","59270"
"In post","2022","50-59","International Trade","London","SCS level","30","30","91100","82090"
"In post","2022","50-59","International Trade","London","SEO/HEO","60","60","37990","38540"
"In post","2022","50-59","International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","International Trade","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Overseas","G6/G7","10","10","59010","60390"
"In post","2022","50-59","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","International Trade","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East Midlands (England)","SEO/HEO","20","20","35100","33350"
"In post","2022","50-59","Knowledge and Information Management","East of England","AA/AO","15","15","21690","21170"
"In post","2022","50-59","Knowledge and Information Management","East of England","EO","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","East of England","SEO/HEO","15","15","37090","37000"
"In post","2022","50-59","Knowledge and Information Management","London","AA/AO","35","30","24730","25030"
"In post","2022","50-59","Knowledge and Information Management","London","EO","55","50","30260","30530"
"In post","2022","50-59","Knowledge and Information Management","London","G6/G7","50","50","60150","57560"
"In post","2022","50-59","Knowledge and Information Management","London","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","London","SEO/HEO","95","95","39780","40220"
"In post","2022","50-59","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North West (England)","EO","30","30","27600","27570"
"In post","2022","50-59","Knowledge and Information Management","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","North West (England)","SEO/HEO","35","35","35040","34290"
"In post","2022","50-59","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Scotland","EO","15","15","28230","27640"
"In post","2022","50-59","Knowledge and Information Management","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Scotland","SEO/HEO","15","10","37550","34600"
"In post","2022","50-59","Knowledge and Information Management","South East (England)","AA/AO","15","15","21480","21380"
"In post","2022","50-59","Knowledge and Information Management","South East (England)","EO","15","15","28610","28790"
"In post","2022","50-59","Knowledge and Information Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","South East (England)","SEO/HEO","45","45","36250","34310"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","AA/AO","20","20","21200","21380"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","EO","20","20","26650","26760"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","G6/G7","20","20","56690","56300"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","SEO/HEO","50","50","36030","35480"
"In post","2022","50-59","Knowledge and Information Management","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Wales","EO","10","10","28110","29430"
"In post","2022","50-59","Knowledge and Information Management","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Wales","SEO/HEO","20","20","39660","38160"
"In post","2022","50-59","Knowledge and Information Management","West Midlands (England)","AA/AO","15","15","20790","20970"
"In post","2022","50-59","Knowledge and Information Management","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
