"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Shropshire and Staffordshire","Shropshire","G6","15","10","78490","79710"
"In post","2022","Shropshire and Staffordshire","Shropshire","G7","35","35","60110","57100"
"In post","2022","Shropshire and Staffordshire","Shropshire","HEO","175","170","34740","34320"
"In post","2022","Shropshire and Staffordshire","Shropshire","SEO","75","75","43110","40580"
"In post","2022","Shropshire and Staffordshire","Shropshire","Unknown","55","50","31110","32690"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","AA","345","320","20670","20890"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","AO","1380","1295","24650","23960"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","EO","1140","1060","28320","27570"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","G6","70","65","73720","71690"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","G7","165","160","56020","54540"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","HEO","570","545","33900","33300"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","SCS level","20","20","106770","103000"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","SEO","415","405","43580","40580"
"In post","2022","Shropshire and Staffordshire","Staffordshire CC","Unknown","240","215","29240","28200"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","AA","15","10","18970","19200"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","AO","565","495","21060","20970"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","EO","395","365","26870","27570"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","G6","10","10","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","G7","55","50","54980","53150"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","HEO","70","65","32590","31990"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","SEO","40","40","39930","37990"
"In post","2022","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","155","135","29350","28200"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","AA","55","55","20310","19810"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","AO","375","330","22530","21380"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","EO","545","495","27080","27130"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","G6","70","70","69710","67910"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","G7","235","225","55240","55210"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","HEO","325","305","33360","33370"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","SCS level","25","25","88100","74810"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","SEO","315","305","40580","40520"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","Unknown","70","60","30910","26360"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","AA","200","185","20810","20890"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","AO","1240","1095","23820","21260"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","955","840","28410","27570"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","G6","10","10","70130","62010"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","G7","35","35","55220","49950"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","HEO","265","245","34280","33160"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO","105","105","46080","45690"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","305","285","29340","28200"
"In post","2022","South Yorkshire","Sheffield","AA","80","65","18620","18240"
"In post","2022","South Yorkshire","Sheffield","AO","1360","1195","21500","21680"
"In post","2022","South Yorkshire","Sheffield","EO","1900","1735","26380","25480"
"In post","2022","South Yorkshire","Sheffield","G6","345","330","64400","63260"
"In post","2022","South Yorkshire","Sheffield","G7","945","905","52470","50630"
"In post","2022","South Yorkshire","Sheffield","HEO","1240","1170","31690","30980"
"In post","2022","South Yorkshire","Sheffield","SCS level","85","80","80540","75020"
"In post","2022","South Yorkshire","Sheffield","SEO","1165","1110","38340","37100"
"In post","2022","South Yorkshire","Sheffield","Unknown","235","215","30050","28200"
"In post","2022","Southern Scotland","Dumfries and Galloway","AA","40","40","21460","21640"
"In post","2022","Southern Scotland","Dumfries and Galloway","AO","190","180","25160","25420"
"In post","2022","Southern Scotland","Dumfries and Galloway","EO","220","205","31020","30040"
"In post","2022","Southern Scotland","Dumfries and Galloway","G6","5","5","[c]","[c]"
"In post","2022","Southern Scotland","Dumfries and Galloway","G7","10","10","[c]","[c]"
"In post","2022","Southern Scotland","Dumfries and Galloway","HEO","65","65","36140","36150"
"In post","2022","Southern Scotland","Dumfries and Galloway","SEO","25","25","45910","46060"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA","55","50","21830","22630"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","AO","280","245","22250","21260"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","485","445","25890","27570"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6","5","5","[c]","[c]"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","G7","20","20","54700","50340"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","HEO","125","120","31610","31990"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO","60","60","42050","41750"
"In post","2022","Southern Scotland","Scottish Borders","AA","5","5","[c]","[c]"
"In post","2022","Southern Scotland","Scottish Borders","AO","220","200","24910","25930"
"In post","2022","Southern Scotland","Scottish Borders","EO","170","155","28840","27940"
"In post","2022","Southern Scotland","Scottish Borders","G6","10","10","[c]","[c]"
"In post","2022","Southern Scotland","Scottish Borders","G7","20","20","56220","54520"
"In post","2022","Southern Scotland","Scottish Borders","HEO","70","70","34120","33070"
"In post","2022","Southern Scotland","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Scottish Borders","SEO","25","25","44240","44100"
"In post","2022","Southern Scotland","South Ayrshire","AA","30","30","20590","20950"
"In post","2022","Southern Scotland","South Ayrshire","AO","55","50","22570","21380"
"In post","2022","Southern Scotland","South Ayrshire","EO","175","165","27670","27570"
"In post","2022","Southern Scotland","South Ayrshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","South Ayrshire","G7","5","5","[c]","[c]"
"In post","2022","Southern Scotland","South Ayrshire","HEO","30","30","33260","33070"
"In post","2022","Southern Scotland","South Ayrshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","South Ayrshire","SEO","15","15","43100","43400"
"In post","2022","Southern Scotland","South Lanarkshire","AA","40","35","20880","20950"
"In post","2022","Southern Scotland","South Lanarkshire","AO","1410","1225","21690","21250"
"In post","2022","Southern Scotland","South Lanarkshire","EO","905","800","27090","26820"
"In post","2022","Southern Scotland","South Lanarkshire","G6","120","120","65070","65130"
"In post","2022","Southern Scotland","South Lanarkshire","G7","330","315","52620","53310"
"In post","2022","Southern Scotland","South Lanarkshire","HEO","610","570","33410","33370"
"In post","2022","Southern Scotland","South Lanarkshire","SCS level","25","25","80100","77650"
"In post","2022","Southern Scotland","South Lanarkshire","SEO","365","355","41310","40520"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","AA","25","20","19130","19200"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","AO","115","100","22000","21410"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","EO","270","245","27660","27570"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","G6","15","15","72620","70670"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","G7","70","70","59100","59030"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","HEO","45","45","33510","32580"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","SCS level","5","5","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","SEO","40","35","41870","41100"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","Unknown","145","125","30700","28200"
"In post","2022","Surrey, East and West Sussex","East Surrey","AA","120","115","24590","24950"
"In post","2022","Surrey, East and West Sussex","East Surrey","AO","470","445","31860","33790"
"In post","2022","Surrey, East and West Sussex","East Surrey","EO","210","195","31950","29320"
"In post","2022","Surrey, East and West Sussex","East Surrey","G6","10","10","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","East Surrey","G7","25","20","61760","60810"
"In post","2022","Surrey, East and West Sussex","East Surrey","HEO","100","95","37920","39000"
"In post","2022","Surrey, East and West Sussex","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","East Surrey","SEO","60","60","49270","47500"
"In post","2022","Surrey, East and West Sussex","East Surrey","Unknown","65","60","31240","29300"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","AA","75","65","20620","20890"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","AO","835","745","22970","21260"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","EO","690","615","27460","27570"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","G6","25","25","63630","60740"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","G7","35","35","53950","50430"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","HEO","155","145","33010","31990"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","SEO","95","90","42420","40480"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","Unknown","105","95","29460","28200"
"In post","2022","Surrey, East and West Sussex","West Surrey","AA","150","140","20660","19860"
"In post","2022","Surrey, East and West Sussex","West Surrey","AO","605","575","26250","24370"
"In post","2022","Surrey, East and West Sussex","West Surrey","EO","535","500","29200","29200"
"In post","2022","Surrey, East and West Sussex","West Surrey","G6","75","70","70250","67300"
"In post","2022","Surrey, East and West Sussex","West Surrey","G7","175","170","55560","53870"
"In post","2022","Surrey, East and West Sussex","West Surrey","HEO","315","305","34380","33390"
"In post","2022","Surrey, East and West Sussex","West Surrey","SCS level","15","15","94360","93000"
"In post","2022","Surrey, East and West Sussex","West Surrey","SEO","245","230","41990","40030"
"In post","2022","Surrey, East and West Sussex","West Surrey","Unknown","175","150","31100","30210"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","AA","15","15","21050","19210"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","AO","105","95","22950","22610"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","EO","805","705","28150","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","G6","15","15","69640","66320"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","G7","45","45","55580","54590"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","HEO","170","160","34820","32600"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","SCS level","5","5","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","SEO","75","70","41450","39290"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","Unknown","60","55","29400","28200"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","AA","40","35","20340","20890"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","AO","325","285","22460","21490"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","EO","440","395","27670","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","G6","30","30","69780","67910"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","G7","95","90","54260","55210"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","HEO","195","185","33820","33370"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","SCS level","10","10","82000","76750"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","SEO","150","140","41440","40520"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","Unknown","90","80","30450","30210"
"In post","2022","Tees Valley and Durham","Darlington","AA","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Darlington","AO","105","90","21650","21250"
"In post","2022","Tees Valley and Durham","Darlington","EO","225","205","26220","26000"
"In post","2022","Tees Valley and Durham","Darlington","G6","65","65","63240","61680"
"In post","2022","Tees Valley and Durham","Darlington","G7","240","235","51570","50130"
"In post","2022","Tees Valley and Durham","Darlington","HEO","295","285","30410","30090"
"In post","2022","Tees Valley and Durham","Darlington","SCS level","20","20","84530","76950"
"In post","2022","Tees Valley and Durham","Darlington","SEO","290","280","37740","36780"
"In post","2022","Tees Valley and Durham","Darlington","Unknown","65","65","26540","24090"
"In post","2022","Tees Valley and Durham","Durham","AA","360","315","20570","20890"
"In post","2022","Tees Valley and Durham","Durham","AO","2845","2520","24040","22080"
"In post","2022","Tees Valley and Durham","Durham","EO","1310","1185","27670","27130"
"In post","2022","Tees Valley and Durham","Durham","G6","40","40","70760","67670"
"In post","2022","Tees Valley and Durham","Durham","G7","130","125","56070","55000"
"In post","2022","Tees Valley and Durham","Durham","HEO","505","475","33530","33840"
"In post","2022","Tees Valley and Durham","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Durham","SEO","310","295","43360","41100"
"In post","2022","Tees Valley and Durham","Durham","Unknown","210","205","30670","28880"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA","115","105","21040","20890"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AO","680","615","24100","21960"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","510","460","28080","27570"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","G6","5","5","[c]","[c]"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","G7","20","20","55580","52070"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","HEO","110","105","34030","32980"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO","55","50","45570","44630"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","165","160","30790","28690"
"In post","2022","Tees Valley and Durham","South Teesside","AA","25","20","19210","19200"
"In post","2022","Tees Valley and Durham","South Teesside","AO","395","355","21220","21260"
"In post","2022","Tees Valley and Durham","South Teesside","EO","420","375","26980","27570"
"In post","2022","Tees Valley and Durham","South Teesside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","South Teesside","G7","45","40","53060","51610"
"In post","2022","Tees Valley and Durham","South Teesside","HEO","75","75","32010","31990"
"In post","2022","Tees Valley and Durham","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","South Teesside","SEO","40","35","40910","40650"
"In post","2022","Tees Valley and Durham","South Teesside","Unknown","155","140","29100","28200"
"In post","2022","Unknown","Unknown","AA","20","15","20120","20370"
"In post","2022","Unknown","Unknown","AO","180","165","22630","21300"
"In post","2022","Unknown","Unknown","EO","440","415","28290","27570"
"In post","2022","Unknown","Unknown","G6","40","35","68690","65950"
"In post","2022","Unknown","Unknown","G7","125","125","54050","53360"
"In post","2022","Unknown","Unknown","HEO","485","480","33100","32000"
"In post","2022","Unknown","Unknown","SCS level","25","20","96490","87600"
"In post","2022","Unknown","Unknown","SEO","110","105","40810","40600"
"In post","2022","Unknown","Unknown","Unknown","1890","1875","36980","33570"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","365","340","20430","19810"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","1050","1000","28850","25680"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","560","530","31430","29420"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","15","15","74560","75500"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","40","40","60140","56960"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","225","220","38690","36130"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","115","115","46020","43390"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","65","65","39810","40220"
"In post","2022","West Central Scotland","Glasgow City","AA","860","805","21500","21050"
"In post","2022","West Central Scotland","Glasgow City","AO","3165","2860","21750","21260"
"In post","2022","West Central Scotland","Glasgow City","EO","3670","3425","27690","27570"
"In post","2022","West Central Scotland","Glasgow City","G6","495","480","71400","70530"
"In post","2022","West Central Scotland","Glasgow City","G7","1115","1085","56140","55210"
"In post","2022","West Central Scotland","Glasgow City","HEO","2445","2345","33260","33080"
"In post","2022","West Central Scotland","Glasgow City","SCS level","85","85","85680","81760"
"In post","2022","West Central Scotland","Glasgow City","SEO","1680","1625","43080","40920"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA","35","30","21080","20950"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","320","280","22500","21260"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","500","450","29160","27570"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6","10","10","[c]","[c]"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G7","35","35","61610","61710"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","115","110","35290","34290"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","95","85","47700","46060"
"In post","2022","West Central Scotland","North Lanarkshire","AA","35","30","21180","21640"
"In post","2022","West Central Scotland","North Lanarkshire","AO","1335","1125","21700","21260"
"In post","2022","West Central Scotland","North Lanarkshire","EO","875","800","28840","27570"
"In post","2022","West Central Scotland","North Lanarkshire","G6","20","20","67320","67910"
"In post","2022","West Central Scotland","North Lanarkshire","G7","55","55","55660","55210"
"In post","2022","West Central Scotland","North Lanarkshire","HEO","315","295","34020","33370"
"In post","2022","West Central Scotland","North Lanarkshire","SCS level","5","5","[c]","[c]"
"In post","2022","West Central Scotland","North Lanarkshire","SEO","150","145","42690","40520"
"In post","2022","West Midlands","Birmingham","AA","275","250","19970","19200"
"In post","2022","West Midlands","Birmingham","AO","3480","3155","21790","21250"
"In post","2022","West Midlands","Birmingham","EO","3700","3465","27160","27500"
"In post","2022","West Midlands","Birmingham","G6","285","275","69150","67910"
"In post","2022","West Midlands","Birmingham","G7","1000","955","54120","54450"
"In post","2022","West Midlands","Birmingham","HEO","2255","2170","33300","33080"
"In post","2022","West Midlands","Birmingham","SCS level","105","100","101880","96100"
"In post","2022","West Midlands","Birmingham","SEO","1270","1220","40990","40520"
"In post","2022","West Midlands","Birmingham","Unknown","670","620","29540","28200"
"In post","2022","West Midlands","Coventry","AA","20","15","18590","19200"
"In post","2022","West Midlands","Coventry","AO","260","235","21550","21260"
"In post","2022","West Midlands","Coventry","EO","545","505","27090","27130"
"In post","2022","West Midlands","Coventry","G6","155","150","64270","61960"
"In post","2022","West Midlands","Coventry","G7","445","435","50820","50130"
"In post","2022","West Midlands","Coventry","HEO","495","470","31160","30200"
"In post","2022","West Midlands","Coventry","SCS level","45","45","90540","80900"
"In post","2022","West Midlands","Coventry","SEO","500","485","38410","36960"
"In post","2022","West Midlands","Coventry","Unknown","95","90","29630","27700"
"In post","2022","West Midlands","Dudley","AA","20","15","20110","20480"
"In post","2022","West Midlands","Dudley","AO","475","395","21170","21260"
"In post","2022","West Midlands","Dudley","EO","440","385","27360","27570"
"In post","2022","West Midlands","Dudley","G6","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Dudley","G7","10","10","49880","49170"
"In post","2022","West Midlands","Dudley","HEO","60","55","32920","31990"
"In post","2022","West Midlands","Dudley","SEO","30","30","38570","36500"
"In post","2022","West Midlands","Dudley","Unknown","65","65","29670","28200"
"In post","2022","West Midlands","Sandwell","AA","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Sandwell","AO","55","50","21170","21260"
"In post","2022","West Midlands","Sandwell","EO","285","260","27310","27570"
"In post","2022","West Midlands","Sandwell","G6","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Sandwell","G7","5","5","[c]","[c]"
"In post","2022","West Midlands","Sandwell","HEO","35","30","33220","32860"
"In post","2022","West Midlands","Sandwell","SEO","10","5","[c]","[c]"
"In post","2022","West Midlands","Sandwell","Unknown","100","90","28530","25560"
"In post","2022","West Midlands","Solihull","AA","15","10","18240","18240"
"In post","2022","West Midlands","Solihull","AO","185","165","21620","21680"
"In post","2022","West Midlands","Solihull","EO","555","510","26450","26120"
"In post","2022","West Midlands","Solihull","G6","10","10","[c]","[c]"
"In post","2022","West Midlands","Solihull","G7","40","40","54210","52050"
"In post","2022","West Midlands","Solihull","HEO","165","155","31680","30980"
"In post","2022","West Midlands","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Solihull","SEO","85","80","38670","37460"
"In post","2022","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Walsall","AA","10","10","19680","19850"
"In post","2022","West Midlands","Walsall","AO","265","220","21050","21260"
"In post","2022","West Midlands","Walsall","EO","255","225","27320","27570"
"In post","2022","West Midlands","Walsall","G6","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Walsall","G7","10","10","[c]","[c]"
"In post","2022","West Midlands","Walsall","HEO","30","30","32370","32000"
"In post","2022","West Midlands","Walsall","SEO","10","10","42640","41840"
"In post","2022","West Midlands","Walsall","Unknown","80","75","28860","28200"
"In post","2022","West Midlands","Wolverhampton","AA","30","30","19270","19200"
"In post","2022","West Midlands","Wolverhampton","AO","330","275","20990","21260"
"In post","2022","West Midlands","Wolverhampton","EO","410","375","27140","27570"
"In post","2022","West Midlands","Wolverhampton","G6","10","10","[c]","[c]"
"In post","2022","West Midlands","Wolverhampton","G7","55","55","51050","48200"
"In post","2022","West Midlands","Wolverhampton","HEO","110","105","31030","30320"
"In post","2022","West Midlands","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Wolverhampton","SEO","50","45","38420","36340"
"In post","2022","West Midlands","Wolverhampton","Unknown","160","145","28470","28200"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","AA","10","10","[c]","[c]"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","AO","270","230","21140","21260"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","295","260","28210","27570"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","G6","5","5","[c]","[c]"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","G7","15","15","55510","51340"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","HEO","65","60","35980","34290"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO","35","35","40150","37910"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","90","80","30350","28200"
"In post","2022","West Wales and The Valleys","Central Valleys","AA","5","5","[c]","[c]"
"In post","2022","West Wales and The Valleys","Central Valleys","AO","565","505","21680","21260"
"In post","2022","West Wales and The Valleys","Central Valleys","EO","1150","1065","27670","27570"
"In post","2022","West Wales and The Valleys","Central Valleys","G6","45","45","73180","75480"
"In post","2022","West Wales and The Valleys","Central Valleys","G7","125","120","59090","61440"
"In post","2022","West Wales and The Valleys","Central Valleys","HEO","395","375","35830","38160"
"In post","2022","West Wales and The Valleys","Central Valleys","SCS level","25","20","87660","80200"
"In post","2022","West Wales and The Valleys","Central Valleys","SEO","240","230","45030","47470"
"In post","2022","West Wales and The Valleys","Central Valleys","Unknown","135","130","29630","28200"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","AA","10","10","19240","19500"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","AO","110","95","23050","24630"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","EO","200","185","27820","27570"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","G6","20","20","70290","75480"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","G7","60","60","58530","61440"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","HEO","135","130","36830","38160"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","SEO","110","105","45880","47470"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","Unknown","85","85","28970","26310"
"In post","2022","West Wales and The Valleys","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwent Valleys","AO","260","220","21690","21260"
"In post","2022","West Wales and The Valleys","Gwent Valleys","EO","455","420","27650","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","G6","15","15","71170","72940"
"In post","2022","West Wales and The Valleys","Gwent Valleys","G7","25","25","57380","61440"
"In post","2022","West Wales and The Valleys","Gwent Valleys","HEO","95","90","35500","35180"
"In post","2022","West Wales and The Valleys","Gwent Valleys","SCS level","5","5","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwent Valleys","SEO","65","60","44350","47470"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Unknown","95","90","29410","28200"
"In post","2022","West Wales and The Valleys","Gwynedd","AA","5","5","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","AO","410","370","21580","21260"
"In post","2022","West Wales and The Valleys","Gwynedd","EO","195","180","27610","27570"
"In post","2022","West Wales and The Valleys","Gwynedd","G6","10","10","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","G7","10","10","55350","53170"
"In post","2022","West Wales and The Valleys","Gwynedd","HEO","55","55","34240","33690"
"In post","2022","West Wales and The Valleys","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","SEO","30","25","39380","37460"
"In post","2022","West Wales and The Valleys","Gwynedd","Unknown","65","65","28320","24800"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","AA","10","10","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","AO","60","60","22590","21430"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","EO","115","105","26830","27370"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","G6","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","HEO","45","45","33790","33300"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","SEO","15","15","40190","40120"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Unknown","15","15","31470","28760"
"In post","2022","West Wales and The Valleys","South West Wales","AA","35","35","19500","19810"
