"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Defence Equipment and Support","East Midlands (England)","160","155","35860","34740"
"In post","2022","Declared non-disabled","Defence Equipment and Support","East of England","150","145","34410","33000"
"In post","2022","Declared non-disabled","Defence Equipment and Support","London","130","125","26020","22260"
"In post","2022","Declared non-disabled","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Equipment and Support","North West (England)","100","100","30460","27370"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Overseas","50","50","42020","41010"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Scotland","370","360","30050","26610"
"In post","2022","Declared non-disabled","Defence Equipment and Support","South East (England)","310","295","30490","28090"
"In post","2022","Declared non-disabled","Defence Equipment and Support","South West (England)","6420","6190","38430","35840"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Equipment and Support","West Midlands (England)","135","135","26790","23240"
"In post","2022","Declared non-disabled","Defence Equipment and Support","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Science and Technology Laboratory","East of England","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","1625","1550","42160","42100"
"In post","2022","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","2760","2675","40530","38070"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","3815","3725","50460","53380"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","165","165","42150","36740"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","95","90","51690","49080"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","75","75","35310","30360"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","175","175","43220","37460"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","1385","1360","47900","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North West (England)","90","90","41760","34960"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Scotland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","170","160","44470","44900"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","East of England","60","55","50610","50630"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","London","1270","1215","52150","53420"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","430","415","39950","36780"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","565","545","44220","42750"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","115","110","49760","50130"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","330","325","42970","36960"
"In post","2022","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","770","730","43680","39360"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","80","75","39070","35900"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","150","140","37850","36310"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","1940","1885","44890","39650"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","210","205","39590","36520"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","280","270","40360","36970"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","245","240","43630","39420"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","855","810","40380","36970"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","205","195","40710","36970"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","540","525","40180","36780"
"In post","2022","Declared non-disabled","Department for International Trade","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","London","1320","1305","46940","42140"
"In post","2022","Declared non-disabled","Department for International Trade","North East (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Overseas","90","90","56820","53750"
"In post","2022","Declared non-disabled","Department for International Trade","Scotland","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","40","40","42750","39950"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","65","60","42480","38160"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","1525","1495","49490","53130"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","70","70","42830","36930"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","130","125","39000","36340"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","120","115","42520","41140"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","225","220","37160","34760"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","85","85","43150","37300"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","2045","1990","51460","54110"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","185","175","47870","38650"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","Wales","35","35","39340","38650"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","100","100","37130","30810"
"In post","2022","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","100","100","40880","38650"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","3255","2880","25990","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","3330","2985","28260","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","7450","6965","33910","31060"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","7620","6810","28360","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","13635","12340","27770","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","6685","5925","25530","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","4655","4175","27580","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","4030","3500","26520","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","445","410","30570","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","4320","3885","26070","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","5685","5005","26210","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","7130","6375","30320","27570"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","630","600","52450","53360"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","365","345","45480","48310"
"In post","2022","Declared non-disabled","Disclosure Scotland","Scotland","165","155","29240","23230"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","4385","3905","26950","21840"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","95","90","23800","21840"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","330","315","32410","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","250","230","29620","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","235","225","32470","30780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","245","220","27220","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","310","290","28660","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","200","190","29500","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","320","300","30130","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","410","385","33040","29520"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","365","340","30310","26830"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","290","270","28820","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","310","285","28070","26780"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","55","50","44560","37630"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","London","220","215","50430","53420"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North East (England)","155","145","38610","36500"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North West (England)","145","135","39330","36500"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South West (England)","50","50","40250","36780"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","415","405","42950","37510"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","250","235","41620","36960"
"In post","2022","Declared non-disabled","Education Scotland","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education Scotland","Scotland","145","140","58740","65280"
"In post","2022","Declared non-disabled","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Wales","100","90","58540","72940"
"In post","2022","Declared non-disabled","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","FCDO Services","London","135","135","48020","45330"
"In post","2022","Declared non-disabled","FCDO Services","Overseas","105","105","40250","40090"
"In post","2022","Declared non-disabled","FCDO Services","South East (England)","670","640","38730","34640"
"In post","2022","Declared non-disabled","Food Standards Agency","East Midlands (England)","60","60","35200","30350"
"In post","2022","Declared non-disabled","Food Standards Agency","East of England","95","90","34060","29090"
"In post","2022","Declared non-disabled","Food Standards Agency","London","150","145","44120","40960"
"In post","2022","Declared non-disabled","Food Standards Agency","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North West (England)","65","60","34280","28940"
"In post","2022","Declared non-disabled","Food Standards Agency","Northern Ireland","60","55","39610","37910"
"In post","2022","Declared non-disabled","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","South East (England)","60","60","45040","40960"
"In post","2022","Declared non-disabled","Food Standards Agency","South West (England)","65","60","35680","30280"
"In post","2022","Declared non-disabled","Food Standards Agency","Wales","95","90","36830","31390"
"In post","2022","Declared non-disabled","Food Standards Agency","West Midlands (England)","80","75","31800","28660"
"In post","2022","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","180","175","36880","31110"
"In post","2022","Declared non-disabled","Food Standards Scotland","Scotland","140","140","35850","31540"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","2540","2480","50710","48410"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","1495","1490","52050","53370"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","440","420","43780","40100"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","215","210","32280","27190"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Scotland","925","890","33060","31060"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","London","150","140","69100","61760"
"In post","2022","Declared non-disabled","Government Actuary's Department","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","London","130","125","52300","52360"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North East (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North West (England)","35","35","46500","42720"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South West (England)","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Wales","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","50","50","45810","42020"
"In post","2022","Declared non-disabled","Government Legal Department","London","1855","1725","53620","51250"
"In post","2022","Declared non-disabled","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","65","60","52770","51790"
"In post","2022","Declared non-disabled","Government Property Agency","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","London","65","65","53780","54700"
"In post","2022","Declared non-disabled","Government Property Agency","North West (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","West Midlands (England)","55","55","48160","44000"
"In post","2022","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","35","35","48080","40000"
"In post","2022","Declared non-disabled","Health and Safety Executive","East Midlands (England)","315","290","43610","40120"
"In post","2022","Declared non-disabled","Health and Safety Executive","East of England","105","100","43790","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","London","125","120","47930","44610"
"In post","2022","Declared non-disabled","Health and Safety Executive","North East (England)","65","65","42270","45100"
"In post","2022","Declared non-disabled","Health and Safety Executive","North West (England)","740","705","40070","35910"
"In post","2022","Declared non-disabled","Health and Safety Executive","Scotland","185","175","61180","53400"
"In post","2022","Declared non-disabled","Health and Safety Executive","South East (England)","65","65","42250","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","South West (England)","70","65","45820","46320"
"In post","2022","Declared non-disabled","Health and Safety Executive","Wales","75","70","40350","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","West Midlands (England)","65","60","45260","46320"
"In post","2022","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","315","295","38910","35910"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","975","865","25000","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East of England","765","670","25870","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","London","2850","2675","31620","28310"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","485","420","26490","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","1555","1395","26100","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Scotland","160","150","24520","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","875","765","26310","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","690","605","25290","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Wales","695","635","26160","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","1365","1225","25060","21190"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","875","745","25620","20970"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","East Midlands (England)","605","545","32540","27130"
"In post","2022","Declared non-disabled","HM Land Registry","East of England","195","175","32210","33840"
"In post","2022","Declared non-disabled","HM Land Registry","London","270","255","41880","37290"
"In post","2022","Declared non-disabled","HM Land Registry","North East (England)","425","385","30160","27130"
"In post","2022","Declared non-disabled","HM Land Registry","North West (England)","580","510","31650","27130"
"In post","2022","Declared non-disabled","HM Land Registry","South West (England)","945","840","34510","33840"
"In post","2022","Declared non-disabled","HM Land Registry","Wales","515","455","30400","27130"
"In post","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","380","345","31430","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","235","210","30500","27130"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","3785","3585","29180","26880"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East of England","3990","3805","29930","28550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","London","4580","4430","36590","33890"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","2605","2450","29630","27470"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","5100","4785","30020","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","5635","5375","30920","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","3070","2865","29480","27260"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","40","35","28210","25470"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wales","2120","2025","29750","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","4040","3840","29650","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","4940","4620","29570","27120"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","2430","2305","35490","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","730","670","34410","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","5370","5145","46250","39610"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","6465","5840","31190","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","8175","7685","33310","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","1340","1270","32270","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","4585","4190","30640","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","1250","1130","32910","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","865","825","38610","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","2565","2420","31100","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","2630","2500","35560","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","2940","2735","33540","33080"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","East of England","50","45","28540","24010"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","1385","1355","49100","52500"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","65","65","42660","32570"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Midlands (England)","190","175","29670","27330"
"In post","2022","Declared non-disabled","Home Office","East of England","1425","1290","27490","25310"
"In post","2022","Declared non-disabled","Home Office","London","9585","9075","40540","35070"
