"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","HM Treasury","Project Delivery","SEO/HEO","10","5","[c]","[c]"
"In post","2022","40-49","HM Treasury","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","HM Treasury","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","HM Treasury","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","HM Treasury","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Commercial","SEO/HEO","25","20","41620","42100"
"In post","2022","40-49","Home Office","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Communications","G6/G7","15","15","58710","57460"
"In post","2022","40-49","Home Office","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Communications","SEO/HEO","20","20","41590","41540"
"In post","2022","40-49","Home Office","Counter Fraud","AA/AO","10","5","[c]","[c]"
"In post","2022","40-49","Home Office","Counter Fraud","EO","35","30","26050","25310"
"In post","2022","40-49","Home Office","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Counter Fraud","SEO/HEO","15","15","33040","31060"
"In post","2022","40-49","Home Office","Digital, Data and Technology","EO","15","15","27890","28760"
"In post","2022","40-49","Home Office","Digital, Data and Technology","G6/G7","240","235","63370","61750"
"In post","2022","40-49","Home Office","Digital, Data and Technology","SCS level","10","10","107190","110200"
"In post","2022","40-49","Home Office","Digital, Data and Technology","SEO/HEO","180","180","39990","41410"
"In post","2022","40-49","Home Office","Economics","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Finance","EO","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Finance","G6/G7","25","25","60750","57680"
"In post","2022","40-49","Home Office","Finance","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Finance","SEO/HEO","40","35","38960","39070"
"In post","2022","40-49","Home Office","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Human Resources","EO","35","30","29970","29870"
"In post","2022","40-49","Home Office","Human Resources","G6/G7","65","60","60150","57680"
"In post","2022","40-49","Home Office","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Human Resources","SEO/HEO","100","95","36980","36620"
"In post","2022","40-49","Home Office","Intelligence Analysis","AA/AO","15","15","23070","21680"
"In post","2022","40-49","Home Office","Intelligence Analysis","EO","250","230","27050","27280"
"In post","2022","40-49","Home Office","Intelligence Analysis","G6/G7","15","15","56790","57460"
"In post","2022","40-49","Home Office","Intelligence Analysis","SEO/HEO","125","125","34240","35050"
"In post","2022","40-49","Home Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Knowledge and Information Management","SEO/HEO","20","20","38110","37450"
"In post","2022","40-49","Home Office","Operational Delivery","AA/AO","1340","1170","22310","21680"
"In post","2022","40-49","Home Office","Operational Delivery","EO","2970","2775","26620","25580"
"In post","2022","40-49","Home Office","Operational Delivery","G6/G7","270","265","57540","57430"
"In post","2022","40-49","Home Office","Operational Delivery","SCS level","30","30","88770","79590"
"In post","2022","40-49","Home Office","Operational Delivery","SEO/HEO","1585","1530","35040","35070"
"In post","2022","40-49","Home Office","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Operational Research","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Operational Research","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Other","AA/AO","50","45","22400","21680"
"In post","2022","40-49","Home Office","Other","EO","110","105","27380","28650"
"In post","2022","40-49","Home Office","Other","G6/G7","80","80","62070","57740"
"In post","2022","40-49","Home Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Other","SEO/HEO","165","160","37650","37450"
"In post","2022","40-49","Home Office","Other","Unknown","70","70","[c]","[c]"
"In post","2022","40-49","Home Office","Policy","EO","25","20","28030","28670"
"In post","2022","40-49","Home Office","Policy","G6/G7","295","285","61390","57740"
"In post","2022","40-49","Home Office","Policy","SCS level","70","65","85400","79260"
"In post","2022","40-49","Home Office","Policy","SEO/HEO","190","180","39850","41950"
"In post","2022","40-49","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Project Delivery","EO","25","25","26620","25310"
"In post","2022","40-49","Home Office","Project Delivery","G6/G7","190","185","59130","57460"
"In post","2022","40-49","Home Office","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Project Delivery","SEO/HEO","250","245","37820","37460"
"In post","2022","40-49","Home Office","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Science and Engineering","G6/G7","10","10","63130","63500"
"In post","2022","40-49","Home Office","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Science and Engineering","SEO/HEO","25","20","37540","36980"
"In post","2022","40-49","Home Office","Security","AA/AO","25","25","22020","22460"
"In post","2022","40-49","Home Office","Security","EO","15","15","27970","28800"
"In post","2022","40-49","Home Office","Security","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Home Office","Security","SEO/HEO","40","40","37550","35870"
"In post","2022","40-49","Home Office","Social Research","G6/G7","10","10","62920","61360"
"In post","2022","40-49","Home Office","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Home Office","Statistics","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Home Office","Statistics","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Commercial","EO","60","55","26290","26350"
"In post","2022","40-49","Ministry of Defence","Commercial","G6/G7","95","95","57830","54540"
"In post","2022","40-49","Ministry of Defence","Commercial","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Commercial","SEO/HEO","280","265","37390","37500"
"In post","2022","40-49","Ministry of Defence","Commercial","Unknown","35","35","42770","40580"
"In post","2022","40-49","Ministry of Defence","Communications","AA/AO","15","15","21640","21370"
"In post","2022","40-49","Ministry of Defence","Communications","EO","35","30","27350","26670"
"In post","2022","40-49","Ministry of Defence","Communications","G6/G7","20","20","58860","56050"
"In post","2022","40-49","Ministry of Defence","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Communications","SEO/HEO","65","65","36840","35300"
"In post","2022","40-49","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Corporate Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Corporate Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","AA/AO","50","45","21780","21170"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","EO","135","135","27640","26670"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","G6/G7","95","95","57720","55460"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","SEO/HEO","305","300","37380","36300"
"In post","2022","40-49","Ministry of Defence","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Finance","AA/AO","65","60","21440","21170"
"In post","2022","40-49","Ministry of Defence","Finance","EO","245","235","26800","26670"
"In post","2022","40-49","Ministry of Defence","Finance","G6/G7","135","135","60330","58550"
"In post","2022","40-49","Ministry of Defence","Finance","SCS level","25","25","85790","82670"
"In post","2022","40-49","Ministry of Defence","Finance","SEO/HEO","450","440","37560","35000"
"In post","2022","40-49","Ministry of Defence","Finance","Unknown","15","15","47010","46140"
"In post","2022","40-49","Ministry of Defence","Geography","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Geography","EO","25","20","27700","27520"
"In post","2022","40-49","Ministry of Defence","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Geography","SEO/HEO","65","60","36170","33290"
"In post","2022","40-49","Ministry of Defence","Human Resources","AA/AO","140","125","21460","21380"
"In post","2022","40-49","Ministry of Defence","Human Resources","EO","75","70","25990","26670"
"In post","2022","40-49","Ministry of Defence","Human Resources","G6/G7","70","65","59300","58550"
"In post","2022","40-49","Ministry of Defence","Human Resources","SCS level","20","20","92420","78270"
"In post","2022","40-49","Ministry of Defence","Human Resources","SEO/HEO","155","150","37330","37000"
"In post","2022","40-49","Ministry of Defence","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Intelligence Analysis","EO","30","30","28420","28950"
"In post","2022","40-49","Ministry of Defence","Intelligence Analysis","G6/G7","20","15","59780","59730"
"In post","2022","40-49","Ministry of Defence","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Intelligence Analysis","SEO/HEO","90","90","39490","40000"
"In post","2022","40-49","Ministry of Defence","Internal Audit","EO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Internal Audit","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Internal Audit","SEO/HEO","15","15","35580","33300"
"In post","2022","40-49","Ministry of Defence","Knowledge and Information Management","AA/AO","30","30","21770","21380"
"In post","2022","40-49","Ministry of Defence","Knowledge and Information Management","EO","45","45","27030","26670"
"In post","2022","40-49","Ministry of Defence","Knowledge and Information Management","G6/G7","25","25","54520","54540"
"In post","2022","40-49","Ministry of Defence","Knowledge and Information Management","SEO/HEO","80","80","35390","34350"
"In post","2022","40-49","Ministry of Defence","Knowledge and Information Management","Unknown","10","10","34840","34350"
"In post","2022","40-49","Ministry of Defence","Legal","G6/G7","20","15","65640","73220"
"In post","2022","40-49","Ministry of Defence","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Medicine","AA/AO","100","90","22420","23280"
"In post","2022","40-49","Ministry of Defence","Medicine","EO","50","50","32910","31530"
"In post","2022","40-49","Ministry of Defence","Medicine","G6/G7","150","120","79470","83120"
"In post","2022","40-49","Ministry of Defence","Medicine","SCS level","15","10","92890","95140"
"In post","2022","40-49","Ministry of Defence","Medicine","SEO/HEO","170","145","41270","39030"
"In post","2022","40-49","Ministry of Defence","Operational Delivery","AA/AO","15","10","21080","21100"
"In post","2022","40-49","Ministry of Defence","Operational Delivery","EO","25","25","26140","26710"
"In post","2022","40-49","Ministry of Defence","Operational Delivery","G6/G7","50","50","57160","57480"
"In post","2022","40-49","Ministry of Defence","Operational Delivery","SEO/HEO","35","35","36260","38070"
"In post","2022","40-49","Ministry of Defence","Operational Delivery","Unknown","80","75","38120","35980"
"In post","2022","40-49","Ministry of Defence","Operational Research","G6/G7","90","85","51170","47490"
"In post","2022","40-49","Ministry of Defence","Operational Research","SEO/HEO","25","25","37350","38070"
"In post","2022","40-49","Ministry of Defence","Other","AA/AO","1150","1085","21140","21170"
"In post","2022","40-49","Ministry of Defence","Other","EO","640","625","26160","26670"
"In post","2022","40-49","Ministry of Defence","Other","G6/G7","155","155","55290","53680"
"In post","2022","40-49","Ministry of Defence","Other","SCS level","10","10","93350","85470"
"In post","2022","40-49","Ministry of Defence","Other","SEO/HEO","795","775","36020","34000"
"In post","2022","40-49","Ministry of Defence","Other","Unknown","355","355","41190","35380"
"In post","2022","40-49","Ministry of Defence","Policy","AA/AO","10","10","21440","21290"
"In post","2022","40-49","Ministry of Defence","Policy","EO","20","20","28890","27470"
"In post","2022","40-49","Ministry of Defence","Policy","G6/G7","85","85","60380","59730"
"In post","2022","40-49","Ministry of Defence","Policy","SCS level","40","40","81170","76480"
"In post","2022","40-49","Ministry of Defence","Policy","SEO/HEO","90","90","39710","40580"
"In post","2022","40-49","Ministry of Defence","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Project Delivery","EO","70","65","26280","26350"
"In post","2022","40-49","Ministry of Defence","Project Delivery","G6/G7","455","450","57020","54540"
"In post","2022","40-49","Ministry of Defence","Project Delivery","SCS level","30","30","81520","79490"
"In post","2022","40-49","Ministry of Defence","Project Delivery","SEO/HEO","755","725","37700","39770"
"In post","2022","40-49","Ministry of Defence","Project Delivery","Unknown","145","140","47010","42280"
"In post","2022","40-49","Ministry of Defence","Property","AA/AO","85","85","19050","19010"
"In post","2022","40-49","Ministry of Defence","Property","EO","55","55","26790","26670"
"In post","2022","40-49","Ministry of Defence","Property","G6/G7","45","45","54800","54540"
"In post","2022","40-49","Ministry of Defence","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Property","SEO/HEO","255","250","36410","33300"
"In post","2022","40-49","Ministry of Defence","Psychology","G6/G7","10","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","AA/AO","80","75","21520","21730"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","EO","120","115","26720","26670"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","G6/G7","555","540","54030","54040"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","SEO/HEO","585","570","38960","38460"
"In post","2022","40-49","Ministry of Defence","Science and Engineering","Unknown","105","105","50030","50000"
"In post","2022","40-49","Ministry of Defence","Security","AA/AO","945","940","29320","25000"
"In post","2022","40-49","Ministry of Defence","Security","EO","140","140","36910","43160"
"In post","2022","40-49","Ministry of Defence","Security","G6/G7","15","15","56670","55550"
"In post","2022","40-49","Ministry of Defence","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Security","SEO/HEO","110","105","39630","38070"
"In post","2022","40-49","Ministry of Defence","Security","Unknown","35","35","32460","31370"
"In post","2022","40-49","Ministry of Defence","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Statistics","G6/G7","15","15","61830","63020"
"In post","2022","40-49","Ministry of Defence","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Statistics","SEO/HEO","20","20","40640","40580"
"In post","2022","40-49","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Commercial","EO","15","15","27550","26330"
"In post","2022","40-49","Ministry of Justice","Commercial","G6/G7","40","40","69810","69090"
"In post","2022","40-49","Ministry of Justice","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Commercial","SEO/HEO","90","90","43260","44330"
"In post","2022","40-49","Ministry of Justice","Commercial","Unknown","10","10","41600","39430"
"In post","2022","40-49","Ministry of Justice","Communications","EO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Communications","G6/G7","25","25","58760","58220"
"In post","2022","40-49","Ministry of Justice","Communications","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Communications","SEO/HEO","35","30","40550","41750"
"In post","2022","40-49","Ministry of Justice","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Digital, Data and Technology","EO","30","30","26490","26900"
"In post","2022","40-49","Ministry of Justice","Digital, Data and Technology","G6/G7","165","165","60810","60280"
"In post","2022","40-49","Ministry of Justice","Digital, Data and Technology","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Digital, Data and Technology","SEO/HEO","140","135","37780","36050"
"In post","2022","40-49","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Finance","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Finance","EO","30","30","27190","26900"
"In post","2022","40-49","Ministry of Justice","Finance","G6/G7","65","65","60790","60280"
"In post","2022","40-49","Ministry of Justice","Finance","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Finance","SEO/HEO","105","100","39300","41100"
"In post","2022","40-49","Ministry of Justice","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Human Resources","EO","30","25","28630","27850"
"In post","2022","40-49","Ministry of Justice","Human Resources","G6/G7","75","75","60510","59000"
"In post","2022","40-49","Ministry of Justice","Human Resources","SCS level","10","10","88700","80250"
"In post","2022","40-49","Ministry of Justice","Human Resources","SEO/HEO","215","210","37010","36050"
"In post","2022","40-49","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Intelligence Analysis","EO","70","70","28460","27380"
"In post","2022","40-49","Ministry of Justice","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Intelligence Analysis","SEO/HEO","10","10","38270","36520"
"In post","2022","40-49","Ministry of Justice","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Internal Audit","SEO/HEO","15","15","48380","50270"
"In post","2022","40-49","Ministry of Justice","Knowledge and Information Management","AA/AO","10","10","20970","20970"
"In post","2022","40-49","Ministry of Justice","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Knowledge and Information Management","SEO/HEO","10","10","39670","38790"
"In post","2022","40-49","Ministry of Justice","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Legal","EO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Legal","G6/G7","100","95","58550","57830"
"In post","2022","40-49","Ministry of Justice","Legal","SEO/HEO","250","220","40240","41750"
"In post","2022","40-49","Ministry of Justice","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","AA/AO","7035","6535","25150","23740"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","EO","2095","2015","29370","28310"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","G6/G7","375","365","64450","60500"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","SCS level","60","60","88100","83100"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","SEO/HEO","2145","2090","39560","38160"
"In post","2022","40-49","Ministry of Justice","Operational Delivery","Unknown","4600","4235","32420","31420"
"In post","2022","40-49","Ministry of Justice","Operational Research","G6/G7","10","10","61880","60280"
"In post","2022","40-49","Ministry of Justice","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Operational Research","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Policy","AA/AO","15","10","22700","23960"
"In post","2022","40-49","Ministry of Justice","Policy","EO","15","15","28530","28480"
"In post","2022","40-49","Ministry of Justice","Policy","G6/G7","70","65","59350","56580"
"In post","2022","40-49","Ministry of Justice","Policy","SCS level","20","20","82880","76540"
"In post","2022","40-49","Ministry of Justice","Policy","SEO/HEO","85","80","40260","41750"
"In post","2022","40-49","Ministry of Justice","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Project Delivery","EO","5","5","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Project Delivery","G6/G7","35","35","58060","56680"
"In post","2022","40-49","Ministry of Justice","Project Delivery","SEO/HEO","35","35","38600","37500"
"In post","2022","40-49","Ministry of Justice","Property","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Property","G6/G7","40","40","57440","54850"
"In post","2022","40-49","Ministry of Justice","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Property","SEO/HEO","65","65","36480","36050"
"In post","2022","40-49","Ministry of Justice","Psychology","AA/AO","10","10","21710","21960"
"In post","2022","40-49","Ministry of Justice","Psychology","EO","60","55","26960","27380"
"In post","2022","40-49","Ministry of Justice","Psychology","G6/G7","55","55","68230","65520"
"In post","2022","40-49","Ministry of Justice","Psychology","SEO/HEO","165","150","44430","47660"
"In post","2022","40-49","Ministry of Justice","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Security","AA/AO","25","25","30020","31650"
"In post","2022","40-49","Ministry of Justice","Security","EO","40","40","33350","32780"
"In post","2022","40-49","Ministry of Justice","Security","G6/G7","15","15","67490","63940"
"In post","2022","40-49","Ministry of Justice","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Security","SEO/HEO","115","115","42040","39270"
"In post","2022","40-49","Ministry of Justice","Security","Unknown","20","20","39400","38280"
"In post","2022","40-49","Ministry of Justice","Social Research","G6/G7","10","10","62970","61730"
"In post","2022","40-49","Ministry of Justice","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Statistics","G6/G7","20","20","62780","62020"
"In post","2022","40-49","Ministry of Justice","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Ministry of Justice","Statistics","SEO/HEO","15","15","42410","42010"
"In post","2022","40-49","National Crime Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Commercial","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Communications","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Digital, Data and Technology","EO","20","15","31870","31970"
"In post","2022","40-49","National Crime Agency","Digital, Data and Technology","G6/G7","15","15","64030","60960"
"In post","2022","40-49","National Crime Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Digital, Data and Technology","SEO/HEO","45","45","43920","45480"
"In post","2022","40-49","National Crime Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Human Resources","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Human Resources","SEO/HEO","30","25","41610","40380"
"In post","2022","40-49","National Crime Agency","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Legal","G6/G7","10","10","64590","60960"
"In post","2022","40-49","National Crime Agency","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Operational Delivery","AA/AO","35","30","25290","24550"
"In post","2022","40-49","National Crime Agency","Operational Delivery","EO","410","390","34780","35420"
"In post","2022","40-49","National Crime Agency","Operational Delivery","G6/G7","75","75","65770","64410"
"In post","2022","40-49","National Crime Agency","Operational Delivery","SCS level","10","10","93950","90060"
"In post","2022","40-49","National Crime Agency","Operational Delivery","SEO/HEO","600","585","44750","43710"
"In post","2022","40-49","National Crime Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Project Delivery","G6/G7","10","10","62580","55740"
"In post","2022","40-49","National Crime Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Project Delivery","SEO/HEO","25","20","44780","45480"
"In post","2022","40-49","National Crime Agency","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Security","EO","5","5","[c]","[c]"
"In post","2022","40-49","National Crime Agency","Security","G6/G7","[c]","[c]","[c]","[c]"
