"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Finance","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","London","AA/AO","60","[c]","25230","25110"
"New entrant CS","2022","Declared disabled","No function","London","EO","195","[c]","29140","29040"
"New entrant CS","2022","Declared disabled","No function","London","G6/G7","35","[c]","56470","54130"
"New entrant CS","2022","Declared disabled","No function","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","London","SEO/HEO","185","[c]","35020","34010"
"New entrant CS","2022","Declared disabled","No function","London","Unknown","165","[c]","34890","33700"
"New entrant CS","2022","Declared disabled","No function","Outside London","AA/AO","1015","[c]","21670","21260"
"New entrant CS","2022","Declared disabled","No function","Outside London","EO","525","[c]","27090","27570"
"New entrant CS","2022","Declared disabled","No function","Outside London","G6/G7","55","[c]","54100","49960"
"New entrant CS","2022","Declared disabled","No function","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Outside London","SEO/HEO","265","[c]","33640","33080"
"New entrant CS","2022","Declared disabled","No function","Outside London","Unknown","995","[c]","28580","26310"
"New entrant CS","2022","Declared disabled","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","EO","30","[c]","24260","24750"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","SEO/HEO","45","[c]","34400","33540"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","AA/AO","190","[c]","21540","21260"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","EO","140","[c]","27000","27230"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","SEO/HEO","85","[c]","34510","31990"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","London","AA/AO","45","[c]","23920","24900"
"New entrant CS","2022","Declared non-disabled","Analysis","London","EO","65","[c]","28330","27850"
"New entrant CS","2022","Declared non-disabled","Analysis","London","G6/G7","40","[c]","59870","54400"
"New entrant CS","2022","Declared non-disabled","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","London","SEO/HEO","185","[c]","36540","36650"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","AA/AO","90","[c]","20640","21170"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","EO","85","[c]","25470","25010"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","G6/G7","40","[c]","52750","50210"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","SEO/HEO","380","[c]","32520","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","SEO/HEO","70","[c]","37880","34710"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","EO","80","[c]","25500","26240"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","SEO/HEO","135","[c]","34740","35000"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","EO","40","[c]","27330","27270"
"New entrant CS","2022","Declared non-disabled","Communications","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","SEO/HEO","90","[c]","37480","36760"
"New entrant CS","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","AA/AO","55","[c]","21200","21250"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","EO","365","[c]","26540","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","SEO/HEO","145","[c]","33740","33080"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","AA/AO","75","[c]","25120","25110"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","EO","95","[c]","30190","30750"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","SEO/HEO","30","[c]","37380","37610"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","AA/AO","290","[c]","21670","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","EO","450","[c]","27130","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","SEO/HEO","80","[c]","34260","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","AA/AO","575","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","EO","45","[c]","27710","27590"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","G6/G7","125","[c]","59040","56490"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","SEO/HEO","175","[c]","38690","38750"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","AA/AO","140","[c]","20090","20910"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","EO","275","[c]","25970","26130"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","G6/G7","285","[c]","53520","52080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","SEO/HEO","550","[c]","35010","33640"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","EO","35","[c]","28270","28750"
"New entrant CS","2022","Declared non-disabled","Finance","London","G6/G7","30","[c]","58230","57460"
"New entrant CS","2022","Declared non-disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","SEO/HEO","55","[c]","38590","37610"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","AA/AO","90","[c]","21110","21250"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","EO","130","[c]","24860","25000"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","G6/G7","50","[c]","53930","52410"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","SEO/HEO","155","[c]","36120","35310"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","AA/AO","460","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","EO","35","[c]","24950","24920"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","EO","55","[c]","27340","26990"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","SEO/HEO","80","[c]","36240","36060"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","AA/AO","155","[c]","21080","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","EO","160","[c]","25740","26240"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","G6/G7","70","[c]","52790","51650"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","SEO/HEO","180","[c]","33810","32000"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","AA/AO","65","[c]","21840","21250"
"New entrant CS","2022","Declared non-disabled","Legal","London","EO","135","[c]","27470","26950"
"New entrant CS","2022","Declared non-disabled","Legal","London","G6/G7","180","[c]","55160","51200"
"New entrant CS","2022","Declared non-disabled","Legal","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","SEO/HEO","65","[c]","40940","43920"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","AA/AO","145","[c]","20930","21120"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","EO","85","[c]","26490","26590"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","G6/G7","100","[c]","51560","48080"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","SEO/HEO","115","[c]","40160","41750"
"New entrant CS","2022","Declared non-disabled","No function","London","AA/AO","580","[c]","25800","24950"
"New entrant CS","2022","Declared non-disabled","No function","London","EO","1210","[c]","29070","30170"
"New entrant CS","2022","Declared non-disabled","No function","London","G6/G7","415","[c]","57230","54110"
"New entrant CS","2022","Declared non-disabled","No function","London","SCS level","50","[c]","97700","90000"
"New entrant CS","2022","Declared non-disabled","No function","London","SEO/HEO","1455","[c]","35710","34170"
"New entrant CS","2022","Declared non-disabled","No function","London","Unknown","540","[c]","34540","31000"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","AA/AO","8770","[c]","21950","21260"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","EO","3840","[c]","26940","27570"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","G6/G7","525","[c]","55010","50510"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","SEO/HEO","2305","[c]","33800","33080"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","Unknown","3450","[c]","27710","24800"
"New entrant CS","2022","Declared non-disabled","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","AA/AO","55","[c]","21280","21260"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","EO","30","[c]","29130","29290"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","G6/G7","5","[c]","[c]","[c]"
