"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Finance","West Midlands (England)","EO","110","110","25780","25500"
"In post","2022","Finance","Finance","West Midlands (England)","G6/G7","140","135","56320","54160"
"In post","2022","Finance","Finance","West Midlands (England)","SCS level","10","10","90330","81250"
"In post","2022","Finance","Finance","West Midlands (England)","SEO/HEO","295","285","36330","36500"
"In post","2022","Finance","Finance","Yorkshire and The Humber","AA/AO","55","50","21400","21250"
"In post","2022","Finance","Finance","Yorkshire and The Humber","EO","170","160","25930","26520"
"In post","2022","Finance","Finance","Yorkshire and The Humber","G6/G7","265","255","55880","52750"
"In post","2022","Finance","Finance","Yorkshire and The Humber","SCS level","20","20","82660","75210"
"In post","2022","Finance","Finance","Yorkshire and The Humber","SEO/HEO","510","485","35330","35310"
"In post","2022","Finance","Human Resources","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","SEO/HEO","10","10","31890","30190"
"In post","2022","Finance","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","EO","15","15","26840","26820"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","SEO/HEO","10","10","33420","33370"
"In post","2022","Finance","Operational Delivery","East of England","AA/AO","10","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","London","AA/AO","40","35","25100","25330"
"In post","2022","Finance","Operational Delivery","London","EO","40","35","30170","30320"
"In post","2022","Finance","Operational Delivery","London","G6/G7","25","20","65030","62120"
"In post","2022","Finance","Operational Delivery","London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","London","SEO/HEO","70","70","39930","40910"
"In post","2022","Finance","Operational Delivery","North East (England)","AA/AO","40","30","21390","21250"
"In post","2022","Finance","Operational Delivery","North East (England)","EO","20","20","26410","26820"
"In post","2022","Finance","Operational Delivery","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","North East (England)","SEO/HEO","50","50","35280","33370"
"In post","2022","Finance","Operational Delivery","North West (England)","AA/AO","15","15","21390","21250"
"In post","2022","Finance","Operational Delivery","North West (England)","EO","15","15","26330","26590"
"In post","2022","Finance","Operational Delivery","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Finance","Operational Delivery","North West (England)","SEO/HEO","60","55","35480","33370"
"In post","2022","Finance","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Scotland","AA/AO","390","315","21580","21250"
"In post","2022","Finance","Operational Delivery","Scotland","EO","75","70","26930","26820"
"In post","2022","Finance","Operational Delivery","Scotland","G6/G7","15","15","53060","51750"
"In post","2022","Finance","Operational Delivery","Scotland","SEO/HEO","65","60","35710","33370"
"In post","2022","Finance","Operational Delivery","South East (England)","AA/AO","50","40","21880","22080"
"In post","2022","Finance","Operational Delivery","South East (England)","EO","25","20","27360","26820"
"In post","2022","Finance","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","South East (England)","SEO/HEO","15","15","34500","33370"
"In post","2022","Finance","Operational Delivery","South West (England)","AA/AO","10","10","21360","21450"
"In post","2022","Finance","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","AA/AO","55","50","21230","21250"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","SEO/HEO","10","10","34180","33370"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","AA/AO","240","190","21590","21250"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","EO","60","55","27000","26820"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","SEO/HEO","20","20","36000","33370"
"In post","2022","Finance","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Other","London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Finance","Policy","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","London","G6/G7","15","15","59240","55620"
"In post","2022","Finance","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Finance","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Policy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Finance","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","South West (England)","SEO/HEO","10","10","33370","31330"
"In post","2022","Finance","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Science and Engineering","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","London","EO","10","10","31360","31060"
"In post","2022","Finance","Security","London","G6/G7","25","25","61010","59650"
"In post","2022","Finance","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","London","SEO/HEO","45","45","38970","39000"
"In post","2022","Finance","Security","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Finance","Security","North East (England)","G6/G7","15","15","56290","56530"
"In post","2022","Finance","Security","North East (England)","SEO/HEO","40","40","34680","35310"
"In post","2022","Finance","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","North West (England)","G6/G7","25","25","56300","53720"
"In post","2022","Finance","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","North West (England)","SEO/HEO","50","45","34650","35310"
"In post","2022","Finance","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Security","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Finance","Security","Yorkshire and The Humber","G6/G7","25","25","58760","57000"
"In post","2022","Finance","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Yorkshire and The Humber","SEO/HEO","40","35","35360","35310"
"In post","2022","Finance","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","London","SEO/HEO","25","25","41600","43430"
"In post","2022","Finance","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Finance","Tax","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Midlands (England)","SEO/HEO","15","15","36560","33370"
"In post","2022","Finance","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","London","EO","20","20","28900","28520"
"In post","2022","Finance","Unknown","London","G6/G7","75","75","60160","58880"
"In post","2022","Finance","Unknown","London","SCS level","15","15","91350","80500"
"In post","2022","Finance","Unknown","London","SEO/HEO","70","70","39850","40600"
"In post","2022","Finance","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","North East (England)","G6/G7","10","10","57610","55210"
"In post","2022","Finance","Unknown","North East (England)","SEO/HEO","10","10","36870","36770"
"In post","2022","Finance","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","North West (England)","SEO/HEO","10","10","35940","33370"
"In post","2022","Finance","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","AA/AO","10","5","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Grants Management","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","AA/AO","50","50","21040","21300"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","EO","30","30","25150","24920"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","SEO/HEO","20","15","32770","31590"
"In post","2022","Grants Management","Operational Delivery","East of England","AA/AO","30","30","21300","21300"
"In post","2022","Grants Management","Operational Delivery","East of England","EO","20","20","25600","25880"
"In post","2022","Grants Management","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East of England","SEO/HEO","10","10","32310","31450"
"In post","2022","Grants Management","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North East (England)","AA/AO","245","225","21250","21300"
"In post","2022","Grants Management","Operational Delivery","North East (England)","EO","85","80","25290","24920"
"In post","2022","Grants Management","Operational Delivery","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North East (England)","SEO/HEO","60","55","32000","30360"
"In post","2022","Grants Management","Operational Delivery","North West (England)","AA/AO","565","505","21300","21300"
"In post","2022","Grants Management","Operational Delivery","North West (England)","EO","210","190","25360","25100"
"In post","2022","Grants Management","Operational Delivery","North West (England)","G6/G7","20","20","49530","48370"
"In post","2022","Grants Management","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North West (England)","SEO/HEO","95","85","32350","30470"
"In post","2022","Grants Management","Operational Delivery","South East (England)","AA/AO","75","70","21300","21300"
"In post","2022","Grants Management","Operational Delivery","South East (England)","EO","40","40","25530","25730"
"In post","2022","Grants Management","Operational Delivery","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South East (England)","SEO/HEO","45","45","33980","31900"
"In post","2022","Grants Management","Operational Delivery","South West (England)","AA/AO","110","105","21300","21300"
"In post","2022","Grants Management","Operational Delivery","South West (England)","EO","85","75","25800","25880"
"In post","2022","Grants Management","Operational Delivery","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","South West (England)","SEO/HEO","55","50","32920","31080"
"In post","2022","Grants Management","Operational Delivery","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","AA/AO","85","80","21300","21300"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","EO","55","50","25460","25190"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","SEO/HEO","25","25","31330","30040"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","AA/AO","115","110","21280","21300"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","EO","80","75","25410","24920"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","SEO/HEO","45","45","32860","30810"
"In post","2022","Grants Management","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","AA/AO","30","30","21420","21380"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","EO","80","75","27000","27130"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","G6/G7","80","75","58240","55210"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","SEO/HEO","225","215","36000","33840"
"In post","2022","Human Resources","Human Resources","East of England","AA/AO","40","35","21520","21170"
"In post","2022","Human Resources","Human Resources","East of England","EO","50","45","28200","26960"
"In post","2022","Human Resources","Human Resources","East of England","G6/G7","40","35","56140","56960"
"In post","2022","Human Resources","Human Resources","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East of England","SEO/HEO","135","130","36730","35520"
"In post","2022","Human Resources","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","London","AA/AO","75","70","24580","24050"
"In post","2022","Human Resources","Human Resources","London","EO","330","320","28850","28310"
"In post","2022","Human Resources","Human Resources","London","G6/G7","705","680","60940","59730"
"In post","2022","Human Resources","Human Resources","London","SCS level","115","110","87950","80350"
"In post","2022","Human Resources","Human Resources","London","SEO/HEO","960","935","39030","38020"
"In post","2022","Human Resources","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North East (England)","AA/AO","15","15","21290","21250"
"In post","2022","Human Resources","Human Resources","North East (England)","EO","55","50","26980","26820"
"In post","2022","Human Resources","Human Resources","North East (England)","G6/G7","60","55","53910","54160"
"In post","2022","Human Resources","Human Resources","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North East (England)","SEO/HEO","165","160","34930","33840"
