"Status","Year","Age","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Cardiff and Vale of Glamorgan","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Devon CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Riding of Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","16-19","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Leicester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Redbridge and Waltham Forest","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Sheffield","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
