"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Other ethnicity","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Government Legal Department","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Courts and Tribunals Service","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Prison and Probation Service","55","55","27450","27060"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs (excl. agencies)","45","45","31810","33080"
"In post","2022","20-29","Other ethnicity","HM Treasury (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","35","35","31340","28650"
"In post","2022","20-29","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Justice (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Export Finance","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Health Security Agency","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Animal and Plant Health Agency","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cabinet Office (excl. agencies)","40","40","38640","35070"
"In post","2022","20-29","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Companies House","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Crown Prosecution Service","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Defence Equipment and Support","60","60","29020","28770"
"In post","2022","20-29","Undeclared","Defence Science and Technology Laboratory","45","45","33370","29230"
"In post","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","45","45","43800","40050"
"In post","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Education (excl. agencies)","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","35","35","33920","29880"
"In post","2022","20-29","Undeclared","Department for International Trade","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Transport (excl. agencies)","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","190","185","27860","27570"
"In post","2022","20-29","Undeclared","Department of Health and Social Care (excl. agencies)","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Driver and Vehicle Licensing Agency","25","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Driver and Vehicle Standards Agency","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Education and Skills Funding Agency","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Health and Safety Executive","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Courts and Tribunals Service","45","40","26820","23720"
"In post","2022","20-29","Undeclared","HM Land Registry","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Prison and Probation Service","125","125","28400","27120"
"In post","2022","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","100","100","32470","33080"
"In post","2022","20-29","Undeclared","HM Treasury (excl. agencies)","40","40","41580","36750"
"In post","2022","20-29","Undeclared","Home Office","70","70","28960","25130"
"In post","2022","20-29","Undeclared","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Intellectual Property Office","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Maritime and Coastguard Agency","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Met Office","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Ministry of Defence (excl. agencies)","75","75","33310","33200"
"In post","2022","20-29","Undeclared","Ministry of Justice (excl. agencies)","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","National Crime Agency","40","40","32960","32770"
"In post","2022","20-29","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Office of the Public Guardian","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Government (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Prison Service","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Submarine Delivery Agency","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Health Security Agency","45","40","29640","28590"
"In post","2022","20-29","Undeclared","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Statistics Authority","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Valuation Office Agency","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Vehicle Certification Agency","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Welsh Government (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Advisory, Conciliation and Arbitration Service","35","35","26940","24250"
"In post","2022","20-29","Unknown","Animal and Plant Health Agency","60","60","24600","24370"
"In post","2022","20-29","Unknown","Attorney General's Office","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Cabinet Office (excl. agencies)","2010","2005","32560","29250"
"In post","2022","20-29","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Charity Commission","40","35","24830","24440"
"In post","2022","20-29","Unknown","Companies House","40","40","24280","20100"
"In post","2022","20-29","Unknown","Criminal Injuries Compensation Authority","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Crown Commercial Service","30","30","31060","30940"
"In post","2022","20-29","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Crown Prosecution Service","90","85","27810","25480"
"In post","2022","20-29","Unknown","Defence Electronics and Components Agency","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Defence Equipment and Support","205","200","27410","27540"
"In post","2022","20-29","Unknown","Defence Science and Technology Laboratory","185","185","28120","27010"
"In post","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","210","210","40070","39230"
"In post","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","50","50","37240","34020"
"In post","2022","20-29","Unknown","Department for Education (excl. agencies)","220","215","35990","32940"
"In post","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","250","250","34880","32560"
"In post","2022","20-29","Unknown","Department for International Trade","305","305","38020","35560"
"In post","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","180","180","37220","33990"
"In post","2022","20-29","Unknown","Department for Transport (excl. agencies)","230","230","37630","34710"
"In post","2022","20-29","Unknown","Department for Work and Pensions (excl. agencies)","1160","1140","27540","27570"
"In post","2022","20-29","Unknown","Department of Health and Social Care (excl. agencies)","460","455","37720","32790"
"In post","2022","20-29","Unknown","Disclosure Scotland","20","15","[c]","[c]"
"In post","2022","20-29","Unknown","Driver and Vehicle Licensing Agency","205","195","22000","21840"
"In post","2022","20-29","Unknown","Driver and Vehicle Standards Agency","115","115","25390","26130"
"In post","2022","20-29","Unknown","Education and Skills Funding Agency","40","40","33300","30260"
"In post","2022","20-29","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Food Standards Agency","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Food Standards Scotland","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","260","260","35990","34550"
"In post","2022","20-29","Unknown","Forestry and Land Scotland","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Government Actuary's Department","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Government Legal Department","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Government Property Agency","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Health and Safety Executive","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","HM Courts and Tribunals Service","715","700","24490","22680"
"In post","2022","20-29","Unknown","HM Land Registry","325","320","25840","22600"
"In post","2022","20-29","Unknown","HM Prison and Probation Service","2900","2855","25570","24620"
"In post","2022","20-29","Unknown","HM Revenue and Customs (excl. agencies)","4070","3985","27090","26590"
"In post","2022","20-29","Unknown","HM Treasury (excl. agencies)","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Home Office","1845","1835","29640","25630"
"In post","2022","20-29","Unknown","Institute for Apprenticeships and Technical Education","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Intellectual Property Office","110","110","28710","24030"
"In post","2022","20-29","Unknown","Legal Aid Agency","30","25","[c]","[c]"
"In post","2022","20-29","Unknown","Maritime and Coastguard Agency","35","35","27840","26840"
"In post","2022","20-29","Unknown","Met Office","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Ministry of Defence (excl. agencies)","740","730","29390","26610"
"In post","2022","20-29","Unknown","Ministry of Justice (excl. agencies)","355","355","35380","34260"
"In post","2022","20-29","Unknown","National Crime Agency","70","70","32740","32260"
"In post","2022","20-29","Unknown","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","National Records of Scotland","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Northern Ireland Office","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Office of Gas and Electricity Markets","30","30","31040","30980"
"In post","2022","20-29","Unknown","Office of the Public Guardian","115","105","22100","20970"
"In post","2022","20-29","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Office of the Secretary of State for Wales","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Planning Inspectorate","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Registers of Scotland","55","55","28580","25050"
"In post","2022","20-29","Unknown","Revenue Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Royal Fleet Auxiliary","365","365","28260","28980"
"In post","2022","20-29","Unknown","Rural Payments Agency","240","235","22660","21300"
"In post","2022","20-29","Unknown","Scottish Courts and Tribunals Service","190","185","25300","23780"
"In post","2022","20-29","Unknown","Scottish Fiscal Commission","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Scottish Government (excl. agencies)","435","425","30690","30040"
"In post","2022","20-29","Unknown","Scottish Prison Service","565","560","25780","23330"
"In post","2022","20-29","Unknown","Scottish Public Pensions Agency","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Serious Fraud Office","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Social Security Scotland","185","180","25180","24400"
"In post","2022","20-29","Unknown","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Student Awards Agency for Scotland","35","35","24780","23230"
"In post","2022","20-29","Unknown","Submarine Delivery Agency","35","35","27540","27540"
"In post","2022","20-29","Unknown","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","The Insolvency Service","105","105","23140","21130"
"In post","2022","20-29","Unknown","The National Archives","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Transport Scotland","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","UK Health Security Agency","275","270","37450","32790"
"In post","2022","20-29","Unknown","UK Hydrographic Office","60","60","25700","26740"
"In post","2022","20-29","Unknown","UK Space Agency","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","UK Statistics Authority","270","260","29400","30210"
"In post","2022","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Valuation Office Agency","265","260","28310","26030"
"In post","2022","20-29","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Welsh Government (excl. agencies)","45","45","26150","24630"
"In post","2022","20-29","Unknown","Welsh Revenue Authority","15","15","[c]","[c]"
"In post","2022","20-29","White","Accountant in Bankruptcy","5","5","[c]","[c]"
"In post","2022","20-29","White","Advisory, Conciliation and Arbitration Service","45","45","27580","24250"
"In post","2022","20-29","White","Animal and Plant Health Agency","410","405","25690","24920"
"In post","2022","20-29","White","Attorney General's Office","5","5","[c]","[c]"
"In post","2022","20-29","White","Cabinet Office (excl. agencies)","1010","1010","37080","34550"
"In post","2022","20-29","White","Centre for Environment, Fisheries and Aquaculture Science","110","110","26110","25460"
"In post","2022","20-29","White","Charity Commission","25","25","[c]","[c]"
"In post","2022","20-29","White","Companies House","100","100","26200","24500"
"In post","2022","20-29","White","Competition and Markets Authority","85","85","42160","35030"
"In post","2022","20-29","White","Criminal Injuries Compensation Authority","15","15","[c]","[c]"
"In post","2022","20-29","White","Crown Commercial Service","105","105","30730","30420"
"In post","2022","20-29","White","Crown Office and Procurator Fiscal Service","520","510","28020","27230"
"In post","2022","20-29","White","Crown Prosecution Service","725","720","27850","25480"
"In post","2022","20-29","White","Defence Electronics and Components Agency","25","25","[c]","[c]"
"In post","2022","20-29","White","Defence Equipment and Support","1505","1495","27090","27350"
"In post","2022","20-29","White","Defence Science and Technology Laboratory","775","775","29710","29230"
"In post","2022","20-29","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","1320","1320","41770","40050"
"In post","2022","20-29","White","Department for Digital, Culture, Media and Sport","555","555","39380","34020"
"In post","2022","20-29","White","Department for Education (excl. agencies)","885","880","36200","34010"
"In post","2022","20-29","White","Department for Environment, Food and Rural Affairs (excl. agencies)","990","980","34900","32560"
"In post","2022","20-29","White","Department for International Trade","510","510","38860","38160"
"In post","2022","20-29","White","Department for Levelling Up, Housing and Communities (excl. agencies)","585","585","38950","35030"
"In post","2022","20-29","White","Department for Transport (excl. agencies)","500","500","40720","35430"
"In post","2022","20-29","White","Department for Work and Pensions (excl. agencies)","6620","6495","26370","27570"
"In post","2022","20-29","White","Department of Health and Social Care (excl. agencies)","605","600","38870","33450"
"In post","2022","20-29","White","Disclosure Scotland","50","45","24460","22140"
"In post","2022","20-29","White","Driver and Vehicle Licensing Agency","520","495","23080","21840"
"In post","2022","20-29","White","Driver and Vehicle Standards Agency","135","135","26370","26130"
"In post","2022","20-29","White","Education and Skills Funding Agency","225","225","33400","30090"
"In post","2022","20-29","White","Education Scotland","10","10","[c]","[c]"
"In post","2022","20-29","White","Estyn","5","5","[c]","[c]"
"In post","2022","20-29","White","FCDO Services","125","125","27350","26260"
"In post","2022","20-29","White","Food Standards Agency","115","115","32140","30350"
"In post","2022","20-29","White","Food Standards Scotland","30","30","[c]","[c]"
"In post","2022","20-29","White","Foreign, Commonwealth and Development Office (excl. agencies)","615","615","35600","34770"
"In post","2022","20-29","White","Forestry and Land Scotland","80","80","27460","25940"
"In post","2022","20-29","White","Government Actuary's Department","30","30","[c]","[c]"
"In post","2022","20-29","White","Government Internal Audit Agency","15","15","[c]","[c]"
"In post","2022","20-29","White","Government Legal Department","230","225","38070","33460"
"In post","2022","20-29","White","Government Property Agency","30","30","39980","37300"
"In post","2022","20-29","White","Health and Safety Executive","260","260","28720","26370"
"In post","2022","20-29","White","HM Courts and Tribunals Service","975","955","24360","20970"
"In post","2022","20-29","White","HM Land Registry","710","695","26100","27130"
"In post","2022","20-29","White","HM Prison and Probation Service","7945","7850","26080","25210"
"In post","2022","20-29","White","HM Revenue and Customs (excl. agencies)","5430","5350","29790","26820"
"In post","2022","20-29","White","HM Treasury (excl. agencies)","730","725","39150","32960"
"In post","2022","20-29","White","Home Office","2825","2775","28910","24890"
"In post","2022","20-29","White","Institute for Apprenticeships and Technical Education","15","15","[c]","[c]"
"In post","2022","20-29","White","Intellectual Property Office","205","200","29960","27910"
"In post","2022","20-29","White","Legal Aid Agency","60","55","23350","20970"
"In post","2022","20-29","White","Maritime and Coastguard Agency","130","130","30030","26840"
"In post","2022","20-29","White","Medicines and Healthcare Products Regulatory Agency","70","70","35200","32640"
"In post","2022","20-29","White","Met Office","275","275","28380","30930"
"In post","2022","20-29","White","Ministry of Defence (excl. agencies)","2665","2645","30090","27670"
"In post","2022","20-29","White","Ministry of Justice (excl. agencies)","570","565","37160","34260"
"In post","2022","20-29","White","National Crime Agency","665","665","33690","32770"
"In post","2022","20-29","White","National Infrastructure Commission","5","5","[c]","[c]"
"In post","2022","20-29","White","National Records of Scotland","25","25","[c]","[c]"
"In post","2022","20-29","White","National Savings and Investments","15","15","[c]","[c]"
"In post","2022","20-29","White","Northern Ireland Office","20","20","[c]","[c]"
"In post","2022","20-29","White","Office for Budget Responsibility","10","10","[c]","[c]"
"In post","2022","20-29","White","Office for Standards in Education, Children's Services and Skills","115","110","29570","25880"
"In post","2022","20-29","White","Office of Gas and Electricity Markets","250","250","30300","29040"
"In post","2022","20-29","White","Office of Qualifications and Examinations Regulation","20","20","[c]","[c]"
"In post","2022","20-29","White","Office of Rail and Road","30","30","[c]","[c]"
"In post","2022","20-29","White","Office of the Public Guardian","80","80","23210","20970"
"In post","2022","20-29","White","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","15","15","[c]","[c]"
"In post","2022","20-29","White","Office of the Secretary of State for Wales","10","10","[c]","[c]"
"In post","2022","20-29","White","Planning Inspectorate","40","40","25720","21520"
"In post","2022","20-29","White","Queen Elizabeth II Centre","5","5","[c]","[c]"
"In post","2022","20-29","White","Registers of Scotland","110","110","28610","28710"
"In post","2022","20-29","White","Revenue Scotland","10","10","[c]","[c]"
"In post","2022","20-29","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Rural Payments Agency","150","145","22990","21300"
"In post","2022","20-29","White","Scottish Courts and Tribunals Service","100","100","24660","22000"
"In post","2022","20-29","White","Scottish Fiscal Commission","5","5","[c]","[c]"
"In post","2022","20-29","White","Scottish Forestry","10","10","[c]","[c]"
"In post","2022","20-29","White","Scottish Government (excl. agencies)","1100","1095","31860","31540"
"In post","2022","20-29","White","Scottish Prison Service","110","105","28420","27020"
"In post","2022","20-29","White","Scottish Public Pensions Agency","15","15","[c]","[c]"
"In post","2022","20-29","White","Serious Fraud Office","35","35","33090","32920"
"In post","2022","20-29","White","Social Security Scotland","345","340","26740","27230"
"In post","2022","20-29","White","Standards and Testing Agency","10","10","[c]","[c]"
"In post","2022","20-29","White","Student Awards Agency for Scotland","15","15","[c]","[c]"
"In post","2022","20-29","White","Submarine Delivery Agency","365","365","28710","27570"
"In post","2022","20-29","White","Teaching Regulation Agency","10","10","[c]","[c]"
"In post","2022","20-29","White","The Insolvency Service","70","70","25400","21130"
"In post","2022","20-29","White","The National Archives","60","60","26910","24400"
"In post","2022","20-29","White","Transport Scotland","50","50","30920","31540"
"In post","2022","20-29","White","UK Debt Management Office","10","10","[c]","[c]"
"In post","2022","20-29","White","UK Export Finance","60","60","37830","33430"
