"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Companies House","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Equipment and Support","South West (England)","10","10","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Government Legal Department","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Welsh Government (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Companies House","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scotland","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","London","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Electronics and Components Agency","Wales","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Equipment and Support","South West (England)","40","40","19520","19460"
"In post","2022","16-19","Declared non-disabled","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","30","30","22690","21260"
