"Status","Year","Parent_department","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Devon","Outside London","Heterosexual / straight","80","80","39190","34480"
"In post","2022","Attorney General's Departments","Devon","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Outside London","Heterosexual / straight","90","80","35560","28430"
"In post","2022","Attorney General's Departments","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Outside London","Heterosexual / straight","225","210","40220","38180"
"In post","2022","Attorney General's Departments","East Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Outside London","Unknown","65","60","43320","48830"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","55","50","41150","48080"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Outside London","Heterosexual / straight","160","150","42090","40000"
"In post","2022","Attorney General's Departments","Essex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Outside London","Unknown","35","30","44310","40000"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","150","140","42380","48080"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","45","51170","53850"
"In post","2022","Attorney General's Departments","Greater Manchester","Outside London","Heterosexual / straight","295","270","40020","34480"
"In post","2022","Attorney General's Departments","Greater Manchester","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Outside London","Unknown","50","45","41760","34480"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","215","200","42190","39540"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","Unknown","35","30","49540","57550"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","London","Heterosexual / straight","3215","3045","49300","51250"
"In post","2022","Attorney General's Departments","Inner London - West","London","LGBO","265","255","50450","51250"
"In post","2022","Attorney General's Departments","Inner London - West","London","Undeclared","255","245","52200","53050"
"In post","2022","Attorney General's Departments","Inner London - West","London","Unknown","925","845","53080","55610"
"In post","2022","Attorney General's Departments","Kent","Outside London","Heterosexual / straight","90","85","37770","30110"
"In post","2022","Attorney General's Departments","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Outside London","Unknown","40","35","44010","35630"
"In post","2022","Attorney General's Departments","Lancashire","Outside London","Heterosexual / straight","125","115","39740","38180"
"In post","2022","Attorney General's Departments","Lancashire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Outside London","Unknown","50","45","42280","43040"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","120","105","40800","48080"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Outside London","Heterosexual / straight","290","280","36670","30130"
"In post","2022","Attorney General's Departments","Merseyside","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Outside London","Unknown","75","70","40260","34480"
"In post","2022","Attorney General's Departments","North Yorkshire","Outside London","Heterosexual / straight","140","135","40540","38180"
"In post","2022","Attorney General's Departments","North Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","185","175","39910","38000"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","Unknown","50","45","39270","35810"
"In post","2022","Attorney General's Departments","Outer London - East and North East","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","London","Heterosexual / straight","45","45","36680","31180"
"In post","2022","Attorney General's Departments","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","London","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Outside London","Heterosexual / straight","50","50","41360","38470"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Outside London","Heterosexual / straight","90","85","34220","28430"
"In post","2022","Attorney General's Departments","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Outside London","Unknown","45","35","39140","28430"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Outside London","Heterosexual / straight","135","130","43470","40000"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Outside London","Unknown","45","40","46680","53050"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Outside London","Heterosexual / straight","65","60","38810","32520"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","Heterosexual / straight","360","340","40050","38090"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","Unknown","120","110","42380","48080"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","Heterosexual / straight","60","55","40020","38090"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","Heterosexual / straight","380","355","42090","43920"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","Unknown","125","110","44220","48080"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","70","65","36150","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","60","60","40400","29250"
"In post","2022","Cabinet Office","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","Unknown","30","30","52830","50530"
"In post","2022","Cabinet Office","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Outside London","Heterosexual / straight","155","150","41030","38330"
"In post","2022","Cabinet Office","East Anglia","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Outside London","Unknown","65","65","49790","40770"
"In post","2022","Cabinet Office","East Wales","Outside London","Heterosexual / straight","115","110","38580","37300"
"In post","2022","Cabinet Office","East Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Outside London","Unknown","60","60","38090","32000"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","105","105","50640","49700"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","135","130","59900","53320"
"In post","2022","Cabinet Office","Greater Manchester","Outside London","Heterosexual / straight","190","185","43580","38700"
"In post","2022","Cabinet Office","Greater Manchester","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Outside London","Unknown","190","190","47980","45100"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Outside London","Unknown","55","55","59480","63210"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","London","Heterosexual / straight","710","700","53130","54700"
"In post","2022","Cabinet Office","Inner London - East","London","LGBO","90","90","49780","54700"
"In post","2022","Cabinet Office","Inner London - East","London","Undeclared","105","100","52720","54700"
"In post","2022","Cabinet Office","Inner London - East","London","Unknown","195","190","51820","54700"
"In post","2022","Cabinet Office","Inner London - West","London","Heterosexual / straight","2465","2425","52560","54700"
"In post","2022","Cabinet Office","Inner London - West","London","LGBO","280","280","47790","42090"
"In post","2022","Cabinet Office","Inner London - West","London","Undeclared","295","290","50650","54440"
"In post","2022","Cabinet Office","Inner London - West","London","Unknown","2435","2420","46850","34550"
"In post","2022","Cabinet Office","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Outside London","Unknown","35","35","54800","49700"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Outside London","Heterosexual / straight","335","325","39420","38330"
"In post","2022","Cabinet Office","Merseyside","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Outside London","Unknown","125","125","44510","38980"
"In post","2022","Cabinet Office","North Yorkshire","Outside London","Heterosexual / straight","355","340","33180","32000"
"In post","2022","Cabinet Office","North Yorkshire","Outside London","LGBO","30","30","29070","26510"
"In post","2022","Cabinet Office","North Yorkshire","Outside London","Undeclared","35","30","34140","33300"
"In post","2022","Cabinet Office","North Yorkshire","Outside London","Unknown","145","140","33000","26670"
"In post","2022","Cabinet Office","Northern Ireland","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","335","310","29120","24100"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Unknown","80","75","31070","28000"
"In post","2022","Cabinet Office","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","London","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Outside London","Heterosexual / straight","35","35","47740","49700"
"In post","2022","Cabinet Office","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Outside London","Unknown","40","40","55480","50120"
"In post","2022","Cabinet Office","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","Heterosexual / straight","145","145","41900","37300"
"In post","2022","Cabinet Office","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","Unknown","300","295","34900","29250"
"In post","2022","Cabinet Office","West Central Scotland","Outside London","Heterosexual / straight","155","150","41650","33930"
"In post","2022","Cabinet Office","West Central Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","Outside London","Unknown","75","75","46410","33520"
"In post","2022","Cabinet Office","West Midlands","Outside London","Heterosexual / straight","115","110","48390","38330"
"In post","2022","Cabinet Office","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Outside London","Unknown","105","105","53440","46600"
"In post","2022","Cabinet Office","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Outside London","Heterosexual / straight","115","110","45520","38890"
"In post","2022","Cabinet Office","West Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Outside London","Unknown","140","140","50020","49700"
"In post","2022","Chancellor's other departments","Eastern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
