"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Heterosexual / straight","60","60","68060","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Heterosexual / straight","35","35","31980","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Heterosexual / straight","60","60","45140","43110"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Heterosexual / straight","35","35","72220","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Heterosexual / straight","45","45","47970","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Heterosexual / straight","50","50","72610","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Heterosexual / straight","30","30","49390","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","EO","Heterosexual / straight","105","105","27560","25750"
"In post","2022","Office of Gas and Electricity Markets","London","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G6","Unknown","30","30","76180","76670"
"In post","2022","Office of Gas and Electricity Markets","London","G7","Heterosexual / straight","105","105","57860","57060"
"In post","2022","Office of Gas and Electricity Markets","London","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","G7","Unknown","95","95","56920","55000"
"In post","2022","Office of Gas and Electricity Markets","London","HEO","Heterosexual / straight","65","65","35090","34240"
"In post","2022","Office of Gas and Electricity Markets","London","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","HEO","Unknown","55","55","35610","35280"
"In post","2022","Office of Gas and Electricity Markets","London","SCS level","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","SEO","Heterosexual / straight","40","40","42500","42000"
"In post","2022","Office of Gas and Electricity Markets","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","SEO","Unknown","30","30","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","EO","Heterosexual / straight","105","105","24410","23700"
"In post","2022","Office of Gas and Electricity Markets","Scotland","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","EO","Unknown","55","55","24980","24250"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G6","Unknown","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G7","Heterosexual / straight","70","65","52700","52650"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","G7","Unknown","60","55","51160","49890"
"In post","2022","Office of Gas and Electricity Markets","Scotland","HEO","Heterosexual / straight","60","60","32260","31720"
"In post","2022","Office of Gas and Electricity Markets","Scotland","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","HEO","Unknown","50","50","31730","30950"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SEO","Heterosexual / straight","40","40","38790","38500"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","SEO","Unknown","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Heterosexual / straight","50","50","49090","47940"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Unknown","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Heterosexual / straight","45","45","32510","31000"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Heterosexual / straight","50","45","39400","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","London","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G7","Heterosexual / straight","45","40","60200","59410"
"In post","2022","Office of Rail and Road","London","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","London","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","London","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","London","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
