"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Herefordshire, County of","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","EO","15","15","30030","30750"
"In post","2022","Finance","Hertfordshire CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","G7","15","15","57820","58550"
"In post","2022","Finance","Hertfordshire CC","Outside London","HEO","20","20","38000","37000"
"In post","2022","Finance","Hertfordshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","SEO","25","20","44830","45200"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","SEO","10","10","44630","41670"
"In post","2022","Finance","Lancaster and Wyre","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leeds","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Finance","Leeds","Outside London","AO","110","95","21400","21250"
"In post","2022","Finance","Leeds","Outside London","EO","140","135","25840","26800"
"In post","2022","Finance","Leeds","Outside London","G6","65","60","65060","64580"
"In post","2022","Finance","Leeds","Outside London","G7","140","135","52110","50730"
"In post","2022","Finance","Leeds","Outside London","HEO","160","150","31460","31990"
"In post","2022","Finance","Leeds","Outside London","SCS level","20","20","79090","74700"
"In post","2022","Finance","Leeds","Outside London","SEO","195","185","38350","37050"
"In post","2022","Finance","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Outside London","AO","10","10","21360","21170"
"In post","2022","Finance","Lincolnshire CC","Outside London","EO","10","10","26930","26670"
"In post","2022","Finance","Lincolnshire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","AO","45","45","21770","22050"
"In post","2022","Finance","Liverpool","Outside London","EO","25","25","26650","26630"
"In post","2022","Finance","Liverpool","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","G7","25","25","54910","55210"
"In post","2022","Finance","Liverpool","Outside London","HEO","30","30","33070","33300"
"In post","2022","Finance","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","SEO","30","30","39610","40180"
"In post","2022","Finance","Manchester","Outside London","AO","15","10","21190","21260"
"In post","2022","Finance","Manchester","Outside London","EO","60","60","26210","26000"
"In post","2022","Finance","Manchester","Outside London","G6","35","35","66100","65640"
"In post","2022","Finance","Manchester","Outside London","G7","100","95","52320","50620"
"In post","2022","Finance","Manchester","Outside London","HEO","105","100","31540","31990"
"In post","2022","Finance","Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Manchester","Outside London","SEO","125","120","38330","36710"
"In post","2022","Finance","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","HEO","20","20","33400","33370"
"In post","2022","Finance","Mid Lancashire","Outside London","SEO","20","15","39060","40520"
"In post","2022","Finance","Mid Ulster","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","EO","20","20","27730","27400"
"In post","2022","Finance","Milton Keynes","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","HEO","10","10","36330","34230"
"In post","2022","Finance","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","SEO","15","15","43660","43160"
"In post","2022","Finance","Milton Keynes","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","AO","15","10","20460","20350"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","EO","15","15","25980","24750"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","G7","15","15","56320","54750"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","HEO","10","10","30800","30790"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","SEO","15","15","42350","44320"
"In post","2022","Finance","Newry, Mourne and Down","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and North East Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Outside London","AO","385","300","21570","21250"
"In post","2022","Finance","North Lanarkshire","Outside London","EO","70","60","27030","26820"
"In post","2022","Finance","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Outside London","HEO","35","35","33330","33370"
"In post","2022","Finance","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Outside London","SEO","20","20","41160","40520"
"In post","2022","Finance","North Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","EO","10","10","26410","26670"
"In post","2022","Finance","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Nottingham","Outside London","AO","15","15","22120","22200"
"In post","2022","Finance","Nottingham","Outside London","EO","55","50","26420","26590"
"In post","2022","Finance","Nottingham","Outside London","G6","15","10","65510","66610"
"In post","2022","Finance","Nottingham","Outside London","G7","35","35","53460","54160"
"In post","2022","Finance","Nottingham","Outside London","HEO","45","45","32550","33370"
"In post","2022","Finance","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Nottingham","Outside London","SEO","45","45","39710","40080"
"In post","2022","Finance","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","EO","10","10","27410","26670"
"In post","2022","Finance","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","HEO","15","15","35730","33300"
"In post","2022","Finance","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Oxfordshire CC","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Finance","Oxfordshire CC","Outside London","EO","15","15","26730","26670"
"In post","2022","Finance","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Oxfordshire CC","Outside London","HEO","10","10","33750","33000"
"In post","2022","Finance","Oxfordshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Peterborough","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Peterborough","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Finance","Peterborough","Outside London","HEO","10","10","30390","29970"
"In post","2022","Finance","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Peterborough","Outside London","SEO","15","15","37830","36970"
"In post","2022","Finance","Plymouth","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Plymouth","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Plymouth","Outside London","HEO","30","25","33060","31990"
"In post","2022","Finance","Plymouth","Outside London","SEO","15","15","39790","38550"
"In post","2022","Finance","Portsmouth","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Finance","Portsmouth","Outside London","EO","25","25","27020","26670"
"In post","2022","Finance","Portsmouth","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Portsmouth","Outside London","G7","10","10","56500","56500"
"In post","2022","Finance","Portsmouth","Outside London","HEO","35","30","34580","33300"
"In post","2022","Finance","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Portsmouth","Outside London","SEO","25","25","45420","45210"
"In post","2022","Finance","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","G7","10","10","52810","53430"
"In post","2022","Finance","Sefton","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sefton","Outside London","SEO","15","15","40250","39500"
"In post","2022","Finance","Sheffield","Outside London","AO","25","25","21110","21260"
"In post","2022","Finance","Sheffield","Outside London","EO","75","70","26790","27570"
"In post","2022","Finance","Sheffield","Outside London","G6","35","35","64020","61510"
"In post","2022","Finance","Sheffield","Outside London","G7","80","80","50920","50130"
"In post","2022","Finance","Sheffield","Outside London","HEO","145","135","31760","31990"
"In post","2022","Finance","Sheffield","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Sheffield","Outside London","SEO","155","145","37680","36800"
"In post","2022","Finance","Shropshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Shropshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Somerset CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Hampshire","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Finance","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Lanarkshire","Outside London","AO","90","80","21360","21250"
"In post","2022","Finance","South Lanarkshire","Outside London","EO","30","30","26470","26350"
"In post","2022","Finance","South Lanarkshire","Outside London","G6","10","10","61760","60900"
"In post","2022","Finance","South Lanarkshire","Outside London","G7","35","35","50050","49650"
"In post","2022","Finance","South Lanarkshire","Outside London","HEO","30","30","32470","33930"
"In post","2022","Finance","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Lanarkshire","Outside London","SEO","25","25","38850","39630"
"In post","2022","Finance","South Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Teesside","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Teesside","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southampton","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Finance","Southend-on-Sea","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southend-on-Sea","Outside London","AO","15","10","21700","22080"
"In post","2022","Finance","Southend-on-Sea","Outside London","EO","20","15","27460","26820"
"In post","2022","Finance","Southend-on-Sea","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southend-on-Sea","Outside London","HEO","10","10","33190","33370"
"In post","2022","Finance","Southend-on-Sea","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Staffordshire CC","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Finance","Staffordshire CC","Outside London","EO","30","25","26650","26670"
"In post","2022","Finance","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Staffordshire CC","Outside London","G7","10","10","55890","57080"
"In post","2022","Finance","Staffordshire CC","Outside London","HEO","20","20","34630","33300"
"In post","2022","Finance","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Staffordshire CC","Outside London","SEO","20","20","42870","41100"
"In post","2022","Finance","Suffolk CC","Outside London","AO","15","10","21680","21830"
"In post","2022","Finance","Suffolk CC","Outside London","EO","15","15","26360","26350"
"In post","2022","Finance","Suffolk CC","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Suffolk CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Suffolk CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Sunderland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sunderland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sunderland","Outside London","HEO","25","25","32710","33080"
"In post","2022","Finance","Sunderland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sunderland","Outside London","SEO","15","15","38970","40520"
"In post","2022","Finance","Swansea","Outside London","AA","10","10","18310","18310"
"In post","2022","Finance","Swansea","Outside London","AO","25","20","21800","21840"
"In post","2022","Finance","Swansea","Outside London","EO","40","40","26460","26470"
"In post","2022","Finance","Swansea","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Swansea","Outside London","G7","30","30","52140","52150"
"In post","2022","Finance","Swansea","Outside London","HEO","45","45","32190","31370"
"In post","2022","Finance","Swansea","Outside London","SEO","50","50","41830","41650"
"In post","2022","Finance","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Swindon","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Swindon","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Swindon","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Swindon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Swindon","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Outside London","G7","15","15","54940","55210"
"In post","2022","Finance","Telford and Wrekin","Outside London","HEO","15","15","33330","33370"
"In post","2022","Finance","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Outside London","SEO","25","25","40720","40520"
"In post","2022","Finance","Torbay","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Torbay","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tower Hamlets","London","AO","10","10","24700","24310"
"In post","2022","Finance","Tower Hamlets","London","EO","45","45","28910","28310"
"In post","2022","Finance","Tower Hamlets","London","G6","25","25","71350","69100"
"In post","2022","Finance","Tower Hamlets","London","G7","70","65","59740","60150"
"In post","2022","Finance","Tower Hamlets","London","HEO","45","45","35740","34570"
"In post","2022","Finance","Tower Hamlets","London","SCS level","15","15","93700","83610"
"In post","2022","Finance","Tower Hamlets","London","SEO","85","85","43960","42790"
"In post","2022","Finance","Tyneside","Outside London","AA","30","20","21250","21250"
"In post","2022","Finance","Tyneside","Outside London","AO","20","20","21470","21280"
"In post","2022","Finance","Tyneside","Outside London","EO","100","95","26770","27570"
"In post","2022","Finance","Tyneside","Outside London","G6","40","40","66890","67540"
"In post","2022","Finance","Tyneside","Outside London","G7","115","110","53360","54160"
"In post","2022","Finance","Tyneside","Outside London","HEO","165","160","32450","32620"
"In post","2022","Finance","Tyneside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Tyneside","Outside London","SEO","160","155","38650","40180"
"In post","2022","Finance","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wakefield","Outside London","AO","15","10","21950","22200"
"In post","2022","Finance","Wakefield","Outside London","EO","10","10","25620","25700"
"In post","2022","Finance","Wakefield","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warrington","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warrington","Outside London","EO","10","10","25550","25890"
"In post","2022","Finance","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warrington","Outside London","G7","10","10","50010","48370"
"In post","2022","Finance","Warrington","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Finance","Warrington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warrington","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warwickshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
