"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","EO","10","[c]","24700","24120"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","G6/G7","20","[c]","57560","54770"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","SEO/HEO","30","[c]","36940","37400"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","London","AA/AO","15","[c]","23290","22770"
"Leaver Dept.","2022","Communications","London","London","EO","45","[c]","28550","28040"
"Leaver Dept.","2022","Communications","London","London","G6/G7","90","[c]","60400","57400"
"Leaver Dept.","2022","Communications","London","London","SCS level","20","[c]","95020","88530"
"Leaver Dept.","2022","Communications","London","London","SEO/HEO","155","[c]","37870","37290"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","SEO/HEO","10","[c]","34950","36540"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","EO","15","[c]","29410","30470"
"Leaver Dept.","2022","Counter Fraud","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","SEO/HEO","20","[c]","37160","35850"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","AA/AO","15","[c]","21190","21260"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","AA/AO","10","[c]","21190","21260"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","SEO/HEO","10","[c]","33920","31380"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","EO","30","[c]","28650","28170"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","G6/G7","85","[c]","60510","58840"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","SCS level","15","[c]","96230","93270"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","SEO/HEO","175","[c]","38390","39600"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","G6/G7","20","[c]","52290","51510"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","SEO/HEO","20","[c]","34710","35310"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","G6/G7","20","[c]","57420","59220"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","SEO/HEO","45","[c]","36700","36530"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Outside London","SEO/HEO","15","[c]","39190","39630"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Outside London","G6/G7","20","[c]","55770","53660"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Outside London","SEO/HEO","30","[c]","34830","33810"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","35","[c]","34070","31520"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Outside London","SEO/HEO","30","[c]","34700","35570"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Outside London","SEO/HEO","20","[c]","34830","33590"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","G6/G7","20","[c]","54690","55460"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","SEO/HEO","50","[c]","37010","37100"
"Leaver Dept.","2022","Finance","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","London","EO","25","[c]","28530","28310"
"Leaver Dept.","2022","Finance","London","London","G6/G7","60","[c]","59270","56520"
"Leaver Dept.","2022","Finance","London","London","SCS level","15","[c]","86940","75880"
"Leaver Dept.","2022","Finance","London","London","SEO/HEO","120","[c]","38660","39960"
"Leaver Dept.","2022","Finance","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Outside London","SEO/HEO","10","[c]","35500","31990"
"Leaver Dept.","2022","Finance","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Outside London","G6/G7","15","[c]","57450","54680"
"Leaver Dept.","2022","Finance","North West (England)","Outside London","SEO/HEO","25","[c]","34720","35310"
"Leaver Dept.","2022","Finance","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Outside London","SEO/HEO","10","[c]","36360","33930"
"Leaver Dept.","2022","Finance","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","AA/AO","10","[c]","20680","20010"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","EO","20","[c]","24390","24120"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","G6/G7","15","[c]","57590","56910"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","SEO/HEO","20","[c]","36180","36330"
"Leaver Dept.","2022","Finance","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Outside London","SEO/HEO","15","[c]","34060","33390"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","G6/G7","40","[c]","56170","55930"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","SEO/HEO","45","[c]","35430","35450"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","London","AA/AO","15","[c]","23030","22350"
"Leaver Dept.","2022","Human Resources","London","London","EO","90","[c]","27720","27500"
"Leaver Dept.","2022","Human Resources","London","London","G6/G7","80","[c]","59290","59010"
"Leaver Dept.","2022","Human Resources","London","London","SCS level","20","[c]","88880","85000"
"Leaver Dept.","2022","Human Resources","London","London","SEO/HEO","145","[c]","35240","34550"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","AA/AO","20","[c]","20910","20800"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","EO","15","[c]","26260","24550"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","SEO/HEO","20","[c]","34090","32960"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","AA/AO","20","[c]","21500","21170"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","EO","20","[c]","26670","27570"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","SEO/HEO","25","[c]","33860","33300"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","EO","15","[c]","27580","27570"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
