"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for International Trade","Social Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Statistics","Inner London - West","50","50","44730","41530"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","Inner London - West","60","55","48610","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Inner London - West","30","30","50660","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Inner London - West","110","110","47460","42980"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","West Midlands","15","15","36710","30190"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Economics","Inner London - West","145","145","48530","54110"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Economics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Operational Research","Inner London - West","15","15","49890","54110"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Operational Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Other","Inner London - West","40","35","50720","54110"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Social Research","Inner London - West","45","45","48980","46710"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Statistics","Inner London - West","70","70","44730","42470"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Statistics","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","Inner London - West","25","25","42040","37380"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","Inner London - West","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","Inner London - West","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","Greater Manchester","15","15","36860","31990"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","Inner London - West","110","105","48740","41240"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","Northumberland, and Tyne and Wear","15","15","37900","35940"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","South Yorkshire","60","55","49390","52150"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Policy","West Yorkshire","30","25","41300","36490"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","Inner London - West","25","25","36150","35000"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Inner London - West","45","40","51670","45050"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Northumberland, and Tyne and Wear","70","70","42760","36780"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","South Yorkshire","45","40","45920","39050"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","West Yorkshire","20","15","40380","35590"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - West","20","20","37540","25110"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","South Yorkshire","20","20","40030","36030"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","West Yorkshire","10","10","21890","21260"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","Inner London - West","10","10","50110","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Inner London - West","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","Inner London - West","70","70","48360","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Economics","West Yorkshire","15","15","45260","49530"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","Inner London - West","10","10","53280","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","Inner London - West","15","15","46460","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Yorkshire","15","15","49650","51480"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","Inner London - West","140","135","54060","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Policy","West Yorkshire","20","20","46820","49530"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","Inner London - West","20","20","65040","66230"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","Inner London - West","20","20","48930","53360"
"In post","2022","Analysis","Department of Health and Social Care (excl. agencies)","Statistics","West Yorkshire","25","20","47110","49530"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","32820","31380"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Driver and Vehicle Standards Agency","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
