"Status","Year","Age","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Asian","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Westminster","15","15","[c]","[c]"
"In post","2022","16-19","Asian","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Asian","York","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Brent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Medway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Black","York","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Brent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Medway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
