"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Courts and Tribunals Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Prison and Probation Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Prison and Probation Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Prison and Probation Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Prison and Probation Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Public Guardian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Public Health England","London","AA/AO","15","[c]","21680","22020"
"Leaver Dept.","2022","60-64","Public Health England","London","EO","25","[c]","28190","27920"
"Leaver Dept.","2022","60-64","Public Health England","London","G6/G7","50","[c]","62720","62230"
"Leaver Dept.","2022","60-64","Public Health England","London","SCS level","25","[c]","126490","114550"
"Leaver Dept.","2022","60-64","Public Health England","London","SEO/HEO","45","[c]","37670","36330"
"Leaver Dept.","2022","60-64","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Public Health England","Outside London","AA/AO","35","[c]","21050","21360"
"Leaver Dept.","2022","60-64","Public Health England","Outside London","EO","25","[c]","26080","25080"
"Leaver Dept.","2022","60-64","Public Health England","Outside London","G6/G7","70","[c]","61590","58770"
"Leaver Dept.","2022","60-64","Public Health England","Outside London","SCS level","35","[c]","117800","117420"
"Leaver Dept.","2022","60-64","Public Health England","Outside London","SEO/HEO","65","[c]","37070","36330"
"Leaver Dept.","2022","60-64","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Social Security Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","The Insolvency Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Revenue Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
