"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SEO/HEO","Heterosexual / straight","35","35","37510","37610"
"In post","2022","Other ethnicity","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","40","40","38570","37300"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","Undeclared","15","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","Undeclared","30","30","57280","56540"
"In post","2022","Undeclared","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SEO/HEO","Undeclared","115","110","38350","38650"
"In post","2022","Undeclared","Commercial","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","Undeclared","50","45","39180","39390"
"In post","2022","Undeclared","Communications","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","AA/AO","Undeclared","40","35","22550","21610"
"In post","2022","Undeclared","Counter Fraud","AA/AO","Unknown","40","35","23050","23450"
"In post","2022","Undeclared","Counter Fraud","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","EO","Undeclared","75","70","28080","27570"
"In post","2022","Undeclared","Counter Fraud","EO","Unknown","105","85","28770","27570"
"In post","2022","Undeclared","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","Undeclared","40","40","34930","33830"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","EO","Undeclared","130","125","28350","27570"
"In post","2022","Undeclared","Digital, Data and Technology","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","Undeclared","220","215","60010","58020"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","Unknown","30","30","57850","55170"
"In post","2022","Undeclared","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","80","75","38130","37030"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","Undeclared","415","405","38890","38450"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","Unknown","55","55","37780","37000"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2022","Undeclared","Finance","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","EO","Undeclared","85","85","27090","26670"
"In post","2022","Undeclared","Finance","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","G6/G7","Undeclared","90","85","59730","57460"
"In post","2022","Undeclared","Finance","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","SEO/HEO","Undeclared","215","205","38650","37100"
"In post","2022","Undeclared","Finance","SEO/HEO","Unknown","30","30","38640","38020"
"In post","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Geography","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","Undeclared","40","35","21790","21380"
"In post","2022","Undeclared","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","EO","Undeclared","40","40","28090","27570"
"In post","2022","Undeclared","Human Resources","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","G6/G7","Undeclared","30","30","59800","57590"
"In post","2022","Undeclared","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SEO/HEO","Undeclared","100","95","36800","35130"
"In post","2022","Undeclared","Human Resources","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
