"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Human Resources","North East (England)","EO","50","50","26810","27190"
"In post","2022","50-59","Human Resources","North East (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","North East (England)","G7","30","30","50990","50190"
"In post","2022","50-59","Human Resources","North East (England)","HEO","60","55","32490","32760"
"In post","2022","50-59","Human Resources","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","North East (England)","SEO","30","30","38360","37440"
"In post","2022","50-59","Human Resources","North West (England)","AA","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","North West (England)","AO","95","85","21670","21380"
"In post","2022","50-59","Human Resources","North West (England)","EO","160","150","27310","27570"
"In post","2022","50-59","Human Resources","North West (England)","G6","35","35","63990","64220"
"In post","2022","50-59","Human Resources","North West (England)","G7","100","95","53330","53430"
"In post","2022","50-59","Human Resources","North West (England)","HEO","100","95","33760","33370"
"In post","2022","50-59","Human Resources","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","North West (England)","SEO","95","90","39780","40180"
"In post","2022","50-59","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","AA","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","AO","165","155","21880","21830"
"In post","2022","50-59","Human Resources","Scotland","EO","80","75","28310","27560"
"In post","2022","50-59","Human Resources","Scotland","G6","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","G7","25","25","54110","54410"
"In post","2022","50-59","Human Resources","Scotland","HEO","75","70","35200","33370"
"In post","2022","50-59","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","SEO","35","35","40730","40520"
"In post","2022","50-59","Human Resources","South East (England)","AO","40","40","21970","21830"
"In post","2022","50-59","Human Resources","South East (England)","EO","60","55","28620","28540"
"In post","2022","50-59","Human Resources","South East (England)","G6","10","10","64380","64360"
"In post","2022","50-59","Human Resources","South East (England)","G7","30","30","56250","55210"
"In post","2022","50-59","Human Resources","South East (England)","HEO","55","50","34650","33950"
"In post","2022","50-59","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","South East (England)","SEO","45","40","42040","41100"
"In post","2022","50-59","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","South West (England)","AO","25","25","21460","21260"
"In post","2022","50-59","Human Resources","South West (England)","EO","45","45","26150","26670"
"In post","2022","50-59","Human Resources","South West (England)","G6","25","25","66330","65410"
"In post","2022","50-59","Human Resources","South West (England)","G7","60","55","52670","54160"
"In post","2022","50-59","Human Resources","South West (England)","HEO","75","70","33050","33300"
"In post","2022","50-59","Human Resources","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","South West (England)","SEO","70","65","39700","40000"
"In post","2022","50-59","Human Resources","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Wales","AO","20","20","21600","21840"
"In post","2022","50-59","Human Resources","Wales","EO","45","45","26700","27030"
"In post","2022","50-59","Human Resources","Wales","G6","10","10","65430","66970"
"In post","2022","50-59","Human Resources","Wales","G7","25","25","54600","52650"
"In post","2022","50-59","Human Resources","Wales","HEO","45","45","32060","31860"
"In post","2022","50-59","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Wales","SEO","45","45","39710","39820"
"In post","2022","50-59","Human Resources","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","West Midlands (England)","EO","35","35","27110","27570"
"In post","2022","50-59","Human Resources","West Midlands (England)","G6","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","West Midlands (England)","G7","25","25","53820","53500"
"In post","2022","50-59","Human Resources","West Midlands (England)","HEO","40","40","32960","33300"
"In post","2022","50-59","Human Resources","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","West Midlands (England)","SEO","30","30","40260","40520"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","EO","55","50","26940","27570"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","G6","30","30","64470","62330"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","G7","45","45","52530","51190"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","HEO","65","65","32870","32960"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","SCS level","10","10","78830","76300"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","SEO","60","60","38500","37710"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","East of England","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","EO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","G6","15","15","74050","70780"
"In post","2022","50-59","Internal Audit","London","G7","15","15","56750","55070"
"In post","2022","50-59","Internal Audit","London","HEO","10","10","38030","37930"
"In post","2022","50-59","Internal Audit","London","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","SEO","30","25","49110","49680"
"In post","2022","50-59","Internal Audit","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North East (England)","SEO","10","10","42480","42390"
"In post","2022","50-59","Internal Audit","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Scotland","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","South East (England)","SEO","15","15","42960","40690"
"In post","2022","50-59","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","South West (England)","SEO","25","25","43440","42280"
"In post","2022","50-59","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","West Midlands (England)","SEO","10","10","44490","44350"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","East Midlands (England)","AO","45","40","22050","22200"
"In post","2022","50-59","Legal","East Midlands (England)","EO","30","30","28090","28430"
"In post","2022","50-59","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","East Midlands (England)","G7","75","65","55310","55610"
"In post","2022","50-59","Legal","East Midlands (England)","HEO","30","30","33510","33370"
"In post","2022","50-59","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","East of England","AO","25","25","23340","23770"
"In post","2022","50-59","Legal","East of England","EO","25","25","29170","30110"
"In post","2022","50-59","Legal","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","East of England","G7","75","65","59750","61180"
"In post","2022","50-59","Legal","East of England","HEO","15","15","34820","34480"
"In post","2022","50-59","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","East of England","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","London","AO","100","90","24410","23770"
"In post","2022","50-59","Legal","London","EO","190","180","29800","30110"
"In post","2022","50-59","Legal","London","G6","315","295","72130","72680"
"In post","2022","50-59","Legal","London","G7","350","330","59990","60870"
"In post","2022","50-59","Legal","London","HEO","80","80","35510","35020"
"In post","2022","50-59","Legal","London","SCS level","160","155","92260","84760"
"In post","2022","50-59","Legal","London","SEO","40","40","41440","40200"
"In post","2022","50-59","Legal","North East (England)","AO","20","20","22200","22200"
"In post","2022","50-59","Legal","North East (England)","EO","25","25","27880","28430"
"In post","2022","50-59","Legal","North East (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Legal","North East (England)","G7","55","50","55900","55610"
"In post","2022","50-59","Legal","North East (England)","HEO","20","20","32500","32520"
"In post","2022","50-59","Legal","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","North East (England)","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","North West (England)","AO","70","60","22300","22200"
"In post","2022","50-59","Legal","North West (England)","EO","105","90","28180","28430"
"In post","2022","50-59","Legal","North West (England)","G6","30","30","72300","70830"
"In post","2022","50-59","Legal","North West (England)","G7","140","130","55710","55610"
"In post","2022","50-59","Legal","North West (England)","HEO","55","55","33330","33370"
"In post","2022","50-59","Legal","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Legal","North West (England)","SEO","25","25","40630","40520"
"In post","2022","50-59","Legal","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Scotland","EO","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Scotland","G6","15","15","74090","75340"
"In post","2022","50-59","Legal","Scotland","G7","45","40","67190","69780"
"In post","2022","50-59","Legal","Scotland","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Scotland","SCS level","10","10","92050","83970"
"In post","2022","50-59","Legal","Scotland","SEO","95","85","53940","53490"
"In post","2022","50-59","Legal","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","South East (England)","AO","40","35","23660","23770"
"In post","2022","50-59","Legal","South East (England)","EO","45","40","29210","30110"
"In post","2022","50-59","Legal","South East (England)","G6","10","10","81270","78060"
"In post","2022","50-59","Legal","South East (England)","G7","120","105","60360","62150"
"In post","2022","50-59","Legal","South East (England)","HEO","15","15","35150","35020"
"In post","2022","50-59","Legal","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","South East (England)","SEO","10","10","41890","40520"
"In post","2022","50-59","Legal","South West (England)","AO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","South West (England)","EO","25","20","27870","28430"
"In post","2022","50-59","Legal","South West (England)","G6","15","15","70140","70350"
"In post","2022","50-59","Legal","South West (England)","G7","80","75","55770","55610"
"In post","2022","50-59","Legal","South West (England)","HEO","20","15","33900","33600"
"In post","2022","50-59","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","South West (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Wales","AO","20","20","22270","22200"
"In post","2022","50-59","Legal","Wales","EO","30","30","27670","28430"
"In post","2022","50-59","Legal","Wales","G6","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Wales","G7","75","70","55650","55610"
"In post","2022","50-59","Legal","Wales","HEO","25","20","34440","34480"
"In post","2022","50-59","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Wales","SEO","10","10","41540","41420"
"In post","2022","50-59","Legal","West Midlands (England)","AO","35","30","22410","22200"
"In post","2022","50-59","Legal","West Midlands (England)","EO","45","40","27830","28430"
"In post","2022","50-59","Legal","West Midlands (England)","G6","10","10","81280","74290"
"In post","2022","50-59","Legal","West Midlands (England)","G7","100","95","55530","55610"
"In post","2022","50-59","Legal","West Midlands (England)","HEO","20","20","34700","34480"
"In post","2022","50-59","Legal","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Yorkshire and The Humber","AO","40","35","22160","22200"
"In post","2022","50-59","Legal","Yorkshire and The Humber","EO","65","55","28050","28430"
"In post","2022","50-59","Legal","Yorkshire and The Humber","G6","25","25","72700","70520"
"In post","2022","50-59","Legal","Yorkshire and The Humber","G7","115","105","55830","55610"
"In post","2022","50-59","Legal","Yorkshire and The Humber","HEO","50","45","33560","33370"
"In post","2022","50-59","Legal","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Legal","Yorkshire and The Humber","SEO","10","10","39630","40520"
"In post","2022","50-59","No function","East Midlands (England)","AA","225","205","20590","20890"
"In post","2022","50-59","No function","East Midlands (England)","AO","1440","1280","23360","21260"
"In post","2022","50-59","No function","East Midlands (England)","EO","1440","1330","27640","27570"
"In post","2022","50-59","No function","East Midlands (England)","G6","100","95","71690","67910"
"In post","2022","50-59","No function","East Midlands (England)","G7","225","220","56930","55210"
"In post","2022","50-59","No function","East Midlands (England)","HEO","555","525","34080","33430"
"In post","2022","50-59","No function","East Midlands (England)","SCS level","25","25","96140","93000"
"In post","2022","50-59","No function","East Midlands (England)","SEO","415","405","43600","40860"
"In post","2022","50-59","No function","East Midlands (England)","Unknown","345","320","30530","28200"
"In post","2022","50-59","No function","East of England","AA","220","205","21190","20890"
"In post","2022","50-59","No function","East of England","AO","1020","935","25200","23720"
"In post","2022","50-59","No function","East of England","EO","1530","1420","28880","27570"
"In post","2022","50-59","No function","East of England","G6","75","70","72850","69480"
"In post","2022","50-59","No function","East of England","G7","135","130","59010","55150"
"In post","2022","50-59","No function","East of England","HEO","430","415","34810","33840"
"In post","2022","50-59","No function","East of England","SCS level","35","35","108850","103000"
"In post","2022","50-59","No function","East of England","SEO","270","260","45820","44710"
"In post","2022","50-59","No function","East of England","Unknown","370","340","29820","28200"
"In post","2022","50-59","No function","London","AA","285","270","23890","24080"
"In post","2022","50-59","No function","London","AO","1655","1560","26760","25110"
"In post","2022","50-59","No function","London","EO","3040","2900","31050","31060"
"In post","2022","50-59","No function","London","G6","755","740","70350","68650"
"In post","2022","50-59","No function","London","G7","1375","1345","57870","56870"
"In post","2022","50-59","No function","London","HEO","1590","1550","37390","37560"
"In post","2022","50-59","No function","London","SCS level","580","565","97640","90000"
"In post","2022","50-59","No function","London","SEO","1285","1255","44950","43810"
"In post","2022","50-59","No function","London","Unknown","570","550","36770","35310"
"In post","2022","50-59","No function","North East (England)","AA","280","230","21120","21250"
"In post","2022","50-59","No function","North East (England)","AO","2835","2395","22640","21260"
"In post","2022","50-59","No function","North East (England)","EO","1595","1425","27620","27570"
"In post","2022","50-59","No function","North East (England)","G6","70","70","66360","63900"
"In post","2022","50-59","No function","North East (England)","G7","185","180","54400","53430"
"In post","2022","50-59","No function","North East (England)","HEO","535","505","33660","33370"
"In post","2022","50-59","No function","North East (England)","SCS level","25","25","89510","78760"
"In post","2022","50-59","No function","North East (England)","SEO","350","335","41780","40520"
"In post","2022","50-59","No function","North East (England)","Unknown","315","300","31530","28200"
"In post","2022","50-59","No function","North West (England)","AA","385","355","20780","20890"
"In post","2022","50-59","No function","North West (England)","AO","4240","3750","22460","21260"
"In post","2022","50-59","No function","North West (England)","EO","3730","3425","27710","27570"
"In post","2022","50-59","No function","North West (England)","G6","175","170","68820","67910"
"In post","2022","50-59","No function","North West (England)","G7","425","415","55560","55210"
"In post","2022","50-59","No function","North West (England)","HEO","1195","1145","34090","33370"
"In post","2022","50-59","No function","North West (England)","SCS level","55","55","93340","83000"
"In post","2022","50-59","No function","North West (England)","SEO","755","730","42890","40520"
"In post","2022","50-59","No function","North West (England)","Unknown","715","670","30890","28200"
"In post","2022","50-59","No function","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Northern Ireland","AO","105","95","21720","21580"
"In post","2022","50-59","No function","Northern Ireland","EO","110","100","28170","28190"
"In post","2022","50-59","No function","Northern Ireland","G6","15","15","69280","67910"
"In post","2022","50-59","No function","Northern Ireland","G7","35","35","54430","55210"
"In post","2022","50-59","No function","Northern Ireland","HEO","90","85","35080","33370"
"In post","2022","50-59","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Northern Ireland","SEO","70","70","40400","40520"
"In post","2022","50-59","No function","Overseas","AO","10","10","[c]","[c]"
"In post","2022","50-59","No function","Overseas","EO","15","15","29250","28680"
"In post","2022","50-59","No function","Overseas","G6","75","75","66100","65210"
"In post","2022","50-59","No function","Overseas","G7","95","95","57370","56090"
"In post","2022","50-59","No function","Overseas","HEO","60","60","37200","34770"
"In post","2022","50-59","No function","Overseas","SCS level","90","90","89680","91250"
"In post","2022","50-59","No function","Overseas","SEO","90","90","52130","43670"
"In post","2022","50-59","No function","Scotland","AA","200","175","20990","20950"
"In post","2022","50-59","No function","Scotland","AO","2240","1975","22070","21260"
"In post","2022","50-59","No function","Scotland","EO","2755","2555","29610","27570"
"In post","2022","50-59","No function","Scotland","G6","105","100","71480","67910"
"In post","2022","50-59","No function","Scotland","G7","200","195","55840","55210"
"In post","2022","50-59","No function","Scotland","HEO","895","855","35590","34290"
"In post","2022","50-59","No function","Scotland","SCS level","30","30","83780","81760"
"In post","2022","50-59","No function","Scotland","SEO","355","335","46410","41290"
"In post","2022","50-59","No function","South East (England)","AA","480","410","21250","20920"
"In post","2022","50-59","No function","South East (England)","AO","1985","1750","24940","22080"
"In post","2022","50-59","No function","South East (England)","EO","2065","1935","29090","27570"
"In post","2022","50-59","No function","South East (England)","G6","120","120","72900","69000"
"In post","2022","50-59","No function","South East (England)","G7","390","385","55870","53430"
"In post","2022","50-59","No function","South East (England)","HEO","660","635","35470","34680"
"In post","2022","50-59","No function","South East (England)","SCS level","30","25","102410","103000"
"In post","2022","50-59","No function","South East (England)","SEO","465","445","44740","42520"
"In post","2022","50-59","No function","South East (England)","Unknown","535","495","31260","28200"
"In post","2022","50-59","No function","South West (England)","AA","165","150","20480","20890"
"In post","2022","50-59","No function","South West (England)","AO","1275","1135","23230","21260"
"In post","2022","50-59","No function","South West (England)","EO","1700","1545","27610","27570"
"In post","2022","50-59","No function","South West (England)","G6","155","150","70140","67840"
"In post","2022","50-59","No function","South West (England)","G7","430","415","53540","51090"
"In post","2022","50-59","No function","South West (England)","HEO","645","610","33750","33840"
"In post","2022","50-59","No function","South West (England)","SCS level","40","40","105740","103000"
"In post","2022","50-59","No function","South West (England)","SEO","515","490","42310","40520"
"In post","2022","50-59","No function","South West (England)","Unknown","380","350","31180","28310"
"In post","2022","50-59","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Unknown","AO","20","20","21070","21260"
"In post","2022","50-59","No function","Unknown","EO","100","95","28900","27570"
"In post","2022","50-59","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Unknown","G7","10","10","[c]","[c]"
"In post","2022","50-59","No function","Unknown","HEO","35","35","38600","38440"
"In post","2022","50-59","No function","Unknown","SEO","10","10","[c]","[c]"
"In post","2022","50-59","No function","Unknown","Unknown","10","5","31520","26310"
"In post","2022","50-59","No function","Wales","AA","345","290","19050","18310"
"In post","2022","50-59","No function","Wales","AO","1970","1735","22030","21840"
"In post","2022","50-59","No function","Wales","EO","1655","1535","27440","27570"
"In post","2022","50-59","No function","Wales","G6","90","85","70860","67910"
"In post","2022","50-59","No function","Wales","G7","215","210","55810","55210"
"In post","2022","50-59","No function","Wales","HEO","590","565","33370","33350"
"In post","2022","50-59","No function","Wales","SCS level","30","30","79510","74700"
"In post","2022","50-59","No function","Wales","SEO","325","315","41740","40520"
"In post","2022","50-59","No function","Wales","Unknown","305","290","31140","28760"
"In post","2022","50-59","No function","West Midlands (England)","AA","265","245","20580","20890"
"In post","2022","50-59","No function","West Midlands (England)","AO","1835","1635","23260","21260"
"In post","2022","50-59","No function","West Midlands (England)","EO","2090","1915","27780","27570"
"In post","2022","50-59","No function","West Midlands (England)","G6","125","125","69180","67910"
"In post","2022","50-59","No function","West Midlands (England)","G7","255","255","55000","52180"
"In post","2022","50-59","No function","West Midlands (England)","HEO","665","640","34030","33370"
"In post","2022","50-59","No function","West Midlands (England)","SCS level","45","45","100160","93000"
"In post","2022","50-59","No function","West Midlands (England)","SEO","440","425","42590","40520"
"In post","2022","50-59","No function","West Midlands (England)","Unknown","560","515","30920","28200"
"In post","2022","50-59","No function","Yorkshire and The Humber","AA","250","230","20950","20890"
"In post","2022","50-59","No function","Yorkshire and The Humber","AO","1655","1450","24070","21260"
"In post","2022","50-59","No function","Yorkshire and The Humber","EO","1935","1755","27990","27570"
"In post","2022","50-59","No function","Yorkshire and The Humber","G6","155","150","67920","65390"
"In post","2022","50-59","No function","Yorkshire and The Humber","G7","330","320","55120","52500"
"In post","2022","50-59","No function","Yorkshire and The Humber","HEO","750","710","34050","33370"
"In post","2022","50-59","No function","Yorkshire and The Humber","SCS level","60","60","90520","86770"
"In post","2022","50-59","No function","Yorkshire and The Humber","SEO","510","495","42890","40520"
"In post","2022","50-59","No function","Yorkshire and The Humber","Unknown","505","465","31620","28200"
"In post","2022","50-59","Project Delivery","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","East Midlands (England)","EO","20","20","26850","26820"
"In post","2022","50-59","Project Delivery","East Midlands (England)","G6","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","East Midlands (England)","G7","35","35","53340","54880"
"In post","2022","50-59","Project Delivery","East Midlands (England)","HEO","75","75","32370","33020"
"In post","2022","50-59","Project Delivery","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","East Midlands (England)","SEO","85","80","40810","40520"
"In post","2022","50-59","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","East of England","AO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","East of England","EO","15","15","26620","27570"
"In post","2022","50-59","Project Delivery","East of England","G6","20","20","65300","65500"
"In post","2022","50-59","Project Delivery","East of England","G7","40","40","54610","54770"
"In post","2022","50-59","Project Delivery","East of England","HEO","85","85","32930","33300"
"In post","2022","50-59","Project Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","East of England","SEO","75","75","41370","40580"
"In post","2022","50-59","Project Delivery","London","AO","50","45","24540","25010"
"In post","2022","50-59","Project Delivery","London","EO","90","85","31240","31020"
