"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","West Midlands (England)","Outside London","G6/G7","335","325","58330","55210"
"In post","2022","Unknown","West Midlands (England)","Outside London","SCS level","30","25","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","SEO/HEO","870","840","35010","33370"
"In post","2022","Unknown","West Midlands (England)","Outside London","Unknown","355","300","28120","26360"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","AA/AO","1875","1770","22330","21260"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","EO","1330","1265","26770","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","G6/G7","660","640","57310","55210"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","SCS level","45","40","88740","80000"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","1200","1170","34590","33370"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Unknown","355","315","27950","26310"
"In post","2022","White","East Midlands (England)","Outside London","AA/AO","5390","4920","22820","21260"
"In post","2022","White","East Midlands (England)","Outside London","EO","4405","4040","27510","27570"
"In post","2022","White","East Midlands (England)","Outside London","G6/G7","1330","1270","58200","55210"
"In post","2022","White","East Midlands (England)","Outside London","SCS level","70","70","88390","83370"
"In post","2022","White","East Midlands (England)","Outside London","SEO/HEO","3935","3750","36740","34650"
"In post","2022","White","East Midlands (England)","Outside London","Unknown","1020","945","30090","28200"
"In post","2022","White","East of England","Outside London","AA/AO","5545","5090","24030","21860"
"In post","2022","White","East of England","Outside London","EO","5185","4760","28360","27570"
"In post","2022","White","East of England","Outside London","G6/G7","1130","1080","59070","55410"
"In post","2022","White","East of England","Outside London","SCS level","95","95","95210","93000"
"In post","2022","White","East of England","Outside London","SEO/HEO","4085","3905","36990","35900"
"In post","2022","White","East of England","Outside London","Unknown","1150","1060","29530","28200"
"In post","2022","White","London","London","AA/AO","4295","4000","26360","25110"
"In post","2022","White","London","London","EO","7980","7605","30370","30330"
"In post","2022","White","London","London","G6/G7","18675","17990","60940","59290"
"In post","2022","White","London","London","SCS level","3310","3185","90600","82240"
"In post","2022","White","London","London","SEO/HEO","18265","17810","39400","39320"
"In post","2022","White","London","London","Unknown","895","850","36720","34100"
"In post","2022","White","North East (England)","Outside London","AA/AO","10195","8720","22120","21260"
"In post","2022","White","North East (England)","Outside London","EO","6840","6190","27220","27570"
"In post","2022","White","North East (England)","Outside London","G6/G7","2235","2170","56210","55210"
"In post","2022","White","North East (England)","Outside London","SCS level","110","110","87080","78680"
"In post","2022","White","North East (England)","Outside London","SEO/HEO","6005","5720","35660","33670"
"In post","2022","White","North East (England)","Outside London","Unknown","985","935","29760","28200"
"In post","2022","White","North West (England)","Outside London","AA/AO","15255","13580","22040","21260"
"In post","2022","White","North West (England)","Outside London","EO","14530","13370","27190","27570"
"In post","2022","White","North West (England)","Outside London","G6/G7","4390","4245","57080","55210"
"In post","2022","White","North West (England)","Outside London","SCS level","225","220","87330","80000"
"In post","2022","White","North West (England)","Outside London","SEO/HEO","11610","11090","35880","34290"
"In post","2022","White","North West (England)","Outside London","Unknown","2265","2135","30870","28200"
"In post","2022","White","Northern Ireland","Outside London","AA/AO","1240","1150","21310","21250"
"In post","2022","White","Northern Ireland","Outside London","EO","835","790","27110","26820"
"In post","2022","White","Northern Ireland","Outside London","G6/G7","255","245","57530","55210"
"In post","2022","White","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","White","Northern Ireland","Outside London","SEO/HEO","960","930","35900","33370"
"In post","2022","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Overseas","AA/AO","45","40","21930","21830"
"In post","2022","White","Overseas","Overseas","EO","190","190","27690","26930"
"In post","2022","White","Overseas","Overseas","G6/G7","900","895","60110","58030"
"In post","2022","White","Overseas","Overseas","SCS level","225","225","86220","77510"
"In post","2022","White","Overseas","Overseas","SEO/HEO","1030","1030","38950","34770"
"In post","2022","White","Overseas","Overseas","Unknown","140","140","40940","33050"
"In post","2022","White","Scotland","Outside London","AA/AO","11335","10260","22730","21260"
"In post","2022","White","Scotland","Outside London","EO","10445","9660","28270","27570"
"In post","2022","White","Scotland","Outside London","G6/G7","4290","4120","61880","62170"
"In post","2022","White","Scotland","Outside London","SCS level","305","300","87020","83230"
"In post","2022","White","Scotland","Outside London","SEO/HEO","10745","10290","38600","36680"
"In post","2022","White","Scotland","Outside London","Unknown","90","85","40450","40280"
"In post","2022","White","South East (England)","Outside London","AA/AO","10090","9135","24470","21960"
"In post","2022","White","South East (England)","Outside London","EO","9460","8755","28140","27570"
"In post","2022","White","South East (England)","Outside London","G6/G7","2950","2815","58140","55210"
"In post","2022","White","South East (England)","Outside London","SCS level","165","155","93630","90000"
"In post","2022","White","South East (England)","Outside London","SEO/HEO","8275","7915","37110","36240"
"In post","2022","White","South East (England)","Outside London","Unknown","1530","1410","30500","28200"
"In post","2022","White","South West (England)","Outside London","AA/AO","7235","6605","22620","21260"
"In post","2022","White","South West (England)","Outside London","EO","8315","7650","26840","27130"
"In post","2022","White","South West (England)","Outside London","G6/G7","5505","5290","56110","54540"
"In post","2022","White","South West (England)","Outside London","SCS level","280","275","96180","89220"
"In post","2022","White","South West (England)","Outside London","SEO/HEO","13800","13165","36420","36060"
"In post","2022","White","South West (England)","Outside London","Unknown","2535","2395","36020","32690"
"In post","2022","White","Unknown","Unknown","AA/AO","115","105","21510","21260"
"In post","2022","White","Unknown","Unknown","EO","230","220","27780","27570"
"In post","2022","White","Unknown","Unknown","G6/G7","95","90","56230","54700"
"In post","2022","White","Unknown","Unknown","SCS level","15","10","[c]","[c]"
"In post","2022","White","Unknown","Unknown","SEO/HEO","250","245","37190","36540"
"In post","2022","White","Unknown","Unknown","Unknown","80","80","29620","27370"
"In post","2022","White","Wales","Outside London","AA/AO","9915","8735","21720","21680"
"In post","2022","White","Wales","Outside London","EO","8015","7410","27330","27570"
"In post","2022","White","Wales","Outside London","G6/G7","3060","2940","59070","59740"
"In post","2022","White","Wales","Outside London","SCS level","280","270","86000","78460"
"In post","2022","White","Wales","Outside London","SEO/HEO","8380","7985","37560","38160"
"In post","2022","White","Wales","Outside London","Unknown","1105","1045","29590","28200"
"In post","2022","White","West Midlands (England)","Outside London","AA/AO","6110","5515","22670","21260"
"In post","2022","White","West Midlands (England)","Outside London","EO","6015","5505","27520","27570"
"In post","2022","White","West Midlands (England)","Outside London","G6/G7","2010","1940","57520","55210"
"In post","2022","White","West Midlands (England)","Outside London","SCS level","150","145","94300","83840"
"In post","2022","White","West Midlands (England)","Outside London","SEO/HEO","5095","4865","36610","35900"
"In post","2022","White","West Midlands (England)","Outside London","Unknown","1235","1140","30100","28200"
"In post","2022","White","Yorkshire and The Humber","Outside London","AA/AO","7735","6895","23100","21380"
"In post","2022","White","Yorkshire and The Humber","Outside London","EO","7735","7045","27470","27570"
"In post","2022","White","Yorkshire and The Humber","Outside London","G6/G7","3395","3255","56560","55000"
"In post","2022","White","Yorkshire and The Humber","Outside London","SCS level","215","210","84740","77630"
"In post","2022","White","Yorkshire and The Humber","Outside London","SEO/HEO","7465","7090","35790","35310"
"In post","2022","White","Yorkshire and The Humber","Outside London","Unknown","1535","1410","30200","28200"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","AA/AO","85","[c]","21250","21260"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","EO","40","[c]","26740","27570"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","EO","45","[c]","27840","27570"
"Leaver CS","2022","Asian","East of England","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","London","AA/AO","260","[c]","23520","23720"
"Leaver CS","2022","Asian","London","London","EO","355","[c]","29430","30750"
"Leaver CS","2022","Asian","London","London","G6/G7","170","[c]","59190","57580"
"Leaver CS","2022","Asian","London","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","London","SEO/HEO","305","[c]","37600","37230"
"Leaver CS","2022","Asian","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Outside London","AA/AO","105","[c]","21050","21260"
"Leaver CS","2022","Asian","North West (England)","Outside London","EO","35","[c]","26600","27570"
"Leaver CS","2022","Asian","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Outside London","AA/AO","55","[c]","22270","21260"
"Leaver CS","2022","Asian","South East (England)","Outside London","EO","50","[c]","28340","28480"
"Leaver CS","2022","Asian","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","SEO/HEO","35","[c]","35570","35610"
"Leaver CS","2022","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","AA/AO","95","[c]","21020","21010"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","EO","80","[c]","26830","27570"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","AA/AO","110","[c]","21470","21260"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","EO","60","[c]","26850","27570"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","EO","35","[c]","28070","29290"
"Leaver CS","2022","Black","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","AA/AO","195","[c]","23790","23770"
"Leaver CS","2022","Black","London","London","EO","325","[c]","29970","31060"
"Leaver CS","2022","Black","London","London","G6/G7","90","[c]","59000","57330"
"Leaver CS","2022","Black","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","SEO/HEO","185","[c]","38000","37600"
"Leaver CS","2022","Black","London","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","EO","40","[c]","28700","28850"
"Leaver CS","2022","Black","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","AA/AO","65","[c]","23490","24000"
"Leaver CS","2022","Mixed","London","London","EO","110","[c]","29510","31060"
"Leaver CS","2022","Mixed","London","London","G6/G7","60","[c]","60970","58430"
"Leaver CS","2022","Mixed","London","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","SEO/HEO","90","[c]","37700","36320"
"Leaver CS","2022","Mixed","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
