"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","Outside London","G6","Female","25","25","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","G7","Female","120","110","58780","59630"
"In post","2022","HM Land Registry","Outside London","G7","Male","90","85","58890","57000"
"In post","2022","HM Land Registry","Outside London","HEO","Female","710","610","34090","33840"
"In post","2022","HM Land Registry","Outside London","HEO","Male","545","495","34650","33840"
"In post","2022","HM Land Registry","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Outside London","SEO","Female","375","350","41040","39100"
"In post","2022","HM Land Registry","Outside London","SEO","Male","390","365","41750","40860"
"In post","2022","HM Prison and Probation Service","London","AA","Female","330","305","24880","25170"
"In post","2022","HM Prison and Probation Service","London","AA","Male","275","260","25270","25190"
"In post","2022","HM Prison and Probation Service","London","AO","Female","1010","970","30120","30520"
"In post","2022","HM Prison and Probation Service","London","AO","Male","1365","1335","32720","33550"
"In post","2022","HM Prison and Probation Service","London","EO","Female","405","395","32000","30920"
"In post","2022","HM Prison and Probation Service","London","EO","Male","405","395","34980","36850"
"In post","2022","HM Prison and Probation Service","London","G6","Female","65","60","77400","75600"
"In post","2022","HM Prison and Probation Service","London","G6","Male","45","45","81280","78710"
"In post","2022","HM Prison and Probation Service","London","G7","Female","85","80","64350","63400"
"In post","2022","HM Prison and Probation Service","London","G7","Male","80","80","68020","68240"
"In post","2022","HM Prison and Probation Service","London","HEO","Female","280","275","36210","35320"
"In post","2022","HM Prison and Probation Service","London","HEO","Male","265","255","40000","41330"
"In post","2022","HM Prison and Probation Service","London","SCS level","Female","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","London","SEO","Female","270","265","50890","50350"
"In post","2022","HM Prison and Probation Service","London","SEO","Male","205","200","52660","53880"
"In post","2022","HM Prison and Probation Service","London","Unknown","Female","1705","1620","34190","33410"
"In post","2022","HM Prison and Probation Service","London","Unknown","Male","625","605","35810","34100"
"In post","2022","HM Prison and Probation Service","Outside London","AA","Female","2645","2445","21090","20890"
"In post","2022","HM Prison and Probation Service","Outside London","AA","Male","2640","2495","21460","20890"
"In post","2022","HM Prison and Probation Service","Outside London","AO","Female","8020","7430","25660","24730"
"In post","2022","HM Prison and Probation Service","Outside London","AO","Male","11860","11380","28160","28010"
"In post","2022","HM Prison and Probation Service","Outside London","EO","Female","2150","2055","29160","27380"
"In post","2022","HM Prison and Probation Service","Outside London","EO","Male","3520","3355","31470","32240"
"In post","2022","HM Prison and Probation Service","Outside London","G6","Female","105","105","82140","84390"
"In post","2022","HM Prison and Probation Service","Outside London","G6","Male","125","125","83880","84390"
"In post","2022","HM Prison and Probation Service","Outside London","G7","Female","185","180","63650","64490"
"In post","2022","HM Prison and Probation Service","Outside London","G7","Male","130","125","67430","67200"
"In post","2022","HM Prison and Probation Service","Outside London","HEO","Female","1860","1775","33320","31370"
"In post","2022","HM Prison and Probation Service","Outside London","HEO","Male","2000","1875","36840","38160"
"In post","2022","HM Prison and Probation Service","Outside London","SCS level","Female","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Outside London","SCS level","Male","30","30","98880","103000"
"In post","2022","HM Prison and Probation Service","Outside London","SEO","Female","1060","1025","47840","48410"
"In post","2022","HM Prison and Probation Service","Outside London","SEO","Male","990","965","50800","51150"
"In post","2022","HM Prison and Probation Service","Outside London","Unknown","Female","12775","11705","29170","28200"
"In post","2022","HM Prison and Probation Service","Outside London","Unknown","Male","4060","3820","30340","28200"
"In post","2022","HM Prison and Probation Service","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","AA","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","AO","Female","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","Female","30","25","30890","28200"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","Male","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AA","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AO","Female","505","435","25790","25900"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AO","Male","315","300","25760","25610"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","EO","Female","985","915","31590","31020"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","EO","Male","800","785","31500","31020"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G6","Female","345","325","74500","74850"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G6","Male","435","415","75200","74850"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G7","Female","680","645","61400","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G7","Male","860","840","61670","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","HEO","Female","1195","1145","38080","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","HEO","Male","1280","1250","38320","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Female","110","110","87950","82340"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","Male","120","115","89920","82340"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SEO","Female","640","620","44020","43810"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SEO","Male","755","730","44310","43810"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA","Female","445","295","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","AA","Male","235","215","21270","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","AO","Female","10505","8665","21560","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","AO","Male","7435","7025","21430","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Female","7425","6680","26910","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","EO","Male","6535","6320","26870","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6","Female","635","610","67310","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","G6","Male","790","765","67690","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","G7","Female","2030","1940","54330","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","G7","Male","2500","2445","54560","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","HEO","Female","6410","5995","33280","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","HEO","Male","6750","6590","33390","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Female","115","115","81740","74700"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Male","145","145","84180","76480"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO","Female","3315","3160","40180","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","SEO","Male","3195","3105","40330","40520"
"In post","2022","HM Treasury (excl. agencies)","London","AO","Female","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","London","AO","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","London","EO","Female","115","110","27590","26860"
"In post","2022","HM Treasury (excl. agencies)","London","EO","Male","60","60","26420","25530"
"In post","2022","HM Treasury (excl. agencies)","London","G6","Female","125","120","65800","63710"
"In post","2022","HM Treasury (excl. agencies)","London","G6","Male","145","140","66290","64130"
"In post","2022","HM Treasury (excl. agencies)","London","G7","Female","260","250","54830","52840"
"In post","2022","HM Treasury (excl. agencies)","London","G7","Male","335","330","55000","52840"
"In post","2022","HM Treasury (excl. agencies)","London","HEO","Female","345","340","34700","32320"
"In post","2022","HM Treasury (excl. agencies)","London","HEO","Male","360","360","34480","32320"
"In post","2022","HM Treasury (excl. agencies)","London","SCS level","Female","75","70","82390","78000"
"In post","2022","HM Treasury (excl. agencies)","London","SCS level","Male","80","80","89240","78130"
"In post","2022","HM Treasury (excl. agencies)","Outside London","AO","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","EO","Female","35","35","24920","24000"
"In post","2022","HM Treasury (excl. agencies)","Outside London","EO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","G7","Female","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","G7","Male","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","HEO","Female","30","30","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","HEO","Male","25","25","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","AA","Female","150","120","22450","22460"
"In post","2022","Home Office","London","AA","Male","150","145","22460","22460"
"In post","2022","Home Office","London","AO","Female","825","705","25650","25630"
"In post","2022","Home Office","London","AO","Male","490","470","25660","25630"
"In post","2022","Home Office","London","EO","Female","2185","1985","29310","28990"
"In post","2022","Home Office","London","EO","Male","1830","1745","29520","28990"
"In post","2022","Home Office","London","G6","Female","370","350","70130","68720"
"In post","2022","Home Office","London","G6","Male","410","410","71420","68940"
"In post","2022","Home Office","London","G7","Female","995","965","58500","57460"
"In post","2022","Home Office","London","G7","Male","1005","995","59280","57680"
"In post","2022","Home Office","London","HEO","Female","1350","1295","35520","35070"
"In post","2022","Home Office","London","HEO","Male","1145","1125","35610","35070"
"In post","2022","Home Office","London","SCS level","Female","115","115","87370","81530"
"In post","2022","Home Office","London","SCS level","Male","140","140","92500","84030"
"In post","2022","Home Office","London","SEO","Female","1255","1215","42860","41970"
"In post","2022","Home Office","London","SEO","Male","1065","1055","43170","42170"
"In post","2022","Home Office","London","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Home Office","London","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Outside London","AA","Female","265","210","18260","18240"
"In post","2022","Home Office","Outside London","AA","Male","230","215","18250","18240"
"In post","2022","Home Office","Outside London","AO","Female","3050","2600","21700","21680"
"In post","2022","Home Office","Outside London","AO","Male","2205","2090","21710","21680"
"In post","2022","Home Office","Outside London","EO","Female","5220","4710","25720","25040"
"In post","2022","Home Office","Outside London","EO","Male","5580","5265","26240","25220"
"In post","2022","Home Office","Outside London","G6","Female","115","110","65070","63280"
"In post","2022","Home Office","Outside London","G6","Male","130","130","65690","63490"
"In post","2022","Home Office","Outside London","G7","Female","375","365","52890","52070"
"In post","2022","Home Office","Outside London","G7","Male","480","475","53780","52280"
"In post","2022","Home Office","Outside London","HEO","Female","1635","1540","31310","30830"
"In post","2022","Home Office","Outside London","HEO","Male","1675","1640","31590","30830"
"In post","2022","Home Office","Outside London","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Home Office","Outside London","SEO","Female","805","770","38270","37460"
"In post","2022","Home Office","Outside London","SEO","Male","895","885","38680","37460"
"In post","2022","Home Office","Outside London","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","Female","10","5","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","EO","Female","40","35","27200","27370"
"In post","2022","Home Office","Overseas","EO","Male","65","65","27090","27310"
"In post","2022","Home Office","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","Female","65","65","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","Male","100","100","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","G6","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","G6","Male","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","G7","Female","25","20","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","G7","Male","25","25","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","HEO","Female","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","SEO","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","SEO","Male","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","G7","Female","45","45","50280","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","G7","Male","30","30","50680","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","SEO","Female","40","35","36780","36570"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2022","Intellectual Property Office","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","G7","Female","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","London","G7","Male","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","London","HEO","Female","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","SEO","Male","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","AO","Female","145","125","21680","21810"
"In post","2022","Intellectual Property Office","Outside London","AO","Male","90","90","21630","21810"
"In post","2022","Intellectual Property Office","Outside London","EO","Female","280","255","25710","24030"
"In post","2022","Intellectual Property Office","Outside London","EO","Male","200","200","26730","27380"
"In post","2022","Intellectual Property Office","Outside London","G6","Female","20","20","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","G6","Male","25","25","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","G7","Female","100","95","58940","58450"
"In post","2022","Intellectual Property Office","Outside London","G7","Male","205","195","60510","60790"
"In post","2022","Intellectual Property Office","Outside London","HEO","Female","110","100","31610","30770"
"In post","2022","Intellectual Property Office","Outside London","HEO","Male","85","85","33350","31610"
"In post","2022","Intellectual Property Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","SEO","Female","130","125","41580","41260"
"In post","2022","Intellectual Property Office","Outside London","SEO","Male","235","230","43370","42070"
"In post","2022","Legal Aid Agency","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","AO","Female","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","EO","Female","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","London","EO","Male","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","G7","Female","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","London","G7","Male","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","London","HEO","Female","15","10","[c]","[c]"
"In post","2022","Legal Aid Agency","London","HEO","Male","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","SEO","Female","25","25","[c]","[c]"
"In post","2022","Legal Aid Agency","London","SEO","Male","20","20","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","AA","Female","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","AA","Male","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","AO","Female","260","230","21060","20970"
"In post","2022","Legal Aid Agency","Outside London","AO","Male","135","135","20990","20970"
"In post","2022","Legal Aid Agency","Outside London","EO","Female","175","160","25410","25120"
"In post","2022","Legal Aid Agency","Outside London","EO","Male","130","125","25530","25120"
"In post","2022","Legal Aid Agency","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","G7","Female","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","G7","Male","25","25","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","HEO","Female","70","70","31400","30570"
"In post","2022","Legal Aid Agency","Outside London","HEO","Male","45","45","31270","30450"
"In post","2022","Legal Aid Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","SEO","Female","65","65","38820","39160"
"In post","2022","Legal Aid Agency","Outside London","SEO","Male","45","45","39540","41100"
"In post","2022","Legal Aid Agency","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","AO","Female","135","120","23950","21840"
"In post","2022","Maritime and Coastguard Agency","Outside London","AO","Male","150","150","25590","26840"
"In post","2022","Maritime and Coastguard Agency","Outside London","EO","Female","105","100","27610","26570"
"In post","2022","Maritime and Coastguard Agency","Outside London","EO","Male","120","120","29650","31130"
"In post","2022","Maritime and Coastguard Agency","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","G6","Male","20","20","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","G7","Female","40","40","53020","50980"
"In post","2022","Maritime and Coastguard Agency","Outside London","G7","Male","100","100","59670","57050"
"In post","2022","Maritime and Coastguard Agency","Outside London","HEO","Female","110","105","33080","31860"
"In post","2022","Maritime and Coastguard Agency","Outside London","HEO","Male","170","170","35160","35730"
"In post","2022","Maritime and Coastguard Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Outside London","SEO","Female","75","70","41330","40080"
"In post","2022","Maritime and Coastguard Agency","Outside London","SEO","Male","190","190","47250","44890"
"In post","2022","Maritime and Coastguard Agency","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","AO","Female","10","10","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","AO","Male","10","10","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","EO","Female","80","75","27650","27400"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","EO","Male","40","40","27430","27400"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","G6","Female","65","60","67440","66850"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","G6","Male","45","45","67490","66580"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","G7","Female","95","90","54090","53620"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","G7","Male","55","55","53930","53830"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","HEO","Female","80","80","33260","32960"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","HEO","Male","40","40","33160","32960"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Female","70","60","86500","82550"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Male","40","40","89370","85370"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","SEO","Female","95","95","41260","40850"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","SEO","Male","55","55","41600","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Male","20","15","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","Female","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","Male","35","35","70120","67000"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","Female","50","45","53890","53830"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","Male","30","30","53120","53620"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","Female","25","25","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","Male","30","30","33950","33100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","Female","60","55","41850","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","Male","35","35","41230","40860"
"In post","2022","Met Office","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","London","G6","Female","[c]","[c]","[c]","[c]"
