"Status","Year","Age","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Declared non-disabled","Chancellor's other departments","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Charity Commission","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","350","305","39700","35440"
"In post","2022","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","40","35","43610","40820"
"In post","2022","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","55","50","32880","27680"
"In post","2022","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Education","Heterosexual / straight","170","160","45760","46440"
"In post","2022","60-64","Declared non-disabled","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Education","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Education","Unknown","40","35","42450","40300"
"In post","2022","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","390","350","35950","29750"
"In post","2022","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","35","30","33080","30110"
"In post","2022","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","90","80","28600","24370"
"In post","2022","60-64","Declared non-disabled","Department for International Trade","Heterosexual / straight","45","40","45850","38540"
"In post","2022","60-64","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for International Trade","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","110","100","51240","53130"
"In post","2022","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Transport","Heterosexual / straight","720","610","32660","26830"
"In post","2022","60-64","Declared non-disabled","Department for Transport","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department for Transport","Undeclared","295","220","26960","25740"
"In post","2022","60-64","Declared non-disabled","Department for Transport","Unknown","40","30","27690","26800"
"In post","2022","60-64","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","4955","3905","28030","27570"
"In post","2022","60-64","Declared non-disabled","Department for Work and Pensions","LGBO","150","120","29230","27570"
"In post","2022","60-64","Declared non-disabled","Department for Work and Pensions","Undeclared","700","540","27540","27570"
"In post","2022","60-64","Declared non-disabled","Department for Work and Pensions","Unknown","1750","1315","26870","27570"
"In post","2022","60-64","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","195","165","49350","40060"
"In post","2022","60-64","Declared non-disabled","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Department of Health and Social Care","Undeclared","30","25","54380","42480"
"In post","2022","60-64","Declared non-disabled","Department of Health and Social Care","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Estyn","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Food Standards Agency","Heterosexual / straight","45","45","36030","28800"
"In post","2022","60-64","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Food Standards Agency","Unknown","30","30","27690","26750"
"In post","2022","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","240","225","50880","44640"
"In post","2022","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","HM Land Registry","Heterosexual / straight","240","175","33040","33840"
"In post","2022","60-64","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","HM Land Registry","Undeclared","70","45","34500","33840"
"In post","2022","60-64","Declared non-disabled","HM Land Registry","Unknown","90","65","30780","27130"
"In post","2022","60-64","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","2465","1920","33930","28920"
"In post","2022","60-64","Declared non-disabled","HM Revenue and Customs","LGBO","60","50","32610","28920"
"In post","2022","60-64","Declared non-disabled","HM Revenue and Customs","Undeclared","250","190","32700","28920"
"In post","2022","60-64","Declared non-disabled","HM Revenue and Customs","Unknown","485","360","29570","26800"
"In post","2022","60-64","Declared non-disabled","HM Treasury","Heterosexual / straight","50","45","46130","42720"
"In post","2022","60-64","Declared non-disabled","HM Treasury","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","HM Treasury","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Home Office","Heterosexual / straight","1585","1305","30890","27370"
"In post","2022","60-64","Declared non-disabled","Home Office","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Home Office","Undeclared","245","200","31060","27370"
"In post","2022","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Ministry of Defence","Heterosexual / straight","3405","3180","32410","28230"
"In post","2022","60-64","Declared non-disabled","Ministry of Defence","LGBO","40","35","27250","22810"
"In post","2022","60-64","Declared non-disabled","Ministry of Defence","Undeclared","415","380","33490","32210"
"In post","2022","60-64","Declared non-disabled","Ministry of Defence","Unknown","260","225","43810","42450"
"In post","2022","60-64","Declared non-disabled","Ministry of Justice","Heterosexual / straight","3490","2945","29500","25700"
"In post","2022","60-64","Declared non-disabled","Ministry of Justice","LGBO","95","80","31520","28280"
"In post","2022","60-64","Declared non-disabled","Ministry of Justice","Undeclared","325","270","30060","26340"
"In post","2022","60-64","Declared non-disabled","Ministry of Justice","Unknown","350","265","29650","28050"
"In post","2022","60-64","Declared non-disabled","National Crime Agency","Heterosexual / straight","120","105","45290","43710"
"In post","2022","60-64","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","National Crime Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","90","85","59650","64500"
"In post","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Scottish Government","Heterosexual / straight","440","395","40550","35530"
"In post","2022","60-64","Declared non-disabled","Scottish Government","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Scottish Government","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Scottish Government","Unknown","215","185","39090","36130"
"In post","2022","60-64","Declared non-disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","The National Archives","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Export Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","195","150","28430","23470"
"In post","2022","60-64","Declared non-disabled","UK Statistics Authority","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Statistics Authority","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Statistics Authority","Unknown","45","35","29180","21890"
"In post","2022","60-64","Declared non-disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Welsh Government","Heterosexual / straight","300","255","44870","38160"
"In post","2022","60-64","Declared non-disabled","Welsh Government","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Welsh Government","Undeclared","45","40","44420","38160"
"In post","2022","60-64","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","Heterosexual / straight","45","35","29080","26700"
"In post","2022","60-64","Undeclared","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Transport","Undeclared","60","50","32020","26780"
"In post","2022","60-64","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","Heterosexual / straight","215","185","26510","27570"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","Undeclared","105","90","27940","27570"
"In post","2022","60-64","Undeclared","Department for Work and Pensions","Unknown","45","35","27660","27570"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Food Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","Undeclared","30","20","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Revenue and Customs","Heterosexual / straight","90","75","30390","28570"
"In post","2022","60-64","Undeclared","HM Revenue and Customs","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Revenue and Customs","Undeclared","215","160","36770","33370"
"In post","2022","60-64","Undeclared","HM Revenue and Customs","Unknown","45","35","33940","28920"
"In post","2022","60-64","Undeclared","HM Treasury","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Home Office","Heterosexual / straight","40","30","27980","25630"
"In post","2022","60-64","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Home Office","Undeclared","105","80","31960","27370"
"In post","2022","60-64","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Ministry of Defence","Heterosexual / straight","265","240","30740","27370"
"In post","2022","60-64","Undeclared","Ministry of Defence","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Ministry of Defence","Undeclared","280","260","32470","31690"
"In post","2022","60-64","Undeclared","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Ministry of Justice","Heterosexual / straight","470","360","28880","27380"
"In post","2022","60-64","Undeclared","Ministry of Justice","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Ministry of Justice","Undeclared","205","170","29760","27380"
"In post","2022","60-64","Undeclared","Ministry of Justice","Unknown","280","200","29230","31650"
"In post","2022","60-64","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Scottish Government","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Scottish Government","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Statistics Authority","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Welsh Government","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Welsh Government","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","Unknown","55","50","53530","55610"
"In post","2022","60-64","Unknown","Cabinet Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cabinet Office","Unknown","80","70","55090","55800"
"In post","2022","60-64","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Charity Commission","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Charity Commission","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","45","35","34770","34500"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","15","10","[c]","[c]"
