"Status","Year","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Female","530","460","26850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Male","245","230","30210","27570"
"In post","2022","Brighton and Hove","Outside London","Female","485","430","32130","27570"
"In post","2022","Brighton and Hove","Outside London","Male","250","235","33850","27570"
"In post","2022","Bristol, City of","Outside London","Female","3690","3355","34130","30040"
"In post","2022","Bristol, City of","Outside London","Male","3035","2935","36610","33080"
"In post","2022","Bromley","London","Female","420","380","31760","31060"
"In post","2022","Bromley","London","Male","150","140","32750","31060"
"In post","2022","Buckinghamshire","Outside London","Female","985","915","32120","28670"
"In post","2022","Buckinghamshire","Outside London","Male","705","690","34760","32120"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","95","85","28750","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","105","100","32100","31000"
"In post","2022","Calderdale and Kirklees","Outside London","Female","695","600","28300","27570"
"In post","2022","Calderdale and Kirklees","Outside London","Male","370","360","28430","27570"
"In post","2022","Cambridgeshire CC","Outside London","Female","1645","1540","31770","28200"
"In post","2022","Cambridgeshire CC","Outside London","Male","1840","1780","35070","31900"
"In post","2022","Camden and City of London","London","Female","1100","1030","36260","29210"
"In post","2022","Camden and City of London","London","Male","995","975","42430","32880"
"In post","2022","Cardiff and Vale of Glamorgan","Outside London","Female","6420","5860","33850","29430"
"In post","2022","Cardiff and Vale of Glamorgan","Outside London","Male","5515","5355","35250","30820"
"In post","2022","Causeway Coast and Glens","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Outside London","Male","65","65","21450","20560"
"In post","2022","Central Bedfordshire","Outside London","Female","190","180","29560","26780"
"In post","2022","Central Bedfordshire","Outside London","Male","250","245","33120","32270"
"In post","2022","Central Hampshire","Outside London","Female","1950","1845","34580","33000"
"In post","2022","Central Hampshire","Outside London","Male","2375","2320","39140","38070"
"In post","2022","Central Valleys","Outside London","Female","1685","1530","31080","27570"
"In post","2022","Central Valleys","Outside London","Male","1000","970","33450","27570"
"In post","2022","Cheshire East","Outside London","Female","740","680","30170","26670"
"In post","2022","Cheshire East","Outside London","Male","485","465","30320","27570"
"In post","2022","Cheshire West and Chester","Outside London","Female","325","295","28250","27570"
"In post","2022","Cheshire West and Chester","Outside London","Male","185","175","29220","27570"
"In post","2022","Chorley and West Lancashire","Outside London","Female","710","655","29210","27380"
"In post","2022","Chorley and West Lancashire","Outside London","Male","725","675","31200","28860"
"In post","2022","City of Edinburgh","Outside London","Female","7245","6805","38800","33370"
"In post","2022","City of Edinburgh","Outside London","Male","6455","6290","39010","34600"
"In post","2022","Clackmannanshire and Fife","Outside London","Female","660","595","28700","27570"
"In post","2022","Clackmannanshire and Fife","Outside London","Male","670","640","32810","33000"
"In post","2022","Conwy and Denbighshire","Outside London","Female","475","440","34590","29430"
"In post","2022","Conwy and Denbighshire","Outside London","Male","255","245","37020","31050"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Female","975","860","27320","27570"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Male","790","765","28360","26670"
"In post","2022","Coventry","Outside London","Female","1565","1455","35870","32000"
"In post","2022","Coventry","Outside London","Male","990","970","38780","36500"
"In post","2022","Croydon","London","Female","5860","5460","38010","35050"
"In post","2022","Croydon","London","Male","4695","4605","41680","37610"
"In post","2022","Darlington","Outside London","Female","820","765","35950","30710"
"In post","2022","Darlington","Outside London","Male","495","490","38320","36500"
"In post","2022","Derby","Outside London","Female","730","620","26010","24090"
"In post","2022","Derby","Outside London","Male","390","380","29530","27570"
"In post","2022","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Devon CC","Outside London","Female","2755","2405","30760","27570"
"In post","2022","Devon CC","Outside London","Male","2930","2805","34380","31650"
"In post","2022","Dorset","Outside London","Female","1005","915","28800","26900"
"In post","2022","Dorset","Outside London","Male","1200","1155","30730","28610"
"In post","2022","Dudley","Outside London","Female","775","645","25340","25410"
"In post","2022","Dudley","Outside London","Male","330","310","26620","27570"
"In post","2022","Dumfries and Galloway","Outside London","Female","265","235","28790","27360"
"In post","2022","Dumfries and Galloway","Outside London","Male","295","285","31670","30040"
"In post","2022","Durham","Outside London","Female","3280","2895","27020","24840"
"In post","2022","Durham","Outside London","Male","2440","2270","29040","27130"
"In post","2022","Ealing","London","Female","325","300","33060","31060"
"In post","2022","Ealing","London","Male","175","170","33090","31060"
"In post","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","550","480","26800","27230"
"In post","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","480","465","27800","26400"
"In post","2022","East Cumbria","Outside London","Female","570","505","28460","25190"
"In post","2022","East Cumbria","Outside London","Male","445","430","28920","25360"
"In post","2022","East Derbyshire","Outside London","Female","290","245","27140","27570"
"In post","2022","East Derbyshire","Outside London","Male","130","125","30710","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","820","750","28550","26670"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","1615","1570","32280","30890"
"In post","2022","East Kent","Outside London","Female","2165","1950","28480","26670"
"In post","2022","East Kent","Outside London","Male","2290","2185","28870","27040"
"In post","2022","East Lancashire","Outside London","Female","360","320","27040","27570"
"In post","2022","East Lancashire","Outside London","Male","185","175","27980","27570"
"In post","2022","East Lothian and Midlothian","Outside London","Female","80","70","31150","27570"
"In post","2022","East Lothian and Midlothian","Outside London","Male","45","40","31090","27570"
"In post","2022","East Merseyside","Outside London","Female","815","715","28100","27570"
"In post","2022","East Merseyside","Outside London","Male","335","325","30510","27570"
"In post","2022","East Riding of Yorkshire","Outside London","Female","780","715","27710","26350"
"In post","2022","East Riding of Yorkshire","Outside London","Male","1205","1155","30330","27120"
"In post","2022","East Surrey","Outside London","Female","550","510","33440","31520"
"In post","2022","East Surrey","Outside London","Male","510","490","33990","33890"
"In post","2022","East Sussex CC","Outside London","Female","1200","1035","26770","26470"
"In post","2022","East Sussex CC","Outside London","Male","825","790","28800","27570"
"In post","2022","Enfield","London","Female","240","215","31330","31060"
"In post","2022","Enfield","London","Male","115","110","33030","31060"
"In post","2022","Essex Haven Gateway","Outside London","Female","510","465","30510","29290"
"In post","2022","Essex Haven Gateway","Outside London","Male","445","430","33090","29290"
"In post","2022","Essex Thames Gateway","Outside London","Female","710","625","27870","25210"
"In post","2022","Essex Thames Gateway","Outside London","Male","245","235","28300","29170"
"In post","2022","Falkirk","Outside London","Female","1215","1040","27150","26900"
"In post","2022","Falkirk","Outside London","Male","665","620","30710","27570"
"In post","2022","Fermanagh and Omagh","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Outside London","Female","1150","1060","27810","25700"
"In post","2022","Flintshire and Wrexham","Outside London","Male","1100","1070","29280","27570"
"In post","2022","Glasgow City","Outside London","Female","7440","6835","32570","27570"
"In post","2022","Glasgow City","Outside London","Male","6070","5875","33820","30040"
"In post","2022","Gloucestershire CC","Outside London","Female","900","790","29660","27130"
"In post","2022","Gloucestershire CC","Outside London","Male","625","590","32210","27570"
"In post","2022","Greater Manchester North East","Outside London","Female","770","700","28010","27570"
"In post","2022","Greater Manchester North East","Outside London","Male","480","460","28960","27570"
"In post","2022","Greater Manchester North West","Outside London","Female","1440","1260","25590","23460"
"In post","2022","Greater Manchester North West","Outside London","Male","700","670","26930","27120"
"In post","2022","Greater Manchester South East","Outside London","Female","695","615","25960","23240"
"In post","2022","Greater Manchester South East","Outside London","Male","370","355","26120","26350"
"In post","2022","Greater Manchester South West","Outside London","Female","3620","3340","31730","27570"
"In post","2022","Greater Manchester South West","Outside London","Male","3645","3550","33190","30360"
"In post","2022","Gwent Valleys","Outside London","Female","710","635","28760","27570"
"In post","2022","Gwent Valleys","Outside London","Male","300","290","32110","27570"
"In post","2022","Gwynedd","Outside London","Female","470","420","25620","22080"
"In post","2022","Gwynedd","Outside London","Male","310","300","27090","24630"
"In post","2022","Hackney and Newham","London","Female","3515","3250","38350","33440"
"In post","2022","Hackney and Newham","London","Male","3055","2970","41820","37930"
"In post","2022","Haringey and Islington","London","Female","905","845","31550","31060"
"In post","2022","Haringey and Islington","London","Male","690","675","33300","31880"
"In post","2022","Harrow and Hillingdon","London","Female","1580","1420","31470","29370"
"In post","2022","Harrow and Hillingdon","London","Male","1675","1580","31710","29270"
"In post","2022","Hartlepool and Stockton-on-Tees","Outside London","Female","960","850","27330","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Outside London","Male","705","675","28520","27570"
"In post","2022","Heart of Essex","Outside London","Female","735","680","31580","29290"
"In post","2022","Heart of Essex","Outside London","Male","510","500","33560","30450"
"In post","2022","Herefordshire, County of","Outside London","Female","250","235","28390","26670"
"In post","2022","Herefordshire, County of","Outside London","Male","220","215","30010","26840"
"In post","2022","Hertfordshire CC","Outside London","Female","1700","1570","35150","30380"
"In post","2022","Hertfordshire CC","Outside London","Male","1140","1115","36910","32120"
"In post","2022","Hounslow and Richmond upon Thames","London","Female","1550","1440","32290","31020"
"In post","2022","Hounslow and Richmond upon Thames","London","Male","1400","1355","33940","31870"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","630","555","29520","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","480","445","32440","27760"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","640","590","29670","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","555","540","30690","27570"
"In post","2022","Isle of Anglesey","Outside London","Female","130","120","27790","27370"
"In post","2022","Isle of Anglesey","Outside London","Male","135","130","29880","27570"
"In post","2022","Isle of Wight","Outside London","Female","410","365","26720","26330"
"In post","2022","Isle of Wight","Outside London","Male","500","475","28570","27120"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Female","455","430","32570","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Male","430","420","33680","32190"
"In post","2022","Kent Thames Gateway","Outside London","Female","780","720","28960","29290"
"In post","2022","Kent Thames Gateway","Outside London","Male","825","790","31760","31650"
"In post","2022","Kingston upon Hull, City of","Outside London","Female","1175","1015","28040","27130"
"In post","2022","Kingston upon Hull, City of","Outside London","Male","940","890","28880","27130"
"In post","2022","Lambeth","London","Female","1910","1810","41210","36330"
"In post","2022","Lambeth","London","Male","1510","1485","44550","40060"
"In post","2022","Lancaster and Wyre","Outside London","Female","645","580","28470","26670"
"In post","2022","Lancaster and Wyre","Outside London","Male","455","435","29880","27120"
"In post","2022","Leeds","Outside London","Female","7245","6680","34080","30320"
"In post","2022","Leeds","Outside London","Male","6265","6095","35260","31650"
"In post","2022","Leicester","Outside London","Female","1575","1390","27400","25120"
"In post","2022","Leicester","Outside London","Male","1040","995","28010","27130"
"In post","2022","Leicestershire CC and Rutland","Outside London","Female","1050","945","28310","26160"
"In post","2022","Leicestershire CC and Rutland","Outside London","Male","940","910","31330","27570"
"In post","2022","Lewisham and Southwark","London","Female","845","810","34190","31060"
"In post","2022","Lewisham and Southwark","London","Male","560","530","34800","31060"
"In post","2022","Lincolnshire CC","Outside London","Female","1570","1445","27690","26310"
"In post","2022","Lincolnshire CC","Outside London","Male","1445","1395","30160","27570"
"In post","2022","Lisburn and Castlereagh","Outside London","Female","210","200","27950","24880"
"In post","2022","Lisburn and Castlereagh","Outside London","Male","245","240","28260","24890"
"In post","2022","Liverpool","Outside London","Female","7370","6680","28930","25310"
"In post","2022","Liverpool","Outside London","Male","5125","4965","30520","26590"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","165","150","28580","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","180","175","30270","27940"
"In post","2022","Luton","Outside London","Female","325","290","26990","27370"
"In post","2022","Luton","Outside London","Male","235","215","28990","27570"
"In post","2022","Manchester","Outside London","Female","5105","4770","33630","29500"
"In post","2022","Manchester","Outside London","Male","4785","4655","35360","31950"
"In post","2022","Medway","Outside London","Female","810","755","29800","29100"
"In post","2022","Medway","Outside London","Male","640","630","32970","30700"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","Female","420","390","32240","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","Male","270","270","34990","31060"
"In post","2022","Mid and East Antrim","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Outside London","Female","535","485","30740","29290"
"In post","2022","Mid Kent","Outside London","Male","390","380","32040","29290"
"In post","2022","Mid Lancashire","Outside London","Female","3260","2830","28280","25830"
"In post","2022","Mid Lancashire","Outside London","Male","2405","2275","29240","26820"
"In post","2022","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Outside London","Female","1045","975","30950","27570"
"In post","2022","Milton Keynes","Outside London","Male","1200","1165","34840","31800"
"In post","2022","Monmouthshire and Newport","Outside London","Female","3395","3100","32820","30210"
"In post","2022","Monmouthshire and Newport","Outside London","Male","2670","2590","37930","34450"
"In post","2022","Monmouthshire and Newport","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Outside London","Female","85","75","26880","23920"
"In post","2022","Na h-Eileanan Siar","Outside London","Male","75","70","28810","27570"
"In post","2022","Newry, Mourne and Down","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Outside London","Male","70","70","22810","20560"
"In post","2022","North and North East Lincolnshire","Outside London","Female","585","505","26550","27370"
"In post","2022","North and North East Lincolnshire","Outside London","Male","265","260","27380","26780"
"In post","2022","North and West Norfolk","Outside London","Female","425","380","26990","26330"
"In post","2022","North and West Norfolk","Outside London","Male","515","495","29600","28010"
"In post","2022","North Hampshire","Outside London","Female","615","570","31050","27570"
"In post","2022","North Hampshire","Outside London","Male","440","425","38640","33000"
"In post","2022","North Lanarkshire","Outside London","Female","1725","1465","26700","22080"
"In post","2022","North Lanarkshire","Outside London","Male","1070","1005","29010","26900"
"In post","2022","North Northamptonshire","Outside London","Female","395","335","25550","22510"
"In post","2022","North Northamptonshire","Outside London","Male","170","165","27320","27570"
"In post","2022","North Nottinghamshire","Outside London","Female","595","540","29750","27570"
"In post","2022","North Nottinghamshire","Outside London","Male","505","485","30360","27570"
"In post","2022","North Yorkshire CC","Outside London","Female","925","855","31080","27570"
"In post","2022","North Yorkshire CC","Outside London","Male","1065","1035","31230","27640"
"In post","2022","Northumberland","Outside London","Female","295","255","29460","27570"
"In post","2022","Northumberland","Outside London","Male","185","180","31750","27570"
"In post","2022","Norwich and East Norfolk","Outside London","Female","1075","935","28430","27570"
"In post","2022","Norwich and East Norfolk","Outside London","Male","930","900","30890","27570"
"In post","2022","Nottingham","Outside London","Female","4910","4490","32130","27570"
"In post","2022","Nottingham","Outside London","Male","3920","3800","33230","30090"
"In post","2022","Orkney Islands","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Orkney Islands","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Overseas","Overseas","Female","1510","1495","48980","46600"
"In post","2022","Overseas","Overseas","Male","2175","2170","49750","49370"
"In post","2022","Oxfordshire CC","Outside London","Female","1475","1350","32400","28140"
"In post","2022","Oxfordshire CC","Outside London","Male","1195","1160","34310","31950"
"In post","2022","Perth and Kinross, and Stirling","Outside London","Female","660","615","30830","27570"
"In post","2022","Perth and Kinross, and Stirling","Outside London","Male","780","740","32830","32170"
"In post","2022","Peterborough","Outside London","Female","1000","875","28100","25310"
"In post","2022","Peterborough","Outside London","Male","635","600","30380","27130"
"In post","2022","Plymouth","Outside London","Female","1530","1365","29740","27130"
"In post","2022","Plymouth","Outside London","Male","1745","1690","33270","30190"
"In post","2022","Portsmouth","Outside London","Female","1890","1690","30420","26820"
"In post","2022","Portsmouth","Outside London","Male","1920","1860","33020","29730"
"In post","2022","Powys","Outside London","Female","325","300","31250","27570"
"In post","2022","Powys","Outside London","Male","275","260","29760","26670"
"In post","2022","Redbridge and Waltham Forest","London","Female","815","725","29830","30330"
"In post","2022","Redbridge and Waltham Forest","London","Male","405","395","30720","31060"
"In post","2022","Sandwell","Outside London","Female","325","285","27040","27570"
"In post","2022","Sandwell","Outside London","Male","170","170","29360","27570"
"In post","2022","Scottish Borders","Outside London","Female","280","250","29410","27230"
"In post","2022","Scottish Borders","Outside London","Male","240","230","31890","27570"
"In post","2022","Sefton","Outside London","Female","3055","2725","29550","27000"
"In post","2022","Sefton","Outside London","Male","2230","2160","32500","27570"
"In post","2022","Sheffield","Outside London","Female","4110","3665","33140","29360"
"In post","2022","Sheffield","Outside London","Male","3245","3145","35260","30830"
"In post","2022","Shetland Islands","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Shetland Islands","Outside London","Male","35","35","32840","29510"
"In post","2022","Shropshire","Outside London","Female","540","495","29190","26680"
"In post","2022","Shropshire","Outside London","Male","710","685","30850","29670"
"In post","2022","Solihull","Outside London","Female","605","545","28670","26160"
"In post","2022","Solihull","Outside London","Male","445","430","29460","27370"
"In post","2022","Somerset CC","Outside London","Female","1190","1060","30150","27570"
"In post","2022","Somerset CC","Outside London","Male","1285","1245","33440","33000"
"In post","2022","South and West Derbyshire","Outside London","Female","700","620","32080","27570"
"In post","2022","South and West Derbyshire","Outside London","Male","500","465","36680","31650"
"In post","2022","South Ayrshire","Outside London","Female","200","180","28650","27570"
"In post","2022","South Ayrshire","Outside London","Male","125","120","28790","27570"
"In post","2022","South Hampshire","Outside London","Female","2165","1815","30680","27570"
"In post","2022","South Hampshire","Outside London","Male","1955","1760","31130","27570"
"In post","2022","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Outside London","Female","2365","2075","30450","26820"
"In post","2022","South Lanarkshire","Outside London","Male","1440","1365","32310","27570"
"In post","2022","South Nottinghamshire","Outside London","Female","555","515","32770","27700"
"In post","2022","South Nottinghamshire","Outside London","Male","490","470","32160","29180"
"In post","2022","South Teesside","Outside London","Female","780","680","27350","27370"
"In post","2022","South Teesside","Outside London","Male","380","370","26580","25120"
"In post","2022","South West Wales","Outside London","Female","970","875","30770","27570"
"In post","2022","South West Wales","Outside London","Male","630","605","32020","27570"
"In post","2022","Southampton","Outside London","Female","755","670","30580","27570"
"In post","2022","Southampton","Outside London","Male","580","565","37020","30730"
"In post","2022","Southend-on-Sea","Outside London","Female","660","575","31910","29290"
"In post","2022","Southend-on-Sea","Outside London","Male","445","425","36050","33370"
"In post","2022","Staffordshire CC","Outside London","Female","2335","2155","30160","27570"
"In post","2022","Staffordshire CC","Outside London","Male","2005","1935","31790","28000"
"In post","2022","Stoke-on-Trent","Outside London","Female","885","780","26560","23170"
"In post","2022","Stoke-on-Trent","Outside London","Male","425","400","27540","25120"
"In post","2022","Suffolk CC","Outside London","Female","2255","2025","28730","26930"
"In post","2022","Suffolk CC","Outside London","Male","2075","2015","30870","28310"
"In post","2022","Sunderland","Outside London","Female","3015","2465","25450","22080"
"In post","2022","Sunderland","Outside London","Male","1310","1225","27610","26820"
"In post","2022","Swansea","Outside London","Female","5455","4665","26170","21840"
"In post","2022","Swansea","Outside London","Male","3740","3585","30170","26210"
"In post","2022","Swindon","Outside London","Female","310","280","31240","27570"
"In post","2022","Swindon","Outside London","Male","190","185","34940","27930"
"In post","2022","Telford and Wrekin","Outside London","Female","1175","1055","32920","27570"
"In post","2022","Telford and Wrekin","Outside London","Male","840","805","37370","33370"
"In post","2022","Thurrock","Outside London","Female","180","165","27510","27110"
"In post","2022","Thurrock","Outside London","Male","190","185","27110","25310"
"In post","2022","Torbay","Outside London","Female","240","195","26940","25800"
"In post","2022","Torbay","Outside London","Male","120","110","27840","27570"
"In post","2022","Tower Hamlets","London","Female","3190","3035","46910","41750"
"In post","2022","Tower Hamlets","London","Male","2875","2835","51610","50080"
"In post","2022","Tyneside","Outside London","Female","10185","8970","29590","26820"
"In post","2022","Tyneside","Outside London","Male","8265","7980","32660","27570"
"In post","2022","Unknown","Unknown","Female","1025","970","33060","30150"
"In post","2022","Unknown","Unknown","Male","2285","2265","37250","32900"
"In post","2022","Wakefield","Outside London","Female","975","885","30060","27570"
"In post","2022","Wakefield","Outside London","Male","830","780","31900","31650"
"In post","2022","Walsall","Outside London","Female","465","385","25940","26120"
"In post","2022","Walsall","Outside London","Male","200","190","25680","26950"
"In post","2022","Wandsworth","London","Female","515","480","31600","30520"
"In post","2022","Wandsworth","London","Male","475","465","33530","33500"
"In post","2022","Warrington","Outside London","Female","1430","1325","31760","30480"
"In post","2022","Warrington","Outside London","Male","1220","1190","35420","33520"
"In post","2022","Warwickshire CC","Outside London","Female","790","700","27900","26670"
"In post","2022","Warwickshire CC","Outside London","Male","560","535","28810","26750"
"In post","2022","West Cumbria","Outside London","Female","770","670","26560","24920"
"In post","2022","West Cumbria","Outside London","Male","530","520","32220","27570"
"In post","2022","West Essex","Outside London","Female","355","315","32480","29290"
"In post","2022","West Essex","Outside London","Male","335","305","30570","27370"
"In post","2022","West Kent","Outside London","Female","115","100","34580","30160"
"In post","2022","West Kent","Outside London","Male","210","200","38770","38070"
"In post","2022","West Lothian","Outside London","Female","265","240","33630","27570"
"In post","2022","West Lothian","Outside London","Male","170","165","34790","28980"
"In post","2022","West Northamptonshire","Outside London","Female","685","615","27460","25120"
"In post","2022","West Northamptonshire","Outside London","Male","425","415","28970","27380"
"In post","2022","West Surrey","Outside London","Female","1365","1255","32940","29290"
"In post","2022","West Surrey","Outside London","Male","920","890","35090","31880"
"In post","2022","West Sussex (North East)","Outside London","Female","670","590","30990","27570"
"In post","2022","West Sussex (North East)","Outside London","Male","620","570","31150","28240"
"In post","2022","West Sussex (South West)","Outside London","Female","765","680","30580","27570"
"In post","2022","West Sussex (South West)","Outside London","Male","605","575","33630","28920"
"In post","2022","Westminster","London","Female","30615","29435","47250","42510"
"In post","2022","Westminster","London","Male","26180","25905","49900","46410"
"In post","2022","Westminster","London","Unknown","5","5","[c]","[c]"
"In post","2022","Wiltshire","Outside London","Female","3715","3480","35010","33000"
"In post","2022","Wiltshire","Outside London","Male","3955","3890","39190","38070"
"In post","2022","Wirral","Outside London","Female","1560","1325","26740","26290"
"In post","2022","Wirral","Outside London","Male","730","690","27730","27130"
"In post","2022","Wolverhampton","Outside London","Female","770","670","27060","26470"
"In post","2022","Wolverhampton","Outside London","Male","385","365","29220","27570"
"In post","2022","Worcestershire CC","Outside London","Female","1295","1185","28840","25830"
"In post","2022","Worcestershire CC","Outside London","Male","1080","1045","30540","27570"
"In post","2022","York","Outside London","Female","1480","1365","33410","30130"
"In post","2022","York","Outside London","Male","1185","1155","35110","32000"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Outside London","Female","70","[c]","30360","27570"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Outside London","Male","85","[c]","34330","27940"
"Leaver CS","2022","Angus and Dundee City","Outside London","Female","145","[c]","26340","21260"
"Leaver CS","2022","Angus and Dundee City","Outside London","Male","105","[c]","26690","21260"
"Leaver CS","2022","Antrim and Newtownabbey","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","London","Female","40","[c]","29660","31060"
"Leaver CS","2022","Barking & Dagenham and Havering","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","London","Female","120","[c]","36520","32330"
"Leaver CS","2022","Barnet","London","Male","90","[c]","35410","31060"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Outside London","Female","160","[c]","25290","21260"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Outside London","Male","145","[c]","26930","27570"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","405","[c]","34010","28840"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","660","[c]","36970","34500"
