"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","Operational Delivery","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Warwickshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Westminster","London","15","15","48240","40650"
"In post","2022","Food Standards Agency","Operational Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","York","Outside London","25","25","36140","30350"
"In post","2022","Food Standards Agency","Operational Research","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Research","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Planning","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Belfast","Outside London","15","15","39150","37350"
"In post","2022","Food Standards Agency","Policy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Cardiff and Vale of Glamorgan","Outside London","25","25","36680","37350"
"In post","2022","Food Standards Agency","Policy","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","West Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Westminster","London","50","50","45340","40650"
"In post","2022","Food Standards Agency","Policy","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Policy","York","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","York","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Westminster","London","25","25","43150","40350"
"In post","2022","Food Standards Agency","Science and Engineering","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","York","Outside London","15","15","40220","37350"
"In post","2022","Food Standards Agency","Security","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Westminster","London","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Aberdeen City and Aberdeenshire","Outside London","210","200","37280","33070"
"In post","2022","Food Standards Scotland","Unknown","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Dumfries and Galloway","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Perth and Kinross, and Stirling","Outside London","30","30","32010","30040"
"In post","2022","Food Standards Scotland","Unknown","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","South Lanarkshire","Outside London","15","15","30780","31540"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","South Lanarkshire","Outside London","50","50","39680","39630"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
