"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East of England","Thurrock","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Barnet","AA","5","0","[c]","[c]"
"In post","2022","16-19","London","Barnet","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Bexley and Greenwich","AO","5","5","[c]","[c]"
"In post","2022","16-19","London","Brent","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Croydon","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Croydon","AO","5","5","[c]","[c]"
"In post","2022","16-19","London","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Hackney and Newham","EO","5","5","[c]","[c]"
"In post","2022","16-19","London","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Hounslow and Richmond upon Thames","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2022","16-19","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Westminster","AO","25","25","23340","23770"
"In post","2022","16-19","London","Westminster","EO","55","55","25920","25170"
"In post","2022","16-19","London","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","Durham","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","Durham","AO","5","5","[c]","[c]"
"In post","2022","16-19","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","Hartlepool and Stockton-on-Tees","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North East (England)","Sunderland","AO","10","10","21250","21250"
"In post","2022","16-19","North East (England)","Tyneside","AO","40","40","21070","21250"
"In post","2022","16-19","North East (England)","Tyneside","EO","10","10","[c]","[c]"
"In post","2022","16-19","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Blackpool","AO","5","5","[c]","[c]"
"In post","2022","16-19","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Cheshire East","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","East Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Greater Manchester South East","AO","5","5","[c]","[c]"
"In post","2022","16-19","North West (England)","Greater Manchester South West","AO","15","15","21190","21250"
"In post","2022","16-19","North West (England)","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2022","16-19","North West (England)","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Liverpool","AO","40","40","21310","21250"
"In post","2022","16-19","North West (England)","Liverpool","EO","5","5","[c]","[c]"
"In post","2022","16-19","North West (England)","Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Manchester","AO","15","15","21350","21260"
"In post","2022","16-19","North West (England)","Manchester","EO","10","10","25570","25000"
"In post","2022","16-19","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Mid Lancashire","AO","10","10","21300","21260"
"In post","2022","16-19","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Sefton","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Warrington","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North West (England)","Wirral","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","Belfast","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","Lisburn and Castlereagh","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","Newry, Mourne and Down","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Angus and Dundee City","AA","5","5","[c]","[c]"
"In post","2022","16-19","Scotland","City of Edinburgh","AA","20","20","21460","21050"
"In post","2022","16-19","Scotland","City of Edinburgh","AO","15","15","21910","21250"
"In post","2022","16-19","Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2022","16-19","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","East Ayrshire and North Ayrshire mainland","EO","10","10","[c]","[c]"
"In post","2022","16-19","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Glasgow City","AA","20","20","21210","21050"
"In post","2022","16-19","Scotland","Glasgow City","AO","15","10","21320","21260"
"In post","2022","16-19","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","North Lanarkshire","AO","10","10","21290","21250"
"In post","2022","16-19","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","Shetland Islands","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scotland","South Lanarkshire","AO","10","10","21300","21250"
"In post","2022","16-19","Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Berkshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Buckinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Central Hampshire","AO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","East Kent","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","East Kent","AO","15","15","22200","21680"
"In post","2022","16-19","South East (England)","East Kent","EO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","East Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Kent Thames Gateway","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Medway","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Medway","AO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Milton Keynes","Unknown","25","25","19030","19110"
"In post","2022","16-19","South East (England)","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Oxfordshire CC","AO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","Portsmouth","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","South Hampshire","AA","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","South Hampshire","AO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","South Hampshire","EO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","West Surrey","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","West Surrey","AO","5","5","[c]","[c]"
"In post","2022","16-19","South East (England)","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","90","18650","18030"
"In post","2022","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","South West (England)","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Bristol, City of","AO","10","10","20890","21250"
"In post","2022","16-19","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Devon CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Dorset","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Dorset","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Plymouth","AA","5","5","[c]","[c]"
"In post","2022","16-19","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Plymouth","Unknown","10","10","18010","18030"
"In post","2022","16-19","South West (England)","Wiltshire","AA","10","10","17180","17650"
"In post","2022","16-19","South West (England)","Wiltshire","AO","10","10","22910","22230"
"In post","2022","16-19","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","AO","20","20","21230","21250"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Flintshire and Wrexham","AA","15","15","18060","17450"
"In post","2022","16-19","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","AO","5","5","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2022","16-19","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Swansea","AA","55","45","18360","18310"
"In post","2022","16-19","Wales","Swansea","AO","25","20","21650","21840"
"In post","2022","16-19","West Midlands (England)","Birmingham","AO","25","25","21500","21250"
"In post","2022","16-19","West Midlands (England)","Birmingham","EO","10","10","24450","24910"
"In post","2022","16-19","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Dudley","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","AO","10","10","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Worcestershire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","5","5","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","AO","20","15","21250","21250"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","AO","30","30","21490","21250"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","EO","10","10","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","AO","10","10","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","York","AO","5","5","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","AO","60","60","22800","21260"
"In post","2022","20-29","East Midlands (England)","Derby","EO","40","40","27920","27570"
"In post","2022","20-29","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","Unknown","35","35","25900","24090"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","AO","5","5","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","EO","10","10","27570","27570"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","Unknown","10","10","25380","23170"
"In post","2022","20-29","East Midlands (England)","Leicester","AA","15","15","20190","20890"
"In post","2022","20-29","East Midlands (England)","Leicester","AO","215","210","22000","21260"
"In post","2022","20-29","East Midlands (England)","Leicester","EO","85","85","27240","27570"
"In post","2022","20-29","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicester","HEO","25","25","32470","31990"
"In post","2022","20-29","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicester","Unknown","50","45","24370","23170"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","AA","40","40","19660","19010"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","AO","185","180","23550","23140"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","EO","60","60","26740","26350"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","HEO","20","20","32100","30810"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","AA","40","40","20340","20890"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","AO","125","120","23780","23140"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","EO","80","80","27420","27570"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","HEO","25","25","31000","30930"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","SEO","5","5","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","Unknown","35","35","24230","23170"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","AO","50","45","21710","21260"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","EO","15","15","27650","27570"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","Unknown","20","20","25310","23170"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","AA","30","25","20670","20890"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","AO","80","80","25450","25700"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","EO","30","30","26900","27570"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","Unknown","25","20","25380","23170"
"In post","2022","20-29","East Midlands (England)","Nottingham","AA","20","20","20720","20890"
"In post","2022","20-29","East Midlands (England)","Nottingham","AO","515","500","22060","21250"
"In post","2022","20-29","East Midlands (England)","Nottingham","EO","545","535","26490","26590"
"In post","2022","20-29","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Nottingham","G7","40","40","52790","54160"
"In post","2022","20-29","East Midlands (England)","Nottingham","HEO","350","350","32420","33080"
"In post","2022","20-29","East Midlands (England)","Nottingham","SEO","80","80","38970","40180"
"In post","2022","20-29","East Midlands (England)","Nottingham","Unknown","45","45","25370","23170"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","AA","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","AO","70","70","23720","23140"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","EO","30","30","27040","27470"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","HEO","15","15","30980","31660"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","AA","15","15","20160","20890"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","AO","55","55","23460","23140"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","EO","30","30","27250","25830"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","HEO","35","35","30240","29750"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","AA","15","15","20370","20890"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","AO","95","95","23170","23140"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","EO","40","40","26990","27570"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","Unknown","30","30","25940","24090"
"In post","2022","20-29","East of England","Bedford","AA","10","10","[c]","[c]"
"In post","2022","20-29","East of England","Bedford","AO","90","90","28060","28140"
"In post","2022","20-29","East of England","Bedford","EO","40","40","26380","27470"
"In post","2022","20-29","East of England","Bedford","HEO","5","5","[c]","[c]"
"In post","2022","20-29","East of England","Bedford","Unknown","15","15","24900","24800"
"In post","2022","20-29","East of England","Breckland and South Norfolk","AA","15","15","20880","20890"
"In post","2022","20-29","East of England","Breckland and South Norfolk","AO","55","55","24340","24340"
"In post","2022","20-29","East of England","Breckland and South Norfolk","EO","10","10","26970","27570"
"In post","2022","20-29","East of England","Breckland and South Norfolk","HEO","5","5","[c]","[c]"
"In post","2022","20-29","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Cambridgeshire CC","AA","35","30","21130","20890"
"In post","2022","20-29","East of England","Cambridgeshire CC","AO","195","195","25870","26140"
"In post","2022","20-29","East of England","Cambridgeshire CC","EO","115","115","26530","26350"
"In post","2022","20-29","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
