"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Undeclared","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","International Trade","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","International Trade","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","International Trade","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","EO","10","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Medicine","G6/G7","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Medicine","SCS level","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Medicine","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Operational Delivery","AA/AO","245","220","23430","22080"
"In post","2022","Unknown","Undeclared","Operational Delivery","EO","355","335","32080","35000"
"In post","2022","Unknown","Undeclared","Operational Delivery","G6/G7","50","50","60150","57710"
"In post","2022","Unknown","Undeclared","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Operational Delivery","SEO/HEO","185","175","38660","38930"
"In post","2022","Unknown","Undeclared","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Other","AA/AO","40","40","23320","21830"
"In post","2022","Unknown","Undeclared","Other","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Other","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Other","SEO/HEO","35","30","38670","40230"
"In post","2022","Unknown","Undeclared","Other","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Policy","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Policy","G6/G7","35","35","58870","58650"
"In post","2022","Unknown","Undeclared","Policy","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Policy","SEO/HEO","45","45","38320","38160"
"In post","2022","Unknown","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Science and Engineering","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Science and Engineering","G6/G7","65","60","58770","55310"
"In post","2022","Unknown","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Science and Engineering","SEO/HEO","85","80","39410","40290"
"In post","2022","Unknown","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Statistics","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tax","EO","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tax","G6/G7","20","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tax","SEO/HEO","50","50","36520","35350"
"In post","2022","Unknown","Undeclared","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Commercial","AA/AO","55","50","23060","21840"
"In post","2022","Unknown","Unknown","Commercial","EO","95","95","26590","26590"
"In post","2022","Unknown","Unknown","Commercial","G6/G7","125","120","57150","53720"
"In post","2022","Unknown","Unknown","Commercial","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Commercial","SEO/HEO","275","270","36890","36970"
"In post","2022","Unknown","Unknown","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Communications","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Communications","EO","90","90","27650","27270"
"In post","2022","Unknown","Unknown","Communications","G6/G7","190","185","58430","57150"
"In post","2022","Unknown","Unknown","Communications","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Communications","SEO/HEO","305","300","37840","37350"
"In post","2022","Unknown","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Corporate Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","EO","100","95","27790","27570"
"In post","2022","Unknown","Unknown","Counter Fraud","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","SEO/HEO","75","70","36020","34390"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","AA/AO","70","65","21740","21250"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","EO","435","425","27760","27570"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","G6/G7","705","695","59470","57430"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","SCS level","30","30","93340","89740"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","SEO/HEO","1270","1255","37880","37000"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Economics","EO","30","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Economics","G6/G7","100","95","59030","58030"
"In post","2022","Unknown","Unknown","Economics","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Economics","SEO/HEO","155","155","34010","33370"
"In post","2022","Unknown","Unknown","Finance","AA/AO","125","110","22060","21250"
"In post","2022","Unknown","Unknown","Finance","EO","150","145","26480","26380"
"In post","2022","Unknown","Unknown","Finance","G6/G7","220","215","58130","55290"
"In post","2022","Unknown","Unknown","Finance","SCS level","30","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Finance","SEO/HEO","435","430","37460","37450"
"In post","2022","Unknown","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Geography","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Geography","EO","35","35","27710","26740"
"In post","2022","Unknown","Unknown","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Geography","SEO/HEO","45","40","35840","33290"
"In post","2022","Unknown","Unknown","Human Resources","AA/AO","105","95","21980","21260"
"In post","2022","Unknown","Unknown","Human Resources","EO","150","145","26810","26670"
"In post","2022","Unknown","Unknown","Human Resources","G6/G7","135","130","58830","57430"
"In post","2022","Unknown","Unknown","Human Resources","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Human Resources","SEO/HEO","290","285","35720","35440"
"In post","2022","Unknown","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Inspector of Education and Training","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Intelligence Analysis","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Intelligence Analysis","EO","105","100","27080","26590"
"In post","2022","Unknown","Unknown","Intelligence Analysis","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Intelligence Analysis","SEO/HEO","85","85","38410","37640"
"In post","2022","Unknown","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Internal Audit","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","International Trade","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","International Trade","G6/G7","130","130","54470","51970"
"In post","2022","Unknown","Unknown","International Trade","SCS level","15","10","[c]","[c]"
"In post","2022","Unknown","Unknown","International Trade","SEO/HEO","170","170","36090","37360"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","G6/G7","30","30","57510","55080"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","SEO/HEO","65","60","36390","35990"
"In post","2022","Unknown","Unknown","Legal","AA/AO","40","35","22320","21860"
"In post","2022","Unknown","Unknown","Legal","EO","370","360","28240","26820"
"In post","2022","Unknown","Unknown","Legal","G6/G7","490","455","60570","59930"
"In post","2022","Unknown","Unknown","Legal","SCS level","35","35","91040","80310"
"In post","2022","Unknown","Unknown","Legal","SEO/HEO","470","460","36630","35980"
"In post","2022","Unknown","Unknown","Medicine","AA/AO","80","70","20760","19050"
"In post","2022","Unknown","Unknown","Medicine","EO","30","25","32060","31530"
"In post","2022","Unknown","Unknown","Medicine","G6/G7","105","85","72270","76340"
"In post","2022","Unknown","Unknown","Medicine","SCS level","25","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Medicine","SEO/HEO","80","70","38900","39030"
"In post","2022","Unknown","Unknown","Operational Delivery","AA/AO","13695","12780","22870","21680"
"In post","2022","Unknown","Unknown","Operational Delivery","EO","7355","7000","28350","27380"
"In post","2022","Unknown","Unknown","Operational Delivery","G6/G7","815","795","58170","55210"
"In post","2022","Unknown","Unknown","Operational Delivery","SCS level","120","120","92460","81600"
"In post","2022","Unknown","Unknown","Operational Delivery","SEO/HEO","2800","2700","36200","34260"
"In post","2022","Unknown","Unknown","Operational Delivery","Unknown","3220","2895","27700","25780"
"In post","2022","Unknown","Unknown","Operational Research","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Operational Research","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Operational Research","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Operational Research","SEO/HEO","40","40","37850","36590"
"In post","2022","Unknown","Unknown","Other","AA/AO","655","625","22400","21260"
"In post","2022","Unknown","Unknown","Other","EO","455","440","27580","27570"
"In post","2022","Unknown","Unknown","Other","G6/G7","195","190","59610","57430"
"In post","2022","Unknown","Unknown","Other","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Other","SEO/HEO","510","490","39330","40120"
"In post","2022","Unknown","Unknown","Other","Unknown","1775","1775","37400","34160"
"In post","2022","Unknown","Unknown","Planning","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Planning","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Planning Inspectors","G6/G7","40","35","52440","47660"
"In post","2022","Unknown","Unknown","Policy","AA/AO","55","50","22530","23000"
"In post","2022","Unknown","Unknown","Policy","EO","310","305","27780","27850"
"In post","2022","Unknown","Unknown","Policy","G6/G7","1365","1340","57480","55210"
"In post","2022","Unknown","Unknown","Policy","SCS level","125","120","87520","77730"
"In post","2022","Unknown","Unknown","Policy","SEO/HEO","1615","1590","36830","36360"
"In post","2022","Unknown","Unknown","Policy","Unknown","35","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Project Delivery","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Project Delivery","EO","125","120","27270","26820"
"In post","2022","Unknown","Unknown","Project Delivery","G6/G7","355","350","58040","55210"
"In post","2022","Unknown","Unknown","Project Delivery","SCS level","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Project Delivery","SEO/HEO","615","600","37340","37930"
"In post","2022","Unknown","Unknown","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Property","AA/AO","125","110","19570","19010"
"In post","2022","Unknown","Unknown","Property","EO","230","225","26780","26350"
"In post","2022","Unknown","Unknown","Property","G6/G7","95","90","57680","55210"
"In post","2022","Unknown","Unknown","Property","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Property","SEO/HEO","295","290","37220","36050"
"In post","2022","Unknown","Unknown","Psychology","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Psychology","EO","50","50","29720","27740"
"In post","2022","Unknown","Unknown","Psychology","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Psychology","SEO/HEO","55","50","33620","30450"
"In post","2022","Unknown","Unknown","Science and Engineering","AA/AO","50","50","22180","22200"
"In post","2022","Unknown","Unknown","Science and Engineering","EO","120","120","23570","25700"
"In post","2022","Unknown","Unknown","Science and Engineering","G6/G7","45","45","60600","59430"
"In post","2022","Unknown","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Science and Engineering","SEO/HEO","130","125","38130","39980"
"In post","2022","Unknown","Unknown","Science and Engineering","Unknown","55","55","35570","28780"
"In post","2022","Unknown","Unknown","Security","AA/AO","680","675","28030","25540"
"In post","2022","Unknown","Unknown","Security","EO","50","50","34490","30750"
"In post","2022","Unknown","Unknown","Security","G6/G7","50","50","58040","55210"
"In post","2022","Unknown","Unknown","Security","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Security","SEO/HEO","130","125","37880","36680"
"In post","2022","Unknown","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","EO","30","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","SEO/HEO","80","75","36760","38340"
"In post","2022","Unknown","Unknown","Statistics","AA/AO","30","30","22260","22460"
"In post","2022","Unknown","Unknown","Statistics","EO","35","30","28230","28480"
"In post","2022","Unknown","Unknown","Statistics","G6/G7","50","50","55130","53360"
"In post","2022","Unknown","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Statistics","SEO/HEO","125","125","36880","37020"
"In post","2022","Unknown","Unknown","Tax","AA/AO","1460","1365","21290","21250"
"In post","2022","Unknown","Unknown","Tax","EO","1315","1275","27090","26820"
"In post","2022","Unknown","Unknown","Tax","G6/G7","245","235","59220","55210"
"In post","2022","Unknown","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Tax","SEO/HEO","1355","1320","35130","33370"
"In post","2022","Unknown","Unknown","Unknown","AA/AO","1380","1300","22670","21250"
"In post","2022","Unknown","Unknown","Unknown","EO","1300","1260","27610","27230"
"In post","2022","Unknown","Unknown","Unknown","G6/G7","2190","2155","62520","61710"
"In post","2022","Unknown","Unknown","Unknown","SCS level","315","310","102790","95400"
"In post","2022","Unknown","Unknown","Unknown","SEO/HEO","3880","3825","33950","32000"
"In post","2022","Unknown","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Veterinarian","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Unknown","White","Commercial","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","White","Commercial","EO","75","70","26610","25950"
"In post","2022","Unknown","White","Commercial","G6/G7","115","110","55130","53360"
"In post","2022","Unknown","White","Commercial","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","White","Commercial","SEO/HEO","320","305","36280","36500"
"In post","2022","Unknown","White","Commercial","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","White","Communications","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","White","Communications","EO","50","50","27220","27200"
"In post","2022","Unknown","White","Communications","G6/G7","90","90","58870","56430"
"In post","2022","Unknown","White","Communications","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","White","Communications","SEO/HEO","155","155","37210","37350"
"In post","2022","Unknown","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","AA/AO","25","20","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","EO","20","15","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","White","Digital, Data and Technology","AA/AO","55","55","22900","21380"
"In post","2022","Unknown","White","Digital, Data and Technology","EO","195","190","28100","27130"
"In post","2022","Unknown","White","Digital, Data and Technology","G6/G7","350","345","57370","55210"
"In post","2022","Unknown","White","Digital, Data and Technology","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","White","Digital, Data and Technology","SEO/HEO","605","590","37800","36840"
"In post","2022","Unknown","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Economics","EO","15","15","[c]","[c]"
"In post","2022","Unknown","White","Economics","G6/G7","45","45","59600","55180"
"In post","2022","Unknown","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Economics","SEO/HEO","60","60","35530","33090"
"In post","2022","Unknown","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Finance","AA/AO","60","55","22100","21660"
"In post","2022","Unknown","White","Finance","EO","160","155","26500","26670"
"In post","2022","Unknown","White","Finance","G6/G7","170","165","57890","54800"
"In post","2022","Unknown","White","Finance","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","White","Finance","SEO/HEO","350","345","36970","36500"
"In post","2022","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Geography","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","White","Geography","EO","10","10","[c]","[c]"
"In post","2022","Unknown","White","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Geography","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","White","Human Resources","AA/AO","100","90","22210","21390"
"In post","2022","Unknown","White","Human Resources","EO","160","155","27620","26930"
"In post","2022","Unknown","White","Human Resources","G6/G7","90","85","57290","54990"
"In post","2022","Unknown","White","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","White","Human Resources","SEO/HEO","225","215","36490","36740"
"In post","2022","Unknown","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Inspector of Education and Training","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Inspector of Education and Training","SEO/HEO","35","35","51230","51360"
"In post","2022","Unknown","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Intelligence Analysis","EO","40","40","27510","26470"
"In post","2022","Unknown","White","Intelligence Analysis","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","White","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Intelligence Analysis","SEO/HEO","50","45","37830","37280"
"In post","2022","Unknown","White","Intelligence Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","White","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","International Trade","EO","5","5","[c]","[c]"
"In post","2022","Unknown","White","International Trade","G6/G7","60","60","56220","52720"
"In post","2022","Unknown","White","International Trade","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","White","International Trade","SEO/HEO","55","55","37080","38160"
"In post","2022","Unknown","White","Knowledge and Information Management","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","White","Knowledge and Information Management","EO","20","20","[c]","[c]"
"In post","2022","Unknown","White","Knowledge and Information Management","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Knowledge and Information Management","SEO/HEO","35","35","36650","35180"
"In post","2022","Unknown","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Legal","AA/AO","20","15","[c]","[c]"
"In post","2022","Unknown","White","Legal","EO","120","115","28210","26820"
"In post","2022","Unknown","White","Legal","G6/G7","450","420","55590","53050"
"In post","2022","Unknown","White","Legal","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","White","Legal","SEO/HEO","235","225","37810","38000"
"In post","2022","Unknown","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Medicine","AA/AO","35","30","21580","21380"
"In post","2022","Unknown","White","Medicine","EO","25","25","[c]","[c]"
"In post","2022","Unknown","White","Medicine","G6/G7","70","65","72550","75970"
"In post","2022","Unknown","White","Medicine","SCS level","70","60","116690","114000"
"In post","2022","Unknown","White","Medicine","SEO/HEO","95","85","40100","39030"
"In post","2022","Unknown","White","Operational Delivery","AA/AO","3395","2940","22410","22080"
"In post","2022","Unknown","White","Operational Delivery","EO","3765","3570","30500","29550"
"In post","2022","Unknown","White","Operational Delivery","G6/G7","610","590","59530","56000"
"In post","2022","Unknown","White","Operational Delivery","SCS level","60","60","103680","95050"
"In post","2022","Unknown","White","Operational Delivery","SEO/HEO","2350","2250","39160","38930"
"In post","2022","Unknown","White","Operational Delivery","Unknown","175","165","28100","26310"
"In post","2022","Unknown","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","EO","[c]","[c]","[c]","[c]"
