"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Medicine","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Clackmannanshire and Fife","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","AA","55","50","19050","19010"
"In post","2022","Medicine","Devon CC","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Devon CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Dorset","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Dorset","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Dorset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Dorset","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Riding of Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Flintshire and Wrexham","Outside London","EO","15","15","31060","29470"
"In post","2022","Medicine","Flintshire and Wrexham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Flintshire and Wrexham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Flintshire and Wrexham","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Gloucestershire CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Gloucestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Gloucestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Gloucestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Gloucestershire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Gwent Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Gwynedd","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","G6","10","5","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Isle of Anglesey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Isle of Anglesey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Isle of Anglesey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Isle of Anglesey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lambeth","London","G6","15","10","87340","85290"
"In post","2022","Medicine","Lambeth","London","G7","5","5","[c]","[c]"
"In post","2022","Medicine","Lambeth","London","SCS level","30","25","113040","114240"
"In post","2022","Medicine","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lancaster and Wyre","Outside London","G6","20","15","74520","74070"
"In post","2022","Medicine","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Leeds","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Medicine","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Leeds","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Medicine","Leeds","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Leicestershire CC and Rutland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lewisham and Southwark","London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","G6","10","5","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","HEO","15","10","37660","39030"
"In post","2022","Medicine","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lisburn and Castlereagh","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lisburn and Castlereagh","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lisburn and Castlereagh","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Liverpool","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Manchester","Outside London","SCS level","15","10","107910","104750"
"In post","2022","Medicine","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","G7","10","10","60970","62800"
"In post","2022","Medicine","North Hampshire","Outside London","HEO","25","20","39110","39030"
"In post","2022","Medicine","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North Hampshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Medicine","North Yorkshire CC","Outside London","AO","25","20","23750","23280"
"In post","2022","Medicine","North Yorkshire CC","Outside London","EO","25","20","31620","31530"
"In post","2022","Medicine","North Yorkshire CC","Outside London","G6","20","15","87230","89050"
"In post","2022","Medicine","North Yorkshire CC","Outside London","G7","15","15","64770","70530"
"In post","2022","Medicine","North Yorkshire CC","Outside London","HEO","30","30","37750","39030"
"In post","2022","Medicine","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North Yorkshire CC","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","Medicine","Northumberland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Nottingham","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","Overseas","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Medicine","Overseas","Overseas","G6","15","15","79150","80310"
"In post","2022","Medicine","Overseas","Overseas","G7","20","20","58060","55060"
"In post","2022","Medicine","Overseas","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Medicine","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Overseas","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Oxfordshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Medicine","Oxfordshire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Medicine","Oxfordshire CC","Outside London","G6","15","10","85550","89050"
"In post","2022","Medicine","Oxfordshire CC","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Medicine","Oxfordshire CC","Outside London","HEO","10","10","38080","39030"
"In post","2022","Medicine","Oxfordshire CC","Outside London","SCS level","10","10","106330","114000"
"In post","2022","Medicine","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Plymouth","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Plymouth","Outside London","G6","10","10","84580","88540"
"In post","2022","Medicine","Plymouth","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Medicine","Plymouth","Outside London","HEO","20","15","37810","39030"
"In post","2022","Medicine","Plymouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Portsmouth","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Portsmouth","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Portsmouth","Outside London","G6","10","10","85290","89050"
"In post","2022","Medicine","Portsmouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Portsmouth","Outside London","HEO","10","10","38610","39330"
"In post","2022","Medicine","Portsmouth","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","Portsmouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Powys","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Powys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Powys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Medicine","Shropshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Somerset CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Somerset CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Somerset CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Medicine","South Hampshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Nottinghamshire","Outside London","AO","15","15","22520","21780"
"In post","2022","Medicine","South Nottinghamshire","Outside London","EO","15","15","31110","31530"
"In post","2022","Medicine","South Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Nottinghamshire","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Medicine","South Nottinghamshire","Outside London","HEO","25","25","36700","39030"
"In post","2022","Medicine","South Nottinghamshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","South Nottinghamshire","Outside London","SEO","35","35","44440","45840"
"In post","2022","Medicine","South West Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South West Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South West Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South West Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Staffordshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Suffolk CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Medicine","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Swansea","Outside London","G6","40","35","88270","86520"
"In post","2022","Medicine","Swansea","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Swansea","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Medicine","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Tower Hamlets","London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","Tower Hamlets","London","EO","10","10","[c]","[c]"
"In post","2022","Medicine","Tower Hamlets","London","G6","40","35","68420","67420"
"In post","2022","Medicine","Tower Hamlets","London","G7","20","15","53800","53830"
"In post","2022","Medicine","Tower Hamlets","London","HEO","5","5","[c]","[c]"
"In post","2022","Medicine","Tower Hamlets","London","SCS level","50","45","83050","83660"
"In post","2022","Medicine","Tower Hamlets","London","SEO","15","15","42430","40860"
"In post","2022","Medicine","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Tyneside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","HEO","15","15","37040","39030"
"In post","2022","Medicine","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","SEO","10","10","[c]","[c]"
"In post","2022","Medicine","Warwickshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Warwickshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Warwickshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Medicine","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Surrey","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Medicine","West Surrey","Outside London","EO","10","10","32400","33110"
"In post","2022","Medicine","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Surrey","Outside London","HEO","10","10","38820","39950"
"In post","2022","Medicine","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
