"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","London","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Economics","London","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Economics","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","London","G7","25","25","[c]","[c]"
"In post","2022","Mixed","Economics","London","HEO","25","25","[c]","[c]"
"In post","2022","Mixed","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","London","G6","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","London","G7","15","15","[c]","[c]"
"In post","2022","Mixed","Finance","London","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","London","SEO","15","15","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Geography","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","EO","25","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","G6","10","10","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","G7","15","15","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","HEO","45","40","35520","35700"
"In post","2022","Mixed","Human Resources","London","SCS level","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","SEO","25","20","[c]","[c]"
"In post","2022","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","AA","[c]","[c]","[c]","[c]"
