"Status","Year","Disability","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","15","10","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","15","15","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","15","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","East Cumbria","25","25","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","North West (England)","Mid Lancashire","20","15","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","West Surrey","90","85","32900","28810"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","10","5","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Devon CC","30","25","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Wales","South West Wales","20","20","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","30","30","30710","26520"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","15","15","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","York","15","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Camden and City of London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Tower Hamlets","115","110","51060","54700"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Westminster","375","370","48130","41470"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","Tyneside","65","60","28870","24100"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Liverpool","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Glasgow City","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Milton Keynes","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Sheffield","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","York","70","70","31360","32000"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","Suffolk CC","30","30","29210","27090"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset","10","10","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","Westminster","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","Sefton","20","20","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Wales","Cardiff and Vale of Glamorgan","85","75","31760","24950"
"In post","2022","Declared disabled","Companies House","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","Tower Hamlets","45","45","54170","52190"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Scotland","Glasgow City","35","30","24330","25120"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East of England","Norwich and East Norfolk","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
