"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","London","SEO/HEO","10","10","38580","40380"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","EO","10","10","26330","25540"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","G6/G7","20","20","54940","49830"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","SEO/HEO","110","105","35590","36070"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","EO","10","10","28680","27960"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","G6/G7","35","35","56200","53920"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","SEO/HEO","70","65","36900","35350"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","G6/G7","25","25","52270","48990"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","SEO/HEO","90","85","36120","36970"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","EO","15","15","28820","27960"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","G6/G7","40","40","58330","54520"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","SEO/HEO","40","40","38760","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","AA/AO","20","15","21990","21510"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","EO","90","90","25790","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","G6/G7","370","360","52190","49300"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","SEO/HEO","280","275","34810","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","G6/G7","20","15","57840","55900"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","London","SEO/HEO","15","15","34610","32930"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","SEO/HEO","15","15","35430","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","G6/G7","20","20","61380","58640"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","London","SEO/HEO","30","25","38130","35850"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","AA/AO","10","10","22510","21510"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","EO","45","45","25070","25120"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","G6/G7","120","120","53800","51480"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","SCS level","10","10","78660","75360"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","SEO/HEO","205","195","35190","36620"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","G6/G7","20","20","59450","57420"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","SEO/HEO","25","25","38080","36060"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","AA/AO","15","10","21940","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","EO","30","25","25490","25300"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","G6/G7","95","90","52220","48990"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","SEO/HEO","120","115","34150","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","EO","15","15","26200","25670"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","SEO/HEO","20","20","32120","30400"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","EO","60","55","30130","31460"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","G6/G7","20","15","56430","54280"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","SEO/HEO","60","60","40590","40030"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","AA/AO","1960","1800","21420","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","EO","1235","1150","25610","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","G6/G7","170","165","52590","50120"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","SCS level","15","15","76410","73700"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","SEO/HEO","940","890","33010","31700"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","EO","20","20","28750","28270"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","G6/G7","15","15","58440","54280"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","London","SEO/HEO","15","15","36850","37180"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","EO","10","10","25930","25280"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","G6/G7","15","15","53850","50730"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","SEO/HEO","35","35","35120","33790"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","AA/AO","60","55","24390","24370"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","EO","210","205","28100","27960"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","G6/G7","760","730","57000","54600"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","SCS level","110","110","83360","76570"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","SEO/HEO","1080","1055","36270","35120"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","London","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","AA/AO","20","20","21350","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","EO","110","110","24980","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","G6/G7","515","495","51850","49010"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","SCS level","25","25","79980","75590"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","SEO/HEO","1010","970","33820","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","EO","45","40","25270","25010"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","G6/G7","40","40","51780","49370"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","SEO/HEO","125","120","33450","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","G6/G7","10","10","54980","53500"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","London","SEO/HEO","15","15","35860","34500"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","AA/AO","40","35","21530","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","EO","80","75","25640","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","G6/G7","115","110","54420","52290"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","SCS level","10","10","86250","86600"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","SEO/HEO","140","135","34430","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","AA/AO","205","195","23280","24370"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","EO","255","240","26660","26360"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","G6/G7","150","150","53970","52290"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","SEO/HEO","440","420","34460","33790"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","G6/G7","10","10","54440","52850"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","SEO/HEO","15","15","37940","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","EO","15","15","24970","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","G6/G7","95","95","54780","54440"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","SEO/HEO","215","200","39940","37480"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","London","SEO/HEO","25","25","37730","38160"
"In post","2022","Department for International Trade","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","EO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","G6/G7","40","40","57200","56230"
"In post","2022","Department for International Trade","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","London","SEO/HEO","60","60","37150","38160"
"In post","2022","Department for International Trade","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","EO","15","15","28310","26510"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","G6/G7","65","65","59310","56000"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","London","SEO/HEO","60","60","39050","38940"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Economics","London","EO","15","15","26320","26250"
"In post","2022","Department for International Trade","Economics","London","G6/G7","70","65","55380","51970"
"In post","2022","Department for International Trade","Economics","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Economics","London","SEO/HEO","60","60","32120","31800"
"In post","2022","Department for International Trade","Finance","London","EO","10","10","28810","27970"
"In post","2022","Department for International Trade","Finance","London","G6/G7","35","35","58530","55250"
"In post","2022","Department for International Trade","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Finance","London","SEO/HEO","30","30","39930","38600"
"In post","2022","Department for International Trade","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","London","EO","25","25","27540","26510"
"In post","2022","Department for International Trade","Human Resources","London","G6/G7","45","45","57090","56540"
"In post","2022","Department for International Trade","Human Resources","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","London","SEO/HEO","35","35","35270","35240"
"In post","2022","Department for International Trade","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","London","EO","75","75","27690","26510"
"In post","2022","Department for International Trade","International Trade","London","G6/G7","480","475","56520","53380"
"In post","2022","Department for International Trade","International Trade","London","SCS level","80","80","82560","75440"
"In post","2022","Department for International Trade","International Trade","London","SEO/HEO","520","515","36490","38160"
"In post","2022","Department for International Trade","International Trade","Outside London","EO","15","15","23960","22990"
"In post","2022","Department for International Trade","International Trade","Outside London","G6/G7","65","65","53180","49610"
"In post","2022","Department for International Trade","International Trade","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","Outside London","SEO/HEO","50","50","33590","34430"
"In post","2022","Department for International Trade","International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","Overseas","G6/G7","95","95","57020","54700"
"In post","2022","Department for International Trade","International Trade","Overseas","SCS level","25","25","84030","75570"
"In post","2022","Department for International Trade","International Trade","Overseas","SEO/HEO","45","45","37250","38300"
"In post","2022","Department for International Trade","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Knowledge and Information Management","London","SEO/HEO","10","10","34760","34950"
"In post","2022","Department for International Trade","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Delivery","London","AA/AO","10","10","25370","25140"
"In post","2022","Department for International Trade","Operational Delivery","London","EO","35","35","28270","28400"
"In post","2022","Department for International Trade","Operational Delivery","London","G6/G7","25","25","57000","54600"
"In post","2022","Department for International Trade","Operational Delivery","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Operational Delivery","London","SEO/HEO","60","60","34770","33980"
"In post","2022","Department for International Trade","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Delivery","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Other","London","EO","30","30","28030","27580"
"In post","2022","Department for International Trade","Other","London","G6/G7","45","45","56440","53950"
"In post","2022","Department for International Trade","Other","London","SCS level","10","10","102490","95650"
"In post","2022","Department for International Trade","Other","London","SEO/HEO","50","50","37680","38160"
"In post","2022","Department for International Trade","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Policy","London","EO","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Policy","London","G6/G7","80","80","56400","51970"
"In post","2022","Department for International Trade","Policy","London","SCS level","15","15","79590","76650"
"In post","2022","Department for International Trade","Policy","London","SEO/HEO","120","120","36730","38160"
"In post","2022","Department for International Trade","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Policy","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","London","G6/G7","40","40","56240","51970"
"In post","2022","Department for International Trade","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","London","SEO/HEO","30","30","38500","38160"
"In post","2022","Department for International Trade","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Project Delivery","Outside London","SEO/HEO","10","10","35030","34770"
"In post","2022","Department for International Trade","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","London","EO","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Security","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","London","SEO/HEO","10","10","32770","31800"
"In post","2022","Department for International Trade","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","London","G6/G7","25","25","54860","51970"
"In post","2022","Department for International Trade","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","London","SEO/HEO","25","25","36310","38160"
"In post","2022","Department for International Trade","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","London","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","London","SEO/HEO","10","10","39290","39990"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","London","EO","10","10","28840","28170"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","London","G6/G7","30","30","57340","53870"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","London","SEO/HEO","45","45","37620","36540"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","SEO/HEO","10","10","34230","34860"
"In post","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","G6/G7","45","45","57230","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","SEO/HEO","20","20","39910","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","G6/G7","20","20","54110","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","SEO/HEO","40","40","37420","38880"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","London","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","London","G6/G7","35","35","56980","53240"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","London","SEO/HEO","15","15","32840","33210"
